route_id,agency_id,route_short_name,route_long_name,route_type
kvv-24-90H1-3,kvv-02,M,Entenfang-Shuttle zum ''Teletech Festival'' 07.03./08.03.2026 Messe Karlsruhe - Entenfang,3
kvv-24-90H2-1,kvv-02,M,Hotel-Shuttle Radisson zur Messe ''IT-TRANS'' vom 03.03. bis 05.03.2026 KA Kongresszentrum - Radission Blu - Messe Karlsruhe,3
kvv-25-151C-1,kvv-35,151,Berghausen - Wöschbach,3
kvv-25-152C-1,kvv-35,152,Berghausen - Söllingen - Kleinsteinbach - Langensteinbach SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-25-153C-1,kvv-35,153,Langensteinbach Bf. - Gewerbegebiet - Bahnhof SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-25-154C-1,kvv-35,154,Marxzell - Pfaffenrot - Marxzell SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-25-155C-1,kvv-35,155,SONDERFAHRPLAN - gültig am 17.02.2026 (Fasching Reichenbach) Etzenrot - Reichenbach - Busenbach,3
kvv-25-158C-1,kvv-35,158,Langensteinbach - Mutschelbach - Stupferich - Zündhütle SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-25-159C-1,kvv-35,159,BAUSTELLENFAHRPLAN - gültig ab 06.10.2025 bis vsl. Ende 2026 Berghausen - Jöhlingen - (Wössingen/) Weingarten,3
kvv-27-271C-1,kvv-11,271,Bühl - Rittersbach - Riegel - Kappelwindeck - Bühl (Ringverkehr),3
kvv-27-272C-1,kvv-11,272,Bühl - Weitenung - Bühl,3
kvv-27-273C-1,kvv-11,273,Bühl - Neusatz - Immenstein,3
kvv-27-274C-1,kvv-11,274,Bühl - Eisental - Bühl,3
kvv-27-276C-1,kvv-11,276,Bühl Bahnhof - Industriegebiet Bußmatten und zurück,3
kvv-27-277C-1,kvv-11,277,Bühl Bahnhof - Industriegebiet Süd und zurück,3
kvv-27-281C-1,kvv-11,281,Ortsverkehr Bühlertal,3
kvv-27-RB1C-1,kvv-11,RB1,Oberkirch - Ringelbach - Tiergarten - Haslach - Stadelhofen - Zusenhofen - Nußbach - Bottenau - Oberkirch,3
kvv-27-RB2C-1,kvv-11,RB2,Oberkirch - Bottenau - Nußbach - Zusenhofen - Stadelhofen - Haslach - Tiergarten - Ringelbach - Oberkich,3
kvv-27-RB3C-1,kvv-11,RB3,Ödsbach - Hesselbach - Oberkirch,3
kvv-28-131C-1,kvv-12,131,SONDERFAHRPLAN - gültig am 14.02.2026 (Fasching Weiher) Kronau - Weiher - Ubstadt - Bruchsal,3
kvv-28-132C-1,kvv-12,132,SONDERFAHRPLAN - gültig am 17.02.2026 (Fasching Ubstadt) Östringen - Mingolsheim - Stettfeld - Ubstadt - Bruchsal,3
kvv-28-133C-1,kvv-12,133,Östringen - Mingolsheim - Kronau,3
kvv-28-140C-1,kvv-12,140,Ubstadt - Weiher - / Zeutern - Stettfeld - Langenbrücken - Mingolsheim - Östringen,3
kvv-30-222C-1,kvv-23,222,(Karlsruhe Entenfang -) Rösselsbrünnle - Durmersheim - Würmersheim - Au am Rhein - Elchesheim-Illingen - Steinmauern - Rastatt,3
kvv-30-227C-1,kvv-23,227,Rastatt - Steinmauern - Elchesheim-Illingen - (Au am Rhein - Würmersheim/Bietigheim) - Durmersheim,3
kvv-30-290C-1,kvv-23,290,Sinzheim - Winden - Kartung - Hügelsheim,3
kvv-30-291C-1,kvv-23,291,Sinzheim - Kartung - Winden,3
kvv-30-292C-1,kvv-23,292,Baden-Baden - Sinzheim - Müllhofen - Weitenung - Leiberstung - Halberstung - Schiftung,3
kvv-32-101C-1,kvv-34,101,SONDERFAHRPLAN - gültig am 14.02.2026 (Fasching Schöllbronn) Ettlingen - Spessart - Schöllbronn - Völkersbach,3
kvv-32-102C-1,kvv-34,102,Ettlingen - Ettlingenweier - Schluttenbach - Schöllbronn SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-106C-1,kvv-34,106,SONDERFAHRPLAN - gültig am 16.02.2026 (Fasching Neuburgweier) Neuburgweier - Mörsch - Silberstreifen - Ettlingen,3
kvv-32-109C-1,kvv-34,109,SONDERFAHRPLAN - gültig am 16.02.2026 (Fasching Ettlingen) Am Hardtwald - Rudolf-Plank-Str. - Hertzstraße -  Wasen - Ettlingen Stadt,3
kvv-32-120C-1,kvv-34,120,Spöck - Staffort - Weingarten und zurück SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-121C-1,kvv-34,121,SONDERFAHRPLAN - gültig am 17.02.2026 (Fasching Büchenau) (Jöhlingen - Weingarten -)/Büchenau - Staffort -,3
kvv-32-122C-1,kvv-34,122,Blankenloch - Staffort - Weingarten und zurück SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-123C-1,kvv-34,123,Bruchsal - Forst - Hambrücken,3
kvv-32-124C-1,kvv-34,124,Hochstetten - Graben - Neudorf,3
kvv-32-125C-1,kvv-34,125,SONDERFAHRPLAN - gültig am 15.02.2026 (Fasching Hambrücken + Karlsdorf) Kirrlach - Waghäusel - Bruchsal - Spöck (- KIT),3
kvv-32-125S-1,kvv-34,125s,Kirrlach - Waghäusel - Bruchsal - Spöck SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-125X-1,kvv-34,125X,BAUSTELLENFAHRPLAN - gültig vom 16.02. bis 20.02.2026 Waghäusel - Bruchsal - Spöck - Karlsruhe,3
kvv-32-126C-1,kvv-34,126,Graben - Neudorf - Wiesental - Waghäusel SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-127C-1,kvv-34,127,Wiesental - Philippsburg SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-128C-1,kvv-34,128,Waghäusel - Oberhausen - Rheinhausen - Altlußheim,3
kvv-32-129C-1,kvv-34,129,Forst - Ubstadt SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-187C-1,kvv-34,187,SONDERFAHRPLAN - gültig am 17.02.2026 (Fasching Büchenau) Helmsheim - Obergrombach - Untergrombach - Büchenau - Spöck,3
kvv-32-188C-1,kvv-34,188,Bruchsal - Untergrombach - Büchenau SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-189C-1,kvv-34,189,Bruchsal - Heidelsheim - Helmsheim - Obergrombach - Untergrombach SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-192C-1,kvv-34,192,Rußheim - Liedolsheim - Hochstetten,3
kvv-32-193C-1,kvv-34,193,Mingolsheim - Kronau - Kirrlach - Waghäusel - Philippsburg - Rheinsheim,3
kvv-32-194C-1,kvv-34,194,Rheinhausen - Oberhausen - Philippsburg SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-195C-1,kvv-34,195,Weingarten - Blankenloch - KIT Campus-Nord - Leopoldshafen,3
kvv-32-198C-1,kvv-34,198,Graben-Neudorf - Liedolsheim - Rußheim - Huttenheim - Philippsburg SONDERFAHRPLAN - letzter Schultag vor den Weihnachtsferien am 19.12.2025,3
kvv-32-246C-1,kvv-34,246,Forbach - Raumünzach - Hundsbach,3
kvv-32-248C-1,kvv-34,248,Forbach - Bermersbach - Langenbrand,3
kvv-32-262C-1,kvv-34,262,Baden-Baden - Sinzheim - Steinbach - Bühl (- Sasbach),3
kvv-32-263C-1,kvv-34,263,Forbach - Raumünzach - Sand - Bühlertal - Bühl,3
kvv-32-264C-1,kvv-34,264,SONDERFAHRPLAN - gültig am 16.02.206 (Fasching Bühlertal) Hundsbach - Sand - Bühlertal - Neusatz - Ottersweier - Bühl,3
kvv-32-264S-1,kvv-34,264s,Altschweier - Bühlertal - Neusatz - Ottersweier - Sasbach,3
kvv-32-265C-1,kvv-34,265,Lauf - Haft - Ottersweier - Bühl,3
kvv-32-266C-1,kvv-34,266,Bühl - Ottersweier - Unzhurst (- Lauf),3
kvv-32-945C-1,kvv-34,X45,Ruhestein - Mummelsee - Schwarzwaldhochstraße - Baden-Baden,3
kvv-40-910B-1,kvv-01,SEV S1,SCHIENENERSATZVERKEHR gültig 19.02. bis 20.02.2026 (02:00Uhr)  Rüppurr - Ettlingen - Bad Herrenalb,3
kvv-40-911E-1,kvv-01,SEV S11,SCHIENENERSATZVERKEHR gültig 19.02. bis 20.02.2026 (02:00 Uhr)  Rüppurr - Ettlingen - Langensteinbach - Ittersbach,3
kvv-40-916E-1,kvv-01,SEV S6,SCHIENENERSATZVERKEHR gültig 01.03. bis 13.03.2026 (02:00 Uhr)  Bad Wildbad - Höfen - Neuenbürg - Pforzheim ZOB/Hbf,3
kvv-40-931E-1,kvv-01,SEV S31/S32,SCHIENENERSATZVERKEHR gültig 29.04. bis 30.04.2026 (02:00 Uhr)   Karlsruhe Hbf - Weingarten - Bruchsal,3
kvv-40-940B-1,kvv-01,SEV S4,SCHIENENERSATZVERKEHR gültig 27.04. bis 30.04.2026 (02:00 Uhr)  Heilbronn Pfühlpark - Weinsberg,3
kvv-40-940E-1,kvv-01,SEV S4,SCHIENENERSATZVERKEHR gültig 02.03. bis 03.03.2026 (03:00 Uhr)  Schwaigern - Heilbronn,3
kvv-40-940E-2,kvv-01,SEV S4,SCHIENENERSATZVERKEHR gültig 30.03. bis 13.04.2026 (03:30 Uhr)  Durlach - Grötzingen - Berghausen - Bretten (- Gölshausen),3
kvv-40-940E-3,kvv-01,SEV S4,SCHIENENERSATZVERKEHR gültig 27.04. bis 28.04.2026 (03:00 Uhr)  Schwaigern - Heilbronn Hbf,3
kvv-40-941E-1,kvv-01,SEV S41,SCHIENENERSATZVERKEHR gültig 23.01. auf 24.01.2026  Bad Friedrichshall - Bad Rappenau - Mosbach,3
kvv-40-942E-1,kvv-01,SEV S41/S42,SCHIENENERSATZVERKEHR gültig 02.02.2026   Neckarsulm - Bad Friedrichshall,3
kvv-40-942E-2,kvv-01,SEV S41/S42,SCHIENENERSATZVERKEHR gültig 07.02. bis 20.03.2026   (Heilbronn -) Neckarsulm - Bad Friedrichshall (- Bad Rappenau),3
kvv-40-942E-3,kvv-01,SEV S41/S42,SCHIENENERSATZVERKEHR gültig am 19.02.2026  Grombach - Sinsheim,3
kvv-40-942E-4,kvv-01,SEV S41/S42,SCHIENENERSATZVERKEHR gültig 07.02. bis 20.03.2026   (Heilbronn -) Neckarsulm - Bad Friedrichshall (- Bad Rappenau),3
kvv-40-942E-5,kvv-01,SEV S41/S42,SCHIENENERSATZVERKEHR gültig am 27.02.2026  Grombach - Sinsheim,3
kvv-40-942E-6,kvv-01,SEV S41/S42,SCHIENENERSATZVERKEHR gültig 07.02. bis 20.03.2026   (Heilbronn -) Neckarsulm - Bad Friedrichshall (- Bad Rappenau),3
kvv-40-950E-1,kvv-01,SEV S5/S51,SCHIENENERSATZVERKEHR gültig 01.06. bis 02.06.2026 (05:30 Uhr)   Söllingen - Wilferdingen-Singen - Pforzheim,3
kvv-40-951W-1,kvv-01,SEV S5,SCHIENENERSATZVERKEHR gültig 16.01. bis 17.01.2026 (04:00 Uhr)  Wörth Berufsschule - Bahnhof - Knielingen,3
kvv-40-951W-2,kvv-01,SEV S5,SCHIENENERSATZVERKEHR gültig 08.05. bis 09.05.2026 (04:00 Uhr)  Wörth Berufsschule - Bahnhof - Knielingen,3
kvv-40-970B-1,kvv-01,SEV S7/S71,SCHIENENERSATZVERKEHR gültig am 17.04.2026  Karlsruhe - Malsch - Rastatt - Baden-Baden,3
kvv-40-970E-1,kvv-01,SEV S7/S8,SCHIENENERSATZVERKEHR gültig 17.01. auf 18.01.2026   Rastatt - Durmersheim - Karlsruhe,3
kvv-40-970E-2,kvv-01,SEV S7/S8,SCHIENENERSATZVERKEHR gültig 25.01. auf 26.01.2026    Kuppenheim - Rastatt - Durmersheim - Karlsruhe,3
kvv-40-970E-3,kvv-01,SEV S7/S8,SCHIENENERSATZVERKEHR gültig 14.02. auf 15.02.2026   Rastatt - Durmersheim - Karlsruhe,3
kvv-40-970E-4,kvv-01,SEV S7/S8,SCHIENENERSATZVERKEHR gültig 22.02. auf 23.02.2026    Kuppenheim - Rastatt - Durmersheim - Karlsruhe,3
kvv-40-970E-5,kvv-01,SEV S7/S8,SCHIENENERSATZVERKEHR gültig 12.03. auf 13.03.2026   Rastatt - Durmersheim - Karlsruhe,3
kvv-40-970E-6,kvv-01,SEV S7/S8,SCHIENENERSATZVERKEHR gültig 22.03. und 23.03.2026   Karlsruhe - Durmersheim - Rastatt - Kuppenheim,3
kvv-40-970E-7,kvv-01,SEV S7/S8,SCHIENENERSATZVERKEHR gültig 09.05. auf 10.05.2026   Rastatt - Durmersheim - Karlsruhe,3
kvv-40-980E-1,kvv-01,SEV S8/S81,SCHIENENERSATZVERKEHR gültig 27.02. bis 02.03.2026    Hilpertsau - Rastatt,3
kvv-40-980E-2,kvv-01,SEV S8/S81,SCHIENENERSATZVERKEHR gültig 06.03. bis 09.03.2026   Hilpertsau - Raststatt,3
kvv-41-014E-1,kvv-02,SEV 14,SCHIENENERSATZVERKEHR gültig 30.03. bis 12.04.2026 Oberreut - Bulach - Beiertheim - KA Europaplatz,3
kvv-41-014E-2,kvv-02,SEV 14,SCHIENENERSATZVERKEHR gültig 11.05. bis 20.06.2026 Rheinhafen - Lameyplatz - Entenfang,3
kvv-41-015E-1,kvv-02,SEV 15,SCHIENENERSATZVERKEHR gültig ab 13.04. bis 10.05.2026 (02:00 Uhr)  Kühler Krug - Weinbrennerplatz,3
kvv-41-015E-2,kvv-02,SEV 15,SCHIENENERSATZVERKEHR gültig ab 11.05. bis 20.06.2026 (02:00 Uhr)  Wörth Bahnhof - Rheinbergstraße - Mühlburger Tor,3
kvv-41-SEVE-1,kvv-02,SEV,SEV VBK,3
rvs-1-001-1,rvs-RVS,1,,3
rvs-1-010-1,rvs-RVS,10,,3
rvs-1-011-1,rvs-RVS,11,,3
rvs-1-122-1,rvs-RVS,7122,,3
rvs-1-124-1,rvs-RVS,7124,,3
rvs-1-130-1,rvs-RVS,7130,,3
rvs-1-131-1,rvs-RVS,7131,,3
rvs-1-132-1,rvs-RVS,7132,,3
rvs-1-134-1,rvs-RVS,7134,,3
rvs-1-135-1,rvs-RVS,7135,,3
rvs-1-136-1,rvs-RVS,7136,,3
rvs-1-137-1,rvs-RVS,7137,,3
rvs-1-141-1,rvs-RVS,7141,,3
rvs-1-142-1,rvs-RVS,7142,,3
rvs-1-144-1,rvs-RVS,7144,,3
rvs-1-146-1,rvs-RVS,7146,,3
rvs-1-147-1,rvs-RVS,K2,,3
rvs-1-148-1,rvs-RVS,K5,,3
rvs-1-150-1,rvs-RVS,7150,,3
rvs-1-151-1,rvs-RVS,7151,,3
rvs-1-156-1,rvs-RVS,7156,,3
rvs-1-016-1,rvs-RVS,16,,3
rvs-1-160-1,rvs-RVS,7160,,3
rvs-1-161-1,rvs-RVS,7161,,3
rvs-1-017-1,rvs-RVS,17,,3
rvs-1-002-1,rvs-RVS,2,,3
rvs-1-020-1,rvs-RVS,20,,3
rvs-1-003-1,rvs-RVS,3,,3
rvs-1-004-1,rvs-RVS,4,,3
rvs-1-400-1,rvs-RVS,400,,3
rvs-1-4001-1,rvs-RVS,7400,,3
rvs-1-401-1,rvs-RVS,7401,,3
rvs-1-402-1,rvs-RVS,7402,,3
rvs-1-403-1,rvs-RVS,7403,,3
rvs-1-404-1,rvs-RVS,7404,,3
rvs-1-405-1,rvs-RVS,7405,,3
rvs-1-406-1,rvs-RVS,7406,,3
rvs-1-408-1,rvs-RVS,7408,,3
rvs-1-409-1,rvs-RVS,7409,,3
rvs-1-041-1,rvs-RVS,41,,3
rvs-1-410-1,rvs-RVS,7410,,3
rvs-1-411-1,rvs-RVS,7411,,3
rvs-1-414-1,rvs-RVS,7414,,3
rvs-1-415-1,rvs-RVS,7415,,3
rvs-1-415B-1,rvs-RVS,7415B,,3
rvs-1-417-1,rvs-RVS,7417,,3
rvs-1-418-1,rvs-RVS,7418,,3
rvs-1-042-1,rvs-RVS,42,,3
rvs-1-423-1,rvs-RVS,423,,3
rvs-1-425-1,rvs-RVS,425,,3
rvs-1-043-1,rvs-RVS,43,,3
rvs-1-432-1,rvs-RVS,7432,,3
rvs-1-005-1,rvs-RVS,5,,3
rvs-1-006-1,rvs-RVS,6,,3
rvs-1-670-1,rvs-RVS,670,,3
rvs-1-007-1,rvs-RVS,7,,3
rvs-1-741-1,rvs-RVS,741,,3
rvs-1-742-1,rvs-RVS,742,,3
rvs-1-767-1,rvs-RVS,767,,3
rvs-1-782-1,rvs-RVS,7782,,3
rvs-1-784-1,rvs-RVS,7784,,3
rvs-1-787-1,rvs-RVS,7787,,3
rvs-1-788-1,rvs-RVS,7788,,3
rvs-1-009-1,rvs-RVS,9,,3
rvs-1-938-1,rvs-RVS,7938,,3
cw-1-200-1,cw-07,200,Innerortsverkehr Schömberg Schömberg und BfA-Kurklinik/Berufsförderungswerk,3
cw-1-661-1,cw-01,661,Althengstett - Neuhengstett - Ottenbronn,3
cw-1-662-1,cw-01,662,Stammheim/Gymn.+Seeäckerschule-Simmozh.-Neuhengst.-Ottenbronn- Möttl.-Unterhaugst.-Monakam-Bad Liebenzell-Hirsau/Weil der Stadt,3
cw-1-663-1,cw-01,663,Althengstett - Gechingen,3
cw-1-664-1,cw-01,664,Althengstett SZ - Heumaden - Stammheim - Gechingen,3
cw-1-668-1,cw-05,668,Calw - Stammheim - Deckenpfronn,3
cw-1-670-1,cw-01,670,Klinikum NSW - Hirsau - Calw - Althengstett - Weil der Stadt,3
cw-1-690-1,cw-01,690,Berufsverkehr Mercedes-Benz Werk Sindelfingen Hirsau-Calw-Althengstett-Ostelsheim,3
cw-1-770-1,cw-05,770,Regiobus: Calw - Deckenpfronn - Herrenberg,3
cw-1-801-1,cw-07,801,Schellbronn - Hamberg - Steinegg - Neuhausen - Unterhaugstett - Bad Liebenzell,3
cw-1-880-1,cw-01,880,Bad Liebenzell - Weil der Stadt,3
cw-1-CW3-1,cw-05,CW3,Pkw-Bedarfsverkehr Calw - Holzbronn,3
cw-31-715-1,cw-11,715,Bad Liebenzell - Beinberg - Unterlengenhardt - Bad Liebenz.,3
cw-31-724-1,cw-11,724,Bad Wildbad - Höfen - Schömberg - Wimberg,3
cw-31-820-1,cw-11,820,(Calw) - Bad Liebenzell - Schömberg - Höfen - (Bad Wildbad),3
cw-31-824-1,cw-11,824,(Calw)-Bad Liebenz.-Unterreichenb.-Kapfenh -Bieselsb./Schömb. Kapfenhardt - Unterreichenbach - Bad Liebenzell (-Calw),3
cw-31-BL1-1,cw-02,BL1_,Bad Liebenzell - Hirsau - Oberreichenbach - Schömberg Pkw-Bedarfsverkehr (Anrufverkehr),3
cw-31-BL2-1,cw-11,BL2_,Bad Liebenz - Unterreichenb. - Kapfenh. - Bieselsb. - Unterreichenb. - Bad Liebenz. Pkw-Bedarfsverkehr (Anrufverkehr),3
cw-31-BW3-1,cw-11,BW3_,Pkw-Bedarfsverkehr Bad Wildbad - Sprollenhaus - Schwarzmißhütte,3
cw-31-BW4-1,cw-11,BW4_,Pkw-Bedarfsverkehr Schwarzmißhütte - Enzklösterle,3
cw-35-300-1,cw-25,300,Neubulach-Neubulach/Talorte-Holzbronn-Stammheim,3
cw-35-320-1,cw-25,320,Neuweiler - Oberreichenbach - Bad Wildbad,3
cw-35-630-1,cw-25,630,630 Stadtverkehr Calw (Heumaden - ZOB - Wimberg - Altburg),3
cw-35-632-1,cw-25,632,Schülerfahrten Calw - Wimberg - Altburg - (Bad Wildbad) - Oberreichenbach,3
cw-35-633-1,cw-25,633,Wart - Neuweiler - Wimberg - Calw,3
cw-35-634-1,cw-25,634,Calw - Bhf Bad Teinach/Neubulach - Neubulach - Neuweiler,3
cw-35-635-1,cw-25,635,Calw - Bad Teinach - Rötenbach - Zavelstein - Calw,3
cw-35-636-1,cw-25,636,Schulfahrt Neubulach Schulzentrum - Bad Teinach - Rötenbach - Wimberg - Calw,3
cw-35-640-1,cw-25,640,Altensteig - Oberhaugstett - Neubulach - Calw,3
cw-35-641-1,cw-25,641,Calw - Bad Teinach/Neubulach Bhf. Rötenbach - Altburg - Calw,3
cw-35-680-1,cw-25,680,Calw - Klinikum - Oberkollbach - Oberreichenbach - Igelsloch - Zainen,3
cw-35-710-1,cw-25,710,Calw - Wildberg - Nagold,3
cw-35-BW1-1,cw-25,BW1,Neuweiler - Agenbach - Oberreichenbach - Calmbach - Bad Wildbad (PKW-Bedarfsverkehr als Anrufverkehr),3
cw-35-BW2-1,cw-25,BW2,Bad Wildbad 2 PKW-Bedarfsverkehr (Anrufverkehr),3
cw-35-CW1-1,cw-25,CW1,Bad Teinach Bf - Neubulach PKW-Bedarfsverkehr (Anrufverkehr),3
cw-35-CW2-1,cw-25,CW2,Bad Teinach Bhf - Schmieh - Emberg - Oberreichenbach und zurück PKW-Bedarfsverkehr (Anrufverkehr),3
cw-35-X63-1,cw-25,X63,Bad Herrenalb - Bad Wildbad - Calw,3
cw-36-435-1,cw-25,435,Neuweiler - Gaugenwald - Wart - Berneck - Altensteig,3
cw-36-442-1,cw-25,442,Ebhausen - Rotfelden - Rohrdorf,3
cw-36-444-1,cw-25,444,Altensteig - Egenhausen - Walddorf und zurück,3
cw-36-501-1,cw-25,501,Nagold ZOB - Emmingen - Nagold ZOB,3
cw-36-502-1,cw-25,502,Nagold ZOB - Sommerhalde - Iselshausen - Nagold ZOB,3
cw-36-503-1,cw-25,503,Nagold ZOB - Lemberg - Nagold ZOB,3
cw-36-504-1,cw-25,504,Nagold ZOB - Mittlerer Oberer Steinberg - Mittlerer Steinberg - Nagold ZOB,3
cw-36-506-1,cw-25,506,Nagold ZOB - Ing. Park,3
cw-36-540-1,cw-25,540,Wart - Wildberg - Nagold,3
cw-36-552-1,cw-25,552,Nagold - Oberjettingen - Sulz am Eck - Gültlingen,3
cw-36-555-1,cw-25,555,Schülerverkehr zur Ganztagsbetreuung nach Sulz am Eck,3
cw-36-759-1,cw-25,759,Liebelsberg - Wildberg - Gärtringen,3
cw-36-760-1,cw-25,760,Neuweiler - Wildberg,3
cw-36-771-1,cw-25,771,Altensteig - Berneck Bhf - Wart - Ebershardt - Ebhausen - Rohrdorf - Nagold,3
cw-36-772-1,cw-25,772,Altensteig -  Egenhausen - Walddorf -  Rohrdorf - Nagold,3
cw-36-775-1,cw-25,775,Wildberg - Sulz am Eck - Kuppingen -  Herrenberg,3
cw-36-AL1-1,cw-25,AL1,PKW-Bedarfsverkehr Altensteig Turmberg - Altensteigdorf (Anrufverkehr),3
cw-36-AL2-1,cw-25,AL2,Altensteig - Wildberg - Oberhaugstett Rufbus verkehrt als PKW-Verkehr,3
cw-36-AL3-1,cw-25,AL3,Ebhausen - Wart - Ebershardt PKW-Bedarfsverkehr ( Anrufverkehr),3
cw-36-NG1-1,cw-25,NG1,Nagold Süd PKW-Bedarfsverkehr (Anrufverkehr),3
cw-36-NG2-1,cw-25,NG2,Nagold Nord PKW-Bedarfsverkehr (Anrufverkehr),3
cw-36-NG3-1,cw-25,NG3,Nagold-Pfrondorf-Effringen-Wildberg PKW-Bedarfsverkehr (Anrufverkehr),3
cw-37-774-1,cw-25,774,Nagold - Jettingen - Haslach - Herrenberg,3
cw-37-774A-1,cw-25,7794,Nagold - Jettingen - Haslach - Herrenberg,3
cw-37-777-1,cw-25,777,Nagold - Mötzingen - Öschelbronn -  Gäufelden - Altingen,3
cw-37-778-1,cw-25,778,Nagold - Wolfsberg - Mötzingen - Bondorf,3
cw-37-X77-1,cw-25,X77,(Altensteig) - Nagold - Herrenberg (Regiobus),3
cw-38-450-1,cw-02,450,Haiterbach - Egenhausen - Altensteig,3
cw-38-520-1,cw-02,520,Nagold-Oberschwandorf-Beihingen-Haiterbach und zurück,3
cw-38-NG4-1,cw-02,NG4,Haiterbach - Industriegebiet Haiterbach und zurück PKW-Bedarfsverkehr (Anrufverkehr),3
cw-39-420-1,cw-25,420,Altensteig - Simmersfeld - Bad Wildbad,3
cw-39-430-1,cw-25,430,Altensteig-Grömbach-Pfalzgrafenweiler-Spielberg-Altensteig,3
cw-39-AS2-1,cw-25,AS2,Altensteig PKW-Bedarfsverkehr (Anrufverkehr),3
cw-39-BWI-1,cw-25,BWI1,Bad Wildbad PKW-Bedarfsverkehr (Anrufverkehr),3
cw-39-F20-1,cw-25,F20,Altensteig - Enzklösterle - Kaltenbronn,3
cw-39-X78-1,cw-25,X78,Bad Wildbad - Enzklösterle - Besenfeld - Freudenstadt,3
fds-1-100-1,fds-07,100,Regiolinie Freudenstadt - Kniebis - Ruhestein,3
fds-1-011-1,fds-04,11,Freudenstadt - Wittlensweiler - Aach - Glatten - (Neuneck),3
fds-1-019-1,fds-02,19,Freudenstadt - Schömberg - Reinerzau,3
fds-1-200-1,fds-07,200,Baiersbronn - Mitteltal - Obertal - Ruhestein,3
fds-1-021-1,fds-03,21,Freudenstadt - Baiersbronn - Mitteltal - Obertal - Buhlbach,3
fds-1-022-1,fds-03,22,(Freudenstadt) - Baiersbronn - Tonbach,3
fds-1-023-1,fds-03,23,Besenfeld - Schönmünzach - Hinterlangenbach,3
fds-1-031-1,fds-01,31,FDS - Loßburg - Dornhan - Hochmössingen - Oberndorf,3
fds-1-032-1,fds-01,32,(FDS)-Loßburg-Lombach-Wittendorf-Loßburg-(FDS),3
fds-1-033-1,fds-01,33,(FDS) - Loßburg - Sterneck - Oberbrändi - Loßburg - (FDS),3
fds-1-034-1,fds-01,34,Schömberg - Vordersteinwald - Loßburg,3
fds-1-035-1,fds-01,35,24-Höfe - Wälde - Betzweiler,3
fds-1-041-1,fds-01,41,Freudenstadt - Dornstetten - Waldachtal - Horb a.N.,3
fds-1-042-1,fds-01,42,Tumlingen - Waldachtal - Pfalzgrafenweiler,3
fds-1-043-1,fds-01,43,Schopfloch - Glatten,3
fds-1-045-1,fds-01,45,Waldachtal/Lützenhardt - Schopfloch,3
fds-1-050-1,fds-01,50,Römlinsdorf - 24-Höfe - Loßburg - FDS,3
fds-1-060-1,fds-05,60,Alpirsbach - Reinerzau,3
fds-1-061-1,fds-05,61,Schiltach - (Alpirsbach) - Wittichen/Kaltbrunn,3
fds-1-070-1,fds-06,70,Ahldorf - Mühlen,3
fds-1-721-1,fds-01,SEV 721,FDS- Loßburg  (Anschluss v. 721 aus Offenburg),3
fds-1-7266-1,fds-02,7266,FDS - Kniebis - Bad Rippoldsau - Wolfach - Hausach,3
fds-1-00A-1,fds-04,A,Stadtverkehr FDS   ZOB - Kurhaus - Golfplatz - Hbf. - ZOB,3
fds-1-00B-1,fds-04,B,Stadtverkehr Freudenstadt ZOB - Manbachsiedlung - Kaufland- Finanzamt - ZOB,3
fds-1-00C-1,fds-04,C,Stadtverkehr Freudenstadt Stadthaus - ZOB - Krankenhaus - Sulzhau - Jägerhof - ZOB,3
fds-1-00D-1,fds-04,D,Stadtverkehr Freudenstadt Stadth.- ZOB - Krankenhaus - Sulzhau - Panoramabad - ZOB,3
fds-1-R33-1,fds-01,R33,Dornhan - Busenweiler/Aischfeld - Betzweiler,3
fds-2-0F1-1,fds-07,F 1,FDS - Dornstetten - Waldachtal - Horb,3
fds-2-F10-1,fds-07,F 10,FDS - Schopfloch - Pfalzgrafenweiler,3
fds-2-F11-1,fds-07,F 11,FDS - Baiersbronn - Mitteltal - Buhlbach,3
fds-2-F13-1,fds-07,F 13,FDS - Kniebis - Bad Rippoldsau - Wolfach,3
