distance_km,vehicule_type,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population,ratio_origin,ratio_dest,trip_count_corridor,trip_count_origin,service_share,co2_saved_kg
129.9045334848281,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223.0,0.0044843049327354,78.34745382717898
134.03045779670688,7,0.0,0.0,3034357.0,0.0,0.0,0.0,130.0,1476.0,0.0880758807588075,72.08035585771893
101.21627301393671,13,0.0,0.0,0.0,0.0,0.0,0.0,21.0,318.0,0.0660377358490566,68.29403929628711
120.85662610679344,12,0.0,44137.0,0.0,24657.0,0.0,0.0,199.0,688.0,0.2892441860465116,62.845940929589666
148.62872282818142,12,384663.0,21597.0,136541.0,6412.0,17.810945964717323,21.294603867747973,13.0,184.0,0.0706521739130434,90.50837541556508
152.6837014730099,7,0.0,195278.0,0.0,69554.0,0.0,0.0,160.0,2423.0,0.0660338423442014,85.5818808399678
141.74306476753864,2,0.0,177595.0,349852.0,0.0,0.0,0.0,2.0,3587.0,0.0005575689991636,93.47052531560956
129.1932351788609,12,54122.0,4018.0,396399.0,12151.0,13.469885515181682,32.622747099004194,18.0,157.0,0.1146496815286624,71.25815990341378
207.1256857165073,12,2062701.0,42372.0,159783.0,4261.0,48.68075615972812,37.49894390988031,2.0,717.0,0.00278940027894,90.54030305476527
125.221535530821,12,0.0,0.0,0.0,22743.0,0.0,0.0,2.0,4.0,0.5,68.00878506488147
363.8097671964353,12,0.0,58403.0,1706718.0,16280.0,0.0,104.83525798525798,3.0,15.0,0.2,116.3016265765334
614.711425881227,10,24568668.0,293771.0,17863802.0,886040.0,83.63203992225236,20.16139451943479,69.0,4204.0,0.0164129400570884,112.77116761239832
147.79458859221089,12,7534414.0,310240.0,142601.0,3233.0,24.285759412068078,44.10794927312094,10.0,257.0,0.0389105058365758,105.2624338177796
130.69882187713904,12,568879.0,18102.0,651.0,1120.0,31.42630648547122,0.58125,2.0,170.0,0.0117647058823529,83.25542407402284
129.63330427223076,7,0.0,0.0,56169.0,0.0,0.0,0.0,1.0,2912.0,0.0003434065934065,93.1143147192068
135.6856899273664,14,349852.0,0.0,0.0,0.0,0.0,0.0,15.0,6636.0,0.002260397830018,89.52894521277817
339.19534010490827,12,17553626.0,327734.0,68925312.0,2103778.0,53.56058877016117,32.76263560128493,68.0,201.0,0.3383084577114428,104.90972562258584
131.94395661225732,13,0.0,107319.0,0.0,0.0,0.0,0.0,5.0,397.0,0.0125944584382871,74.00569819823475
114.01413106287568,7,0.0,68.0,89813.0,0.0,0.0,0.0,42.0,1207.0,0.0347970173985087,72.32611831237172
129.51893927673106,12,0.0,3100.0,1769301.0,0.0,0.0,0.0,48.0,250.0,0.192,85.66303059291576
121.8641838726208,13,112032.0,535.0,1370.0,0.0,209.4056074766355,0.0,1.0,64.0,0.015625,96.25523033456376
103.78410235555916,12,8776384.0,156140.0,1053025.0,40595.0,56.20842833354682,25.93977090774726,5.0,1745.0,0.0028653295128939,71.3948266138994
197.30071774113165,12,0.0,0.0,0.0,30096.0,0.0,0.0,1.0,3366.0,0.0002970885323826,64.80597898817378
110.13420788457132,12,0.0,217123.0,106903.0,330579.0,0.0,0.32338109801288045,92.0,210.0,0.4380952380952381,67.32076245432388
106.36270589929512,13,0.0,0.0,0.0,81275.0,0.0,0.0,2.0,164.0,0.0121951219512195,71.18326333603557
223.04591290106836,12,0.0,330579.0,0.0,47906.0,0.0,0.0,6.0,892.0,0.0067264573991031,77.37881025858736
115.16591615283906,12,9213438.0,103671.0,24568668.0,293771.0,88.8718928147698,83.63203992225236,16.0,169.0,0.0946745562130177,66.97242197294064
167.85963102594877,14,0.0,140385.0,0.0,963395.0,0.0,0.0,2.0,1341.0,0.0014914243102162,100.02503577890027
595.9231998402349,13,0.0,159022.0,45927.0,813.0,0.0,56.49077490774908,7.0,372.0,0.0188172043010752,141.68224283846834
158.97681004335644,12,28711.0,0.0,0.0,415367.0,0.0,0.0,4.0,3775.0,0.0010596026490066,115.98517645218604
130.6672202723006,7,1069.0,0.0,28711.0,190.0,0.0,151.11052631578949,18.0,1455.0,0.0123711340206185,86.00908864118635
160.9541545863792,7,966833.0,26241.0,1376111.0,25068.0,36.84436568728326,54.895125259294716,34.0,115.0,0.2956521739130435,104.45068207350268
