stop_id,station_name,stop_country,stop_timezone,station_lat,station_long,location_type,stop_name_romanized,stop_name_alt,stop_cityname,stop_cityname_romanized,stop_cityname_alt,stop_tariffname,stop_charge,stop_uic_code,stop_code,stop_region,_c17,_c18,_c19,_c20,_c21,_c22,_c23,_c24,_c25,_c26,_c27,_c28,_c29
Feuerwerksanstalt,Feuerwerksanstalt,AT,CET,47.84943,16.19234,1.0,,,,,,AT_3.d,,,443,Niederösterreich,,,,,,,,,,,,,
Fieberbrunn,Fieberbrunn,AT,CET,47.47559,12.54575,1.0,,,,,,AT_3.d,,,444,Tirol,,,,,,,,,,,,,
Finkenstein,Finkenstein,AT,CET,46.56105,13.87125,1.0,,,,,,AT_3.d,,,2338,Kärnten,,,,,,,,,,,,,
Fischamend,Fischamend,AT,CET,48.11866,16.61264,1.0,,,,,,AT_3.d,,,402,Niederösterreich,,,,,,,,,,,,,
Flaurling,Flaurling,AT,CET,47.29153,11.12401,1.0,,,,,,AT_3.d,,,2570,Tirol,,,,,,,,,,,,,
Flughafen Graz Feldkirchen,Flughafen Graz Feldkirchen,AT,CET,46.99758,15.44958,1.0,,,,,,AT_3.d,,,1770,Steiermark,,,,,,,,,,,,,
Flughafen Wien,Flughafen Wien,AT,CET,48.12094,16.56302,1.0,,,,,,AT_3.c,,,528,Niederösterreich,,,,,,,,,,,,,
Föderlach,Föderlach,AT,CET,46.60002,13.96197,1.0,,,,,,AT_3.d,,,482,Kärnten,,,,,,,,,,,,,
Franckstraße,Franckstraße,AT,CET,48.28589,14.32369,1.0,,,,,,AT_3.d,,,1204,Oberösterreich,,,,,,,,,,,,,
Frankenmarkt,Frankenmarkt,AT,CET,47.98549,13.4194,1.0,,,,,,AT_3.d,,,474,Oberösterreich,,,,,,,,,,,,,
Frastanz,Frastanz,AT,CET,47.21695,9.63107,1.0,,,,,,AT_3.d,,,401,Vorarlberg,,,,,,,,,,,,,
Frättingsdorf,Frättingsdorf,AT,CET,48.64287,16.49389,1.0,,,,,,AT_3.d,,,510,Niederösterreich,,,,,,,,,,,,,
Frauental-Bad Gams,Frauental-Bad Gams,AT,CET,46.82391,15.2556,1.0,,,,,,AT_3.d,,,505,Steiermark,,,,,,,,,,,,,
Freistadt,Freistadt,AT,CET,48.50217,14.50201,1.0,,,,,,AT_3.d,,,486,Oberösterreich,,,,,,,,,,,,,
Friedberg,Friedberg,AT,CET,47.43921,16.05477,1.0,,,,,,AT_3.d,,,412,Steiermark,,,,,,,,,,,,,
Friedburg,Friedburg,AT,CET,48.01889,13.24689,1.0,,,,,,AT_3.d,,,496,Oberösterreich,,,,,,,,,,,,,
Friesach,Friesach,AT,CET,46.95145,14.41162,1.0,,,,,,AT_3.c,,,433,Kärnten,,,,,,,,,,,,,
Fritzens-Wattens,Fritzens-Wattens,AT,CET,47.30214,11.58897,1.0,,,,,,AT_3.d,,,517,Tirol,,,,,,,,,,,,,
Frohnleiten,Frohnleiten,AT,CET,47.26958,15.32199,1.0,,,,,,AT_3.c,,,502,Steiermark,,,,,,,,,,,,,
Fürnitz,Fürnitz,AT,CET,46.56108,13.81605,1.0,,,,,,AT_3.d,,,481,Kärnten,,,,,,,,,,,,,
Fürstenfeld,Fürstenfeld,AT,CET,47.04795,16.08013,1.0,,,,,,AT_3.d,,,512,Steiermark,,,,,,,,,,,,,
Furth-Göttweig,Furth-Göttweig,AT,CET,48.37357,15.61417,1.0,,,,,,AT_3.d,,,431,Niederösterreich,,,,,,,,,,,,,
Furth-Palt,Furth-Palt,AT,CET,48.38448,15.60602,1.0,,,,,,AT_3.d,,,430,Niederösterreich,,,,,,,,,,,,,
Gaflenz,Gaflenz,AT,CET,47.89586,14.72488,1.0,,,,,,AT_3.d,,,1599,Oberösterreich,,,,,,,,,,,,,
Gaisbach-Wartberg,Gaisbach-Wartberg,AT,CET,47.51623,14.55007,1.0,,,,,,AT_3.d,,,545,Oberösterreich,,,,,,,,,,,,,
Gaisfeld,Gaisfeld,AT,CET,47.01964,15.20018,1.0,,,,,,AT_3.d,,,1088,Steiermark,,,,,,,,,,,,,
Gaishorn,Gaishorn,AT,CET,47.49371,14.53809,1.0,,,,,,AT_3.d,,,553,Steiermark,,,,,,,,,,,,,
Gaisruck,Gaisruck,AT,CET,48.39503,16.0665,1.0,,,,,,AT_3.d,,,2143,Niederösterreich,,,,,,,,,,,,,
Gänserndorf,Gänserndorf,AT,CET,48.34067,16.71754,1.0,,,,,,AT_3.c,,,547,Niederösterreich,,,,,,,,,,,,,
Gars-Thunau,Gars-Thunau,AT,CET,48.59767,15.65512,1.0,,,,,,AT_3.d,,,554,Niederösterreich,,,,,,,,,,,,,
Garsten,Garsten,AT,CET,48.02313,14.40601,1.0,,,,,,AT_3.d,,,716,Oberösterreich,,,,,,,,,,,,,
Gattendorf,Gattendorf,AT,CET,48.01072,16.98142,1.0,,,,,,AT_3.d,,,726,Burgenland,,,,,,,,,,,,,
Gedersdorf,Gedersdorf,AT,CET,48.43319,15.68749,1.0,,,,,,AT_3.d,,,822,Niederösterreich,,,,,,,,,,,,,
Geinberg,Geinberg,AT,CET,48.26445,13.29283,1.0,,,,,,AT_3.d,,,746,Oberösterreich,,,,,,,,,,,,,
Geiselbergstraße,Geiselbergstraße,AT,CET,48.17553,16.40716,1.0,,,,,,AT_3.c,,,1251761,Wien,,,,,,,,,,,,,
Gemeinlebarn,Gemeinlebarn,AT,CET,48.33734,15.80495,1.0,,,,,,AT_3.d,,,1449,Niederösterreich,,,,,,,,,,,,,
Gerasdorf,Gerasdorf,AT,CET,48.29621,16.46901,1.0,,,,,,AT_3.c,,,570,Niederösterreich,,,,,,,,,,,,,
Gerling im Pinzgau,Gerling im Pinzgau,AT,CET,47.39035,12.82766,1.0,,,,,,AT_3.d,,,2544,Salzburg,,,,,,,,,,,,,
Gerling OÖ,Gerling OÖ,AT,CET,48.39493,14.07395,1.0,,,,,,AT_3.d,,,1880,Oberösterreich,,,,,,,,,,,,,
Gersthof,Gersthof,AT,CET,48.23161,16.32206,1.0,,,,,,AT_3.c,,,904,Wien,,,,,,,,,,,,,
Getzersdorf,Getzersdorf,AT,CET,48.3284,15.69468,1.0,,,,,,AT_3.d,,,2252,Niederösterreich,,,,,,,,,,,,,
Gießenbach,Gießenbach,AT,CET,48.24,14.88496,1.0,,,,,,AT_3.d,,,1993,Tirol,,,,,,,,,,,,,
Gisingen,Gisingen,AT,CET,47.25573,9.5981,1.0,,,,,,AT_3.d,,,456,Vorarlberg,,,,,,,,,,,,,
Glandorf,Glandorf,AT,CET,47.51623,14.55007,1.0,,,,,,AT_3.d,,,2347,Kärnten,,,,,,,,,,,,,
Glanegg,Glanegg,AT,CET,46.72275,14.20013,1.0,,,,,,AT_3.d,,,618,Kärnten,,,,,,,,,,,,,
Gleisdorf,Gleisdorf,AT,CET,47.10684,15.70851,1.0,,,,,,AT_3.c,,,620,Steiermark,,,,,,,,,,,,,
Gleißenfeld,Gleißenfeld,AT,CET,47.67732,16.13312,1.0,,,,,,AT_3.d,,,1990,Niederösterreich,,,,,,,,,,,,,
Glinzendorf,Glinzendorf,AT,CET,48.2495,16.6402,1.0,,,,,,AT_3.d,,,1813,Niederösterreich,,,,,,,,,,,,,
Gloggnitz,Gloggnitz,AT,CET,47.67745,15.94705,1.0,,,,,,AT_3.c,,,626,Niederösterreich,,,,,,,,,,,,,
Gmünd N.Ö.,Gmünd N.Ö.,AT,CET,48.77156,14.98511,1.0,,,,,,AT_3.c,,,630,Niederösterreich,,,,,,,,,,,,,
Gmunden,Gmunden,AT,CET,47.91839,13.79933,1.0,,,,,,AT_3.d,,,752,Oberösterreich,,,,,,,,,,,,,
Gniebing,Gniebing,AT,CET,46.96317,15.8543,1.0,,,,,,AT_3.d,,,2137,Steiermark,,,,,,,,,,,,,
Gobelsburg,Gobelsburg,AT,CET,48.46106,15.69802,1.0,,,,,,AT_3.d,,,1235,Niederösterreich,,,,,,,,,,,,,
Gödersdorf,Gödersdorf,AT,CET,46.56107,13.84886,1.0,,,,,,AT_3.d,,,2337,Kärnten,,,,,,,,,,,,,
Goisern Jodschwefelbad,Goisern Jodschwefelbad,AT,CET,47.65835,13.6088,1.0,,,,,,AT_3.d,,,599,Oberösterreich,,,,,,,,,,,,,
Göllersdorf,Göllersdorf,AT,CET,48.4972,16.12228,1.0,,,,,,AT_3.d,,,679,Niederösterreich,,,,,,,,,,,,,
Golling-Abtenau,Golling-Abtenau,AT,CET,47.60079,13.16448,1.0,,,,,,AT_3.c,,,585,Salzburg,,,,,,,,,,,,,
Göpfritz,Göpfritz,AT,CET,48.72486,15.40032,1.0,,,,,,AT_3.d,,,580,Niederösterreich,,,,,,,,,,,,,
Gopperding,Gopperding,AT,CET,48.44095,13.4637,1.0,,,,,,AT_3.d,,,2240,Oberösterreich,,,,,,,,,,,,,
Görtschach-Förolach,Görtschach-Förolach,AT,CET,46.61465,13.48529,1.0,,,,,,AT_3.d,,,723,Kärnten,,,,,,,,,,,,,
Gosdorf,Gosdorf,AT,CET,46.72689,15.79948,1.0,,,,,,AT_3.d,,,662,Steiermark,,,,,,,,,,,,,
Götzendorf,Götzendorf,AT,CET,47.43579,16.14132,1.0,,,,,,AT_3.d,,,654,Niederösterreich,,,,,,,,,,,,,
Götzis,Götzis,AT,CET,47.33429,9.64525,1.0,,,,,,AT_3.d,,,674,Vorarlberg,,,,,,,,,,,,,
Grafendorf,Grafendorf,AT,CET,47.3404,15.9911,1.0,,,,,,AT_3.d,,,562,Steiermark,,,,,,,,,,,,,
Grafenstein,Grafenstein,AT,CET,46.61405,14.46468,1.0,,,,,,AT_3.c,,,683,Kärnten,,,,,,,,,,,,,
Gramatneusiedl,Gramatneusiedl,AT,CET,48.03491,16.4913,1.0,,,,,,AT_3.c,,,642,Niederösterreich,,,,,,,,,,,,,
Gratwein-Gratkorn,Gratwein-Gratkorn,AT,CET,47.12904,15.32322,1.0,,,,,,AT_3.d,,,747,Steiermark,,,,,,,,,,,,,
Graz Don Bosco,Graz Don Bosco,AT,CET,47.05802,15.41922,1.0,,,Graz,Graz,,AT_3.c,,,2566531,Steiermark,,,,,,,,,,,,,
Graz Hbf,Graz Hbf,AT,CET,47.0723,15.41644,1.0,,,Graz,Graz,,AT_3.a,"44,46 €",,541,Steiermark,,,,,,,,,,,,,
Graz Köflacherbf,Graz Köflacherbf,AT,CET,47.0679,15.44173,1.0,,,Graz,Graz,,AT_3.c,,,608,Steiermark,,,,,,,,,,,,,
Graz Liebenau-Murpark,Graz Liebenau-Murpark,AT,CET,47.04005,15.46271,1.0,,,Graz,Graz,,AT_3.d,,,1730,Steiermark,,,,,,,,,,,,,
Graz Ostbf-Messe,Graz Ostbf-Messe,AT,CET,47.05313,15.44845,1.0,,,Graz,Graz,,AT_3.c,,,652,Steiermark,,,,,,,,,,,,,
Graz Puntigam,Graz Puntigam,AT,CET,47.03057,15.42936,1.0,,,Graz,Graz,,AT_3.c,,,1769,Steiermark,,,,,,,,,,,,,
Graz Straßgang,Graz Straßgang,AT,CET,47.04049,15.40103,1.0,,,Graz,Graz,,AT_3.d,,,2001,Steiermark,,,,,,,,,,,,,
Graz Webling,Graz Webling,AT,CET,47.04558,15.39871,1.0,,,Graz,Graz,,AT_3.d,,,611,Steiermark,,,,,,,,,,,,,
Graz Wetzelsdorf,Graz Wetzelsdorf,AT,CET,47.05071,15.39488,1.0,,,Graz,Graz,,AT_3.d,,,610,Steiermark,,,,,,,,,,,,,
Greifenburg-Weißensee,Greifenburg-Weißensee,AT,CET,46.74133,13.19091,1.0,,,,,,AT_3.d,,,689,Kärnten,,,,,,,,,,,,,
Greifenstein-Altenberg,Greifenstein-Altenberg,AT,CET,48.34475,16.23988,1.0,,,,,,AT_3.d,,,1119,Niederösterreich,,,,,,,,,,,,,
Grein Stadt,Grein Stadt,AT,CET,48.22446,14.85142,1.0,,,,,,AT_3.d,,,579,Oberösterreich,,,,,,,,,,,,,
Grein-Bad Kreuzen,Grein-Bad Kreuzen,AT,CET,48.22091,14.85098,1.0,,,,,,AT_3.d,,,560,Oberösterreich,,,,,,,,,,,,,
Greinsfurth,Greinsfurth,AT,CET,48.10984,14.84578,1.0,,,,,,AT_3.d,,,59,Niederösterreich,,,,,,,,,,,,,
Gries,Gries,AT,CET,47.51623,14.55007,1.0,,,,,,AT_3.d,,,2112,Tirol,,,,,,,,,,,,,
Gries im Pinzgau,Gries im Pinzgau,AT,CET,47.28851,12.88563,1.0,,,,,,AT_3.d,,,2197,Salzburg,,,,,,,,,,,,,
Grieskirchen-Gallspach,Grieskirchen-Gallspach,AT,CET,48.23126,13.83896,1.0,,,,,,AT_3.c,,,601,Oberösterreich,,,,,,,,,,,,,
Grieswirt,Grieswirt,AT,CET,47.50949,12.46771,1.0,,,,,,AT_3.d,,,445,Tirol,,,,,,,,,,,,,
Gröbming,Gröbming,AT,CET,47.44448,13.90187,1.0,,,,,,AT_3.d,,,686,Steiermark,,,,,,,,,,,,,
Groß Sierning,Groß Sierning,AT,CET,48.19146,15.46151,1.0,,,,,,AT_3.d,,,1676,Niederösterreich,,,,,,,,,,,,,
Groß St.Florian,Groß St.Florian,AT,CET,46.8236,15.31666,1.0,,,,,,AT_3.d,,,584,Steiermark,,,,,,,,,,,,,
Groß Weikersdorf,Groß Weikersdorf,AT,CET,48.47118,15.98346,1.0,,,,,,AT_3.d,,,2472,Niederösterreich,,,,,,,,,,,,,
Großendorf,Großendorf,AT,CET,48.03869,14.05565,1.0,,,,,,AT_3.d,,,563,Oberösterreich,,,,,,,,,,,,,
Großraming,Großraming,AT,CET,47.88444,14.54807,1.0,,,,,,AT_3.d,,,700,Oberösterreich,,,,,,,,,,,,,
Grünau im Almtal,Grünau im Almtal,AT,CET,47.85327,13.95624,1.0,,,,,,AT_3.d,,,736,Oberösterreich,,,,,,,,,,,,,
Grünbach am Schneeberg,Grünbach am Schneeberg,AT,CET,47.79598,15.99328,1.0,,,,,,AT_3.d,,,706,Niederösterreich,,,,,,,,,,,,,
Grünbach Kohlenwerk,Grünbach Kohlenwerk,AT,CET,47.51623,14.55007,1.0,,,,,,AT_3.d,,,709,Niederösterreich,,,,,,,,,,,,,
Grünbach Schule,Grünbach Schule,AT,CET,47.79598,15.99328,1.0,,,,,,AT_3.d,,,708,Niederösterreich,,,,,,,,,,,,,
Gstatterboden im Nationalpark,Gstatterboden im Nationalpark,AT,CET,47.59002,14.65869,1.0,,,,,,AT_3.d,,,557,Steiermark,,,,,,,,,,,,,
Gumpoldskirchen,Gumpoldskirchen,AT,CET,48.04551,16.2765,1.0,,,,,,AT_3.d,,,1379,Niederösterreich,,,,,,,,,,,,,
Gunskirchen,Gunskirchen,AT,CET,48.13359,13.95296,1.0,,,,,,AT_3.d,,,742,Oberösterreich,,,,,,,,,,,,,
Guntersdorf,Guntersdorf,AT,CET,48.64922,16.04737,1.0,,,,,,AT_3.d,,,734,Niederösterreich,,,,,,,,,,,,,
Guntramsdorf Thallern,Guntramsdorf Thallern,AT,CET,48.0521,16.29794,1.0,,,,,,AT_3.d,,,1378,Niederösterreich,,,,,,,,,,,,,
Guntramsdorf-Kaiserau Haltestelle,Guntramsdorf-Kaiserau Haltestelle,AT,CET,48.04442,16.3249,1.0,,,,,,AT_3.d,,,740,Niederösterreich,,,,,,,,,,,,,
Gurten,Gurten,AT,CET,48.24102,13.34415,1.0,,,,,,AT_3.d,,,745,Oberösterreich,,,,,,,,,,,,,
Gussendorf,Gussendorf,AT,CET,46.83312,15.34901,1.0,,,,,,AT_3.d,,,1790,Steiermark,,,,,,,,,,,,,
Gutenstein,Gutenstein,AT,CET,47.87655,15.8906,1.0,,,,,,AT_3.d,,,722,Niederösterreich,,,,,,,,,,,,,
Hadersdorf am Kamp,Hadersdorf am Kamp,AT,CET,48.45902,15.72056,1.0,,,,,,AT_3.c,,,820,Niederösterreich,,,,,,,,,,,,,
Hagenau im Innkreis,Hagenau im Innkreis,AT,CET,48.26518,13.11405,1.0,,,,,,AT_3.d,,,1419,Oberösterreich,,,,,,,,,,,,,
Haiding,Haiding,AT,CET,48.20935,13.97554,1.0,,,,,,AT_3.d,,,768,Oberösterreich,,,,,,,,,,,,,
Haiming,Haiming,AT,CET,47.25581,10.88314,1.0,,,,,,AT_3.d,,,2019,Tirol,,,,,,,,,,,,,
Hainburg a.d.Donau Kulturfabrik,Hainburg a.d.Donau Kulturfabrik,AT,CET,48.14736,16.93706,1.0,,,,,,AT_3.d,,,775,Niederösterreich,,,,,,,,,,,,,
Hainburg a.d.Donau Personenbf,Hainburg a.d.Donau Personenbf,AT,CET,48.14505,16.9424,1.0,,,,,,AT_3.d,,,777,Niederösterreich,,,,,,,,,,,,,
Hainburg a.d.Donau Ungartor,Hainburg a.d.Donau Ungartor,AT,CET,48.1474,16.94566,1.0,,,,,,AT_3.d,,,778,Niederösterreich,,,,,,,,,,,,,
Hainfeld,Hainfeld,AT,CET,48.03373,15.77332,1.0,,,,,,AT_3.d,,,852,Niederösterreich,,,,,,,,,,,,,
Halbenrain,Halbenrain,AT,CET,46.72249,15.94748,1.0,,,,,,AT_3.d,,,780,Steiermark,,,,,,,,,,,,,
Hall in Tirol,Hall in Tirol,AT,CET,47.2804,11.50585,1.0,,,,,,AT_3.c,,,754,Tirol,,,,,,,,,,,,,
Hall-Thaur,Hall-Thaur,AT,CET,47.29271,11.4755,1.0,,,,,,AT_3.c,,,4872531,Tirol,,,,,,,,,,,,,
Hallein,Hallein,AT,CET,47.68248,13.10037,1.0,,,,,,AT_3.c,,,842,Salzburg,,,,,,,,,,,,,
Hallein Burgfried,Hallein Burgfried,AT,CET,47.67599,13.11415,1.0,,,,,,AT_3.c,,,1402934,Salzburg,,,,,,,,,,,,,
Hallstatt,Hallstatt,AT,CET,47.56223,13.64926,1.0,,,,,,AT_3.d,,,1596,Oberösterreich,,,,,,,,,,,,,
Hallwang-Elixhausen,Hallwang-Elixhausen,AT,CET,47.85794,13.09175,1.0,,,,,,AT_3.c,,,920,Salzburg,,,,,,,,,,,,,
Handelskai,Handelskai,AT,CET,48.2259,16.40497,1.0,,,,,,AT_3.c,,,1586,Wien,,,,,,,,,,,,,
Handelskai,Handelskai,AT,CET,48.2259,16.40497,1.0,,,,,,AT_3.d,,,779,Wien,,,,,,,,,,,,,
Hard-Fussach,Hard-Fussach,AT,CET,47.47999,9.68907,1.0,,,,,,AT_3.c,,,2298,Vorarlberg,,,,,,,,,,,,,
Hart bei Graz,Hart bei Graz,AT,CET,47.06617,15.51722,1.0,,,,,,AT_3.d,,,4609072,Steiermark,,,,,,,,,,,,,
Hart im Innkreis,Hart im Innkreis,AT,CET,47.51623,14.55007,1.0,,,,,,AT_3.d,,,1441,Oberösterreich,,,,,,,,,,,,,
Hartberg,Hartberg,AT,CET,47.2815,15.97302,1.0,,,,,,AT_3.d,,,781,Steiermark,,,,,,,,,,,,,
Haselstauden,Haselstauden,AT,CET,47.43277,9.74926,1.0,,,,,,AT_3.d,,,286,Vorarlberg,,,,,,,,,,,,,
Haslach,Haslach,AT,CET,48.27737,8.09,1.0,,,,,,AT_3.d,,,774,Oberösterreich,,,,,,,,,,,,,
Haslau an der Donau,Haslau an der Donau,AT,CET,48.1179,16.71883,1.0,,,,,,AT_3.d,,,850,Niederösterreich,,,,,,,,,,,,,
Hatlerdorf,Hatlerdorf,AT,CET,47.51623,14.55007,1.0,,,,,,AT_3.d,,,886,Vorarlberg,,,,,,,,,,,,,
Hatting,Hatting,AT,CET,47.27873,11.16852,1.0,,,,,,AT_3.d,,,2569,Tirol,,,,,,,,,,,,,
Hatzendorf,Hatzendorf,AT,CET,46.97673,16.00156,1.0,,,,,,AT_3.d,,,2053,Steiermark,,,,,,,,,,,,,
Haus,Haus,AT,CET,47.51623,14.55007,1.0,,,,,,AT_3.d,,,784,Steiermark,,,,,,,,,,,,,
Hausleiten,Hausleiten,AT,CET,48.38743,16.10171,1.0,,,,,,AT_3.d,,,2144,Niederösterreich,,,,,,,,,,,,,
Hausruck,Hausruck,AT,CET,48.12971,13.57048,1.0,,,,,,AT_3.d,,,896,Oberösterreich,,,,,,,,,,,,,
Hautzendorf,Hautzendorf,AT,CET,48.42385,15.74045,1.0,,,,,,AT_3.d,,,2041,Niederösterreich,,,,,,,,,,,,,
Heinfels,Heinfels,AT,CET,46.75307,12.44078,1.0,,,,,,AT_3.d,,,5517158,Tirol,,,,,,,,,,,,,
Heiterwang-Plansee,Heiterwang-Plansee,AT,CET,47.44231,10.7486,1.0,,,,,,AT_3.d,,,140,Tirol,,,,,,,,,,,,,
Helmahof,Helmahof,AT,CET,48.31654,16.58453,1.0,,,,,,AT_3.d,,,2448,Niederösterreich,,,,,,,,,,,,,
Hengsberg,Hengsberg,AT,CET,46.86913,15.45026,1.0,,,,,,AT_3.d,,,4609057,Steiermark,,,,,,,,,,,,,
Hennersdorf,Hennersdorf,AT,CET,48.11165,16.36005,1.0,,,,,,AT_3.c,,,856,Niederösterreich,,,,,,,,,,,,,
Hermagor,Hermagor,AT,CET,46.62739,13.3712,1.0,,,,,,AT_3.d,,,799,Kärnten,,,,,,,,,,,,,
Hernals,Hernals,AT,CET,48.22639,16.30765,1.0,,,,,,AT_3.c,,,857,Wien,,,,,,,,,,,,,
Herzogenburg,Herzogenburg,AT,CET,48.28699,15.69215,1.0,,,,,,AT_3.c,,,858,Niederösterreich,,,,,,,,,,,,,
Herzogenburg Stadt,Herzogenburg Stadt,AT,CET,48.28699,15.69215,1.0,,,,,,AT_3.d,,,2253,Niederösterreich,,,,,,,,,,,,,
Herzogenburg-Wielandsthal,Herzogenburg-Wielandsthal,AT,CET,48.29919,15.68829,1.0,,,,,,AT_3.d,,,2103,Niederösterreich,,,,,,,,,,,,,
Herzograd,Herzograd,AT,CET,48.15512,14.51511,1.0,,,,,,AT_-,,,2153,Niederösterreich,,,,,,,,,,,,,
Hetzmannsdorf-Wullersdorf,Hetzmannsdorf-Wullersdorf,AT,CET,48.61006,16.09694,1.0,,,,,,AT_3.d,,,851,Niederösterreich,,,,,,,,,,,,,
Hieflau,Hieflau,AT,CET,47.60552,14.74878,1.0,,,,,,AT_3.d,,,832,Steiermark,,,,,,,,,,,,,
Hilm-Kematen,Hilm-Kematen,AT,CET,48.02257,14.76192,1.0,,,,,,AT_3.d,,,839,Niederösterreich,,,,,,,,,,,,,
Himberg,Himberg,AT,CET,48.08278,16.44469,1.0,,,,,,AT_3.d,,,835,Niederösterreich,,,,,,,,,,,,,
Hinterstoder,Hinterstoder,AT,CET,47.69997,14.15639,1.0,,,,,,AT_3.d,,,899,Oberösterreich,,,,,,,,,,,,,
Hirschbach,Hirschbach,AT,CET,48.74334,15.12519,1.0,,,,,,AT_3.d,,,2324,Niederösterreich,,,,,,,,,,,,,
Hirtenberg,Hirtenberg,AT,CET,47.93142,16.18926,1.0,,,,,,AT_3.d,,,396,Niederösterreich,,,,,,,,,,,,,
Höbersdorf,Höbersdorf,AT,CET,48.44785,16.18023,1.0,,,,,,AT_3.d,,,2013,Niederösterreich,,,,,,,,,,,,,
Hochfilzen,Hochfilzen,AT,CET,47.46883,12.62209,1.0,,,,,,AT_3.d,,,793,Tirol,,,,,,,,,,,,,
Hochzirl,Hochzirl,AT,CET,47.28428,11.24344,1.0,,,,,,AT_3.d,,,877,Tirol,,,,,,,,,,,,,
Höflein a.d.Donau,Höflein a.d.Donau,AT,CET,48.3506,16.27711,1.0,,,,,,AT_3.d,,,1118,Niederösterreich,,,,,,,,,,,,,
Hohenau,Hohenau,AT,CET,48.606,16.90473,1.0,,,,,,AT_3.d,,,1543,Niederösterreich,,,,,,,,,,,,,
Hohenbrugg a.d.Raab,Hohenbrugg a.d.Raab,AT,CET,46.94577,16.06455,1.0,,,,,,AT_3.d,,,419,Steiermark,,,,,,,,,,,,,
Hohenems,Hohenems,AT,CET,47.36401,9.68131,1.0,,,,,,AT_3.c,,,884,Vorarlberg,,,,,,,,,,,,,
Hollabrunn,Hollabrunn,AT,CET,48.56257,16.07872,1.0,,,,,,AT_3.c,,,1617,Niederösterreich,,,,,,,,,,,,,
Hollenegg,Hollenegg,AT,CET,46.79113,15.2133,1.0,,,,,,AT_3.d,,,282,Steiermark,,,,,,,,,,,,,
Holzleithen,Holzleithen,AT,CET,48.11653,13.59899,1.0,,,,,,AT_3.d,,,883,Oberösterreich,,,,,,,,,,,,,
Hopfgarten,Hopfgarten,AT,CET,47.33734,12.12822,1.0,,,,,,AT_3.d,,,890,Tirol,,,,,,,,,,,,,
Hopfgarten Berglift,Hopfgarten Berglift,AT,CET,47.44677,12.15882,1.0,,,,,,AT_3.d,,,2433,Tirol,,,,,,,,,,,,,
Hörersdorf,Hörersdorf,AT,CET,48.62807,16.51783,1.0,,,,,,AT_3.d,,,1372,Niederösterreich,,,,,,,,,,,,,
Horn,Horn,AT,CET,47.51623,14.55007,1.0,,,,,,AT_3.d,,,855,Niederösterreich,,,,,,,,,,,,,
Hörsching,Hörsching,AT,CET,48.22698,14.17617,1.0,,,,,,AT_3.d,,,869,Oberösterreich,,,,,,,,,,,,,
Hötzelsdorf-Geras,Hötzelsdorf-Geras,AT,CET,48.74234,15.67043,1.0,,,,,,AT_3.d,,,829,Niederösterreich,,,,,,,,,,,,,
Hüttau,Hüttau,AT,CET,47.41621,13.30654,1.0,,,,,,AT_3.d,,,5701084,Salzburg,,,,,,,,,,,,,
Hüttau Terminal,Hüttau Terminal,AT,CET,47.41621,13.30654,1.0,,,,,,AT_3.d,,,919,Salzburg,,,,,,,,,,,,,
Iglmühle,Iglmühle,AT,CET,48.52044,14.03636,1.0,,,,,,AT_3.d,,,1516,Oberösterreich,,,,,,,,,,,,,
Imst-Pitztal,Imst-Pitztal,AT,CET,47.21908,10.76167,1.0,,,,,,AT_3.d,,,942,Tirol,,,,,,,,,,,,,
Imsterberg,Imsterberg,AT,CET,47.20532,10.69606,1.0,,,,,,AT_3.d,,,946,Tirol,,,,,,,,,,,,,
Innsbruck Hbf,Innsbruck Hbf,AT,CET,47.26337,11.40111,1.0,,,Innsbruck,Innsbruck,,AT_3.a,"44,46 €",,927,Tirol,,,,,,,,,,,,,
Innsbruck Hötting,Innsbruck Hötting,AT,CET,47.26153,11.37398,1.0,,,Innsbruck,Innsbruck,,AT_3.d,,,937,Tirol,,,,,,,,,,,,,
Innsbruck Messe,Innsbruck Messe,AT,CET,47.27274,11.40705,1.0,,,Innsbruck,Innsbruck,,AT_3.c,,,4872534,Tirol,,,,,,,,,,,,,
Innsbruck Westbf,Innsbruck Westbf,AT,CET,47.25584,11.39189,1.0,,,Innsbruck,Innsbruck,,AT_3.d,,,2512,Tirol,,,,,,,,,,,,,
Inzing,Inzing,AT,CET,47.2726,11.19578,1.0,,,,,,AT_3.d,,,2568,Tirol,,,,,,,,,,,,,
Irnfritz,Irnfritz,AT,CET,48.73961,15.55804,1.0,,,,,,AT_3.d,,,947,Niederösterreich,,,,,,,,,,,,,
Irschen,Irschen,AT,CET,46.75569,13.02395,1.0,,,,,,AT_3.d,,,1604,Kärnten,,,,,,,,,,,,,
Jedenspeigen,Jedenspeigen,AT,CET,48.49818,16.87199,1.0,,,,,,AT_3.d,,,302,Niederösterreich,,,,,,,,,,,,,
Jedlersdorf,Jedlersdorf,AT,CET,48.27402,16.39592,1.0,,,,,,AT_3.c,,,956,Wien,,,,,,,,,,,,,
Jenbach,Jenbach,AT,CET,47.38845,11.77845,1.0,,,Jenbach,Jenbach,,AT_3.c,"44,46 €",,961,Tirol,,,,,,,,,,,,,
Jennersdorf,Jennersdorf,AT,CET,46.93712,16.12961,1.0,,,,,,AT_3.d,,,968,Burgenland,,,,,,,,,,,,,
