origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg,airport_origin_name,airport_dest_name
Gare de Château-du-Loir,Gare de Surdon,EuroNight,47.6833356,0.4149592,48.6647706,0.1344098,09:44:00,11:22:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Château-du-Loir,Gare de Surdon,111.09554169819732,0.8818764100002903,,
Gare de Château-du-Loir,Gare de Sées,EuroNight,47.6833356,0.4149592,48.5999675,0.1664085,09:44:00,11:15:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Château-du-Loir,Gare de Sées,103.5796920132207,0.8222155952009459,,
Gare de Châteaubourg,Gare de Conlie,EuroNight,48.1063608,-1.4051588,48.1272219,-0.0116197,06:42:00,07:57:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Châteaubourg,Gare de Conlie,103.47442784036582,0.821380008196824,,
Gare de Châteaubourg,Gare de Le Mans,EuroNight,48.1063608,-1.4051588,47.9956159,0.1926141,18:02:00,19:27:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Châteaubourg,Gare de Le Mans,119.39754689010206,0.9477777272136302,,
Gare de Cinq-Mars-la-Pile,Gare de Ancenis,Train Longue Distance,47.3451747,0.4581184,47.369337,-1.1777593,16:12:00,17:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Ancenis,123.25149393041268,0.9783703588196159,,
Gare de Cinq-Mars-la-Pile,Gare de Batz-sur-Mer,Train Longue Distance,47.3451747,0.4581184,47.28086,-2.4788695,16:12:00,18:57:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Batz-sur-Mer,221.51991440543586,1.75842508055035,,
Gare de Cinq-Mars-la-Pile,Gare de Cerizay,Train Longue Distance,47.3451747,0.4581184,46.8175516,-0.6673134,14:11:00,16:22:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Cerizay,103.45820551362354,0.8212512353671436,,
Gare de Cinq-Mars-la-Pile,Gare de Chantonnay,Train Longue Distance,47.3451747,0.4581184,46.6902585,-1.0542092,14:11:00,16:54:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Chantonnay,135.81818830425985,1.0781247787592148,,
Gare de Cinq-Mars-la-Pile,Gare de La Baule les Pins,Train Longue Distance,47.3451747,0.4581184,47.2834533,-2.3648905,16:12:00,18:42:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de La Baule les Pins,212.91853465011212,1.69014732805259,,
Gare de Cinq-Mars-la-Pile,Gare de La Baule-Escoublac,Train Longue Distance,47.3451747,0.4581184,47.2884613,-2.389211,16:12:00,18:48:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de La Baule-Escoublac,214.72351284658984,1.70447524497623,,
Gare de Cinq-Mars-la-Pile,Gare de La Roche-sur-Yon,Train Longue Distance,47.3451747,0.4581184,46.6720757,-1.4356603,14:11:00,17:20:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de La Roche-sur-Yon,161.92015445903868,1.285322186095849,,
Gare de Cinq-Mars-la-Pile,Gare de Le Croisic,Train Longue Distance,47.3451747,0.4581184,47.2898903,-2.5073397,16:12:00,19:00:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Le Croisic,223.61583586434335,1.7750625050911577,,
Gare de Cinq-Mars-la-Pile,Gare de Le Pouliguen,Train Longue Distance,47.3451747,0.4581184,47.2825083,-2.4331287,16:12:00,18:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Le Pouliguen,218.0646457301784,1.730997157806156,,
Gare de Cinq-Mars-la-Pile,Gare de Nantes,Train Longue Distance,47.3451747,0.4581184,47.2174913,-1.542077,16:12:00,17:51:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Nantes,151.54606340593668,1.2029726513163252,,
Gare de Cinq-Mars-la-Pile,Gare de Pornichet,Train Longue Distance,47.3451747,0.4581184,47.2704262,-2.3448644,16:12:00,18:39:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Pornichet,211.48783812370377,1.6787904590259604,,
Gare de Cinq-Mars-la-Pile,Gare de Pouzauges,Train Longue Distance,47.3451747,0.4581184,46.7524179,-0.8145972,14:11:00,16:35:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Pouzauges,116.79938668074522,0.9271535314717555,,
Gare de Cinq-Mars-la-Pile,Gare de Saint-Nazaire,Train Longue Distance,47.3451747,0.4581184,47.2864903,-2.211079,16:12:00,18:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Saint-Nazaire,201.3142403386398,1.5980324398081225,,
Gare de Cinq-Mars-la-Pile,Gare de Savenay,Train Longue Distance,47.3451747,0.4581184,47.3586008,-1.951011,16:12:00,18:13:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Cinq-Mars-la-Pile,Gare de Savenay,181.48796622433687,1.440651475888786,,
Gare de Clisson,Gare de La Rochelle,Train Longue Distance,47.0860158,-1.2862919,46.1527022,-1.1458576,19:51:00,21:40:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Clisson,Gare de La Rochelle,104.33243863523288,0.8281908978864785,,
Gare de Clères,Gare de Paris Saint-Lazare,Train Longue Distance,49.5991119,1.1061752,48.8762428,2.3253309,18:54:00,20:48:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Clères,Gare de Paris Saint-Lazare,119.56027825906249,0.9490694888204381,,
Gare de Conches,Gare de Paris Saint-Lazare,Train Longue Distance,48.962359,0.9378896,48.8762428,2.3253309,07:15:00,08:50:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Conches,Gare de Paris Saint-Lazare,101.82812278408868,0.8083116386600959,,
Gare de Condé-sur-Huisne,Gare de Angers Maître École,Train Longue Distance Nuit,48.383367,0.8488811,47.466953,-0.5324366,06:53:00,09:01:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Angers Maître École,144.83037183125793,1.1496634915965256,,
Gare de Condé-sur-Huisne,Gare de Angers Saint-Laud,Train Longue Distance Nuit,48.383367,0.8488811,47.4646464,-0.5567748,06:53:00,09:05:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Angers Saint-Laud,146.30513226709084,1.1613701399361671,,
Gare de Condé-sur-Huisne,Gare de Le Vieux Briollay,Train Longue Distance Nuit,48.383367,0.8488811,47.5736883,-0.4830019,06:53:00,08:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Le Vieux Briollay,133.91502437025278,1.0630174634510665,,
Gare de Condé-sur-Huisne,Gare de Morannes,Train Longue Distance Nuit,48.383367,0.8488811,47.7390037,-0.4181549,06:53:00,08:37:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Morannes,118.31859266336966,0.9392129885618284,,
Gare de Condé-sur-Huisne,Gare de Paris Montparnasse Hall 1 - 2,Train Longue Distance,48.383367,0.8488811,48.8411711,2.3205138,07:39:00,09:36:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Paris Montparnasse Hall 1 - 2,119.56453169778719,0.9491032526170347,,
Gare de Condé-sur-Huisne,Gare de Sablé-sur-Sarthe,Train Longue Distance Nuit,48.383367,0.8488811,47.8417564,-0.3419969,06:53:00,08:28:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Sablé-sur-Sarthe,106.9734169542266,0.8491549837826508,,
Gare de Condé-sur-Huisne,Gare de Tiercé,Train Longue Distance Nuit,48.383367,0.8488811,47.6175243,-0.4694093,06:53:00,08:49:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Tiercé,129.89088234041603,1.0310738240182225,,
Gare de Condé-sur-Huisne,Gare de Versailles Chantiers,Train Longue Distance,48.383367,0.8488811,48.795829,2.1358823,07:39:00,09:25:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Versailles Chantiers,105.18227340719594,0.8349368863063213,,
Gare de Condé-sur-Huisne,Gare de Étriché - Châteauneuf,Train Longue Distance Nuit,48.383367,0.8488811,47.6567338,-0.460868,06:53:00,08:44:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Condé-sur-Huisne,Gare de Étriché - Châteauneuf,126.55707089267534,1.0046100287460569,,
Gare de Conlie,Gare de Cesson-Sévigné,EuroNight,48.1272219,-0.0116197,48.1128111,-1.6021099,16:52:00,18:24:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Conlie,Gare de Cesson-Sévigné,118.07193013388982,0.9372549814028174,,
Gare de Conlie,Gare de Châteaubourg,EuroNight,48.1272219,-0.0116197,48.1063608,-1.4051588,16:52:00,18:09:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Conlie,Gare de Châteaubourg,103.47442784036582,0.821380008196824,,
Gare de Conlie,Gare de Noyal - Acigné,EuroNight,48.1272219,-0.0116197,48.1187915,-1.5277647,16:52:00,18:18:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Conlie,Gare de Noyal - Acigné,112.53999719996784,0.8933424977733447,,
Gare de Conlie,Gare de Rennes,EuroNight,48.1272219,-0.0116197,48.1035178,-1.6727439,16:52:00,18:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Conlie,Gare de Rennes,123.34328879254707,0.9790990264352386,,
Gare de Conlie,Gare de Servon,EuroNight,48.1272219,-0.0116197,48.1122139,-1.4652101,16:52:00,18:14:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Conlie,Gare de Servon,107.91292062050563,0.8566127638855737,,
Gare de Connerré - Beillé,Gare de Angers Maître École,Train Longue Distance,48.0737072,0.4869016,47.466953,-0.5324366,07:27:00,09:01:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Connerré - Beillé,Gare de Angers Maître École,101.75930311497874,0.8077653481267012,,
Gare de Connerré - Beillé,Gare de Angers Saint-Laud,Train Longue Distance,48.0737072,0.4869016,47.4646464,-0.5567748,07:27:00,09:05:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Connerré - Beillé,Gare de Angers Saint-Laud,103.29721010635811,0.8199732538242708,,
Gare de Connerré - Beillé,Gare de Paris Montparnasse Hall 1 - 2,Train Longue Distance Nuit,48.0737072,0.4869016,48.8411711,2.3205138,06:57:00,09:36:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Connerré - Beillé,Gare de Paris Montparnasse Hall 1 - 2,159.88496434459168,1.269166846967369,,
Gare de Connerré - Beillé,Gare de Rambouillet,Train Longue Distance Nuit,48.0737072,0.4869016,48.6437724,1.83154,06:57:00,09:03:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Connerré - Beillé,Gare de Rambouillet,117.84570285537464,0.9354591892659639,,
Gare de Connerré - Beillé,Gare de Versailles Chantiers,Train Longue Distance Nuit,48.0737072,0.4869016,48.795829,2.1358823,06:57:00,09:25:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Connerré - Beillé,Gare de Versailles Chantiers,145.75824434594705,1.1570289436181276,,
Gare de Connerré - Beillé,Gare de Épernon,Train Longue Distance Nuit,48.0737072,0.4869016,48.6052007,1.681363,06:57:00,08:52:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Connerré - Beillé,Gare de Épernon,106.23926039007435,0.8433272489764103,,
Gare de Corbie,Gare de Rouen Rive Droite,EuroNight,49.9116341,2.4999483,49.4486637,1.0941026,08:12:00,09:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Corbie,Gare de Rouen Rive Droite,113.49358346017775,0.9009120655068908,,
Gare de Courville-sur-Eure,Gare de Angers Maître École,Train Longue Distance Nuit,48.4513371,1.2349025,47.466953,-0.5324366,06:29:00,09:01:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Angers Maître École,171.1644083306245,1.3587030733284973,,
Gare de Courville-sur-Eure,Gare de Angers Saint-Laud,Train Longue Distance Nuit,48.4513371,1.2349025,47.4646464,-0.5567748,06:29:00,09:05:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Angers Saint-Laud,172.7264867673601,1.3711028519593045,,
Gare de Courville-sur-Eure,Gare de La Suze,Train Longue Distance Nuit,48.4513371,1.2349025,47.8922362,0.0265714,06:29:00,08:06:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de La Suze,109.05760389295536,0.8656992597022796,,
Gare de Courville-sur-Eure,Gare de Le Vieux Briollay,Train Longue Distance Nuit,48.4513371,1.2349025,47.5736883,-0.4830019,06:29:00,08:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Le Vieux Briollay,160.7836391402846,1.2763005274955792,,
Gare de Courville-sur-Eure,Gare de Morannes,Train Longue Distance Nuit,48.4513371,1.2349025,47.7390037,-0.4181549,06:29:00,08:37:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Morannes,146.09620256750347,1.1597116559808425,,
Gare de Courville-sur-Eure,Gare de Noyen,Train Longue Distance Nuit,48.4513371,1.2349025,47.874387,-0.0982489,06:29:00,08:12:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Noyen,117.86424637118506,0.935606387694467,,
Gare de Courville-sur-Eure,Gare de Sablé-sur-Sarthe,Train Longue Distance Nuit,48.4513371,1.2349025,47.8417564,-0.3419969,06:29:00,08:28:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Sablé-sur-Sarthe,135.20689898889484,1.073272364173847,,
Gare de Courville-sur-Eure,Gare de Tiercé,Train Longue Distance Nuit,48.4513371,1.2349025,47.6175243,-0.4694093,06:29:00,08:49:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Tiercé,157.0124185891088,1.2463645787603455,,
Gare de Courville-sur-Eure,Gare de Voivres,Train Longue Distance Nuit,48.4513371,1.2349025,47.9305033,0.0852852,06:29:00,08:01:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Voivres,103.0337261359341,0.817881718067045,,
Gare de Courville-sur-Eure,Gare de Étriché - Châteauneuf,Train Longue Distance Nuit,48.4513371,1.2349025,47.6567338,-0.460868,06:29:00,08:44:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Courville-sur-Eure,Gare de Étriché - Châteauneuf,153.91861702266692,1.2218059819259302,,
Gare de Coutances,Gare de Pontchaillou,EuroNight,49.042928,-1.4417261,48.1186426,-1.6911174,10:17:00,12:28:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Coutances,Gare de Pontchaillou,104.40023512460868,0.8287290664191437,,
Gare de Coutances,Gare de Rennes,EuroNight,49.042928,-1.4417261,48.1035178,-1.6727439,10:17:00,12:33:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Coutances,Gare de Rennes,105.83127818973033,0.8400886862700793,,
Gare de Dieppe,Gare de Paris Saint-Lazare,Train Longue Distance,49.9217887,1.0811328,48.8762428,2.3253309,18:23:00,20:48:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dieppe,Gare de Paris Saint-Lazare,147.04184250729423,7.781454305486012,,
Gare de Dol-de-Bretagne,Gare de Audrieu,EuroNight,48.5442508,-1.7505361,49.216131,-0.5960138,08:38:00,11:34:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dol-de-Bretagne,Gare de Audrieu,112.73255503877326,0.894871021897782,,
Gare de Dol-de-Bretagne,Gare de Bayeux,EuroNight,48.5442508,-1.7505361,49.2697288,-0.6980999,11:58:00,14:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dol-de-Bretagne,Gare de Bayeux,111.46122038792788,0.8847791674393716,,
Gare de Dol-de-Bretagne,Gare de Bretteville - Norrey,EuroNight,48.5442508,-1.7505361,49.2034122,-0.5127396,08:38:00,11:40:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dol-de-Bretagne,Gare de Bretteville - Norrey,116.47576126856553,0.9245845929498733,,
Gare de Dol-de-Bretagne,Gare de Caen,EuroNight,48.5442508,-1.7505361,49.1763537,-0.347613,11:58:00,14:46:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dol-de-Bretagne,Gare de Caen,124.38820815543787,0.9873935963378658,,
Gare de Dol-de-Bretagne,Gare de Le Molay-Littry,EuroNight,48.5442508,-1.7505361,49.2493264,-0.8809742,08:38:00,11:18:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dol-de-Bretagne,Gare de Le Molay-Littry,100.93098970416568,0.8011901962716672,,
Gare de Douai,Gare de Abancourt,EuroNight,50.3716757,3.0899613,49.6856202,1.7742912,07:26:00,09:05:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Douai,Gare de Abancourt,121.04214810077254,2.3487018417473906,,
Gare de Douai,Gare de Longuerue - Vieux-Manoir,EuroNight,50.3716757,3.0899613,49.5566792,1.2762275,11:14:00,13:19:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Douai,Gare de Longuerue - Vieux-Manoir,158.24307342811116,3.070548596799069,,
Gare de Douai,Gare de Montérolier - Buchy,EuroNight,50.3716757,3.0899613,49.6031673,1.334721,07:26:00,09:31:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Douai,Gare de Montérolier - Buchy,151.81480097818138,2.9458143981806315,,
Gare de Douai,Gare de Morgny,EuroNight,50.3716757,3.0899613,49.5228742,1.2473588,07:26:00,09:38:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Douai,Gare de Morgny,162.13668262171336,3.146100189591726,,
Gare de Douai,Gare de Poix-de-Picardie,EuroNight,50.3716757,3.0899613,49.7777843,1.9898979,07:26:00,08:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Douai,Gare de Poix-de-Picardie,102.58422735120213,1.9905443475227262,,
Gare de Douai,Gare de Rouen Rive Droite,EuroNight,50.3716757,3.0899613,49.4486637,1.0941026,07:26:00,09:53:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Douai,Gare de Rouen Rive Droite,175.94414318388172,3.4140201543400406,,
Gare de Douai,Gare de Serqueux,EuroNight,50.3716757,3.0899613,49.6315502,1.5394027,07:26:00,09:19:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Douai,Gare de Serqueux,138.033244990752,2.678397085800552,,
Gare de Dreux,Gare de Argentan,EuroNight,48.731493,1.3701634,48.7385458,-0.0252909,09:42:00,10:46:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dreux,Gare de Argentan,102.34107538345451,0.8123834563938618,,
Gare de Dreux,Gare de Briouze,EuroNight,48.731493,1.3701634,48.7018635,-0.3682037,09:42:00,11:02:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dreux,Gare de Briouze,127.57424357000814,1.0126843454587244,,
Gare de Dreux,Gare de Flers,EuroNight,48.731493,1.3701634,48.7447856,-0.5732157,09:42:00,11:13:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dreux,Gare de Flers,142.51803835741958,1.1313081884811966,,
Gare de Dreux,Gare de Folligny,EuroNight,48.731493,1.3701634,48.8299473,-1.407223,09:42:00,11:54:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dreux,Gare de Folligny,203.78496345244147,1.6176450398854807,,
Gare de Dreux,Gare de Granville,EuroNight,48.731493,1.3701634,48.8383212,-1.5875472,09:42:00,12:04:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dreux,Gare de Granville,217.00814413443925,1.7226106481391787,,
Gare de Dreux,Gare de Villedieu-les-Poêles,EuroNight,48.731493,1.3701634,48.8341501,-1.2254182,09:42:00,11:44:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dreux,Gare de Villedieu-les-Poêles,190.50605891623974,1.512237095677111,,
Gare de Dreux,Gare de Vire,EuroNight,48.731493,1.3701634,48.8463297,-0.8828841,09:42:00,11:29:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Dreux,Gare de Vire,165.5433313286869,1.3140829640871166,,
Gare de Flers,Gare de Dreux,EuroNight,48.7447856,-0.5732157,48.731493,1.3701634,05:29:00,07:18:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Flers,Gare de Dreux,142.51803835741958,1.1313081884811966,,
Gare de Flers,Gare de Nonancourt,EuroNight,48.7447856,-0.5732157,48.7757617,1.1928376,05:29:00,07:07:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Flers,Gare de Nonancourt,129.49623816659425,1.0279411385664252,,
Gare de Flers,Gare de Paris Montparnasse Hall 1 - 2,EuroNight,48.7447856,-0.5732157,48.8411711,2.3205138,07:32:00,10:06:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Flers,Gare de Paris Montparnasse Hall 1 - 2,212.23279610144778,1.6847039354532924,,
Gare de Flers,Gare de Paris Montparnasse Vaugirard,EuroNight,48.7447856,-0.5732157,48.8411711,2.3205138,05:29:00,08:17:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Flers,Gare de Paris Montparnasse Vaugirard,212.23279610144778,1.6847039354532924,,
Gare de Flers,Gare de Verneuil-sur-Avre,EuroNight,48.7447856,-0.5732157,48.7424865,0.9291927,05:29:00,06:54:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Flers,Gare de Verneuil-sur-Avre,110.16290141126734,0.8744731114026402,,
Gare de Flers,Gare de Versailles Chantiers,EuroNight,48.7447856,-0.5732157,48.795829,2.1358823,05:29:00,08:05:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Flers,Gare de Versailles Chantiers,198.61032149191615,1.5765687320028305,,
Gare de Folligny,Gare de Argentan,EuroNight,48.8299473,-1.407223,48.7385458,-0.0252909,18:52:00,20:08:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de Argentan,101.75592653493315,0.8077385448342994,,
Gare de Folligny,Gare de Dreux,EuroNight,48.8299473,-1.407223,48.731493,1.3701634,18:52:00,21:15:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de Dreux,203.78496345244147,1.6176450398854807,,
Gare de Folligny,Gare de L'Aigle,EuroNight,48.8299473,-1.407223,48.7662297,0.620014,18:52:00,20:40:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de L'Aigle,148.650948096196,1.179991225987604,,
Gare de Folligny,Gare de Nonancourt,EuroNight,48.8299473,-1.407223,48.7757617,1.1928376,18:35:00,21:07:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de Nonancourt,190.5112228873892,1.5122780872800954,,
Gare de Folligny,Gare de Paris Montparnasse Hall 1 - 2,EuroNight,48.8299473,-1.407223,48.8411711,2.3205138,18:52:00,22:06:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de Paris Montparnasse Hall 1 - 2,272.81231412534055,2.1655841495269534,,
Gare de Folligny,Gare de Sainte-Gauburge,EuroNight,48.8299473,-1.407223,48.7172834,0.4281636,18:35:00,20:27:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de Sainte-Gauburge,135.0786079022565,1.072253989528112,,
Gare de Folligny,Gare de Surdon,EuroNight,48.8299473,-1.407223,48.6647706,0.1344098,18:52:00,20:18:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de Surdon,114.51256703939288,0.9090007571587007,,
Gare de Folligny,Gare de Verneuil-sur-Avre,EuroNight,48.8299473,-1.407223,48.7424865,0.9291927,18:52:00,20:54:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de Verneuil-sur-Avre,171.44220513000744,1.3609082243219992,,
Gare de Folligny,Gare de Versailles Chantiers,EuroNight,48.8299473,-1.407223,48.795829,2.1358823,18:35:00,21:55:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Folligny,Gare de Versailles Chantiers,259.44501880165495,2.059474559247537,,
Gare de Fougeré,Gare de Langeais,Train Longue Distance,46.6653633,-1.2321027,47.3240248,0.4097404,14:17:00,16:48:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Fougeré,Gare de Langeais,144.45849744892158,1.1467115527495395,,
Gare de Fougeré,Gare de Saumur,Train Longue Distance,46.6653633,-1.2321027,47.2689958,-0.0714032,14:17:00,16:26:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Fougeré,Gare de Saumur,110.73405362365588,0.8790069176645803,,
Gare de Fougeré,Gare de Tours,Train Longue Distance,46.6653633,-1.2321027,47.3898771,0.6928408,14:17:00,17:04:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Fougeré,Gare de Tours,166.65946406257513,1.3229428257287212,,
Gare de Frénouville - Cagny,Gare de Évreux Normandie,Train Longue Distance,49.1411537,-0.26041,49.0187469,1.1496289,18:28:00,19:47:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Frénouville - Cagny,Gare de Évreux Normandie,103.59421025988387,0.8223308410429581,,
Gare de Gazeran,Gare de Champagné,Train Longue Distance,48.625821,1.7718286,48.0197494,0.3356649,16:49:00,19:10:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Gazeran,Gare de Champagné,125.76293890803376,0.998306209051972,,
Gare de Gazeran,Gare de Connerré - Beillé,Train Longue Distance,48.625821,1.7718286,48.0737072,0.4869016,16:49:00,18:56:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Gazeran,Gare de Connerré - Beillé,113.06928253400719,0.897543964754949,,
Gare de Gazeran,Gare de Le Mans,Train Longue Distance,48.625821,1.7718286,47.9956159,0.1926141,16:49:00,19:18:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Gazeran,Gare de Le Mans,136.19631842720804,1.0811263756751772,,
Gare de Gazeran,Gare de Montfort-le-Gesnois,Train Longue Distance,48.625821,1.7718286,48.0405728,0.4062319,16:49:00,19:02:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Gazeran,Gare de Montfort-le-Gesnois,120.10301761879299,0.9533777538579787,,
Gare de Gazeran,Gare de Saint-Mars-la-Brière,Train Longue Distance,48.625821,1.7718286,48.0285279,0.3657048,16:49:00,19:06:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Gazeran,Gare de Saint-Mars-la-Brière,123.35779531452577,0.9792141792067056,,
Gare de Gazeran,Gare de Sceaux - Boëssé,Train Longue Distance,48.625821,1.7718286,48.1222299,0.5722332,16:49:00,18:49:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Gazeran,Gare de Sceaux - Boëssé,104.81503091929343,0.8320217154373513,,
Gare de Granville,Gare de Argentan,EuroNight,48.8383212,-1.5875472,48.7385458,-0.0252909,04:35:00,06:01:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Granville,Gare de Argentan,114.98501701890441,0.9127510650960633,,
Gare de Granville,Gare de Dreux,EuroNight,48.8383212,-1.5875472,48.731493,1.3701634,04:35:00,07:18:00,,mobility_db,FR_BreizhGo_mdb-1837,Gare de Granville,Gare de Dreux,217.00814413443925,1.7226106481391787,,
