route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color,route_url,ticketing_deep_link_id
mvv-16-2100-1,1,2100,Deisenhofen - Großdingharting - Straßlach - Oberbiberg,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-4000-1,1,4000,Aying - Egmating - Glonn - Baiern,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-4800-1,1,4800,Grafing Bahnhof - Bruck - Moosach - Glonn - Baiern,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-4900-1,1,4900,Neuperlach Süd / Zorneding - Oberpframmern - Egmating - Glonn - Baiern,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-5010-1,1,5010,Erding - Wartenberg - Langenpreising - Moosburg,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-5020-1,1,5020,Wartenberg - Langenpreising - Eitting - Erding,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-5050-1,1,5050,Mittbach - Isen - Markt Schwaben,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-5403-1,1,5403,"Dorfen, Bahnhof - Taufkirchen (Vils), Busbahnhof",3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-5621-1,1,5621,Taufkirchen (Vils) - Hohenpolding - Schröding - Sulding - Taufkirchen (Vils),3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-5670-1,1,5670,Erding - Pretzen - Wörth - Walpertskirchen,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-5680-1,1,5680,Markt Schwaben - Finsing - Moosinning - Klinikum - Erding,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-6301-1,1,6301,Freising - Pettenbrunn - Itzling - Haindlfing - Garten,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-6302-1,1,6302,Freising - Sünzhausen - Pallhausen,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-6303-1,1,6303,Freising - Dürneck - Achering - Pulling,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-6304-1,1,6304,Freising - Altenhausen - Edenhofen - Zellhausen,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-8000-1,1,8000,MVV-RufTaxi Fürstenfeldbruck / Emmering,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-8200-1,1,8200,MVV-RufTaxi Landsberied / Jesenwang / Adelshofen / Moorenweis,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-8300-1,1,8300,MVV-RufTaxi Gernlinden / Olching / Puchheim / Gröbenzell,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-8400-1,1,8400,MVV-RufTaxi Alling / Schöngeising Grafrath / Türkenfeld,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-8500-1,1,8500,MVV-RufTaxi Fürstenfeldbruck / Alling / Eichenau / Germering-Unterpfaffenhofen,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-8700-1,1,8700,MVV-RufTaxi Maisach / Unterschweinbach / Egenhofen / Pfaffenhofen a.d. Glonn,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-16-8800-1,1,8800,MVV-RufTaxi Mammendorf / Oberschweinbach / Hattenhofen / Althegnenberg / Mittelstetten,3,005262,FFFFFF,https://www.mvv-muenchen.de/mobilitaetsangebote/bedarfsverkehr/index.html,MVV_ticketing
mvv-19-210-1,1,210,"Neuperlach Süd - Ottobrunn - Brunnthal, Zusestraße",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19210___H_s25_1.pdf,MVV_ticketing
mvv-19-211-1,1,211,Putzbrunn - Isarweg - Neubiberg - Neuperlach Süd,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19211___H_s25_1.pdf,MVV_ticketing
mvv-19-211V-1,1,211V,"Neubiberg, Realschule - Neubiberg - Unterbiberg",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19211V___H_s25_1.pdf,MVV_ticketing
mvv-19-211W-1,1,211W,"Putzbrunn - Solalinden - Riemerling, Th.-Heuss-Str. Ottobrunn, Karl-Stieler-Str. - Solalinden",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19211W___H_s25_1.pdf,MVV_ticketing
mvv-19-212-1,1,212,Grasbrunn - Putzbrunn - Ottobrunn - Neubiberg - Neuperlach Süd,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19212___H_s25_1.pdf,MVV_ticketing
mvv-19-214-1,1,214,"Riemerling, Altenheim - Ottobrunn - Hohenbrunn",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19214___H_s25_1.pdf,MVV_ticketing
mvv-19-214V-1,1,214V,"Ottobrunn, Einsteinstraße - Ottobrunn - Neubiberg, Realschule",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19214V___H_s25_1.pdf,MVV_ticketing
mvv-19-215-1,1,215,Lohhof Süd - Sportpark - Unterschleißheim Ost,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19215___H_s25_1.pdf,MVV_ticketing
mvv-19-216-1,1,216,"Taufkirchen, Hugo-Junkers-Str. - Höhenkirchen-Sieg. - Brunnthal - Hofolding - Faistenhaar",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19216___H_s25_1.pdf,MVV_ticketing
mvv-19-216V-1,1,216V,"Neubiberg, Realschule - Höhenkirchen-Sieg. - Brunnthal - Faistenhaar, Waldsiedlung / Hofolding",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19216V___H_s25_1.pdf,MVV_ticketing
mvv-19-217-1,1,217,Neuperlach Süd - Unterbiberg - Unterhaching,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19217___H_s25_1.pdf,MVV_ticketing
mvv-19-218-1,1,218,Unterschleißheim West - Gewerbegebiet - Lohhof Süd,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19218___H_s25_1.pdf,MVV_ticketing
mvv-19-219-1,1,219,"Unterschleißheim, Business Campus Süd - Unterschleißheim Ost - Garching-Hochbrück",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19219___H_s25_1.pdf,MVV_ticketing
mvv-19-219V-1,1,219V,"Hochbrück, Jahnstr. - Lohhof, Sportpark",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19219V___H_s25_1.pdf,MVV_ticketing
mvv-19-220-1,1,220,"Brunnthal, Zusestraße - Winning - Unterhaching - Sankt-Quirin-Platz - Giesing",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19220___H_s25_1.pdf,MVV_ticketing
mvv-19-220V-1,1,220V,Fasanenpark - Unterhaching,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19220V___H_s25_1.pdf,MVV_ticketing
mvv-19-221-1,1,221,"München, Waldheimplatz - Ottobrunn - Unterhaching",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19221___H_s25_1.pdf,MVV_ticketing
mvv-19-222-1,1,222,Neuperlach Süd - Brunnthal Nord - Deisenhofen - Höllriegelskreuth,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19222___H_s25_1.pdf,MVV_ticketing
mvv-19-222V-1,1,222V,Pullach/Straßlach - Grünwald - Oberhaching - Taufkirchen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19222V___H_s25_1.pdf,MVV_ticketing
mvv-19-223-1,1,223,"Sauerlach, Mühlweg - Sauerlach - Arget",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19223___H_s25_1.pdf,MVV_ticketing
mvv-19-224-1,1,224,"Oberhaching, Kugler Alm - Deisenhofen - Taufkirchen - Unterhaching - Unterhaching, Schule am Sportpark",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19224___H_s25_1.pdf,MVV_ticketing
mvv-19-225-1,1,225,Taufkirchen - Gewerbegebiet Potzham,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19225___H_s25_1.pdf,MVV_ticketing
mvv-19-226-1,1,226,Sauerlach - Altkirchen - Deisenhofen Ost,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19226___H_s25_1.pdf,MVV_ticketing
mvv-19-227-1,1,227,Ortsbus Oberhaching,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19227___H_s25_1.pdf,MVV_ticketing
mvv-19-229-1,1,229,"Ottobrunn, Phönix-Bad - Karl-Stieler-Str. - Neubiberg - Neuperlach Süd",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19229___H_s25_1.pdf,MVV_ticketing
mvv-19-230-1,1,230,Haar - Feldkirchen - Ismaning - Garching - Forschungszentrum,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19230___H_s25_1.pdf,MVV_ticketing
mvv-19-230V-1,1,230V,"Haar - Ismaning - Garching, Untere Straßäcker",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19230V___H_s25_1.pdf,MVV_ticketing
mvv-19-231-1,1,231,Ismaning - Unterföhring - Studentenstadt,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19231___H_s25_1.pdf,MVV_ticketing
mvv-19-231V-1,1,231V,"Unterföhring, Siedlerstraße - Ismaning",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19231V___H_s25_1.pdf,MVV_ticketing
mvv-19-232-1,1,232,Ortsbus Unterföhring,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19232___H_s25_1.pdf,MVV_ticketing
mvv-19-233-1,1,233,"Studentenstadt - Unterföhring, Gewerbegebiet - Unterföhring",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19233___H_s25_1.pdf,MVV_ticketing
mvv-19-234-1,1,234,Unterföhring - Aschheim - Feldkirchen - Messestadt West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19234___H_s25_1.pdf,MVV_ticketing
mvv-19-234V-1,1,234V,"Messestadt Ost - Feldkirchen - Aschheim, Realschule",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19234V___H_s25_1.pdf,MVV_ticketing
mvv-19-236-1,1,236,Fischerhäuser - Ismaning - Waldorfschule,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19236___H_s25_1.pdf,MVV_ticketing
mvv-19-240-1,1,240,"Neukeferloh, Bahnhofstr. - Grasbrunn - Harthausen - Höhenkirchen-Sieg.",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19240___H_s25_1.pdf,MVV_ticketing
mvv-19-240V-1,1,240V,Harthausen - Grasbrunn - Neukeferloh - Vaterstetten / Haar,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19240V___H_s25_1.pdf,MVV_ticketing
mvv-19-240W-1,1,240W,Harthausen - Grasbrunn - Neukeferloh - Vaterstetten,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19240W___H_s25_1.pdf,MVV_ticketing
mvv-19-241-1,1,241,"Haar - Ottobrunn - Taufkirchen - Taufkirchen, Friedhof",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19241___H_s25_1.pdf,MVV_ticketing
mvv-19-242-1,1,242,Gronsdorf - Ottendichl - Haar,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19242___H_s25_1.pdf,MVV_ticketing
mvv-19-242V-1,1,242V,Gronsdorf - Ottendichl - Haar,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19242V___H_s25_1.pdf,MVV_ticketing
mvv-19-243-1,1,243,"Haar, Lise-Meitner-Weg - Haar - Neukeferloh, Ostring - Baldham, Realschule",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19243___H_s25_1.pdf,MVV_ticketing
mvv-19-244-1,1,244,"Taufkirchen, Hugo-Junkers-Straße - Höhenkirchen-Sieg. - Brunnthal - Sauerlach",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19244___H_s25_1.pdf,MVV_ticketing
mvv-19-258-1,1,258,"Lochham, Starnberger Str. - Lochham - Gräfelfing, Rathaus - Planegg - Gräfelfing",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19258___H_s25_1.pdf,MVV_ticketing
mvv-19-259-1,1,259,"Pasing Bf - Gräfelfing, Am Haag - Martinsried",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19259___H_s25_1.pdf,MVV_ticketing
mvv-19-260-1,1,260,Germering-Unterpfaffenhofen - Planegg - Fürstenried West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19260___H_s25_1.pdf,MVV_ticketing
mvv-19-260V-1,1,260V,"Neuried, Hainbuchenring - Planegg Gymnasium",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19260V___H_s25_1.pdf,MVV_ticketing
mvv-19-261-1,1,261,"Neuried, Hainbuchenring - Fürstenried West",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19261___H_s25_1.pdf,MVV_ticketing
mvv-19-262-1,1,262,Messestadt Ost - Feldkirchen - Kirchheim - Pliening - Neufinsing,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19262___H_s25_1.pdf,MVV_ticketing
mvv-19-262V-1,1,262V,Gelting - Pliening - Landsham - Kirchheim Gymnasium,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19262V___H_s25_1.pdf,MVV_ticketing
mvv-19-263-1,1,263,Messestadt West - Riem Dornach - Aschheim - Kirchheim - Heimstetten Nord - Feldkirchen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19263___H_s25_1.pdf,MVV_ticketing
mvv-19-263V-1,1,263V,"Messestadt West - Riem Dornach - Aschheim, Realschule - Kirchheim - Feldkirchen - Messestadt Ost",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19263V___H_s25_1.pdf,MVV_ticketing
mvv-19-264-1,1,264,Messestadt West - Dornach Gewerbegebiet - Riem Dornach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19264___H_s25_1.pdf,MVV_ticketing
mvv-19-265-1,1,265,Pasing Bf - Gräfelfing - Steinkirchen - Planegg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19265___H_s25_1.pdf,MVV_ticketing
mvv-19-266-1,1,266,Planegg - Martinsried - Klinikum Großhadern,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19266___H_s25_1.pdf,MVV_ticketing
mvv-19-267-1,1,267,Altenburgstr. - Lochham - Martinsried - Fürstenried West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19267___H_s25_1.pdf,MVV_ticketing
mvv-19-267V-1,1,267V,"Pasing, Gymnasium - Martinsried - Neuried",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19267V___H_s25_1.pdf,MVV_ticketing
mvv-19-268-1,1,268,Gräfelfing - Großhadern - Waldfriedhof,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19268___H_s25_1.pdf,MVV_ticketing
mvv-19-269-1,1,269,"Neuried, Maxhofweg - Klinikum Großhadern",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19269___H_s25_1.pdf,MVV_ticketing
mvv-19-270-1,1,270,Höllriegelskreuth - Wolfratshauser Straße Pullach - Georgenstraße - Solln,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19270___H_s25_1.pdf,MVV_ticketing
mvv-19-270V-1,1,270V,"Pullach, Gartenstr. / Rathaus - München, Siemensallee",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19270V___H_s25_1.pdf,MVV_ticketing
mvv-19-271-1,1,271,Dietramszell - Egling - Straßlach - Höllriegelskreuth,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19271___H_s25_1.pdf,MVV_ticketing
mvv-19-271V-1,1,271V,"Grünwald, Gymnasium - Straßlach - Egling",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19271V___H_s25_1.pdf,MVV_ticketing
mvv-19-272N-1,1,N272,Nachtbuslinie Grünwald,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19272N___H_s25_1.pdf,MVV_ticketing
mvv-19-275-1,1,275,Holzkirchen - Föching - Holzkirchen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19275___H_s25_1.pdf,MVV_ticketing
mvv-19-290-1,1,290,Untere Straßäcker - Garching-Hochbrück - Hochbrück,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19290___H_s25_1.pdf,MVV_ticketing
mvv-19-290V-1,1,290V,"Prof.-Angermair-Ring - Hochbrück, Jahnstr.",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19290V___H_s25_1.pdf,MVV_ticketing
mvv-19-291-1,1,291,Dachau - Oberschleißheim - Unterschleißheim West,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19291___H_s25_1.pdf,MVV_ticketing
mvv-19-292-1,1,292,Sonnenstraße - Oberschleißheim - Garching-Hochbrück - Garching - Garching-Forschungszentrum,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19292___H_s25_1.pdf,MVV_ticketing
mvv-19-293-1,1,293,Dirnismaning - Garching,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19293___H_s25_1.pdf,MVV_ticketing
mvv-19-294-1,1,294,Garching-Hochbrück - Helmholtz-Zentrum - Am Hart,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19294___H_s25_1.pdf,MVV_ticketing
mvv-19-295-1,1,295,Am Hart - Helmholtz-Zentrum - Oberschleißheim,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19295___H_s25_1.pdf,MVV_ticketing
mvv-19-299-1,1,299,"Riedmoos - Unterschleißheim West - (Lohhof, Schulzentrum)",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19299___H_s25_1.pdf,MVV_ticketing
mvv-19-301-1,1,301,Wolfratshausen - Farchet B11 - Waldram - Stobäusstraße - Wolfratshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19301___H_s25_1.pdf,MVV_ticketing
mvv-19-302-1,1,302,Wolfratshausen - Stobäusstraße - Waldram - Farchet B11 - Wolfratshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19302___H_s25_1.pdf,MVV_ticketing
mvv-19-310-1,1,310,Stadtbus Geretsried Steiner Ring Süd - Schulzentrum - Fasanenweg - Lilienstraße,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19310___H_s25_1.pdf,MVV_ticketing
mvv-19-311-1,1,311,Bad Tölz - ZOB Isarkai - Max-Höfler-Platz - Kurhaus - ZOB Isarkai - Stadtwerke - Bad Tölz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19311___H_s25_1.pdf,MVV_ticketing
mvv-19-312-1,1,312,Bad Tölz - Behördenzentrum - Karwendelsiedlung - ZOB Isarkai - Karwendelsiedlung - Behördenzentrum - Bad Tölz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19312___H_s25_1.pdf,MVV_ticketing
mvv-19-353-1,1,353,Holzkirchen - Sachsenkam - Bad Tölz - Lenggries (- Hohenburg),3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19353___H_s25_1.pdf,MVV_ticketing
mvv-19-360-1,1,360,Tegernsee - Rottach-Egern - Enterrottach - Moni-Alm,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19360___H_s25_1.pdf,MVV_ticketing
mvv-19-362-1,1,362,Schliersee - Neuhaus - Spitzingsee,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19362___H_s25_1.pdf,MVV_ticketing
mvv-19-366-1,1,366,Tegernsee - Bad Wiessee - Gmund - Warngau - Holzkirchen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19366___H_s25_1.pdf,MVV_ticketing
mvv-19-367-1,1,367,Holzkirchen - Warngau - Wall - Miesbach,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19367___H_s25_1.pdf,MVV_ticketing
mvv-19-368-1,1,368,Holzkirchen - Otterfing - Dietramszell - Bad Tölz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19368___H_s25_1.pdf,MVV_ticketing
mvv-19-368V-1,1,368V,Ellbach - Jahnschule,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19368V___H_s25_1.pdf,MVV_ticketing
mvv-19-370-1,1,370,"Geretsried, Stein - Feuerwehrschule - Fasanenweg - Wolfratshausen",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19370___H_s25_1.pdf,MVV_ticketing
mvv-19-370V-1,1,370V,"Geretsried, Stein - Schulzentrum - Wolfratshausen",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19370V___H_s25_1.pdf,MVV_ticketing
mvv-19-371-1,1,371,Deisenhofen Ost - Endlhausen - Dietramszell - Ascholding - Geretsried,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19371___H_s25_1.pdf,MVV_ticketing
mvv-19-371V-1,1,371V,"Dietramszell - Ascholding, Kirche - Geretsried, Schulzentrum",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19371V___H_s25_1.pdf,MVV_ticketing
mvv-19-372-1,1,372,Wolfratshausen - Eurasburg - Beuerberg - Königsdorf - Bad Tölz,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19372___H_s25_1.pdf,MVV_ticketing
mvv-19-373-1,1,373,Seeshaupt - Münsing - Wolfratshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19373___H_s25_1.pdf,MVV_ticketing
mvv-19-373V-1,1,373V,Ammerland/Ambach - Münsing - Wolfratshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19373V___H_s25_1.pdf,MVV_ticketing
mvv-19-374-1,1,374,Wolfratshausen - Königsdorf - Beuerberg - Penzberg,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19374___H_s25_1.pdf,MVV_ticketing
mvv-19-375-1,1,375,Wolfratshausen - Egling - Endlhausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19375___H_s25_1.pdf,MVV_ticketing
mvv-19-375V-1,1,375V,"Neufahrn - Deining - Egling - Ascholding - Geretsried, Schulzentrum",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19375V___H_s25_1.pdf,MVV_ticketing
mvv-19-376-1,1,376,Bad Heilbrunn - Schönrain - Geretsried - Wolfratshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19376___H_s25_1.pdf,MVV_ticketing
mvv-19-377-1,1,377,Bad Tölz - Ascholding - Egling - Wolfratshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19377___H_s25_1.pdf,MVV_ticketing
mvv-19-377V-1,1,377V,Egling - Wolfratshausen - Geretsried,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19377V___H_s25_1.pdf,MVV_ticketing
mvv-19-378-1,1,378,"Geretsried, Stein - Am Stern - Johannisplatz - Lilienstr. - Gelting - Wolfratshausen",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19378___H_s25_1.pdf,MVV_ticketing
mvv-19-379-1,1,379,Bad Tölz - Geretsried - Wolfratshausen,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19379___H_s25_1.pdf,MVV_ticketing
mvv-19-379V-1,1,379V,Wolfratshausen - Königsdorf - (Bad Tölz),3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19379V___H_s25_1.pdf,MVV_ticketing
mvv-19-440-1,1,440,Glonn - Moosach / Bruck - Grafing Bahnhof,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19440___H_s25_1.pdf,MVV_ticketing
mvv-19-442-1,1,442,"(Buch -) Eglharting, Westring - Kirchseeon - Ebersberg - Grafing Bahnhof",3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19442___H_s25_1.pdf,MVV_ticketing
mvv-19-443-1,1,443,Steinhöring - Frauenneuharting - Tulling - Abersdorf - Steinhöring,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19443___H_s25_1.pdf,MVV_ticketing
mvv-19-444-1,1,444,Grafing Bahnhof - Frauenneuharting - Aßling - Rott am Inn - Griesstätt,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19444___H_s25_1.pdf,MVV_ticketing
mvv-19-444V-1,1,444V,Ostermünchen - Emmering - Schalldorf - Moos,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19444V___H_s25_1.pdf,MVV_ticketing
mvv-19-445-1,1,445,Ebersberg - Hohenlinden - Forstern - Erding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19445___H_s25_1.pdf,MVV_ticketing
mvv-19-445V-1,1,445V,Hohenlinden - Forstern - Erding,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19445V___H_s25_1.pdf,MVV_ticketing
mvv-19-446-1,1,446,Ebersberg - Schwaberwegen Anzing - Markt Schwaben,3,005262,FFFFFF,https://efa.mvv-muenchen.de/ttb2/mvv_19446___H_s25_1.pdf,MVV_ticketing
