origin,destination,vehicule_type,co2_train_kg,co2_avion_kg,co2_saved_kg,is_substitutable,distance_km,station_lat,station_long,station_lat_dest,station_long_dest,origin_city,destination_city,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population
Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule les Pins,Train Longue Distance,2.1298282307897125,108.99968206914752,106.86985383835781,1,268.3079151914478,47.4920275,1.1860922,47.2834533,-2.3648905,Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule les Pins,278696.0,75580.0,27557.0,75580.0
Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule-Escoublac,Train Longue Distance,2.143828263422603,108.99968206914752,106.85585380572492,1,270.0715877327542,47.4920275,1.1860922,47.2884613,-2.389211,Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule-Escoublac,278696.0,75580.0,586554.0,16912.0
Gare de Onzain - Chaumont-sur-Loire,Gare de Le Croisic,Train Longue Distance,2.214026346014392,108.99968206914752,106.78565572313313,1,278.9148835996967,47.4920275,1.1860922,47.2898903,-2.5073397,Gare de Onzain - Chaumont-sur-Loire,Gare de Le Croisic,278696.0,75580.0,152113.0,4056.0
Gare de Onzain - Chaumont-sur-Loire,Gare de Le Pouliguen,Train Longue Distance,2.170536503605364,108.99968206914752,106.82914556554216,1,273.43619344990725,47.4920275,1.1860922,47.2825083,-2.4331287,Gare de Onzain - Chaumont-sur-Loire,Gare de Le Pouliguen,278696.0,75580.0,125948.0,4173.0
Gare de Onzain - Chaumont-sur-Loire,Gare de Nantes,Train Longue Distance,1.649167117709193,87.80564852813012,86.15648141042092,1,207.75599870360205,47.4920275,1.1860922,47.2174913,-1.542077,Gare de Onzain - Chaumont-sur-Loire,Gare de Nantes,278696.0,75580.0,17553626.0,327734.0
Gare de Onzain - Chaumont-sur-Loire,Gare de Pornichet,Train Longue Distance,2.1191983670890355,108.99968206914752,106.88048370205848,1,266.96880411804426,47.4920275,1.1860922,47.2704262,-2.3448644,Gare de Onzain - Chaumont-sur-Loire,Gare de Pornichet,278696.0,75580.0,230185.0,12800.0
Gare de Onzain - Chaumont-sur-Loire,Gare de Saint-Nazaire,Train Longue Distance,2.037995469414875,103.03861902197599,101.00062355256111,1,256.73916218378366,47.4920275,1.1860922,47.2864903,-2.211079,Gare de Onzain - Chaumont-sur-Loire,Gare de Saint-Nazaire,278696.0,75580.0,1371500.0,74568.0
Gare de Onzain - Chaumont-sur-Loire,Gare de Savenay,Train Longue Distance,1.8769467612590427,98.37310467311144,96.49615791185239,1,236.45083916087714,47.4920275,1.1860922,47.3586008,-1.951011,Gare de Onzain - Chaumont-sur-Loire,Gare de Savenay,278696.0,75580.0,38477.0,9543.0
Gare de Orléans,Gare de Ancenis,Train Longue Distance,1.8934937784317818,100.43873083667052,98.54523705823874,1,238.53537143257515,47.907891,1.9042468,47.369337,-1.1777593,Gare de Orléans,Gare de Ancenis,5221422.0,116357.0,1179679.0,75580.0
Gare de Orléans,Gare de Angers Saint-Laud,Train Longue Distance,1.5136979613716182,80.32972904692946,78.81603108555784,1,190.6900933952656,47.907891,1.9042468,47.4646464,-0.5567748,Gare de Orléans,Gare de Angers Saint-Laud,5221422.0,116357.0,7116373.0,159022.0
Gare de Orléans,Gare de Batz-sur-Mer,Train Longue Distance Nuit,2.66669726873491,108.12201520054764,105.45531793181273,1,335.9406990091849,47.907891,1.9042468,47.28086,-2.4788695,Gare de Orléans,Gare de Batz-sur-Mer,5221422.0,116357.0,34742.0,2892.0
Gare de Orléans,Gare de La Baule les Pins,Train Longue Distance Nuit,2.599846990191646,108.12201520054764,105.52216821035599,1,327.51914716448044,47.907891,1.9042468,47.2834533,-2.3648905,Gare de Orléans,Gare de La Baule les Pins,5221422.0,116357.0,27557.0,75580.0
Gare de Orléans,Gare de La Baule-Escoublac,Train Longue Distance Nuit,2.6129432021715324,108.12201520054764,105.5090719983761,1,329.16895970918773,47.907891,1.9042468,47.2884613,-2.389211,Gare de Orléans,Gare de La Baule-Escoublac,5221422.0,116357.0,586554.0,16912.0
Gare de Orléans,Gare de Le Croisic,Train Longue Distance Nuit,2.68141741934734,108.12201520054764,105.4405977812003,1,337.79508936096494,47.907891,1.9042468,47.2898903,-2.5073397,Gare de Orléans,Gare de Le Croisic,5221422.0,116357.0,152113.0,4056.0
Gare de Orléans,Gare de Le Pouliguen,Train Longue Distance Nuit,2.639736122782077,108.12201520054764,105.48227907776555,1,332.54423315470865,47.907891,1.9042468,47.2825083,-2.4331287,Gare de Orléans,Gare de Le Pouliguen,5221422.0,116357.0,125948.0,4173.0
Gare de Orléans,Gare de Nantes,Train Longue Distance,2.140988675743935,116.26567778335621,114.12468910761227,1,269.71386693675174,47.907891,1.9042468,47.2174913,-1.542077,Gare de Orléans,Gare de Nantes,5221422.0,116357.0,17553626.0,327734.0
Gare de Orléans,Gare de Pornichet,Train Longue Distance Nuit,2.5909816501225724,108.12201520054764,105.53103355042506,1,326.40232427847974,47.907891,1.9042468,47.2704262,-2.3448644,Gare de Orléans,Gare de Pornichet,5221422.0,116357.0,230185.0,12800.0
Gare de Orléans,Gare de Saint-Nazaire,Train Longue Distance Nuit,2.509828088188746,103.39218607371261,100.88235798552387,1,316.17889747905593,47.907891,1.9042468,47.2864903,-2.211079,Gare de Orléans,Gare de Saint-Nazaire,5221422.0,116357.0,1371500.0,74568.0
Gare de Orléans,Gare de Saint-Pierre-des-Corps,Train Longue Distance,0.8396481726321325,72.63287815410749,71.79322998147535,1,105.77578390427469,47.907891,1.9042468,47.3861437,0.7235445,Gare de Orléans,Gare de Saint-Pierre-des-Corps,5221422.0,116357.0,4356356.0,15898.0
Gare de Orléans,Gare de Saumur,Train Longue Distance,1.3042881647389637,114.72339127392029,113.41910310918132,1,164.30941858641518,47.907891,1.9042468,47.2689958,-0.0714032,Gare de Orléans,Gare de Saumur,5221422.0,116357.0,966833.0,26241.0
Gare de Orléans,Gare de Savenay,Train Longue Distance Nuit,2.343550873460488,125.00586468533683,122.66231381187634,1,295.2319064576074,47.907891,1.9042468,47.3586008,-1.951011,Gare de Orléans,Gare de Savenay,5221422.0,116357.0,38477.0,9543.0
Gare de Orléans,Gare de Tours,Train Longue Distance,0.8531806335528818,72.63287815410749,71.7796975205546,1,107.48055348360818,47.907891,1.9042468,47.3898771,0.6928408,Gare de Orléans,Gare de Tours,5221422.0,116357.0,7013155.0,139259.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Argentan,EuroNight,1.36708165050934,103.60464132574845,102.23755967523911,1,172.21991062098007,48.8411711,2.3205138,48.7385458,-0.0252909,Gare de Paris Montparnasse Hall 1 - 2,Gare de Argentan,68925312.0,2103778.0,398579.0,13527.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Bretoncelles,Train Longue Distance,0.9076737696524719,,,0,114.34539804137968,48.8411711,2.3205138,48.4327315,0.8923604,Gare de Paris Montparnasse Hall 1 - 2,Gare de Bretoncelles,68925312.0,2103778.0,26008.0,1455.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Briouze,EuroNight,1.5688571872662864,82.62908507008417,81.06022788281788,1,197.63884949184765,48.8411711,2.3205138,48.7018635,-0.3682037,Gare de Paris Montparnasse Hall 1 - 2,Gare de Briouze,68925312.0,2103778.0,45439.0,1512.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Champagné,Train Longue Distance,1.3699787351564376,111.65846911213804,110.2884903769816,1,172.58487467327257,48.8411711,2.3205138,48.0197494,0.3356649,Gare de Paris Montparnasse Hall 1 - 2,Gare de Champagné,68925312.0,2103778.0,203396.0,3666.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Condé-sur-Huisne,Train Longue Distance,0.9491032526170347,,,0,119.56453169778719,48.8411711,2.3205138,48.383367,0.8488811,Gare de Paris Montparnasse Hall 1 - 2,Gare de Condé-sur-Huisne,68925312.0,2103778.0,24049.0,226.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Connerré - Beillé,Train Longue Distance,1.269166846967369,89.35620988474513,88.08704303777776,1,159.88496434459168,48.8411711,2.3205138,48.0737072,0.4869016,Gare de Paris Montparnasse Hall 1 - 2,Gare de Connerré - Beillé,68925312.0,2103778.0,109988.0,2780.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Flers,EuroNight,1.6847039354532924,82.62908507008417,80.94438113463087,1,212.23279610144778,48.8411711,2.3205138,48.7447856,-0.5732157,Gare de Paris Montparnasse Hall 1 - 2,Gare de Flers,68925312.0,2103778.0,155284.0,14432.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Folligny,EuroNight,2.1655841495269534,111.23591867661973,109.07033452709278,1,272.81231412534055,48.8411711,2.3205138,48.8299473,-1.407223,Gare de Paris Montparnasse Hall 1 - 2,Gare de Folligny,68925312.0,2103778.0,7886.0,1119.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Granville,EuroNight,2.2701067100920853,111.23591867661973,108.96581196652765,1,285.97968129151997,48.8411711,2.3205138,48.8383212,-1.5875472,Gare de Paris Montparnasse Hall 1 - 2,Gare de Granville,68925312.0,2103778.0,375919.0,12510.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de L'Aigle,EuroNight,0.9907913359314382,72.72158947250028,71.73079813656885,1,124.81624287370096,48.8411711,2.3205138,48.7662297,0.620014,Gare de Paris Montparnasse Hall 1 - 2,Gare de L'Aigle,68925312.0,2103778.0,213643.0,7663.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de La Ferté-Bernard,Train Longue Distance,1.1401955897906269,83.73542841073575,82.59523282094513,1,143.6376404372168,48.8411711,2.3205138,48.1865289,0.6393795,Gare de Paris Montparnasse Hall 1 - 2,Gare de La Ferté-Bernard,68925312.0,2103778.0,297050.0,8740.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de La Loupe,Train Longue Distance,0.8295504805189836,,,0,104.50371384718868,48.8411711,2.3205138,48.4738284,1.010898,Gare de Paris Montparnasse Hall 1 - 2,Gare de La Loupe,68925312.0,2103778.0,582162.0,3191.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Mans,Train Longue Distance,1.4528178977283026,111.65846911213804,110.20565121440973,1,183.0206472320865,48.8411711,2.3205138,47.9956159,0.1926141,Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Mans,68925312.0,2103778.0,5440432.0,146249.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Theil - La Rouge,Train Longue Distance,1.0766326948989626,83.73542841073575,82.65879571583679,1,135.63022107570706,48.8411711,2.3205138,48.2672914,0.6943758,Gare de Paris Montparnasse Hall 1 - 2,Gare de Le Theil - La Rouge,68925312.0,2103778.0,21145.0,387.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Montfort-le-Gesnois,Train Longue Distance,1.325011256905867,111.65846911213804,110.33345785523217,1,166.92003740310744,48.8411711,2.3205138,48.0405728,0.4062319,Gare de Paris Montparnasse Hall 1 - 2,Gare de Montfort-le-Gesnois,68925312.0,2103778.0,19174.0,2939.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Nogent-le-Rotrou,Train Longue Distance,0.9922272650200281,83.73542841073575,82.74320114571572,1,124.99713593096853,48.8411711,2.3205138,48.3257654,0.810313,Gare de Paris Montparnasse Hall 1 - 2,Gare de Nogent-le-Rotrou,68925312.0,2103778.0,636642.0,9292.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Saint-Mars-la-Brière,Train Longue Distance,1.3508719130586453,111.65846911213804,110.3075971990794,1,170.1778676062793,48.8411711,2.3205138,48.0285279,0.3657048,Gare de Paris Montparnasse Hall 1 - 2,Gare de Saint-Mars-la-Brière,68925312.0,2103778.0,6668.0,2681.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sainte-Gauburge,EuroNight,1.1060618788932763,72.72158947250028,71.61552759360701,1,139.3376012715138,48.8411711,2.3205138,48.7172834,0.4281636,Gare de Paris Montparnasse Hall 1 - 2,Gare de Sainte-Gauburge,68925312.0,2103778.0,1370.0,75580.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,Train Longue Distance,1.2036974550154915,83.73542841073575,82.53173095572026,1,151.6373715061088,48.8411711,2.3205138,48.1222299,0.5722332,Gare de Paris Montparnasse Hall 1 - 2,Gare de Sceaux - Boëssé,68925312.0,2103778.0,7637.0,20884.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,EuroNight,1.2816442336274967,103.60464132574845,102.32299709212094,1,161.45681955498824,48.8411711,2.3205138,48.6647706,0.1344098,Gare de Paris Montparnasse Hall 1 - 2,Gare de Surdon,68925312.0,2103778.0,92366.0,75580.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,EuroNight,0.8137130022765513,65.13248513280868,64.31877213053212,1,102.50856667631031,48.8411711,2.3205138,48.7424865,0.9291927,Gare de Paris Montparnasse Hall 1 - 2,Gare de Verneuil-sur-Avre,68925312.0,2103778.0,28711.0,836.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,EuroNight,2.059887778998047,106.74871887826482,104.68883109926678,1,259.49707470370964,48.8411711,2.3205138,48.8341501,-1.2254182,Gare de Paris Montparnasse Hall 1 - 2,Gare de Villedieu-les-Poêles,68925312.0,2103778.0,89813.0,535.0
Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,EuroNight,1.8607061615320182,82.62908507008417,80.76837890855215,1,234.404908230287,48.8411711,2.3205138,48.8463297,-0.8828841,Gare de Paris Montparnasse Hall 1 - 2,Gare de Vire,68925312.0,2103778.0,100571.0,1225.0
Gare de Paris Montparnasse Vaugirard,Gare de Argentan,EuroNight,1.36708165050934,103.60464132574845,102.23755967523911,1,172.21991062098007,48.8411711,2.3205138,48.7385458,-0.0252909,Gare de Paris Montparnasse Vaugirard,Gare de Argentan,68925312.0,2103778.0,398579.0,13527.0
Gare de Paris Montparnasse Vaugirard,Gare de Briouze,EuroNight,1.5688571872662864,82.62908507008417,81.06022788281788,1,197.63884949184765,48.8411711,2.3205138,48.7018635,-0.3682037,Gare de Paris Montparnasse Vaugirard,Gare de Briouze,68925312.0,2103778.0,45439.0,1512.0
Gare de Paris Montparnasse Vaugirard,Gare de Flers,EuroNight,1.6847039354532924,82.62908507008417,80.94438113463087,1,212.23279610144778,48.8411711,2.3205138,48.7447856,-0.5732157,Gare de Paris Montparnasse Vaugirard,Gare de Flers,68925312.0,2103778.0,155284.0,14432.0
Gare de Paris Montparnasse Vaugirard,Gare de Folligny,EuroNight,2.1655841495269534,111.23591867661973,109.07033452709278,1,272.81231412534055,48.8411711,2.3205138,48.8299473,-1.407223,Gare de Paris Montparnasse Vaugirard,Gare de Folligny,68925312.0,2103778.0,7886.0,1119.0
Gare de Paris Montparnasse Vaugirard,Gare de Granville,EuroNight,2.2701067100920853,111.23591867661973,108.96581196652765,1,285.97968129151997,48.8411711,2.3205138,48.8383212,-1.5875472,Gare de Paris Montparnasse Vaugirard,Gare de Granville,68925312.0,2103778.0,375919.0,12510.0
Gare de Paris Montparnasse Vaugirard,Gare de L'Aigle,EuroNight,0.9907913359314382,72.72158947250028,71.73079813656885,1,124.81624287370096,48.8411711,2.3205138,48.7662297,0.620014,Gare de Paris Montparnasse Vaugirard,Gare de L'Aigle,68925312.0,2103778.0,213643.0,7663.0
Gare de Paris Montparnasse Vaugirard,Gare de Surdon,EuroNight,1.2816442336274967,103.60464132574845,102.32299709212094,1,161.45681955498824,48.8411711,2.3205138,48.6647706,0.1344098,Gare de Paris Montparnasse Vaugirard,Gare de Surdon,68925312.0,2103778.0,92366.0,75580.0
Gare de Paris Montparnasse Vaugirard,Gare de Verneuil-sur-Avre,EuroNight,0.8137130022765513,65.13248513280868,64.31877213053212,1,102.50856667631031,48.8411711,2.3205138,48.7424865,0.9291927,Gare de Paris Montparnasse Vaugirard,Gare de Verneuil-sur-Avre,68925312.0,2103778.0,28711.0,836.0
Gare de Paris Montparnasse Vaugirard,Gare de Villedieu-les-Poêles,EuroNight,2.059887778998047,106.74871887826482,104.68883109926678,1,259.49707470370964,48.8411711,2.3205138,48.8341501,-1.2254182,Gare de Paris Montparnasse Vaugirard,Gare de Villedieu-les-Poêles,68925312.0,2103778.0,89813.0,535.0
Gare de Paris Montparnasse Vaugirard,Gare de Vire,EuroNight,1.8607061615320182,82.62908507008417,80.76837890855215,1,234.404908230287,48.8411711,2.3205138,48.8463297,-0.8828841,Gare de Paris Montparnasse Vaugirard,Gare de Vire,68925312.0,2103778.0,100571.0,1225.0
Gare de Paris Saint-Lazare,Gare de Auffay,Train Longue Distance,1.0238452656162527,90.74813391304268,89.72428864742642,1,128.98025517967406,48.8762428,2.3253309,49.7160925,1.0984238,Gare de Paris Saint-Lazare,Gare de Auffay,114093491.0,2103778.0,56169.0,75580.0
Gare de Paris Saint-Lazare,Gare de Bayeux,Train Longue Distance,1.7822786903595247,96.44457857712337,94.66229988676385,1,224.5249043032911,48.8762428,2.3253309,49.2697288,-0.6980999,Gare de Paris Saint-Lazare,Gare de Bayeux,114093491.0,2103778.0,56169.0,12659.0
Gare de Paris Saint-Lazare,Gare de Beaumont-le-Roger,Train Longue Distance,0.9163414813261194,88.05690063417974,87.14055915285363,1,115.43732443009819,48.8762428,2.3253309,49.0741994,0.7726988,Gare de Paris Saint-Lazare,Gare de Beaumont-le-Roger,114093491.0,2103778.0,16294.0,2769.0
Gare de Paris Saint-Lazare,Gare de Bernay,Train Longue Distance Nuit,1.019088550159934,88.05690063417974,87.0378120840198,1,128.38102168807436,48.8762428,2.3253309,49.0871158,0.5956878,Gare de Paris Saint-Lazare,Gare de Bernay,114093491.0,2103778.0,56169.0,9765.0
Gare de Paris Saint-Lazare,Gare de Bréauté - Beuzeville,Train Longue Distance Nuit,1.2730381391473473,105.21320230875241,103.94016416960507,1,160.37265547333678,48.8762428,2.3253309,49.6033957,0.4174892,Gare de Paris Saint-Lazare,Gare de Bréauté - Beuzeville,114093491.0,2103778.0,28711.0,1329.0
Gare de Paris Saint-Lazare,Gare de Caen,Train Longue Distance,1.5694601791118326,85.42818228452069,83.85872210540886,1,197.71481218340045,48.8762428,2.3253309,49.1763537,-0.347613,Gare de Paris Saint-Lazare,Gare de Caen,114093491.0,2103778.0,4255508.0,109400.0
Gare de Paris Saint-Lazare,Gare de Carentan,Train Longue Distance,2.097563609414023,116.26495727418339,114.16739366476936,1,264.2433370388036,48.8762428,2.3253309,49.302483,-1.2449382,Gare de Paris Saint-Lazare,Gare de Carentan,114093491.0,2103778.0,227651.0,75580.0
Gare de Paris Saint-Lazare,Gare de Cherbourg,Train Longue Distance,2.369689969728126,118.2280768678421,115.85838689811398,1,298.52481352080196,48.8762428,2.3253309,49.6335183,-1.6214867,Gare de Paris Saint-Lazare,Gare de Cherbourg,114093491.0,2103778.0,,75580.0
Gare de Paris Saint-Lazare,Gare de Clères,Train Longue Distance,0.9490694888204381,81.38390391489077,80.43483442607032,1,119.56027825906249,48.8762428,2.3253309,49.5991119,1.1061752,Gare de Paris Saint-Lazare,Gare de Clères,114093491.0,2103778.0,157511.0,1381.0
Gare de Paris Saint-Lazare,Gare de Conches,Train Longue Distance,0.8083116386600959,,,0,101.82812278408868,48.8762428,2.3253309,48.962359,0.9378896,Gare de Paris Saint-Lazare,Gare de Conches,114093491.0,2103778.0,,75580.0
Gare de Paris Saint-Lazare,Gare de Dieppe,Train Longue Distance,1.1672181458229018,91.02255658219987,89.85533843637697,1,147.04184250729423,48.8762428,2.3253309,49.9217887,1.0811328,Gare de Paris Saint-Lazare,Gare de Dieppe,114093491.0,2103778.0,89813.0,28496.0
Gare de Paris Saint-Lazare,Gare de Le Havre,Train Longue Distance Nuit,1.3812374355958585,116.69779343567143,115.31655600007556,1,174.00320428267304,48.8762428,2.3253309,49.4926229,0.1246437,Gare de Paris Saint-Lazare,Gare de Le Havre,114093491.0,2103778.0,2070670.0,166687.0
Gare de Paris Saint-Lazare,Gare de Lisieux,Train Longue Distance Nuit,1.234349088855437,107.8760838496123,106.64173476075686,1,155.49875143051614,48.8762428,2.3253309,49.1382984,0.2311429,Gare de Paris Saint-Lazare,Gare de Lisieux,114093491.0,2103778.0,28711.0,19645.0
Gare de Paris Saint-Lazare,Gare de Lison,Train Longue Distance,1.9769547830329186,96.44457857712337,94.46762379409044,1,249.04948135965213,48.8762428,2.3253309,49.2268337,-1.0503391,Gare de Paris Saint-Lazare,Gare de Lison,114093491.0,2103778.0,211039.0,451.0
Gare de Paris Saint-Lazare,Gare de Montville,Train Longue Distance,0.937466315055723,81.38390391489077,80.44643759983504,1,118.09855316902531,48.8762428,2.3253309,49.5512834,1.0700462,Gare de Paris Saint-Lazare,Gare de Montville,114093491.0,2103778.0,147206.0,4625.0
Gare de Paris Saint-Lazare,Gare de Oissel,Train Longue Distance,0.8182020571725497,65.9354211543637,65.11721909719114,1,103.07408127646127,48.8762428,2.3253309,49.3430833,1.1019373,Gare de Paris Saint-Lazare,Gare de Oissel,114093491.0,2103778.0,30804.0,75580.0
Gare de Paris Saint-Lazare,Gare de Pont-l'Évêque,Train Longue Distance,1.2855042563322616,110.25729935505007,108.9717950987178,1,161.94309099675755,48.8762428,2.3253309,49.2870445,0.1919739,Gare de Paris Saint-Lazare,Gare de Pont-l'Évêque,114093491.0,2103778.0,164885.0,5145.0
Gare de Paris Saint-Lazare,Gare de Romilly-la-Puthenaye,Train Longue Distance,0.8599461107955174,69.08726750202936,68.22732139123384,1,108.33284338567869,48.8762428,2.3253309,49.0039198,0.854862,Gare de Paris Saint-Lazare,Gare de Romilly-la-Puthenaye,114093491.0,2103778.0,9003.0,336.0
Gare de Paris Saint-Lazare,Gare de Rouen Rive Droite,Train Longue Distance Nuit,0.8719390806582435,65.9354211543637,65.06348207370546,1,109.84367355231086,48.8762428,2.3253309,49.4486637,1.0941026,Gare de Paris Saint-Lazare,Gare de Rouen Rive Droite,114093491.0,2103778.0,7773267.0,117662.0
Gare de Paris Saint-Lazare,Gare de Serquigny,Train Longue Distance,0.9523384115128559,88.05690063417974,87.10456222266689,1,119.97208509862132,48.8762428,2.3253309,49.107754,0.7192894,Gare de Paris Saint-Lazare,Gare de Serquigny,114093491.0,2103778.0,440344.0,1754.0
Gare de Paris Saint-Lazare,Gare de Trouville - Deauville,Train Longue Distance,1.3632654790696725,110.25729935505007,108.8940338759804,1,171.7391634000595,48.8762428,2.3253309,49.3600056,0.0841671,Gare de Paris Saint-Lazare,Gare de Trouville - Deauville,114093491.0,2103778.0,904015.0,75580.0
Gare de Paris Saint-Lazare,Gare de Valognes,Train Longue Distance,2.263949123482191,118.2280768678421,115.96412774435991,1,285.20397121216814,48.8762428,2.3253309,49.5054544,-1.4798601,Gare de Paris Saint-Lazare,Gare de Valognes,114093491.0,2103778.0,282866.0,6969.0
Gare de Paris Saint-Lazare,Gare de Yvetot,Train Longue Distance Nuit,1.121189570229116,92.9418973912768,91.82070782104768,1,141.24333210243333,48.8762428,2.3253309,49.6221158,0.7501387,Gare de Paris Saint-Lazare,Gare de Yvetot,114093491.0,2103778.0,1115168.0,11438.0
Gare de Plouaret Trégor,Gare de Caulnes,Train Longue Distance,0.8187192416380493,68.2666258548212,67.44790661318315,1,103.1392342703514,48.606423,-3.4669791,48.2844266,-2.1555927,Gare de Plouaret Trégor,Gare de Caulnes,197837.0,2237.0,90645.0,2501.0
Gare de Plouaret Trégor,Gare de Montauban-de-Bretagne,Train Longue Distance,0.9065832326733907,80.94611354315123,80.03953031047784,1,114.20801620979978,48.606423,-3.4669791,48.1902428,-2.052675,Gare de Plouaret Trégor,Gare de Montauban-de-Bretagne,197837.0,2237.0,354751.0,6597.0
Gare de Plouaret Trégor,Gare de Montfort-sur-Meu,Train Longue Distance,0.9809719278778274,80.94611354315123,79.9651416152734,1,123.579230017363,48.606423,-3.4669791,48.1388793,-1.9491409,Gare de Plouaret Trégor,Gare de Montfort-sur-Meu,197837.0,2237.0,28711.0,6810.0
Gare de Plouaret Trégor,Gare de Quédillac,Train Longue Distance,0.8361381627503631,80.94611354315123,80.10997538040087,1,105.33360578865748,48.606423,-3.4669791,48.2484813,-2.1452205,Gare de Plouaret Trégor,Gare de Quédillac,197837.0,2237.0,33144.0,1287.0
Gare de Plouaret Trégor,Gare de Rennes,EuroNight,1.142146337494715,95.65578766145738,94.51364132396267,1,143.883388447306,48.606423,-3.4669791,48.1035178,-1.6727439,Gare de Plouaret Trégor,Gare de Rennes,197837.0,2237.0,15689647.0,230890.0
Gare de Poix-de-Picardie,Gare de Douai,EuroNight,0.8143135967138424,,,0,102.58422735120213,49.7777843,1.9898979,50.3716757,3.0899613,Gare de Poix-de-Picardie,Gare de Douai,89813.0,2282.0,3472422.0,40250.0
Gare de Poix-de-Picardie,Gare de Lille Flandres,EuroNight,0.9730248784864467,81.14907588032318,80.17605100183674,1,122.57809000837072,49.7777843,1.9898979,50.6365763,3.0698721,Gare de Poix-de-Picardie,Gare de Lille Flandres,89813.0,2282.0,25331979.0,238246.0
Gare de Pont-l'Évêque,Gare de Paris Saint-Lazare,Train Longue Distance,1.2855042563322616,110.25729935505007,108.9717950987178,1,161.94309099675755,49.2870445,0.1919739,48.8762428,2.3253309,Gare de Pont-l'Évêque,Gare de Paris Saint-Lazare,164885.0,5145.0,114093491.0,2103778.0
Gare de Pontchaillou,Gare de Audrieu,EuroNight,1.1601149291925676,99.40258921485902,98.24247428566645,1,146.14700544124057,48.1186426,-1.6911174,49.216131,-0.5960138,Gare de Pontchaillou,Gare de Audrieu,405981.0,75580.0,28711.0,1167.0
Gare de Pontchaillou,Gare de Bayeux,EuroNight,1.1691775268708022,98.00225362261612,96.83307609574533,1,147.2886781142356,48.1186426,-1.6911174,49.2697288,-0.6980999,Gare de Pontchaillou,Gare de Bayeux,405981.0,75580.0,56169.0,12659.0
Gare de Pontchaillou,Gare de Bretteville - Norrey,EuroNight,1.1784251621818793,99.40258921485902,98.22416405267714,1,148.45366114662124,48.1186426,-1.6911174,49.2034122,-0.5127396,Gare de Pontchaillou,Gare de Bretteville - Norrey,405981.0,75580.0,22271.0,1027.0
Gare de Pontchaillou,Gare de Caen,EuroNight,1.218758363634209,99.40258921485902,98.18383085122481,1,153.53468929632263,48.1186426,-1.6911174,49.1763537,-0.347613,Gare de Pontchaillou,Gare de Caen,405981.0,75580.0,4255508.0,109400.0
Gare de Pontchaillou,Gare de Coutances,EuroNight,0.8287290664191437,81.51127530433276,80.68254623791361,1,104.40023512460868,48.1186426,-1.6911174,49.042928,-1.4417261,Gare de Pontchaillou,Gare de Coutances,405981.0,75580.0,222446.0,8321.0
Gare de Pontchaillou,Gare de Le Molay-Littry,EuroNight,1.1040303112996708,98.00225362261612,96.89822331131646,1,139.08167186944706,48.1186426,-1.6911174,49.2493264,-0.8809742,Gare de Pontchaillou,Gare de Le Molay-Littry,405981.0,75580.0,56169.0,3124.0
Gare de Pontchaillou,Gare de Lison,EuroNight,1.0470322771432283,98.00225362261612,96.95522134547289,1,131.90126948138428,48.1186426,-1.6911174,49.2268337,-1.0503391,Gare de Pontchaillou,Gare de Lison,405981.0,75580.0,211039.0,451.0
Gare de Pontchaillou,Gare de Saint-Lô,EuroNight,0.9463870208434441,98.00225362261612,97.05586660177268,1,119.22235082431898,48.1186426,-1.6911174,49.1169738,-1.0995247,Gare de Pontchaillou,Gare de Saint-Lô,405981.0,75580.0,299972.0,19471.0
Gare de Pontchâteau,Gare de Lorient,Train Longue Distance,0.8113519715138027,72.85265199676722,72.04130002525342,1,102.2111327177882,47.4353376,-2.0885275,47.7555982,-3.3662209,Gare de Pontchâteau,Gare de Lorient,217942.0,11474.0,,58329.0
