origin,destination,vehicule_type,origin_city,destination_city,station_lat,station_long,station_lat_dest,station_long_dest,distance_km,co2_kg,departure_time,arrival_time,source,provider
Gare de Villedieu-les-Poêles,Gare de Versailles Chantiers,Avion,Gare de Villedieu-les-Poêles,Gare de Versailles Chantiers,48.662255,-1.403685,48.812459,2.067533,255.0845513624455,102.8048225833216,,,airports,OurAirports
Gare de Villedieu-les-Poêles,Gare de Versailles Chantiers,EuroNight,Gare de Villedieu-les-Poêles,Gare de Versailles Chantiers,48.8341501,-1.2254182,48.795829,2.1358823,246.13477552102904,1.9538178480859287,04:53:00,08:05:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vire,Gare de Dreux,Avion,Gare de Vire,Gare de Dreux,48.749964,-0.593927,48.70543,1.361155,143.4837568519848,92.04988226550782,,,airports,OurAirports
Gare de Vire,Gare de Dreux,EuroNight,Gare de Vire,Gare de Dreux,48.8463297,-0.8828841,48.731493,1.3701634,165.5433313286869,1.3140829640871166,05:10:00,07:18:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vire,Gare de L'Aigle,EuroNight,Gare de Vire,Gare de L'Aigle,48.8463297,-0.8828841,48.7662297,0.620014,110.42084271029013,0.8765206494342831,05:10:00,06:39:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vire,Gare de Nonancourt,Avion,Gare de Vire,Gare de Nonancourt,48.749964,-0.593927,48.897669,1.250839,136.04345065847562,87.27666385975924,,,airports,OurAirports
Gare de Vire,Gare de Nonancourt,EuroNight,Gare de Vire,Gare de Nonancourt,48.8463297,-0.8828841,48.7757617,1.1928376,152.1961080065607,1.2081327053560789,05:10:00,07:07:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vire,Gare de Paris Montparnasse Hall 1 - 2,Avion,Gare de Vire,Gare de Paris Montparnasse Hall 1 - 2,48.749964,-0.593927,48.774406,2.203102,205.0234859119462,82.62908507008417,,,airports,OurAirports
Gare de Vire,Gare de Paris Montparnasse Hall 1 - 2,EuroNight,Gare de Vire,Gare de Paris Montparnasse Hall 1 - 2,48.8463297,-0.8828841,48.8411711,2.3205138,234.404908230287,1.8607061615320182,07:13:00,10:06:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vire,Gare de Paris Montparnasse Vaugirard,Avion,Gare de Vire,Gare de Paris Montparnasse Vaugirard,48.749964,-0.593927,48.774406,2.203102,205.0234859119462,82.62908507008417,,,airports,OurAirports
Gare de Vire,Gare de Paris Montparnasse Vaugirard,EuroNight,Gare de Vire,Gare de Paris Montparnasse Vaugirard,48.8463297,-0.8828841,48.8411711,2.3205138,234.404908230287,1.8607061615320182,05:10:00,08:17:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vire,Gare de Verneuil-sur-Avre,Avion,Gare de Vire,Gare de Verneuil-sur-Avre,48.749964,-0.593927,48.611944,0.841944,106.52640620953824,68.3404405132149,,,airports,OurAirports
Gare de Vire,Gare de Verneuil-sur-Avre,EuroNight,Gare de Vire,Gare de Verneuil-sur-Avre,48.8463297,-0.8828841,48.7424865,0.9291927,133.2346810950969,1.0576168985328793,05:10:00,06:54:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vire,Gare de Versailles Chantiers,Avion,Gare de Vire,Gare de Versailles Chantiers,48.749964,-0.593927,48.812459,2.067533,195.11994289069582,78.63773405408598,,,airports,OurAirports
Gare de Vire,Gare de Versailles Chantiers,EuroNight,Gare de Vire,Gare de Versailles Chantiers,48.8463297,-0.8828841,48.795829,2.1358823,221.06716362137317,1.7548311448264604,05:10:00,08:05:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de Batz-sur-Mer,Avion,Gare de Vitré,Gare de Batz-sur-Mer,48.001667,-1.352222,47.289398,-2.34639,108.71588505831791,69.74506828903272,,,airports,OurAirports
Gare de Vitré,Gare de Batz-sur-Mer,EuroNight,Gare de Vitré,Gare de Batz-sur-Mer,48.1226727,-1.2117541,47.28086,-2.4788695,133.23751215433612,1.0576393714811199,17:16:00,20:37:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de La Baule les Pins,Avion,Gare de Vitré,Gare de La Baule les Pins,48.001667,-1.352222,47.289398,-2.34639,108.71588505831791,69.74506828903272,,,airports,OurAirports
Gare de Vitré,Gare de La Baule les Pins,EuroNight,Gare de Vitré,Gare de La Baule les Pins,48.1226727,-1.2117541,47.2834533,-2.3648905,127.09586345383744,1.0088869640965616,17:16:00,20:25:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de La Baule-Escoublac,Avion,Gare de Vitré,Gare de La Baule-Escoublac,48.001667,-1.352222,47.289398,-2.34639,108.71588505831791,69.74506828903272,,,airports,OurAirports
Gare de Vitré,Gare de La Baule-Escoublac,EuroNight,Gare de Vitré,Gare de La Baule-Escoublac,48.1226727,-1.2117541,47.2884613,-2.389211,127.9310769893953,1.0155168891418198,17:16:00,20:28:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de Le Croisic,Avion,Gare de Vitré,Gare de Le Croisic,48.001667,-1.352222,47.289398,-2.34639,108.71588505831791,69.74506828903272,,,airports,OurAirports
Gare de Vitré,Gare de Le Croisic,EuroNight,Gare de Vitré,Gare de Le Croisic,48.1226727,-1.2117541,47.2898903,-2.5073397,134.0603385861042,1.0641709676964952,17:16:00,20:41:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de Le Mans,Avion,Gare de Vitré,Gare de Le Mans,48.001667,-1.352222,47.948604,0.201702,115.82217641905231,74.30400441847063,,,airports,OurAirports
Gare de Vitré,Gare de Le Mans,EuroNight,Gare de Vitré,Gare de Le Mans,48.1226727,-1.2117541,47.9956159,0.1926141,105.3210090475381,0.8360381698193573,18:13:00,19:27:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de Le Pouliguen,Avion,Gare de Vitré,Gare de Le Pouliguen,48.001667,-1.352222,47.289398,-2.34639,108.71588505831791,69.74506828903272,,,airports,OurAirports
Gare de Vitré,Gare de Le Pouliguen,EuroNight,Gare de Vitré,Gare de Le Pouliguen,48.1226727,-1.2117541,47.2825083,-2.4331287,130.6918271634282,1.037431724023293,17:16:00,20:32:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de Nantes,EuroNight,Gare de Vitré,Gare de Nantes,48.1226727,-1.2117541,47.2174913,-1.542077,103.64581919197722,0.8227405127459152,07:13:00,09:16:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de Pornichet,Avion,Gare de Vitré,Gare de Pornichet,48.001667,-1.352222,47.289398,-2.34639,108.71588505831791,69.74506828903272,,,airports,OurAirports
Gare de Vitré,Gare de Pornichet,EuroNight,Gare de Vitré,Gare de Pornichet,48.1226727,-1.2117541,47.2704262,-2.3448644,127.16616370746227,1.0094450075098356,17:16:00,20:21:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de Saint-Nazaire,EuroNight,Gare de Vitré,Gare de Saint-Nazaire,48.1226727,-1.2117541,47.2864903,-2.211079,119.31648766493717,0.9471342790842712,17:16:00,20:10:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vitré,Gare de Savenay,EuroNight,Gare de Vitré,Gare de Savenay,48.1226727,-1.2117541,47.3586008,-1.951011,101.36052880825535,0.804599877679931,17:16:00,19:45:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vivoin - Beaumont,Gare de Caen,Avion,Gare de Vivoin - Beaumont,Gare de Caen,48.195278,0.099444,49.17678,-0.454883,116.47662229890472,74.72385449426494,,,airports,OurAirports
Gare de Vivoin - Beaumont,Gare de Caen,EuroNight,Gare de Vivoin - Beaumont,Gare de Caen,48.2301948,0.1448486,49.1763537,-0.347613,111.24119531100507,0.8830326083787583,16:59:00,18:31:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Vivoin - Beaumont,Gare de Tours,EuroNight,Gare de Vivoin - Beaumont,Gare de Tours,48.2301948,0.1448486,47.3898771,0.6928408,102.00675577022889,0.8097296273040768,14:20:00,15:46:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Yvetot,Gare de Paris Saint-Lazare,Avion,Gare de Yvetot,Gare de Paris Saint-Lazare,49.638316,0.728467,48.962276,2.436539,144.87419514765753,92.9418973912768,,,airports,OurAirports
Gare de Yvetot,Gare de Paris Saint-Lazare,Train Longue Distance Nuit,Gare de Yvetot,Gare de Paris Saint-Lazare,49.6221158,0.7501387,48.8762428,2.3253309,141.24333210243333,1.121189570229116,05:48:00,07:39:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Écommoy,Gare de Argentan,EuroNight,Gare de Écommoy,Gare de Argentan,47.8245481,0.2690699,48.7385458,-0.0252909,103.93961295984138,0.8250726476752209,10:00:00,11:32:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Écommoy,Gare de Caen,Avion,Gare de Écommoy,Gare de Caen,47.948604,0.201702,49.17678,-0.454883,144.8607753595523,92.93328812467955,,,airports,OurAirports
Gare de Écommoy,Gare de Caen,EuroNight,Gare de Écommoy,Gare de Caen,47.8245481,0.2690699,49.1763537,-0.347613,157.02962539466785,1.2465011663828733,10:00:00,12:11:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Écommoy,Gare de Mézidon - Canon,Avion,Gare de Écommoy,Gare de Mézidon - Canon,47.948604,0.201702,49.02,-0.198333,122.72744809943227,78.73397934480339,,,airports,OurAirports
Gare de Écommoy,Gare de Mézidon - Canon,EuroNight,Gare de Écommoy,Gare de Mézidon - Canon,47.8245481,0.2690699,49.070913,-0.0749139,140.89213272097885,1.11840174953913,10:00:00,11:57:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Écommoy,Gare de Saint-Pierre-sur-Dives,Avion,Gare de Écommoy,Gare de Saint-Pierre-sur-Dives,47.948604,0.201702,49.02,-0.198333,122.72744809943227,78.73397934480339,,,airports,OurAirports
Gare de Écommoy,Gare de Saint-Pierre-sur-Dives,EuroNight,Gare de Écommoy,Gare de Saint-Pierre-sur-Dives,47.8245481,0.2690699,49.0231056,-0.0405856,135.21776801811055,1.0733586425277615,10:00:00,11:51:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Épernon,Gare de Champagné,Avion,Gare de Épernon,Gare de Champagné,48.582222,1.728889,47.948604,0.201702,133.19751668832168,85.45089700896287,,,airports,OurAirports
Gare de Épernon,Gare de Champagné,Train Longue Distance,Gare de Épernon,Gare de Champagné,48.6052007,1.681363,48.0197494,0.3356649,118.91564892391554,0.9439524211580415,16:55:00,19:10:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Épernon,Gare de Connerré - Beillé,Train Longue Distance,Gare de Épernon,Gare de Connerré - Beillé,48.6052007,1.681363,48.0737072,0.4869016,106.23926039007435,0.8433272489764103,16:55:00,18:56:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Épernon,Gare de Le Mans,Avion,Gare de Épernon,Gare de Le Mans,48.582222,1.728889,47.948604,0.201702,133.19751668832168,85.45089700896287,,,airports,OurAirports
Gare de Épernon,Gare de Le Mans,Train Longue Distance,Gare de Épernon,Gare de Le Mans,48.6052007,1.681363,47.9956159,0.1926141,129.30768988018804,1.0264444422689325,16:55:00,19:18:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Épernon,Gare de Montfort-le-Gesnois,Avion,Gare de Épernon,Gare de Montfort-le-Gesnois,48.582222,1.728889,47.948604,0.201702,133.19751668832168,85.45089700896287,,,airports,OurAirports
Gare de Épernon,Gare de Montfort-le-Gesnois,Train Longue Distance,Gare de Épernon,Gare de Montfort-le-Gesnois,48.6052007,1.681363,48.0405728,0.4062319,113.26900628738174,0.8991293719092364,16:55:00,19:02:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Épernon,Gare de Saint-Mars-la-Brière,Avion,Gare de Épernon,Gare de Saint-Mars-la-Brière,48.582222,1.728889,47.948604,0.201702,133.19751668832168,85.45089700896287,,,airports,OurAirports
Gare de Épernon,Gare de Saint-Mars-la-Brière,Train Longue Distance,Gare de Épernon,Gare de Saint-Mars-la-Brière,48.6052007,1.681363,48.0285279,0.3657048,116.51606953345465,0.9249045599565631,16:55:00,19:06:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Étriché - Châteauneuf,Gare de Batz-sur-Mer,Avion,Gare de Étriché - Châteauneuf,Gare de Batz-sur-Mer,47.580399,-0.412269,47.289398,-2.34639,149.02635201568273,95.6056522248216,,,airports,OurAirports
Gare de Étriché - Châteauneuf,Gare de Batz-sur-Mer,Train Longue Distance,Gare de Étriché - Châteauneuf,Gare de Batz-sur-Mer,47.6567338,-0.460868,47.28086,-2.4788695,157.3342269229457,1.248919093314343,07:40:00,10:20:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Étriché - Châteauneuf,Gare de La Baule les Pins,Avion,Gare de Étriché - Châteauneuf,Gare de La Baule les Pins,47.580399,-0.412269,47.289398,-2.34639,149.02635201568273,95.6056522248216,,,airports,OurAirports
Gare de Étriché - Châteauneuf,Gare de La Baule les Pins,Train Longue Distance,Gare de Étriché - Châteauneuf,Gare de La Baule les Pins,47.6567338,-0.460868,47.2834533,-2.3648905,149.00874742577764,1.1828314370658228,07:40:00,10:08:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Étriché - Châteauneuf,Gare de La Baule-Escoublac,Avion,Gare de Étriché - Châteauneuf,Gare de La Baule-Escoublac,47.580399,-0.412269,47.289398,-2.34639,149.02635201568273,95.6056522248216,,,airports,OurAirports
Gare de Étriché - Châteauneuf,Gare de La Baule-Escoublac,Train Longue Distance,Gare de Étriché - Châteauneuf,Gare de La Baule-Escoublac,47.6567338,-0.460868,47.2884613,-2.389211,150.60618314561336,1.1955118818098789,07:40:00,10:12:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Étriché - Châteauneuf,Gare de Le Croisic,Avion,Gare de Étriché - Châteauneuf,Gare de Le Croisic,47.580399,-0.412269,47.289398,-2.34639,149.02635201568273,95.6056522248216,,,airports,OurAirports
Gare de Étriché - Châteauneuf,Gare de Le Croisic,Train Longue Distance,Gare de Étriché - Châteauneuf,Gare de Le Croisic,47.6567338,-0.460868,47.2898903,-2.5073397,159.12511884407547,1.2631351933842712,07:40:00,10:24:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Étriché - Châteauneuf,Gare de Le Pouliguen,Avion,Gare de Étriché - Châteauneuf,Gare de Le Pouliguen,47.580399,-0.412269,47.289398,-2.34639,149.02635201568273,95.6056522248216,,,airports,OurAirports
Gare de Étriché - Châteauneuf,Gare de Le Pouliguen,Train Longue Distance,Gare de Étriché - Châteauneuf,Gare de Le Pouliguen,47.6567338,-0.460868,47.2825083,-2.4331287,153.9707133260253,1.2222195223819887,07:40:00,10:16:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Étriché - Châteauneuf,Gare de Pornichet,Avion,Gare de Étriché - Châteauneuf,Gare de Pornichet,47.580399,-0.412269,47.289398,-2.34639,149.02635201568273,95.6056522248216,,,airports,OurAirports
Gare de Étriché - Châteauneuf,Gare de Pornichet,Train Longue Distance,Gare de Étriché - Châteauneuf,Gare de Pornichet,47.6567338,-0.460868,47.2704262,-2.3448644,147.99447226057828,1.1747801208044701,07:40:00,10:04:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Étriché - Châteauneuf,Gare de Saint-Nazaire,Avion,Gare de Étriché - Châteauneuf,Gare de Saint-Nazaire,47.580399,-0.412269,47.31142,-2.152634,134.24559988544777,86.1232792842572,,,airports,OurAirports
Gare de Étriché - Châteauneuf,Gare de Saint-Nazaire,Train Longue Distance,Gare de Étriché - Châteauneuf,Gare de Saint-Nazaire,47.6567338,-0.460868,47.2864903,-2.211079,137.83869378063153,1.0941635512306531,07:40:00,09:48:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Étriché - Châteauneuf,Gare de Savenay,Avion,Gare de Étriché - Châteauneuf,Gare de Savenay,47.580399,-0.412269,47.420833,-2.011944,121.47022678465734,77.92742760301911,,,airports,OurAirports
Gare de Étriché - Châteauneuf,Gare de Savenay,Train Longue Distance,Gare de Étriché - Châteauneuf,Gare de Savenay,47.6567338,-0.460868,47.3586008,-1.951011,116.73047422524814,0.9266065044000197,07:40:00,09:26:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Évreux Normandie,Gare de Bayeux,Avion,Gare de Évreux Normandie,Gare de Bayeux,49.028702,1.21986,49.30083,-0.81183,150.78403030386295,96.73326473676977,,,airports,OurAirports
Gare de Évreux Normandie,Gare de Bayeux,Train Longue Distance Nuit,Gare de Évreux Normandie,Gare de Bayeux,49.0187469,1.1496289,49.2697288,-0.6980999,137.26494704218797,1.089609149620888,25:50:00,28:25:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Évreux Normandie,Gare de Caen,Avion,Gare de Évreux Normandie,Gare de Caen,49.028702,1.21986,49.17678,-0.454883,123.02520634281758,78.92500174238026,,,airports,OurAirports
Gare de Évreux Normandie,Gare de Caen,Train Longue Distance Nuit,Gare de Évreux Normandie,Gare de Caen,49.0187469,1.1496289,49.1763537,-0.347613,110.40817099289215,0.8764200613415779,25:50:00,28:07:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Évreux Normandie,Gare de Carentan,Avion,Gare de Évreux Normandie,Gare de Carentan,49.028702,1.21986,49.202276,-1.507983,199.46040015117248,80.38703614317944,,,airports,OurAirports
Gare de Évreux Normandie,Gare de Carentan,Train Longue Distance Nuit,Gare de Évreux Normandie,Gare de Carentan,49.0187469,1.1496289,49.302483,-1.2449382,176.94797976635206,1.4046130633853027,25:50:00,28:53:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Évreux Normandie,Gare de Cherbourg,Avion,Gare de Évreux Normandie,Gare de Cherbourg,49.028702,1.21986,49.650101,-1.47028,206.77721574712803,83.33587771433479,,,airports,OurAirports
Gare de Évreux Normandie,Gare de Cherbourg,Train Longue Distance Nuit,Gare de Évreux Normandie,Gare de Cherbourg,49.0187469,1.1496289,49.6335183,-1.6214867,212.12747528954802,1.6838678988484321,25:50:00,29:25:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Évreux Normandie,Gare de Frénouville - Cagny,Avion,Gare de Évreux Normandie,Gare de Frénouville - Cagny,49.028702,1.21986,49.02,-0.198333,103.41022789965594,66.34130240283702,,,airports,OurAirports
Gare de Évreux Normandie,Gare de Frénouville - Cagny,Train Longue Distance Nuit,Gare de Évreux Normandie,Gare de Frénouville - Cagny,49.0187469,1.1496289,49.1411537,-0.26041,103.59421025988387,0.8223308410429581,06:12:00,07:33:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Évreux Normandie,Gare de Lison,Avion,Gare de Évreux Normandie,Gare de Lison,49.028702,1.21986,49.30083,-0.81183,150.78403030386295,96.73326473676977,,,airports,OurAirports
Gare de Évreux Normandie,Gare de Lison,Train Longue Distance Nuit,Gare de Évreux Normandie,Gare de Lison,49.0187469,1.1496289,49.2268337,-1.0503391,161.75003532705017,1.2839717804261244,25:50:00,28:40:00,mobility_db,FR_BreizhGo_mdb-1837
Gare de Évreux Normandie,Gare de Valognes,Avion,Gare de Évreux Normandie,Gare de Valognes,49.028702,1.21986,49.650101,-1.47028,206.77721574712803,83.33587771433479,,,airports,OurAirports
Gare de Évreux Normandie,Gare de Valognes,Train Longue Distance Nuit,Gare de Évreux Normandie,Gare de Valognes,49.0187469,1.1496289,49.5054544,-1.4798601,198.3253503192709,1.5743066308343727,25:50:00,29:09:00,mobility_db,FR_BreizhGo_mdb-1837
Gdynia Gł.,Praha hl.n.,Avion,Gdynia Gł.,Praha hl.n.,54.5797,18.5172,50.131401,14.5256,563.8274556532954,138.58355628079153,,,airports,OurAirports
Gdynia Gł.,Praha hl.n.,InterCity,Gdynia Gł.,Praha hl.n.,54.52084,18.52956,50.08321,14.43531,566.3324285438963,54.44606701535311,2026-03-16 21:59:00,2026-03-16 09:14:00,back_on_track,BackOnTrack
Gdynia Gł.,Zakopane,Avion,Gdynia Gł.,Zakopane,54.5797,18.5172,49.462797,20.050304,578.5258276985027,142.1962797286109,,,airports,OurAirports
Gdynia Gł.,Zakopane,InterCity,Gdynia Gł.,Zakopane,54.52084,18.52956,49.30245,19.96219,588.4871436483481,56.5759770160649,2026-03-16 19:22:00,2026-03-16 06:02:00,back_on_track,BackOnTrack
Geisingen Bahnhof,Blaubeuren,Avion,Geisingen Bahnhof,Blaubeuren,47.843676,8.564344,48.419724,9.798333,111.75448397609858,71.69443648770864,,,airports,OurAirports
Geisingen Bahnhof,Blaubeuren,Train Longue Distance,Geisingen Bahnhof,Blaubeuren,47.9214268,8.6523841,48.4038261,9.7919599,100.1039747812892,5.73896087421131,11:30:00,13:26:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geisingen Bahnhof,Blaustein Gleis 2,Avion,Geisingen Bahnhof,Blaustein Gleis 2,47.843676,8.564344,48.34222,9.916111,114.68123508119652,73.57205037624536,,,airports,OurAirports
Geisingen Bahnhof,Blaustein Gleis 2,Train Longue Distance,Geisingen Bahnhof,Blaustein Gleis 2,47.9214268,8.6523841,48.4142257,9.919898,108.80430640143308,6.237750885994159,21:30:00,23:45:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geisingen Bahnhof,Gerhausen,Avion,Geisingen Bahnhof,Gerhausen,47.843676,8.564344,48.419724,9.798333,111.75448397609858,71.69443648770864,,,airports,OurAirports
Geisingen Bahnhof,Gerhausen,Train Longue Distance,Geisingen Bahnhof,Gerhausen,47.9214268,8.6523841,48.3998243,9.8057311,100.73495857150245,5.775135174904236,11:30:00,13:34:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geisingen Bahnhof,Herrlingen,Avion,Geisingen Bahnhof,Herrlingen,47.843676,8.564344,48.419724,9.798333,111.75448397609858,71.69443648770864,,,airports,OurAirports
Geisingen Bahnhof,Herrlingen,Train Longue Distance,Geisingen Bahnhof,Herrlingen,47.9214268,8.6523841,48.4176719,9.8974491,107.56274750453576,6.166572314435036,11:30:00,13:36:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geisingen Bahnhof,Ulm Hbf,Avion,Geisingen Bahnhof,Ulm Hbf,47.843676,8.564344,48.34222,9.916111,114.68123508119652,73.57205037624536,,,airports,OurAirports
Geisingen Bahnhof,Ulm Hbf,Train Longue Distance,Geisingen Bahnhof,Ulm Hbf,47.9214268,8.6523841,48.3993472,9.9823129,112.04560195666244,6.423574360175459,11:30:00,13:41:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Enzisweiler,Avion,Geislingen (Steige) Gleis 2,Enzisweiler,48.678177,9.845909,47.600278,9.741944,120.10487836487577,77.05150851608066,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Enzisweiler,Train Longue Distance,Geislingen (Steige) Gleis 2,Enzisweiler,48.6192303,9.8417176,47.5641329,9.6651717,118.05185230399306,1.8741912071781937,21:19:00,23:19:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,Avion,Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,48.678177,9.845909,47.671299,9.51149,114.67270661815611,73.56657906690694,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,Train Longue Distance,Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,48.6192303,9.8417176,47.6285332,9.5265347,112.61691784953173,1.787906187779166,21:19:00,23:03:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,Avion,Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,48.678177,9.845909,47.671299,9.51149,114.67270661815611,73.56657906690694,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,Train Longue Distance,Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,48.6192303,9.8417176,47.6532219,9.4735251,110.83532384147405,1.7596216013072419,07:19:00,08:52:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,Avion,Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,48.678177,9.845909,47.600278,9.741944,120.10487836487577,77.05150851608066,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,Train Longue Distance,Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,48.6192303,9.8417176,47.5940803,9.5989479,115.40771167316488,1.8322128305231657,21:19:00,23:10:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Langenargen Bahnhof,Avion,Geislingen (Steige) Gleis 2,Langenargen Bahnhof,48.678177,9.845909,47.671299,9.51149,114.67270661815611,73.56657906690694,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Langenargen Bahnhof,Train Longue Distance,Geislingen (Steige) Gleis 2,Langenargen Bahnhof,48.6192303,9.8417176,47.5994777,9.5445998,115.51694795415392,1.8339470657201478,21:19:00,23:06:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Lindau-Aeschach,Avion,Geislingen (Steige) Gleis 2,Lindau-Aeschach,48.678177,9.845909,47.600278,9.741944,120.10487836487577,77.05150851608066,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Lindau-Aeschach,Train Longue Distance,Geislingen (Steige) Gleis 2,Lindau-Aeschach,48.6192303,9.8417176,47.5592531,9.684746,118.43926263348206,1.880341733569161,21:19:00,23:21:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Lindau-Reutin,Avion,Geislingen (Steige) Gleis 2,Lindau-Reutin,48.678177,9.845909,47.600278,9.741944,120.10487836487577,77.05150851608066,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Lindau-Reutin,Train Longue Distance,Geislingen (Steige) Gleis 2,Lindau-Reutin,48.6192303,9.8417176,47.5523177,9.7012121,119.0934008076147,1.8907268312216912,21:19:00,23:25:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,Avion,Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,48.678177,9.845909,47.671299,9.51149,114.67270661815611,73.56657906690694,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,Train Longue Distance,Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,48.6192303,9.8417176,47.6998799,9.5584339,104.36400280709643,1.6568829085654628,07:19:00,08:43:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Nonnenhorn,Avion,Geislingen (Steige) Gleis 2,Nonnenhorn,48.678177,9.845909,47.600278,9.741944,120.10487836487577,77.05150851608066,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Nonnenhorn,Train Longue Distance,Geislingen (Steige) Gleis 2,Nonnenhorn,48.6192303,9.8417176,47.5752,9.6126293,117.33069619796858,1.862742132838949,21:19:00,23:13:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),Avion,Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),48.678177,9.845909,47.600278,9.741944,120.10487836487577,77.05150851608066,,,airports,OurAirports
Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),Train Longue Distance,Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),48.6192303,9.8417176,47.5718123,9.6392733,117.43384466870233,1.864379717960318,21:19:00,23:16:00,mobility_db,FR_bodo_Verkehrsverbund_mdb-769
