id,ident,category,airport_name,aero_lat,aero_long,elevation_ft,continent,country_code,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
41521,SYNA,small_airport,New Amsterdam Airport,6.244324,-57.474172,3.0,SA,GY,GY-EB,New Amsterdam,no,,QSX,SYNA,,,https://en.wikipedia.org/wiki/New_Amsterdam_Airport,
32128,SYOR,small_airport,Orinduik Airport,4.72527,-60.035,1797.0,SA,GY,GY-PT,Orinduik,no,SYOR,ORJ,SYOR,,,https://en.wikipedia.org/wiki/Orinduik_Airport,
342236,SYPK,small_airport,Port Kaituma Airport,7.74222,-59.882612,20.0,SA,GY,GY-BA,Port Kaituma,no,SYPK,PKM,SYPK,,,https://en.wikipedia.org/wiki/Port_Kaituma_Airport,
525173,SYPL,small_airport,Pipillipai Airport,5.356667,-60.381,1650.0,SA,GY,GY-PM,Pipillipai,no,,PIQ,SYPL,,,,
313988,SYPM,small_airport,Paramakatoi Airport,4.699587,-59.713841,2600.0,SA,GY,GY-PT,Paramakatoi,no,SYPM,PMT,SYPM,,,https://en.wikipedia.org/wiki/Paramakatoi_Airport,
41522,SYPR,small_airport,Paruima Airport,5.81724,-61.055489,1765.0,SA,GY,GY-CU,Paruima,no,SYPR,PRR,SYPR,,,https://en.wikipedia.org/wiki/Paruima_Airport,
314567,SYSC,small_airport,Sand Creek Airport,2.9913,-59.51,360.0,SA,GY,GY-UT,Sand Creek,no,SYSC,SDC,SYSC,,,,
309467,SYSK,small_airport,Skeldon Airport,5.859676,-57.14901,13.0,SA,GY,GY-EB,Skeldon,no,SYSK,SKM,SYSK,,,,
605536,SYTW,small_airport,Tassawani Airport,7.503827,-59.590745,98.0,SA,GY,GY-BA,,no,SYTW,,SYTW,,,,Chinese Landing
605546,SYUT,closed,Uitvlugt Airstrip,6.875333,-58.314657,7.0,SA,GY,GY-DE,Uitvlugt,no,,,,,,,SYUT
348625,SYVB,small_airport,Von Better Airport,6.257711,-57.650478,8.0,SA,GY,GY-MA,,no,SYVB,,SYVB,,,,
41523,SYWI,small_airport,Wichabai Airport,2.867792,-59.531156,518.0,SA,GY,GY-UT,Wichabai,no,,,SYWI,,,,
525393,SYYS,small_airport,Yakishuru Airport,7.368489,-59.744142,150.0,SA,GY,GY-BA,,no,SYYS,,SYYS,,,,
550112,SZ-0001,heliport,Mbabane Hospital Helipad,-26.330818,31.143942,3865.0,AF,SZ,SZ-HH,Mbabane,no,,,,,,,
24684,T13,small_airport,Dallas South Port Airport,32.48238,-96.68597,474.0,NA,US,US-TX,Palmer,no,,,KT13,T13,,https://en.wikipedia.org/wiki/Dallas_South_Port_Airport,
24685,T14,small_airport,Taylor Airport,32.952202,-96.095802,473.0,NA,US,US-TX,Quinlan,no,,,T14,T14,,"https://en.wikipedia.org/wiki/Taylor_Airport_(Quinlan,_Texas)",
24686,T22,heliport,Charles L Kelly Army Heliport,29.466899871826172,-98.41699981689453,666.0,NA,US,US-TX,Fort Sam Houston,no,,,T22,T22,,,
24687,T25,small_airport,Aero Estates Airport,32.081775,-95.452163,445.0,NA,US,US-TX,Frankston,no,,,,T25,,,Formerly TX27
24688,T26,small_airport,Flying V Ranch Airport,29.108299255371094,-96.3988037109375,60.0,NA,US,US-TX,Louise,no,,,T26,T26,,,
45820,T29,small_airport,Flying H Ranch Airport,33.632267,-96.9408,760.0,NA,US,US-TX,Whitesboro,no,,,T29,T29,,,
24690,T32,small_airport,Sudden Stop Airport,33.572616,-96.905079,720.0,NA,US,US-TX,Collinsville,no,,,,T32,,,35TS
24691,T33,small_airport,Poetry Landing Airport,32.857101,-96.308296,555.0,NA,US,US-TX,Royse City,no,,,33XA,33XA,,https://en.wikipedia.org/wiki/Rives_Air_Park,"T33, Rives Air Park"
24693,T44,seaplane_base,Trident Basin Seaplane Base,57.7808,-152.391006,,NA,US,US-AK,Kodiak,no,,,T44,T44,,https://en.wikipedia.org/wiki/Trident_Basin_Seaplane_Base,
24694,T48,small_airport,Poetry Flying Ranch Airport,32.868099,-96.219101,500.0,NA,US,US-TX,Rockwall,no,,,,T48,,https://en.wikipedia.org/wiki/Phillips_Flying_Ranch_Airport,"20TX, Phillips Flying Ranch"
24695,T57,heliport,Garland/Dfw Heloplex Heliport,32.8876,-96.683601,601.0,NA,US,US-TX,Garland,no,,,T57,T57,,https://en.wikipedia.org/wiki/Garland/DFW_Heloplex,
24696,T58,small_airport,Ironhead Airport,33.3317985534668,-97.23030090332031,715.0,NA,US,US-TX,Sanger,no,,,T58,T58,,https://en.wikipedia.org/wiki/Ironhead_Airport,
24697,T66,seaplane_base,Visnaw Lake Seaplane Base,61.6189994812,-149.679000854,300.0,NA,US,US-AK,Wasilla,no,,,T66,T66,,,
24698,T71,small_airport,Cuero Municipal Airport,29.083599,-97.266899,214.0,NA,US,US-TX,Cuero,no,,,T71,T71,,https://en.wikipedia.org/wiki/Cuero_Municipal_Airport,
24699,T73,small_airport,Kirk Air Base,34.67430114746094,-80.68229675292969,578.0,NA,US,US-SC,Lancaster,no,,,T73,T73,,,
24700,T76,small_airport,Rhome Meadows Airport,33.1493,-97.496101,900.0,NA,US,US-TX,Rhome,no,,,T76,T76,,https://en.wikipedia.org/wiki/Rhome_Meadows_Airport,
24701,T79,small_airport,Skyway Manor Airport,29.555562,-95.327087,55.0,NA,US,US-TX,Pearland,no,,,,T79,,https://en.wikipedia.org/wiki/Skyway_Manor_Airport,
24702,T80,small_airport,Bishop's Landing Airport,33.3773,-96.728897,750.0,NA,US,US-TX,Celina,no,,,T80,T80,,https://en.wikipedia.org/wiki/Bishop%27s_Landing_Airport,
24704,T87,small_airport,Flying C Airport,33.342201232910156,-97.2699966430664,775.0,NA,US,US-TX,Sanger,no,,,T87,T87,,https://en.wikipedia.org/wiki/Flying_C_Airport,
24706,T94,small_airport,Twin-Oaks Airport,29.57299995,-98.46309662,873.0,NA,US,US-TX,San Antonio,no,,,T94,T94,,,
24707,T95,heliport,Bay Electric Supply Heliport,29.488300323486328,-95.1073989868164,26.0,NA,US,US-TX,League City,no,,,T95,T95,,,
24708,TA00,small_airport,Rafter P Airport,32.38420104980469,-100.27899932861328,2190.0,NA,US,US-TX,Sweetwater,no,,,TA00,TA00,,,
24709,TA01,small_airport,Phillips Farm Airport,32.341800689697266,-97.25029754638672,800.0,NA,US,US-TX,Alvarado,no,,,TA01,TA01,,,
24710,TA02,small_airport,Howard Field,33.102901458699996,-97.4642028809,960.0,NA,US,US-TX,Rhome,no,,,TA02,TA02,,,
24713,TA05,small_airport,Anxiety Aerodrome,32.03770065307617,-96.53170013427734,430.0,NA,US,US-TX,Corsicana,no,,,TA05,TA05,,,
24714,TA06,small_airport,Morris Manor Airport,33.16120147705078,-95.80580139160156,610.0,NA,US,US-TX,Cumby,no,,,TA06,TA06,,,
24715,TA07,small_airport,Jet Ag Inc Airport,30.0072002411,-94.9669036865,70.0,NA,US,US-TX,Dayton,no,,,TA07,TA07,,,
24716,TA08,small_airport,Flying M Airport,33.149600982666016,-96.2739028930664,585.0,NA,US,US-TX,Floyd,no,,,TA08,TA08,,,
24719,TA11,small_airport,Tsa Gliderport,32.382499,-97.011852,660.0,NA,US,US-TX,Midlothian,no,,,TA11,TA11,,,
24721,TA13,small_airport,Nebtex Land Company Airport,36.208131,-102.872672,4373.0,NA,US,US-TX,Texline,no,,,TA13,TA13,,,
24722,TA14,heliport,LYB Heliport,29.83573,-95.10889,41.0,NA,US,US-TX,Channelview,no,,,TA14,TA14,,,LPC Heliport
24723,TA15,heliport,Columbus Community Hospital Heliport,29.695243,-96.543805,196.0,NA,US,US-TX,Columbus,no,,,TA15,TA15,,,
24724,TA16,small_airport,Travis Field Airport,33.447161,-100.859014,2317.0,NA,US,US-TX,Spur,no,,,TA16,TA16,,,
24725,TA17,small_airport,Live Oak Ranch Airport,30.18599,-96.44465,387.0,NA,US,US-TX,Brenham,no,,,TA17,TA17,,,
24726,TA18,small_airport,Sunset Airport,32.70709991455078,-96.47940063476562,444.0,NA,US,US-TX,Forney,no,,,TA18,TA18,,,
24727,TA19,small_airport,Post Oak Airfield,32.674598693847656,-97.78359985351562,1020.0,NA,US,US-TX,Weatherford,no,,,TA19,TA19,,,
24728,TA20,heliport,Houston Methodist Baytown Hospital Heliport,29.76923,-94.978341,25.0,NA,US,US-TX,Baytown,no,,,44TT,44TT,https://www.houstonmethodist.org/locations/baytown/,,"05R, TA20, San Jacinto Methodist"
24731,TA23,small_airport,Morris Lazy K Ranch Airport,31.26129913330078,-96.21640014648438,360.0,NA,US,US-TX,Marquez,no,,,TA23,TA23,,,
24732,TA24,small_airport,Smoky Bend Ranch Airport,31.472514,-98.702014,1320.0,NA,US,US-TX,Mullin,no,,,TA24,TA24,,,
24733,TA25,small_airport,Cook Canyon Ranch Airport,32.431734,-98.594762,1476.0,NA,US,US-TX,Ranger,no,,,TA25,TA25,,,
24734,TA26,small_airport,Coyote Crossing Airport,32.2963981628418,-97.05680084228516,580.0,NA,US,US-TX,Maypearl,no,,,TA26,TA26,,,
24738,TA30,small_airport,Old Forker Ultralightport,29.31879997253418,-95.08580017089844,15.0,NA,US,US-TX,Sante Fe,no,,,TA30,TA30,,,
24739,TA31,small_airport,Tularosa Airport,29.430500030517578,-100.25800323486328,1397.0,NA,US,US-TX,Brackettville,no,,,TA31,TA31,,,
24741,TA33,small_airport,Meyer Field,29.357999801635742,-95.63520050048828,65.0,NA,US,US-TX,Rosharon,no,,,TA33,TA33,,,
24742,TA34,small_airport,Flying G Airport,28.767302,-100.081329,675.0,NA,US,US-TX,Crystal City,no,,,TA34,TA34,,,
322412,TA37,small_airport,Vaca Moo Airport,32.428021,-95.71258,,NA,US,US-TX,Ben Wheeler,no,,,,TA37,,,PNR
24746,TA38,heliport,Hendrick Medical Center Heliport,32.470605,-99.734428,1704.0,NA,US,US-TX,Abilene,no,,,TA38,TA38,,,
24747,TA39,heliport,Eagle Lake Community Hospital Heliport,29.58690071105957,-96.34549713134766,174.0,NA,US,US-TX,Eagle Lake,no,,,TA39,TA39,,,
24748,TA40,heliport,Dallas City Hall Heliport,32.77564,-96.796725,450.0,NA,US,US-TX,Dallas,no,,,,,,,TA40
24749,TA41,heliport,University Medical Center of El Paso Heliport,31.771626,-106.435463,3701.0,NA,US,US-TX,El Paso,no,,,TA41,TA41,,,Thomason General Hospital Heliport
24751,TA43,small_airport,Anderosa Airpark,31.047500610351562,-94.85440063476562,205.0,NA,US,US-TX,Corrigan,no,,,TA43,TA43,,,
24752,TA44,small_airport,Puesta del Sol Airport,27.076169,-98.601476,448.0,NA,US,US-TX,Hebbronville,no,,,TA44,TA44,,,Kaffie Ranch
24753,TA45,heliport,Eckels Heliport,29.831323,-95.654937,110.0,NA,US,US-TX,Houston,no,,,TA45,TA45,,,
24754,TA46,small_airport,Baum Airport,32.562599182128906,-96.4011001586914,500.0,NA,US,US-TX,Kaufman,no,,,TA46,TA46,,,
24755,TA47,small_airport,Richards Airport,33.30139923095703,-97.24500274658203,785.0,NA,US,US-TX,Krum,no,,,TA47,TA47,,,
24756,TA48,heliport,Hawk Nest Heliport,33.12739944458008,-97.15390014648438,657.0,NA,US,US-TX,Argyle,no,,,TA48,TA48,,,
24757,TA49,closed,Keno Field,30.755286,-97.798095,1000.0,NA,US,US-TX,Andice,no,,,,,,,TA49
24758,TA50,small_airport,Cielo Dorado Estates Airport,31.909819,-106.641657,3750.0,NA,US,US-NM,Anthony,no,,,NM05,NM05,http://www.cielodoradoestates.com/,,"TA50, Sunland Park, anthony, cielo dorado"
24759,TA51,small_airport,Eagle Airport,32.680274,-97.934725,885.0,NA,US,US-TX,Weatherford,no,,,TA51,TA51,,,
24760,TA52,small_airport,Flying Bull Ranch Airport,29.805353,-100.011292,1614.0,NA,US,US-TX,Barksdale,no,,,TA52,TA52,,,
24761,TA53,small_airport,Rocky Top Ranch Airport,30.130486,-98.409262,1500.0,NA,US,US-TX,Blanco,no,,,TA53,TA53,,,"blanco, rocky top ranch"
24763,TA55,small_airport,Del Valle Airport,30.112111,-97.619126,460.0,NA,US,US-TX,Del Valle,no,,,,,,,TA55
24765,TA57,small_airport,Texas Valley Air Field,31.6238002777,-96.99250030520001,450.0,NA,US,US-TX,Waco,no,,,TA57,TA57,,,
24766,TA58,small_airport,Rancho Encantado Airport,28.3214,-99.449997,550.0,NA,US,US-TX,Cotulla,no,,,TA58,TA58,,,
24767,TA59,small_airport,Flamingo Airfield,33.099300384521484,-98.28949737548828,1160.0,NA,US,US-TX,Jacksboro,no,,,TA59,TA59,,,
24769,TA61,small_airport,Kay Ranch Airport,32.4734992980957,-95.16580200195312,315.0,NA,US,US-TX,Winona,no,,,TA61,TA61,,,
45837,TA64,small_airport,Persimmon Gap Ranch Airport,29.700917,-103.15,2680.0,NA,US,US-TX,Marathon,no,,,TA64,TA64,,,
24772,TA65,small_airport,Sportsman's World Airport,32.8212013245,-98.47869873050001,1142.0,NA,US,US-TX,Palo Pinto,no,,,TA65,TA65,,,
24773,TA66,small_airport,Freedom Springs Ranch Airport,29.715421,-98.858834,1400.0,NA,US,US-TX,Pipe Creek,no,,,TA66,TA66,,,
24774,TA67,small_airport,Biggin Hill Airpark,33.748429,-102.066313,3330.0,NA,US,US-TX,Shallowater,no,,,TA67,TA67,,,
24776,TA69,heliport,Lupton Farms Heliport,32.81679916381836,-96.58360290527344,500.0,NA,US,US-TX,Sunnyvale,no,,,TA69,TA69,,,
24777,TA70,small_airport,W J E Airport,31.78350067138672,-95.89749908447266,251.0,NA,US,US-TX,Tennessee Colony,no,,,TA70,TA70,,,
24778,TA71,heliport,Terrell Community Hospital Heliport,32.71,-96.2784,480.0,NA,US,US-TX,Terrell,no,,,TA71,TA71,,,
24780,TA73,small_airport,Barclay's Roost Airport,29.974700927734375,-99.16840362548828,1680.0,NA,US,US-TX,Kerrville,no,,,TA73,TA73,,,
24781,TA74,heliport,Ineos CBW Heliport,29.230688,-95.189356,13.0,NA,US,US-TX,Alvin,no,,,TA74,TA74,,,Amoco
24782,TA75,small_airport,Cotton Patch Airport,30.386981,-97.105794,430.0,NA,US,US-TX,Lexington,no,,,TA75,TA75,,,
24785,TA78,small_airport,Putty Ranch Airport,31.971359,-98.063372,1143.0,NA,US,US-TX,Hico,no,,,TA78,TA78,,,
24786,TA79,heliport,University Medical Center Heliport,33.63949966430664,-101.88999938964844,3231.0,NA,US,US-TX,Lubbock,no,,,TA79,TA79,,,
24787,TA80,small_airport,U U Ranch Airport,33.8931999206543,-96.9281005859375,740.0,NA,US,US-TX,Whitesboro,no,,,TA80,TA80,,,
24788,TA81,small_airport,Morning Star Ranch Airport,29.792017,-100.876851,1500.0,NA,US,US-TX,Del Rio,no,,,TA81,TA81,,,
24791,TA84,small_airport,Miller Ranch Airport,28.354999542236328,-99.93319702148438,750.0,NA,US,US-TX,Carrizo Springs,no,,,TA84,TA84,,,
24793,TA86,small_airport,Dennis's Flying Farm Airport,32.60599899291992,-95.93499755859375,500.0,NA,US,US-TX,Canton,no,,,TA86,TA86,,,
24794,TA87,small_airport,Carter-Norman Airport,33.105599,-97.545258,737.0,NA,US,US-TX,Boyd,no,,,TA87,TA87,,,
24795,TA88,heliport,Premier Aviation Inc Heliport,32.70009994506836,-97.05030059814453,590.0,NA,US,US-TX,Grand Prairie,no,,,TA88,TA88,,,
24796,TA89,small_airport,Vaughan Ranch Airport,31.523799896240234,-98.80030059814453,1310.0,NA,US,US-TX,Mullin,no,,,TA89,TA89,,,
24798,TA91,heliport,Childress Regional Medical Center Heliport,34.444400787353516,-100.21800231933594,1952.0,NA,US,US-TX,Childress,no,,,TA91,TA91,,,
24800,TA93,small_airport,LM Ranch Airport,33.631166,-96.733812,770.0,NA,US,US-TX,Sherman,no,,,TA93,TA93,,,
24801,TA94,heliport,Creech Heliport,32.71120071411133,-96.55750274658203,420.0,NA,US,US-TX,Mesquite,no,,,TA94,TA94,,,
24803,TA96,heliport,Helicopter Express Heliport,30.095199584960938,-95.5448989868164,150.0,NA,US,US-TX,Tomball,no,,,TA96,TA96,,,
24804,TA97,small_airport,White Wing Ranch Airport,29.637501,-95.968803,125.0,NA,US,US-TX,Wallis,no,,,TA97,TA97,,,
24805,TA98,heliport,Chevron Chemical County Heliport,29.82159996032715,-94.9229965209961,28.0,NA,US,US-TX,Baytown,no,,,TA98,TA98,,,
6359,TAPA,large_airport,V. C. Bird International Airport,17.1367,-61.792702,62.0,NA,AG,AG-03,Osbourn,yes,TAPA,ANU,TAPA,,https://vcbia.com,https://en.wikipedia.org/wiki/VC_Bird_International_Airport,St. John's
35328,TAPH,closed,Codrington Airport,17.636067,-61.827175,15.0,NA,AG,AG-10,Codrington,yes,,,,,,https://en.wikipedia.org/wiki/Codrington_Airport,"BBQ, TAPH"
35326,TAPT,small_airport,Coco Point Lodge Airstrip,17.555599,-61.765301,15.0,NA,AG,AG-10,Coco Point,no,TAPT,,TAPT,,,https://en.wikipedia.org/wiki/Coco_Point_Lodge_Airstrip,
6360,TBPB,large_airport,Grantley Adams International Airport,13.074667,-59.491034,169.0,NA,BB,BB-01,Bridgetown,yes,TBPB,BGI,TBPB,,http://www.gaia.bb/content/about-gaia-inc,https://en.wikipedia.org/wiki/Grantley_Adams_International_Airport,Seawell
302308,TBPO,heliport,Bridgetown Heliport,13.095833,-59.618611,,NA,BB,BB-08,,no,TBPO,,TBPO,,,https://en.wikipedia.org/wiki/Bridgetown_Heliport,
309427,TBV,small_airport,Tabal Airstrip,8.3027,171.1615,32.0,OC,MH,MH-AUR,Tabal Island,no,,TBV,,,,,
348746,TC-0001,small_airport,West Caicos Airport,21.68178,-72.46157,,NA,TC,TC-WC,Yankee Town,no,,,MB01,,,,
24808,TCT,small_airport,Takotna Airport,62.993206,-156.029026,825.0,NA,US,US-AK,Takotna,yes,PPCT,TCT,PPCT,TCT,,https://en.wikipedia.org/wiki/Takotna_Airport,
28108,TCYT,small_airport,Crystal Brook Airport,-17.38355,144.450895,,OC,AU,AU-QLD,,no,,,TCYT,TCYT,,,
308250,TD-0001,small_airport,Aozou Airstrip,22.645195,17.696527,,AF,TD,TD-TI,,no,,,,,,,
319200,TD-0002,small_airport,Doba Airport,8.701775,16.834947,1296.0,AF,TD,TD-LR,Doba,no,,,,,,https://en.wikipedia.org/wiki/Doba_Airport,
319201,TD-0003,small_airport,Baïbokoum Airport,7.765304,15.703935,1476.0,AF,TD,TD-LR,Baïbokoum,no,,,,,,https://en.wikipedia.org/wiki/Ba%C3%AFbokoum_Airport,
319203,TD-0004,small_airport,Léré Airport,9.645894,14.173201,787.0,AF,TD,TD-MO,Léré,no,,,,,,https://en.wikipedia.org/wiki/L%C3%A9r%C3%A9_Airport,
319204,TD-0005,small_airport,Kélo Airport,9.31408,15.786463,1240.0,AF,TD,TD-TA,Kélo,no,,,FT14,FT14,,https://en.wikipedia.org/wiki/K%C3%A9lo_Airport,
319205,TD-0006,small_airport,Koumra Airport,8.958891,17.635592,1401.0,AF,TD,TD-MA,Koumra,no,,,,,,https://en.wikipedia.org/wiki/Koumra_Airport,
319206,TD-0007,small_airport,Goundi Airport,9.382597,17.380952,,AF,TD,TD-MA,Goundi,no,,,,,,,
319209,TD-0008,small_airport,Kyabé Airport,9.447491,18.927636,1240.0,AF,TD,TD-MC,Kyabé,no,,,,,,https://en.wikipedia.org/wiki/Kyab%C3%A9_Airport,
319210,TD-0009,small_airport,Haraze Airport,9.918697,20.90368,1358.0,AF,TD,TD-SA,Haraze,no,,,,,,https://en.wikipedia.org/wiki/Haraze_Airport,
319234,TD-0010,small_airport,Usine Sugar Plantation Airstrip,8.974228,18.496038,,AF,TD,TD-MC,Sarh,no,,,,,,,
325963,TD-0011,small_airport,Iriba Airport,15.134124,22.221355,3061.0,AF,TD,TD-WF,Iriba,no,,,,,,https://en.wikipedia.org/wiki/Iriba_Airport,
330406,TD-0012,closed,Lac Iro Airstrip,10.146546,19.35757,1297.0,AF,TD,TD-MC,Souka Serhir,no,,,,,,,
348667,TD-0013,small_airport,Guéréda Airport,14.5642,22.07495,3291.0,AF,TD,TD-WF,Guéréda,no,,,,,,,
348668,TD-0014,small_airport,Amdjarass Airport,15.97096,22.770585,2960.0,AF,TD,TD-EE,Amdjarass,no,,,,,,,
319232,TD-0015,small_airport,Moussoro Airport,13.645663,16.501386,984.0,AF,TD,TD-BG,Moussoro,no,,,,,,https://en.wikipedia.org/wiki/Moussoro_Airport,
355945,TD-0016,small_airport,Adré Airport,13.481042,22.179734,2582.0,AF,TD,TD-OD,Adré,no,,,,,,https://en.wikipedia.org/wiki/Adr%C3%A9_Airport,
355957,TD-0017,small_airport,Kouba Olanga Airstrip,15.718333,18.311667,875.0,AF,TD,TD-BO,Kouba Olanga,no,,,,,,,
355959,TD-0018,small_airport,Salal Airport,14.843333,17.226667,984.0,AF,TD,TD-BG,Salal,no,,,,,,https://en.wikipedia.org/wiki/Salal_Airport,
511691,TD-0019,closed,Old Amdjarass Airport,16.073077,22.849005,2958.0,AF,TD,TD-EE,Amdjarass,no,,,,,,,
554086,TD-0020,small_airport,Naramay East Airport,10.198583,16.868222,1063.0,AF,TD,TD-CB,"Naramay,",no,,,,,,https://en.wikipedia.org/wiki/Naramay_East_Airport,GC0101
595424,TD-0021,small_airport,Beladja Airfield,8.71386,16.40718,1322.0,AF,TD,TD-LO,Beladja,no,,,,,,,"Beladjia, Belajia"
602750,TD-0022,small_airport,26-27 ag field,8.946674,18.540058,,AF,TD,TD-MC,,no,,,,,,,
602751,TD-0023,small_airport,G1 ag field,9.054153,18.434215,,AF,TD,TD-MC,,no,,,,,,,
602752,TD-0024,small_airport,8-9 ag field,9.033132,18.460522,,AF,TD,TD-MC,,no,,,,,,,
6361,TDCF,medium_airport,Canefield Airport,15.336693,-61.392108,13.0,NA,DM,DM-10,Canefield,yes,TDCF,DCF,TDCF,,,https://en.wikipedia.org/wiki/Canefield_Airport,
6362,TDPD,medium_airport,Douglas-Charles Airport,15.546673,-61.301082,73.0,NA,DM,DM-02,Marigot,yes,TDPD,DOM,TDPD,,,https://en.wikipedia.org/wiki/Douglas%E2%80%93Charles_Airport,Melville Hall
24809,TE00,heliport,Coastal Bend Hospital Heliport,27.913313,-97.159352,9.0,NA,US,US-TX,Aransas Pass,no,,,TE00,TE00,,,
24810,TE01,small_airport,Dillard Ranch Airport,31.304899215698242,-95.79660034179688,225.0,NA,US,US-TX,Centerville,no,,,TE01,TE01,,,
24811,TE02,small_airport,Aresti Aerodrome,32.470699,-97.560303,985.0,NA,US,US-TX,Godley,no,,,,20T,,,TE02
24812,TE03,heliport,Huntsville Memorial Hospital Heliport,30.698218,-95.55797,436.0,NA,US,US-TX,Huntsville,no,,,TE03,TE03,,,
24813,TE04,small_airport,Split B Ranch Airport,35.70249938964844,-100.28500366210938,2580.0,NA,US,US-TX,Canadian,no,,,TE04,TE04,,,
24815,TE06,small_airport,Casey Field,33.37929916381836,-96.31690216064453,670.0,NA,US,US-TX,Leonard,no,,,TE06,TE06,,,
24816,TE07,heliport,OakBend Medical Center - Wharton Hospital Heliport,29.327886,-96.117153,110.0,NA,US,US-TX,Wharton,no,,,TE07,TE07,,,Gulf Coast Medical Center Heliport
24817,TE08,small_airport,Flying W Airport,32.149563,-100.159762,2200.0,NA,US,US-TX,Wingate,no,,,TE08,TE08,,,
24818,TE09,small_airport,Minard Pegasus Airport,29.331899642944336,-95.2760009765625,25.0,NA,US,US-TX,Alvin,no,,,TE09,TE09,,,
24819,TE10,small_airport,Pierce Airport,33.815741,-98.229074,885.0,NA,US,US-TX,Henrietta,no,,,TE10,TE10,,,
24820,TE11,heliport,Life Flight/Refuel Heliport,29.569700241088867,-95.43769836425781,65.0,NA,US,US-TX,Houston,no,,,TE11,TE11,,,
24822,TE13,small_airport,Weiblen Airport,29.40019989013672,-98.88749694824219,830.0,NA,US,US-TX,Castroville,no,,,TE13,TE13,,,
24823,TE14,heliport,Winns Heliport,30.402597,-97.961327,750.0,NA,US,US-TX,Jonestown,no,,,TE14,TE14,,,
24824,TE15,small_airport,M & M Land Company Airport,30.889962,-99.632628,1800.0,NA,US,US-TX,Menard,no,,,TE15,TE15,,,
45811,TE16,small_airport,Cow Pasture Airport,32.250425,-97.297236,795.0,NA,US,US-TX,Parker,no,,,TE16,TE16,,,
24825,TE17,small_airport,Heathrow Airport,31.438513,-97.145842,525.0,NA,US,US-TX,Robinson,no,,,TE17,TE17,,,
24826,TE18,heliport,Mother Frances Hospital Heliport,32.509300231933594,-95.28990173339844,520.0,NA,US,US-TX,Tyler,no,,,TE18,TE18,,,
24827,TE19,heliport,Tyler County Hospital Heliport,30.77630043029785,-94.42829895019531,265.0,NA,US,US-TX,Woodville,no,,,TE19,TE19,,,
24828,TE20,heliport,Putman Heliport,33.023417,-96.536887,550.0,NA,US,US-TX,Wylie,no,,,TE20,TE20,,,
24829,TE21,small_airport,Lobo Mountain Ranch Airport,29.6513,-99.086403,1540.0,NA,US,US-TX,Bandera,no,,,TE21,TE21,,,Dove Mountain Ranch
24830,TE22,heliport,Texas Scottish Rite Hospital For Children Heliport,32.801013,-96.815795,622.0,NA,US,US-TX,Dallas,no,,,TE22,TE22,,,
24831,TE23,heliport,Santa Rosa Northwest Hospital Heliport,29.51110076904297,-98.5886001586914,932.0,NA,US,US-TX,San Antonio,no,,,TE23,TE23,,,
24832,TE24,small_airport,Horseshoe Lake Airport,33.3931999206543,-97.2052993774414,725.0,NA,US,US-TX,Sanger,no,,,TE24,TE24,,,
24834,TE26,small_airport,Arrow 'S' Ranch Airport,28.7836,-98.349998,275.0,NA,US,US-TX,Campbellton,no,,,TE26,TE26,,,
24835,TE27,small_airport,Harrison Piloncillo Ranch Airport,28.2544002532959,-99.59919738769531,520.0,NA,US,US-TX,Catarina,no,,,TE27,TE27,,,
24836,TE28,heliport,Shell Deer Park Refinery Heliport,29.71508,-95.14404,29.0,NA,US,US-TX,Deer Park,no,,,TE28,TE28,,,
24837,TE29,small_airport,La Esperanza Ranch Airport,28.069664,-99.568771,750.0,NA,US,US-TX,Encinal,no,,,TE29,TE29,,,
24838,TE30,heliport,Harris Hospital Heliport,32.73680114746094,-97.33809661865234,753.0,NA,US,US-TX,Fort Worth,no,,,TE30,TE30,,,
24839,TE31,heliport,Mc David Pontiac Company Heliport,32.8362007141,-97.0,510.0,NA,US,US-TX,Irving,no,,,TE31,TE31,,,
24840,TE32,small_airport,Rancho Blanco Airport,27.3085994720459,-99.48139953613281,385.0,NA,US,US-TX,Laredo,no,,,TE32,TE32,,,
24842,TE34,small_airport,Reb Folbre's Place Airport,32.76259994506836,-97.9728012084961,940.0,NA,US,US-TX,Millsap,no,,,TE34,TE34,,,
24843,TE35,closed,McCoy Building Supply 16 Heliport,29.6947,-98.146896,667.0,NA,US,US-TX,New Braunfels,no,,,,,,,TE35
24844,TE36,small_airport,Gerum Farm Airport,29.39189910888672,-97.18470001220703,425.0,NA,US,US-TX,Shiner,no,,,TE36,TE36,,,
24845,TE37,small_airport,Canyon Ranch Airport,30.301354,-100.471987,2306.0,NA,US,US-TX,Sonora,no,,,TE37,TE37,,,
24846,TE38,small_airport,Loghouse STOLport,30.592699,-94.909401,184.0,NA,US,US-TX,Goodrich,no,,,TE38,TE38,,,
24847,TE39,small_airport,Bucker Field,33.443199157714844,-97.27339935302734,877.0,NA,US,US-TX,Era,no,,,TE39,TE39,,,
604297,TE40,small_airport,B.S. Air Ranch Airport,32.407765,-96.61095,480.0,NA,US,US-TX,Ennis,no,,,TE40,TE40,,,
24849,TE41,heliport,Montgomery Co Law Enforcement Cntr Heliport,30.335199356100002,-95.4530029297,210.0,NA,US,US-TX,Conroe,no,,,TE41,TE41,,,
