stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,tts_stop_name,import_id,ext_id,city_name,direction_id,area_name,ext_aleop_abri,ext_aleop_poteau,ext_bench,ext_bikepark,ext_carcharging,ext_carpark,ext_carpooling,ext_conventionnement,ext_diag_date,ext_gare_conventionnee,ext_gestionnaire,ext_id_py7,ext_id_tad,ext_non_aleop_abri,ext_non_aleop_poteau,ext_photo_url_1,ext_photo_url_2,ext_photo_url_3,ext_photo_url_4,ext_priority,ext_pwd_nooverhang,ext_pwd_pathway,ext_pwd_readability,ext_pwd_slopes,ext_pwd_sound,ext_pwd_tactilpaving,ext_pwd_visualway,ext_pwd_wheelchair_z,ext_quay_height,ext_quay_length,ext_region_insee,ext_region_name,ext_schedule,ext_sec_A13A,ext_sec_C6,ext_sec_bikepark,ext_sec_config,ext_sec_intown,ext_sec_light,ext_sec_pedxing,ext_sec_zebra,ext_sec_zebra_damaged,ext_secure_iti,ext_stop_schedule,ext_trashbin,ext_type_tad,ext_zone_tad,old_id,pegase_code
85SABLaquiA,,Avenue Aquitaine,,46.49392867,-1.76448407,ZONE_N/A,,0,85SABLaqui,2,,,LES SABLES - AVENUE AQUITAINE,SABLaquA,Les Sables-d'Olonne,0,Les Sables-d'Olonne,0,0,0,,,1,0,,2023-07-28 11:17:33.502584,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/4f5284f6b97299271edf3907b91f868c72e13c79.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/8465ab8c5fb2dba224b26a083c7684653b7adc15.jpg,,,,0,0,0,0,0,0,0,0,3,0,,,1,0,1,,En ligne,1,1,1,1,1,1,,0,,,8510510A,
85SABLaquiR,,Avenue Aquitaine,,46.49389802,-1.76414117,ZONE_N/A,,0,85SABLaqui,2,,,85SABLaquiU2,SABLaquR,Les Sables-d'Olonne,1,,0,0,0,,,0,0,,2023-07-28 11:19:31.112146,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/65143a101092198e35ddff716a1882530fbbfc03.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/fe730225bbe12bcbfd2671f7712de892308fca0d.jpg,,,,0,1,0,0,0,0,0,0,12,14,,,1,0,1,,en ligne,1,1,1,,,1,,0,,,,
85BOUAbretU,,Avenue Bretagne,,46.99220526,-1.51675684,ZONE_N/A,,0,85BOUAbret,2,,,,BOUAbreU,Saint-Philbert-de-Bouaine,,,0,0,1,,,0,0,,2023-06-02 06:29:59.461656,,,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/a46f69f640157a94de019ef21804188e88c51b79.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/d8eb22816fbdbd48a24c9bca7fa66386a718e19e.jpg,,,,0,1,0,1,0,0,0,1,0,0,,,0,0,1,,En ligne,1,1,1,1,,0,,0,,,8513855A,
85AIGUcourA,,Avenue Courbet,,46.33300254,-1.30787730,ZONE_N/A,,0,85AIGUcour,1,,,L'AIGUILLON - AVENUE COURBET,AIGUcouA,L'Aiguillon-la-Presqu'île,0,L'Aiguillon-sur-Mer,0,0,1,1,,1,0,,2023-08-30 14:04:22.592647,,,,,1,0,https://maps.app.goo.gl/rnHTFnuPJhzunRUA6,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b171e8b1956073d7778fb70e7a5740b92ebc5885.jpg,,,1,1,1,0,1,0,1,1,1,15,20,,,1,0,0,,En encoche,1,1,0,1,,1,0,0,TAD_CENTRALITE_RABATTEMENT,85_MICHEL_HERM,8500950A,
85AIGUcourR,,Avenue Courbet,,46.33321981,-1.30821428,ZONE_N/A,,0,85AIGUcour,2,,,85AIGUcourU1,AIGUcouR,L'Aiguillon-la-Presqu'île,1,L'Aiguillon-sur-Mer,0,0,0,,,1,0,,2023-08-30 14:05:44.289156,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/0ea85f6dccc37b7312cea6518527ccf1db83fef2.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/d8f0776581ca8d195b71a9d173d3e8e5801e0b44.jpg,,,1,1,1,0,1,0,0,0,0,13,0,,,1,0,0,,en ligne,1,1,1,,,1,,0,,,,
49DURTangeA,,Avenue d'Angers,,47.66233931,-0.24356648,4,,0,49DURTange,1,,,,,Durtal,0,,1,0,1,,,1,0,,2023-06-29 07:02:08.640188,,,,565,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b535858c14f36348d4fa8857b8bcf0c9c18bba52.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/4502c9c467ee8f965ccc65563dbb8b2105d8da31.jpg,,,1,1,1,1,1,0,1,1,1,20,12,,,1,0,0,,En ligne,1,1,1,0,0,0,1,1,TAD_CENTRALITE,49_ANJOU_LOIR_SARTHE,49LI.648A-A,49LI.648A
49DURTangeR,,Avenue d'Angers,,47.66298665,-0.24297863,4,,0,49DURTange,1,,,,,Durtal,1,,0,1,0,,,1,0,,2023-06-29 07:08:23.633586,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/c72c265a3db09c32618f132a9bddb5fc5d28c445.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/f34d9f91fa45192b39889853125603c6d944a582.jpg,,,1,1,1,1,1,0,1,1,1,22,13,,,1,1,1,,En ligne,1,1,1,0,0,1,1,0,,,49LI.648A-B,49LI.648A
85FULGbretA,,Avenue de Bretagne,,46.85523660,-1.17996768,ZONE_N/A,,0,85FULGbret,1,,,ST FULGENT - AVE DE BRETAGNE (,FULGbreA,Saint-Fulgent,0,,0,0,0,,,1,0,,2023-06-05 09:08:27.487892,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/1717771383bd69ac9d4ba22ec5f7c865755ed6ad.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/4f222cda8a1bfa45f120c46a0f9322bb82e2a5f7.jpg,,,1,0,1,0,1,0,0,0,1,15,12,,,1,0,1,,En encoche,1,1,0,1,,1,,0,,,8511369A,
85FULGbretR,,Avenue de Bretagne,,46.85503025,-1.17987232,ZONE_N/A,,0,85FULGbret,1,,,,FULGbreR,Saint-Fulgent,1,,,,1,,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,1,1,,,,,,,,
85RIEZfayeA,,Avenue de la Faye,,46.73142882,-1.97155109,ZONE_N/A,,0,85RIEZfaye,2,,,,RIEZfayA,Saint-Hilaire-de-Riez,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
85RIEZfayeR,,Avenue de la Faye,,46.73140293,-1.97105978,ZONE_N/A,,0,85RIEZfaye,2,,,,RIEZfayR,Saint-Hilaire-de-Riez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,
85GILLlibeA,,Avenue de la Liberté,,46.69634747,-1.92565681,ZONE_N/A,,0,85GILLlibe,2,,,85GILLlibeU2,GILLlibA,Saint-Gilles-Croix-de-Vie,0,,0,0,0,,,1,0,,2023-06-13 13:15:50.754012,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/71b43c25b68bbff779824c374c8056d07b7406c9.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/0afcef5bd0ca568b213e90e60c6bafa100626869.jpg,,,,0,1,0,1,0,0,0,1,5,0,,,1,0,1,,en ligne,1,1,0,1,,0,,0,,,,
85GILLlibeR,,Avenue de la Liberté,,46.69657053,-1.92555987,ZONE_N/A,,0,85GILLlibe,2,,,ST GILLES X VIE - AV. DE LA LI,GILLlibR,Saint-Gilles-Croix-de-Vie,1,,0,0,0,,,1,0,,2023-06-13 13:16:57.216304,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/70b645f21e53bd3b8d6cda75f8d2742cf8cd5c7e.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/231793b88d9abc2d35a5db35cd8787db0ec61a45.jpg,,,,0,1,0,1,0,0,0,1,9,0,,,1,0,1,,En ligne,1,1,0,1,,0,,0,,,4051,
86POITnantA,,Avenue de Nantes,,46.59745520,0.32683053,ZONE_N/A,,0,86POITnant,2,,,,,Poitiers,0,,,,,,,,,,,,,5349,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
86POITnantR,,Avenue de Nantes,,46.59658115,0.32726066,ZONE_N/A,,0,86POITnant,2,,,,,Poitiers,1,,,,,,,,,,,,,5350,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,14744616,
72CONNverdA,CNRAV1,Avenue de Verdun,,48.05767976,0.49416635,ZONE_N/A,,0,72CONNverd,2,,,,7255,Connerré,0,,,,,,,,,,,,,,7211736,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72CONNverdR,CNRAV3,avenue de Verdun,,48.05850557,0.49327213,ZONE_N/A,,0,72CONNverd,2,,,6974,,Connerré,1,,0,0,0,,,1,0,,2023-07-20 10:11:02.881478,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/0c14386f3667ecb7974fb02156f567d2d9a5d3a1.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/33961eb6cbf97d5c22dd4b1ce3a05a9672385ef0.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/5cdfbb782a9ad9da1aee3ac7c0803c7ab76ddb64.jpg,,1,0,1,0,1,0,0,0,1,7,0,,,1,0,0,,En ligne,1,1,0,1,,0,,0,,,6974,
72CONNverdR1,CNRAV2,Avenue de Verdun,,48.05797353,0.49379326,ZONE_N/A,,0,72CONNverd,2,,,,7254,Connerré,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44MICHavenA,,Avenue des sports,,47.17228352,-2.15932499,ZONE_N/A,,0,44MICHaven,2,,SAINT-MICHEL-CHEF-CHEF - Avenue des sports,,,Saint-Michel-Chef-Chef,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
44MICHavenR,,Avenue des sports,,47.17304157,-2.15908454,ZONE_N/A,,0,44MICHaven,2,,SAINT-MICHEL-CHEF-CHEF - Avenue des sports,,,Saint-Michel-Chef-Chef,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
49THOUpontA,,Avenue des Trois Ponts,,47.26595108,-0.50519080,3,,0,49THOUpont,1,,,,12204,Bellevigne-en-Layon,0,Thouarcé,1,0,1,,1,1,0,,,,,,NV2025,0,0,,,,,1,1,1,1,1,0,1,1,1,215,12,,,1,0,1,,En ligne,1,1,1,1,0,1,1,1,TAD_CENTRALITE_RABATTEMENT,49_LOIRE_LAYON_AUBANCE,,
49THOUpontR,,Avenue des Trois Ponts,,47.26583363,-0.50563471,3,,0,49THOUpont,1,,,,12240,Bellevigne-en-Layon,1,Thouarcé,0,0,1,,,1,0,,,,,,,0,0,,,,,1,1,1,1,1,0,1,1,1,20,10,,,1,0,1,,En encoche,1,1,1,1,0,1,1,1,,,,
49CHALhoteR1,,Avenue du 11 novembre - Bas Ecole,,47.35160190,-0.76600566,3,,0,49CHALhote,1,,,,2272,Chalonnes-sur-Loire,1,,1,0,1,,,1,0,,2023-06-14 12:13:01.919855,,,,639,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/33406f261457aaa13a25d18d89417aba6f3e06ca.jpg,,,,1,1,1,1,1,0,1,1,1,205,10,,,1,0,1,,En encoche,1,1,1,1,0,1,1,1,TAD_CENTRALITE,49_LOIRE_LAYON_AUBANCE,16757936,16757936
49CHALnoveA,,Avenue du 11 novembre - Haut,,47.34615462,-0.77791498,3,,0,49CHALnove,1,,,,9139,Chalonnes-sur-Loire,0,,1,0,1,,,1,0,,2023-06-14 11:59:20.87482,,,,652,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/39352dd053a89e12cae8d1e33f6c76d3a64caabc.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/8967f6128b982a2673fa0a15e4080e80e5a89c03.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/5585bc3b2d0751b7a29f442f3b64579985c3e557.jpg,,1,1,1,1,1,0,1,1,1,21,10,,,1,0,1,,En encoche,1,1,0,1,0,1,1,1,TAD_CENTRALITE,49_LOIRE_LAYON_AUBANCE,490490955X000B-A,490490955X000B
49CHALnoveR,,Avenue du 11 novembre - Haut,,47.34534133,-0.77883627,3,,0,49CHALnove,2,,,,11436,Chalonnes-sur-Loire,1,,0,0,0,,,1,0,,2023-06-14 12:00:12.894759,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/1c9a8ed8e77b84f2e73918da7c6633f325aa536d.jpg,,,,1,0,0,0,1,0,0,0,0,,,,,1,0,0,,,1,1,0,0,0,0,1,0,,,490490955X000B-B,490490955X000B
49PIERavenU,,Avenue du Bon Air,,47.26270700,-1.03615200,4-ANCENIS,,0,49PIERaven,2,,,,,Montrevault-sur-Èvre,,Montrevault,0,0,0,,,1,0,,2023-05-31 12:30:50.655196,,,,572,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/6d6cb14bfe1730e3d25dbaca60dd8f6e601c7195.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/649d0bd005a367eacd824bc0597beeb3fe0f847f.jpg,,,,0,1,0,1,0,0,0,1,9,0,,,0,0,0,,En ligne,1,1,0,0,,0,,0,TAD,49_OREE_MAUGES_MNTREV,tad-16513892,
49POUAgaulU,,Avenue du général de Gaulle,,47.74185900,-1.16946600,4,,0,49POUAgaul,1,,,,,Ombrée-d'Anjou,,Pouancé,,,,,,,,,2023-07-03 09:22:42.620317,,,,138,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/df5fc89c700cb1b01a874d3cd5fdf897f816c8a2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAD_CENTRALITE_RABATTEMENT,49_ANJOU_BLEU_COMMUNAUTE,tad-16439092,
85BOURmoulA,,Avenue du Moulin,,46.63594713,-1.17312802,ZONE_N/A,,0,85BOURmoul,1,,,85BOURmoulA;BOURNEZEAU - MOULIN 28,BOURmouA,Bournezeau,,,0,0,0,2,,1,0,,2023-06-07 09:16:49.569377,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/8374fe6fd777dd9e0900ea46321085ca5c8afcce.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/67cd76d735943d3e5f30a72820e0c760c47a6e80.jpg,,,1,0,1,0,1,0,0,0,1,17,13,,,1,0,0,,En ligne,1,1,0,1,,1,,0,,,8502581A,
85BOURmoulR,,Avenue du Moulin,,46.63601009,-1.17350399,ZONE_N/A,,0,85BOURmoul,1,,,85BOURmoulR,BOURmouR,Bournezeau,1,,0,0,1,4,,1,0,,2023-06-07 09:19:22.412178,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/e12cc68daef6f597f6aee53bc2550479c673030a.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/f1788a0c91739a52e386d44a7fd388914a6d5abc.jpg,,,1,0,1,0,1,0,0,0,1,14,0,,,1,0,0,,en avancée,1,1,1,1,,1,,0,,,,
44BREVrenaU,,Avenue du Pont Renaud,,47.25045000,-2.15474000,ZONE_N/A,,0,44BREVrena,0,,,44BREVrenaU,,Saint-Brevin-les-Pins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAD,44_RETZ_ATLANT,,4425685A
49POUAavenA,,Avenue Général Général de Gaulle,,47.74157600,-1.17006013,ZONE_N/A,,0,49POUAaven,2,,,,,Ombrée-d'Anjou,0,Pouancé,0,0,0,,,0,0,,2023-07-03 09:18:28.072861,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/c824fda6a62018b91eff0b8d56fd73e0cbd22627.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/c05e54c24edcff19648c69cd7c811f31fcb5e612.jpg,,,,0,1,0,1,0,0,0,1,6,0,,,1,0,0,,En retrait,1,0,0,0,,1,,0,,,5306789A-A,5306789A
49POUAavenR,,Avenue Général Général de Gaulle,,47.74157600,-1.17019387,ZONE_N/A,,0,49POUAaven,2,,,,,Ombrée-d'Anjou,1,Pouancé,0,0,0,,,0,0,,2023-07-03 09:20:09.976251,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/ccfbb5655d9a24dae89b0125a00fe4aa97896742.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/88405f965f20d6b862c01535496bbe1fab125e55.jpg,,,,0,1,0,1,0,0,0,1,6,0,,,1,0,0,,En ligne,1,0,0,0,,1,,0,,,5306789A-B,5306789A
53GONTjoffA,,Avenue Joffre,,47.82328077,-0.70727990,4,,0,53GONTjoff,2,,,,,Château-Gontier-sur-Mayenne,0,Château-Gontier,0,1,1,4,,1,0,,2023-07-05 09:06:58.078919,,,,67,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/28a3a8ceee0bd7bd55b9b2f0b57a342e529e4084.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/b05ff6bf32c75950d6469c13a425e8bcbb63de31.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/9ba0af00b1f2522938f1e0c81ea6eef061a1b60b.jpg,,0,0,1,1,1,0,0,0,1,0,0,,,1,0,0,,En encoche,1,1,1,1,,0,1,1,TAD_CENTRALITE_RABATTEMENT,53_18_6_GONTIER / 53_18_5_MESLAY_GREZ / 53_18_8_CRAON,5309223A-A,5309223A
53GONTjoffR,,Avenue Joffre,,47.82328348,-0.70723993,4,,0,53GONTjoff,2,,,,,Château-Gontier-sur-Mayenne,1,Château-Gontier,0,1,1,,,1,,,2023-07-05 09:07:59.156781,,,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/0ecd3e032b61eadd5a511e2580bdd2424201d2bb.jpg,,,,0,0,1,1,1,0,0,0,1,,,,,1,0,0,,En encoche,1,1,1,1,0,1,1,1,,,5309223A-B,5309223A
49BREIlathA,,Avenue Lathan,,47.47437029,0.15807148,4,,0,49BREIlath,1,,,,,Noyant-Villages,0,Breil,0,1,0,,,1,0,,2023-06-28 11:35:33.15232,,,,200,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/7f9c420bbf12ddb8eb7295ccca9c6286ab307c0f.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/7e2528e0426da2ffff5e7114a6d7aebbac1859e9.jpg,,,1,1,1,1,1,0,1,1,1,19,15,,,1,0,1,,En avancée,1,1,1,1,0,1,1,0,TAD,49_BAUGEOIS_VALLEE,49LI.00RA-A,49LI.00RA
49BREIlathR,,Avenue Lathan,,47.47453487,0.15801997,4,,0,49BREIlath,1,,,,,Noyant-Villages,1,Breil,0,1,0,,,1,0,,2023-06-28 11:35:26.969176,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/559db03c9959a53e910d3d9e165b504c98d09f8c.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/6e406b7d557f2e55ffae2dfbb950c169d821ca28.jpg,,,1,1,1,1,1,0,1,1,1,19,15,,,1,0,1,,En avancée,1,1,1,1,0,1,1,0,,,49LI.00RA-B,49LI.00RA
85FONTmarcU,,Avenue Marceau,,46.46010665,-0.79915149,ZONE_N/A,,0,85FONTmarc,2,,,,FONTmarU,Fontenay-le-Comte,,,0,0,1,,,1,0,,2023-06-12 10:43:14.755687,,,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/23ff4869d202cca9cf40ba70b0b0235b21882226.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/c7e0511870dd0ce8e2ac84ab42325e44a1be2bfb.jpg,,,,0,1,0,0,0,0,0,0,15,18,,,1,0,1,,En encoche,1,1,0,1,,0,,1,,,14746433,
85JEANvaleA,,Avenue Valentin,,46.78776266,-2.03425764,ZONE_N/A,,0,85JEANvale,2,,,ST JEAN DE MTS - AV. VALENTIN,JEANvalA,Saint-Jean-de-Monts,0,,0,0,0,,,1,0,,2023-06-13 09:43:23.301377,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/aaa7add793272f9fb8c48a52cd3f599643dd5c9c.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/4db70c72a249a4de03e70d50a923f4ea5b602ea1.jpg,,,,1,1,0,1,0,0,0,1,10,0,,,1,0,0,,En ligne,1,1,0,0,,0,,0,,,4049,
85JEANvaleR,,Avenue Valentin,,46.78792035,-2.03393274,ZONE_N/A,,0,85JEANvale,2,,,85JEANvaleU2,JEANvalR,Saint-Jean-de-Monts,1,,0,0,0,,,1,0,,2023-06-13 09:45:47.374087,,,,,,,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/f94bcaf29359018198ea5fa3adc089d7345a61aa.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/83a2176e6b5ce8cec1a30501106986b89d1ed1ee.jpg,,,,1,1,0,1,0,0,0,1,10,0,,,1,0,0,,en ligne,1,1,0,,,0,,0,,,,
53LAVAavesA,,Avesnières,,48.06024400,-0.76358072,ZONE_N/A,,0,53LAVAaves,2,,,,,Laval,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5303171A-A,5303171A
53LAVAavesR,,Avesnières,,48.06024400,-0.76371528,ZONE_N/A,,0,53LAVAaves,2,,,,,Laval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5303171A-B,5303171A
49AUTHazemA,,Azema Billa,,47.44958111,-0.40912498,2,,0,49AUTHazem,0,,,,,Loire-Authion,0,Brain-sur-l'Authion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49AUTHazemR,,Azema Billa,,47.44965247,-0.40891028,2,,0,49AUTHazem,0,,,,,Loire-Authion,1,Brain-sur-l'Authion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53GONTcentU,,Azé centre,,47.81872340,-0.68879845,ZONE_N/A,,0,53GONTcent,1,,,,,Château-Gontier-sur-Mayenne,,Azé,,,,,,,,,,,,,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAD_CENTRALITE,53_18_6_GONTIER,,
49MARCaeroA,,Aérodrome,,47.56783125,-0.32418706,3,,0,49MARCaero,2,,,,,Marcé,0,,0,1,0,,,0,0,,2023-06-29 10:05:51.740888,,,,120,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/5f5ba4f1721d5eac2bd93f6c15cebcfab9c062bd.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/3d3cb28e173708a3a7ba99cc6de24f5000f1d90f.jpg,,,,0,0,1,1,0,0,0,0,0,0,,,1,0,0,,En encoche,0,0,0,1,1,0,1,0,TAD,49_ANJOU_LOIR_SARTHE,49LI.957A-A,49LI.957A
49MARCaeroR,,Aérodrome,,47.56768227,-0.32480141,3,,0,49MARCaero,2,,,,,Marcé,1,,0,1,0,,,0,0,,2023-06-29 10:04:01.035191,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/6fbe0efb19e070c4b7f4a06bc11e6ec47538e88c.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/2c51a4759d8b04f4b91b05370802a27fceccc588.jpg,,,,0,0,1,1,0,0,0,0,0,0,,,1,0,0,,En encoche,0,0,0,1,1,0,1,0,,,49LI.957A-B,49LI.957A
85BRETbaccA,,Bacchus,,46.62251713,-1.85134429,ZONE_N/A,,0,85BRETbacc,2,,,BRETIGNOLLES -  BACCHUS,BRETbacA,Bretignolles-sur-Mer,0,,0,0,0,,,0,0,,2023-06-13 14:26:06.014891,,,,,0,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/a70799cbc98713f154b361ec1c945f9d3058e2e2.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/c8edf58927b417aad7742872740a45672c8aff92.jpg,,,,0,1,0,1,0,0,0,0,13,0,,,1,0,1,,En ligne,1,1,1,1,,1,,0,,,8502716A,
85BRETbaccR,,Bacchus,,46.62265068,-1.85137384,ZONE_N/A,,0,85BRETbacc,2,,,,BRETbacR,Bretignolles-sur-Mer,1,,0,0,1,,,0,0,,2023-06-13 14:25:52.674611,,,,,1,0,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/d2591b927b12f78d05970f5a68229616dd3e74ff.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/6b1a254f11a276bf1f0fda9d8fab6276dc61396f.jpg,,,,0,1,0,1,0,0,0,1,13,0,,,1,0,1,,En ligne,1,1,1,1,,0,,0,,,8502716R,
53LAVAbaclA,,Baclerie,,48.06464957,-0.76110650,ZONE_N/A,,0,53LAVAbacl,2,,,,,Laval,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5309252A-A,5309252A
53LAVAbaclR,,Baclerie,,48.06449900,-0.76116328,ZONE_N/A,,0,53LAVAbacl,2,,,,,Laval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,5309252A-B,5309252A
44VAY1bainU,,Bain,,47.54776800,-1.66250000,ZONE_N/A,,0,44VAY1bain,0,,,44VAY1bainU,,Vay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAD,44_ERD_CANAL_FOR,,4402659A
49ANGEbancA,,Banchais,,47.48599700,-0.51232160,1,,0,49ANGEbanc,1,,,,,Angers,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,49LI.03XA-A,49LI.03XA
49ANGEbancR,,Banchais,,47.48582662,-0.51241176,1,,0,49ANGEbanc,1,,,,,Angers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,49LI.03XA-B,49LI.03XA
72MANSbanjA,LMBAM1,Banjan Boulevard Saint Michel,,48.01615133,0.20209199,ZONE_N/A,,0,72MANSbanj,1,,,1068,1068,Le Mans,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7206270A-A,
72MANSbanjR,LMBAM2,Banjan Boulevard Saint Michel,,48.01609733,0.20231699,ZONE_N/A,,0,72MANSbanj,1,,,1069,1069,Le Mans,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,7206270A-R,
44PNTCcallA,,Bas Callac,,47.42424025,-2.14291074,Aleop 44,https://aleop.paysdelaloire.fr/les-tickets-en-loire-atlantique,0,44PNTCcall,2,,PONT-CHÂTEAU - Bas Callac,,,Pontchâteau,0,,0,0,0,,,0,0,,2023-05-16 13:28:31.452372,,,,,0,1,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/69ef3430a9882a8127dab34b5eae9d6ed43160f6.jpg,https://res.cloudinary.com/diver-cities/image/upload/v1/pdll/ceb73837fadab9f1807aa731f90a2b70428b6276.jpg,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,En ligne,0,1,0,0,,0,,0,,,00119-A,00119-A
