origin,destination,distance_km,co2_saved_kg,is_substitutable,cluster_kmeans,cluster_dbscan
Gare de La Baule-Escoublac,Gare de Saumur,174.85831777182833,106.62893333497112,1,0,0
Gare de La Baule-Escoublac,Gare de Tours,232.4972295827897,91.68207299924995,1,0,0
Gare de La Bonneville-sur-Iton,Gare de Caen,102.84339359826804,78.10863088399721,1,0,0
Gare de La Chaize-le-Vicomte,Gare de Langeais,147.19745430773224,96.0667839174354,1,0,0
Gare de La Chaize-le-Vicomte,Gare de Saumur,113.11043507512304,72.23296485909879,1,0,0
Gare de La Chaize-le-Vicomte,Gare de Tours,169.47111346735258,113.48709630324502,1,0,0
Gare de La Chapelle-sur-Loire,Gare de Ancenis,106.08225666252685,71.61822986608831,1,0,0
Gare de La Chapelle-sur-Loire,Gare de Nantes,132.97535688913098,94.4331041095196,1,0,0
Gare de La Ferté-Bernard,Gare de Angers Maître École,118.5507058450762,74.35827924462889,1,0,0
Gare de La Ferté-Bernard,Gare de Angers Saint-Laud,120.0703567601936,74.34621625566469,1,0,0
Gare de La Ferté-Bernard,Gare de Le Vieux Briollay,107.93306112580932,74.44256210841043,1,0,0
Gare de La Ferté-Bernard,Gare de Paris Montparnasse Hall 1 - 2,143.6376404372168,82.59523282094513,1,0,0
Gare de La Ferté-Bernard,Gare de Tiercé,104.08929743458752,69.12032076598442,1,0,0
Gare de La Ferté-Bernard,Gare de Versailles Chantiers,129.42671816130442,78.0846807762514,1,2,0
Gare de La Ferté-Bernard,Gare de Étriché - Châteauneuf,100.9553522396772,69.14519802294161,1,0,0
Gare de La Guierche,Gare de Caen,124.634608755515,73.73450496996367,1,0,0
Gare de La Hutte Coulombiers,Gare de Caen,102.61077441584088,68.93750980513099,1,0,0
Gare de La Loupe,Gare de Angers Maître École,160.41814904086678,98.23375533038806,1,0,0
Gare de La Loupe,Gare de Angers Saint-Laud,161.90010433719,98.22199156924586,1,0,0
Gare de La Loupe,Gare de Le Vieux Briollay,149.53267983504705,98.32016418494386,1,0,0
Gare de La Loupe,Gare de Morannes,133.91826884679296,87.44829077881072,1,0,0
Gare de La Loupe,Gare de Noyen,105.8624654101607,74.03227448176052,1,0,0
Gare de La Loupe,Gare de Sablé-sur-Sarthe,122.51365080558122,87.53882063682185,1,0,0
Gare de La Loupe,Gare de Tiercé,145.51381262737354,92.86009990442486,1,0,0
Gare de La Loupe,Gare de Étriché - Châteauneuf,142.17831005021796,92.88657712388232,1,0,0
Gare de La Membrolle-sur-Choisille,Gare de Alençon,118.57020550748226,77.2424402170961,1,0,0
Gare de La Membrolle-sur-Choisille,Gare de La Hutte Coulombiers,104.85282483652412,66.045799941278,1,0,0
Gare de La Roche-sur-Yon,Gare de Langeais,157.60592735469476,95.9841614583886,1,0,0
Gare de La Roche-sur-Yon,Gare de Montreuil-Bellay,110.0364778500217,67.60172808218421,1,2,-1
Gare de La Roche-sur-Yon,Gare de Saumur,122.96445361801992,72.15474365990526,1,0,0
Gare de La Roche-sur-Yon,Gare de Tours,179.97733540289371,113.4036979135207,1,0,0
Gare de La Rochelle,Gare de Nantes,122.19542283082342,71.42577806929948,1,0,0
Gare de La Suze,Gare de Ancenis,107.35304870450578,75.79281534062407,1,0,0
Gare de La Suze,Gare de Batz-sur-Mer,199.81181153709863,80.85412185071041,1,0,0
Gare de La Suze,Gare de La Baule les Pins,191.6906256581237,80.91858782421771,1,0,0
Gare de La Suze,Gare de La Baule-Escoublac,193.19561231806895,80.90664124011107,1,0,0
Gare de La Suze,Gare de Le Croisic,201.4692824934889,80.84096484625859,1,0,0
Gare de La Suze,Gare de Le Pouliguen,196.52392035180551,80.88022113093926,1,0,0
Gare de La Suze,Gare de Nantes,139.5899308697578,102.97550886144818,1,0,0
Gare de La Suze,Gare de Pornichet,190.8270310611282,80.92544303812866,1,0,0
Gare de La Suze,Gare de Saint-Nazaire,180.81525730928308,75.18316606504635,1,0,0
Gare de La Suze,Gare de Savenay,159.63638960477448,111.50507763671484,1,0,0
Gare de La Villette Saint-Prest,Gare de Champagné,101.869394157093,71.61535551147439,1,0,-1
Gare de La Villette Saint-Prest,Gare de Le Mans,112.42587811661244,71.53155814180371,1,0,-1
Gare de Lamballe,Gare de Brest,145.52500813023016,73.11182092720834,1,0,0
Gare de Landerneau,Gare de Broons,149.796560936439,95.8605802407642,1,0,0
Gare de Landerneau,Gare de Caulnes,156.32696303119994,95.808741908936,1,0,0
Gare de Landerneau,Gare de Montauban-de-Bretagne,165.55328024728016,101.8439836721374,1,0,0
Gare de Landerneau,Gare de Montfort-sur-Meu,174.233181663451,101.77508261469583,1,0,0
Gare de Landerneau,Gare de Plestan,133.85054744004125,95.9871596958986,1,0,0
Gare de Landerneau,Gare de Plénée-Jugon,140.6244442085185,95.93338850335044,1,0,0
Gare de Landerneau,Gare de Quédillac,157.6703963472319,101.90655800453598,1,0,0
Gare de Landerneau,Gare de Rennes,195.11502016295373,117.75352580062314,1,0,0
Gare de Landivisiau,Gare de Rennes,183.48430247939604,117.84585043759522,1,0,0
Gare de Langeais,Gare de Ancenis,119.7083054973186,71.51006629043773,1,0,0
Gare de Langeais,Gare de Batz-sur-Mer,217.85438125339337,79.53081377341123,1,0,0
Gare de Langeais,Gare de Chantonnay,131.4803711242695,77.78452417240425,1,0,0
Gare de Langeais,Gare de La Baule les Pins,209.25190637866865,79.5991002189668,1,0,0
Gare de Langeais,Gare de La Baule-Escoublac,211.06386122476127,79.58471692139851,1,0,0
Gare de Langeais,Gare de La Roche-sur-Yon,157.60592735469476,95.9841614583886,1,0,0
Gare de Langeais,Gare de Le Croisic,219.9618801242252,79.51408444737457,1,0,0
Gare de Langeais,Gare de Le Pouliguen,214.39939168110263,79.55823948063608,1,0,0
Gare de Langeais,Gare de Nantes,147.73561966219478,94.315937143627,1,0,0
Gare de Langeais,Gare de Pornichet,207.80454783863135,79.61058935105761,1,0,0
Gare de Langeais,Gare de Pouzauges,112.46176706834768,71.40037159780637,1,0,0
Gare de Langeais,Gare de Saint-Nazaire,197.6456213998083,118.30972245346872,1,0,0
Gare de Langeais,Gare de Savenay,177.9149200645628,111.3087403342218,1,0,0
Gare de Laval,Gare de Batz-sur-Mer,156.0848611152262,92.21884776325015,1,0,0
Gare de Laval,Gare de La Baule les Pins,148.95964625317686,92.2754077188251,1,0,0
Gare de Laval,Gare de La Baule-Escoublac,150.10067105901624,92.26635026391634,1,0,0
Gare de Laval,Gare de Le Croisic,157.27580910441134,92.209394018112,1,0,0
Gare de Laval,Gare de Le Pouliguen,153.16850353456132,92.24199780972546,1,0,0
Gare de Laval,Gare de Nantes,111.99250211049272,74.41260907035742,1,0,0
Gare de Laval,Gare de Pornichet,148.63441099649532,92.27798943629264,1,0,0
Gare de Laval,Gare de Saint-Nazaire,139.62947338295731,83.87328316716417,1,0,0
Gare de Laval,Gare de Savenay,119.55667366418234,73.90848913485685,1,0,0
Gare de Le Croisic,Gare de Amboise,263.2133282109692,97.95612220197802,1,0,0
Gare de Le Croisic,Gare de Angers Saint-Laud,148.14876860615473,87.7388111132781,1,0,0
Gare de Le Croisic,Gare de Beaugency,314.9773854616025,118.06200841088086,1,0,0
Gare de Le Croisic,Gare de Blois - Chambord,289.979510648645,106.6978247136186,1,0,0
Gare de Le Croisic,Gare de Le Mans,216.94798421585375,80.71809491198646,1,0,0
Gare de Le Croisic,Gare de Mer,305.0212903539292,118.14103989384556,1,0,0
Gare de Le Croisic,Gare de Meung-sur-Loire,320.7259365182442,119.80102923535112,1,0,0
Gare de Le Croisic,Gare de Onzain - Chaumont-sur-Loire,278.9148835996967,106.78565572313312,1,0,0
Gare de Le Croisic,Gare de Orléans,337.79508936096494,105.4405977812003,1,0,0
Gare de Le Croisic,Gare de Sablé-sur-Sarthe,173.65669102820002,93.48442138497664,1,0,0
Gare de Le Croisic,Gare de Saint-Pierre-des-Corps,243.6765886998857,91.59333124657846,1,2,0
Gare de Le Croisic,Gare de Saumur,183.7675134033134,106.5582121400484,1,0,0
Gare de Le Croisic,Gare de Tours,241.3759372411304,91.61159381785806,1,0,0
Gare de Le Havre,Gare de Paris Saint-Lazare,174.00320428267304,115.31655600007556,1,0,0
Gare de Le Havre,Gare de Vernon - Giverny,107.82127701663256,80.33228015533558,1,0,0
Gare de Le Mans,Gare de Ancenis,123.98774242632932,75.66076914186024,1,0,0
Gare de Le Mans,Gare de Batz-sur-Mer,215.34575412117556,80.730813414478,1,0,0
Gare de Le Mans,Gare de Caen,137.1725331885832,91.84441255622858,1,0,0
Gare de Le Mans,Gare de Cesson-Sévigné,134.02604237425757,91.75297034331248,1,0,0
Gare de Le Mans,Gare de Chartres,107.92093783650158,71.56731835774724,1,0,0
Gare de Le Mans,Gare de Châteaubourg,119.39754689010206,81.7723443324723,1,0,0
Gare de Le Mans,Gare de La Baule les Pins,207.3194909041384,80.79452589189485,1,0,0
Gare de Le Mans,Gare de La Baule-Escoublac,208.785488393541,80.78288880382397,1,0,0
Gare de Le Mans,Gare de Le Croisic,216.94798421585375,80.71809491198646,1,0,0
Gare de Le Mans,Gare de Le Pouliguen,212.0934918933134,80.75662987204278,1,0,0
Gare de Le Mans,Gare de Maintenon,122.56059021698034,77.33764196237789,1,2,0
Gare de Le Mans,Gare de Mézidon - Canon,121.1791356052228,77.77205936636913,1,0,0
Gare de Le Mans,Gare de Nantes,156.19599956587234,102.8436898881384,1,0,0
Gare de Le Mans,Gare de Noyal - Acigné,128.58968096457167,81.69937717218916,1,2,0
Gare de Le Mans,Gare de Paris Montparnasse Hall 1 - 2,183.0206472320865,110.20565121440973,1,0,0
Gare de Le Mans,Gare de Pornichet,206.516856235288,80.80089720589618,1,0,0
Gare de Le Mans,Gare de Rambouillet,140.99226941794407,84.33170037432323,1,2,0
Gare de Le Mans,Gare de Rennes,139.17123183659922,91.7121278293604,1,0,0
Gare de Le Mans,Gare de Saint-Nazaire,196.57982303050272,75.05802694235132,1,0,0
Gare de Le Mans,Gare de Saint-Pierre-sur-Dives,115.53578003464834,77.81685632288836,1,0,0
Gare de Le Mans,Gare de Savenay,175.4178307999511,111.37980455650752,1,0,0
Gare de Le Mans,Gare de Servon,123.89741863631296,81.73662435055088,1,0,0
Gare de Le Mans,Gare de Versailles Chantiers,168.81804784372875,106.41581090085728,1,2,0
Gare de Le Mans,Gare de Vitré,105.3210090475381,73.46796624865127,1,0,0
Gare de Le Mans,Gare de Épernon,129.30768988018804,84.42445256669393,1,2,0
Gare de Le Molay-Littry,Gare de Dol-de-Bretagne,100.93098970416568,68.57814905700765,1,0,0
Gare de Le Molay-Littry,Gare de Pontchaillou,139.08167186944706,96.89822331131646,1,0,0
Gare de Le Molay-Littry,Gare de Rennes,140.0422727192513,96.8905980617707,1,0,0
Gare de Le Pouliguen,Gare de Amboise,257.6991821862513,97.99989349312224,1,0,0
Gare de Le Pouliguen,Gare de Angers Saint-Laud,142.7353749003057,87.78178263251513,1,0,0
Gare de Le Pouliguen,Gare de Beaugency,309.6591720040533,118.10422438930688,1,0,0
Gare de Le Pouliguen,Gare de Blois - Chambord,284.55196765932897,106.74090854986775,1,0,0
Gare de Le Pouliguen,Gare de Le Mans,212.0934918933134,80.75662987204278,1,0,0
Gare de Le Pouliguen,Gare de Mer,299.66201919237386,118.183581788326,1,0,0
Gare de Le Pouliguen,Gare de Meung-sur-Loire,315.4383161754115,119.84300236563251,1,0,0
Gare de Le Pouliguen,Gare de Onzain - Chaumont-sur-Loire,273.43619344990725,106.82914556554216,1,0,0
Gare de Le Pouliguen,Gare de Orléans,332.54423315470865,105.48227907776555,1,0,0
Gare de Le Pouliguen,Gare de Sablé-sur-Sarthe,168.77102212972747,93.52320382469271,1,0,0
Gare de Le Pouliguen,Gare de Saint-Pierre-des-Corps,238.14611668068855,91.63723213346684,1,2,0
Gare de Le Pouliguen,Gare de Saumur,178.1739826096871,106.6026135874882,1,0,0
Gare de Le Pouliguen,Gare de Tours,235.8478481025464,91.65547578944016,1,0,0
Gare de Le Theil - La Rouge,Gare de Angers Maître École,127.64776607780438,74.28606678050149,1,0,0
Gare de Le Theil - La Rouge,Gare de Angers Saint-Laud,129.1340425681915,74.2742687177208,1,0,0
Gare de Le Theil - La Rouge,Gare de Le Vieux Briollay,116.81345998371611,74.37206950227636,1,0,0
Gare de Le Theil - La Rouge,Gare de Morannes,101.49640946799312,63.39098060491119,1,0,0
Gare de Le Theil - La Rouge,Gare de Paris Montparnasse Hall 1 - 2,135.63022107570706,82.65879571583679,1,0,0
Gare de Le Theil - La Rouge,Gare de Tiercé,112.84618416300248,69.05080859913426,1,0,0
Gare de Le Theil - La Rouge,Gare de Versailles Chantiers,121.32531311102665,78.14898972954052,1,2,0
Gare de Le Theil - La Rouge,Gare de Étriché - Châteauneuf,109.58009142502804,69.07673484328829,1,0,0
Gare de Le Vieux Briollay,Gare de Batz-sur-Mer,153.62695905587623,87.69532523748822,1,0,0
Gare de Le Vieux Briollay,Gare de La Baule les Pins,145.1918545821072,87.762283096801,1,0,0
Gare de Le Vieux Briollay,Gare de La Baule-Escoublac,146.84809510347938,87.74913585954233,1,0,0
Gare de Le Vieux Briollay,Gare de Le Croisic,155.50087426173576,87.6804500985841,1,0,0
Gare de Le Vieux Briollay,Gare de Le Pouliguen,150.22443963347214,87.72233443666326,1,0,0
Gare de Le Vieux Briollay,Gare de Pornichet,144.07256548852004,87.77116801362588,1,0,0
Gare de Le Vieux Briollay,Gare de Saint-Nazaire,133.85183772932547,78.37266772930774,1,0,0
Gare de Le Vieux Briollay,Gare de Savenay,112.91129204701976,70.33350249515622,1,0,0
Gare de Lille Flandres,Gare de Abancourt,140.34803448212614,88.71099378193942,1,0,0
Gare de Lille Flandres,Gare de Longuerue - Vieux-Manoir,175.45624206127624,76.50180618746295,1,0,0
Gare de Lille Flandres,Gare de Montérolier - Buchy,168.83582393666882,73.95288633943183,1,0,0
Gare de Lille Flandres,Gare de Morgny,179.56768211947713,76.42202780457362,1,0,0
Gare de Lille Flandres,Gare de Poix-de-Picardie,122.57809000837072,78.77057062180076,1,0,0
Gare de Lille Flandres,Gare de Rouen Rive Droite,193.26111854161437,76.15632036423847,1,0,0
Gare de Lille Flandres,Gare de Serqueux,156.16118200948134,88.40415546731862,1,0,0
Gare de Lisieux,Gare de Carentan,108.74503317389018,76.33462415815005,1,0,0
Gare de Lisieux,Gare de Cherbourg,144.96059190123708,82.60000654134086,1,0,0
Gare de Lisieux,Gare de Paris Saint-Lazare,155.49875143051614,106.64173476075686,1,0,0
Gare de Lisieux,Gare de Valognes,130.5536701203894,82.71436868643723,1,0,0
Gare de Lison,Gare de Bernay,120.70099630863496,64.79913086329928,1,0,-1
Gare de Lison,Gare de Mantes-la-Jolie,202.16016438035743,116.02041521677266,1,2,-1
Gare de Lison,Gare de Paris Saint-Lazare,249.04948135965213,94.46762379409044,1,0,-1
Gare de Lison,Gare de Pontchaillou,131.90126948138428,96.95522134547288,1,0,-1
Gare de Lison,Gare de Rennes,133.00659756913183,96.94644725111236,1,0,-1
Gare de Lison,Gare de Évreux Normandie,161.75003532705017,95.44929295634364,1,0,-1
Gare de Longuerue - Vieux-Manoir,Gare de Albert,110.18241632096364,82.04398900814877,1,0,0
Gare de Longuerue - Vieux-Manoir,Gare de Arras,134.8425159019506,99.2412278099008,1,0,0
Gare de Longuerue - Vieux-Manoir,Gare de Douai,158.24307342811116,106.26302007174884,1,0,0
Gare de Longuerue - Vieux-Manoir,Gare de Lille Flandres,175.45624206127624,78.51358745893754,1,0,0
Gare de Lorient,Gare de Brest,108.58434775118924,66.78805009490766,1,0,0
Gare de Lorient,Gare de Nantes,149.55456388135477,97.10583017781808,1,0,0
Gare de Lorient,Gare de Pontchâteau,102.2111327177882,72.04130002525342,1,0,0
Gare de Lorient,Gare de Rennes,131.96782986128065,83.40406289637227,1,0,0
Gare de Lorient,Gare de Savenay,115.00521442622636,71.93974060465183,1,0,0
Gare de Maintenon,Gare de Champagné,112.21797162862347,77.41974166873227,1,0,0
Gare de Maintenon,Gare de Le Mans,122.56059021698034,77.33764196237789,1,0,0
Gare de Maintenon,Gare de Montfort-le-Gesnois,106.58799006560002,77.46443246237955,1,0,0
Gare de Maintenon,Gare de Saint-Mars-la-Brière,109.82534739282656,77.43873431991602,1,0,0
Gare de Mantes-la-Jolie,Gare de Caen,150.79839043665098,99.08683625232136,1,0,0
Gare de Mer,Gare de Ancenis,204.9269735280253,83.09086453451962,1,0,0
Gare de Mer,Gare de Angers Saint-Laud,157.03821353576552,101.86970830074608,1,0,0
Gare de Mer,Gare de Batz-sur-Mer,303.08836014902613,118.15638349381209,1,0,0
Gare de Mer,Gare de La Baule les Pins,294.5823204369318,118.2239044370467,1,0,0
Gare de Mer,Gare de La Baule-Escoublac,296.284237756839,118.21039461736127,1,0,0
Gare de Mer,Gare de Le Croisic,305.0212903539292,118.14103989384556,1,0,0
Gare de Mer,Gare de Le Pouliguen,299.66201919237386,118.183581788326,1,0,0
Gare de Mer,Gare de Nantes,235.50167531059327,98.40866984373068,1,0,0
Gare de Mer,Gare de Pornichet,293.36843493124536,118.23354026019084,1,0,0
Gare de Mer,Gare de Saint-Nazaire,283.12011064155996,112.34713146724114,1,0,0
Gare de Mer,Gare de Saumur,128.11774053125802,87.86463293685571,1,0,0
Gare de Mer,Gare de Savenay,262.3995175336142,107.44365742355322,1,0,0
Gare de Meung-sur-Loire,Gare de Ancenis,221.1646772361008,84.83201013443943,1,0,0
Gare de Meung-sur-Loire,Gare de Angers Saint-Laud,173.27380497566878,104.46761299315592,1,0,0
Gare de Meung-sur-Loire,Gare de Batz-sur-Mer,318.8455368455178,119.81595584795323,1,0,0
Gare de Meung-sur-Loire,Gare de La Baule les Pins,310.3940003811604,119.88304414440732,1,0,0
Gare de Meung-sur-Loire,Gare de La Baule-Escoublac,312.0610917488811,119.86981077313034,1,0,0
Gare de Meung-sur-Loire,Gare de Le Croisic,320.7259365182442,119.80102923535112,1,0,0
Gare de Meung-sur-Loire,Gare de Le Pouliguen,315.4383161754115,119.84300236563251,1,0,0
Gare de Meung-sur-Loire,Gare de Nantes,252.1821734458732,100.43454095305486,1,0,0
Gare de Meung-sur-Loire,Gare de Pornichet,309.24581475377227,119.8921584419175,1,0,0
Gare de Meung-sur-Loire,Gare de Saint-Nazaire,299.0109440338461,114.01414930500614,1,0,0
Gare de Meung-sur-Loire,Gare de Saumur,146.29826273527604,91.97366163453717,1,0,0
Gare de Meung-sur-Loire,Gare de Savenay,278.127703608079,108.9812457671528,1,0,0
Gare de Montbizot,Gare de Caen,120.64229566612252,73.76619595126726,1,0,0
Gare de Montfort-le-Gesnois,Gare de Maintenon,106.58799006560002,77.46443246237955,1,2,0
Gare de Montfort-le-Gesnois,Gare de Paris Montparnasse Hall 1 - 2,166.92003740310744,110.33345785523215,1,0,0
Gare de Montfort-le-Gesnois,Gare de Rambouillet,124.88051444041557,84.45959548533484,1,2,0
Gare de Montfort-le-Gesnois,Gare de Versailles Chantiers,152.78894018028035,106.54304995748971,1,2,0
Gare de Montfort-le-Gesnois,Gare de Épernon,113.26900628738174,84.55176763705363,1,2,0
Gare de Montlouis,Gare de Ancenis,150.24344878391395,90.7744882191339,1,0,-1
Gare de Montlouis,Gare de Nantes,178.9562669910133,113.4489710666186,1,0,-1
Gare de Montreuil-Bellay,Gare de La Roche-sur-Yon,110.0364778500217,67.60172808218421,1,0,-1
Gare de Montville,Gare de Paris Saint-Lazare,118.09855316902532,80.44643759983504,1,0,0
Gare de Montérolier - Buchy,Gare de Achiet,119.11196414056704,82.76471769629184,1,0,0
Gare de Montérolier - Buchy,Gare de Albert,104.091917755095,82.88394682449972,1,0,0
Gare de Montérolier - Buchy,Gare de Arras,128.35714774997408,96.94465334982618,1,0,0
Gare de Montérolier - Buchy,Gare de Douai,151.81480097818138,104.66828996764824,1,0,0
Gare de Montérolier - Buchy,Gare de Lille Flandres,168.83582393666882,75.88875789668967,1,0,0
Gare de Morannes,Gare de Batz-sur-Mer,162.9382671377893,93.56950423381872,1,0,0
Gare de Morannes,Gare de La Baule les Pins,154.7325810499738,93.6346409699838,1,0,0
Gare de Morannes,Gare de La Baule-Escoublac,156.27347589461988,93.622409346707,1,0,0
Gare de Morannes,Gare de Le Croisic,164.6504551566331,93.55591288532514,1,0,0
Gare de Morannes,Gare de Le Pouliguen,159.6183113958012,93.59585804249863,1,0,0
Gare de Morannes,Gare de Nantes,102.45498023228492,68.32209241378997,1,0,0
Gare de Morannes,Gare de Pornichet,153.81378166925998,93.64193439946791,1,0,0
Gare de Morannes,Gare de Saint-Nazaire,143.74541015276736,84.47274264592878,1,0,0
Gare de Morannes,Gare de Savenay,122.5714778716398,75.43277882913186,1,0,0
Gare de Morgny,Gare de Achiet,129.12585780649314,81.89361596963664,1,0,0
Gare de Morgny,Gare de Albert,113.78884109993614,82.01536120825328,1,0,0
Gare de Morgny,Gare de Arras,138.79698613364403,99.20983722520162,1,0,0
Gare de Morgny,Gare de Douai,162.13668262171336,106.23211260197004,1,0,0
Gare de Morgny,Gare de Lille Flandres,179.56768211947713,78.48095084775554,1,0,0
Gare de Morlaix,Gare de Broons,120.84975985189352,80.75471281406064,1,0,0
Gare de Morlaix,Gare de Caulnes,127.95332453669998,80.69832471759264,1,0,0
Gare de Morlaix,Gare de Montauban-de-Bretagne,138.32437643639352,88.88081775038803,1,0,0
Gare de Morlaix,Gare de Montfort-sur-Meu,147.4661751198173,88.80825015243902,1,0,0
Gare de Morlaix,Gare de Plestan,103.8021278998335,80.89003691649609,1,0,0
Gare de Morlaix,Gare de Plénée-Jugon,111.21479329526782,80.83119517858712,1,0,0
Gare de Morlaix,Gare de Quédillac,129.80679202964447,88.94843033540882,1,0,0
Gare de Morlaix,Gare de Rennes,168.116029465507,104.4325014401762,1,0,0
Gare de Mézidon - Canon,Gare de Château-du-Loir,158.47605246740412,102.3601521445311,1,2,-1
Gare de Mézidon - Canon,Gare de Le Mans,121.1791356052228,77.77205936636913,1,0,0
Gare de Mézidon - Canon,Gare de Neuville,113.061041380683,77.83650079832353,1,0,0
Gare de Mézidon - Canon,Gare de Saint-Pierre-des-Corps,196.4492998355937,74.77583559588612,1,2,0
Gare de Mézidon - Canon,Gare de Tours,195.37902856017195,74.78433140927042,1,0,0
Gare de Mézidon - Canon,Gare de Écommoy,140.89213272097885,77.61557759526426,1,0,0
Gare de Nantes,Gare de Amboise,191.58577335839283,76.69990019487322,1,0,0
Gare de Nantes,Gare de Auray,121.05080006509672,66.20308156896402,1,0,0
Gare de Nantes,Gare de Beaugency,246.01434516349244,98.32522027043836,1,0,0
Gare de Nantes,Gare de Blois - Chambord,219.524010470536,86.06306693301501,1,0,0
Gare de Nantes,Gare de Brest,255.09699050524603,100.48388981114223,1,0,0
Gare de Nantes,Gare de Cinq-Mars-la-Pile,151.54606340593668,94.28568984118918,1,0,0
Gare de Nantes,Gare de Hennebont,146.06493016303,97.13353089027414,1,0,0
Gare de Nantes,Gare de La Rochelle,122.19542283082342,71.42577806929948,1,0,0
Gare de Nantes,Gare de La Suze,139.5899308697578,102.97550886144818,1,0,0
Gare de Nantes,Gare de Langeais,147.73561966219478,94.315937143627,1,0,0
Gare de Nantes,Gare de Laval,111.99250211049272,74.41260907035742,1,0,0
Gare de Nantes,Gare de Le Mans,156.19599956587234,102.8436898881384,1,0,0
Gare de Nantes,Gare de Lorient,149.55456388135477,97.10583017781808,1,0,0
Gare de Nantes,Gare de Mer,235.50167531059327,98.40866984373068,1,0,0
Gare de Nantes,Gare de Meung-sur-Loire,252.1821734458732,100.43454095305486,1,0,0
Gare de Nantes,Gare de Onzain - Chaumont-sur-Loire,207.75599870360205,86.15648141042092,1,0,0
Gare de Nantes,Gare de Orléans,269.71386693675174,114.12468910761228,1,0,0
Gare de Nantes,Gare de Port Boulet,128.22858315833884,71.83851026680466,1,2,0
Gare de Nantes,Gare de Quimper,209.77759743662503,83.9886811796926,1,0,0
Gare de Nantes,Gare de Quimperlé,167.41495213078218,107.27734047748284,1,0,0
Gare de Nantes,Gare de Rosporden,190.59641760411063,116.2769758380269,1,0,0
Gare de Nantes,Gare de Sablé-sur-Sarthe,113.73767829905503,68.23253035653595,1,0,0
Gare de Nantes,Gare de Saint-Pierre-des-Corps,171.8598690727835,113.5053022732935,1,2,0
Gare de Nantes,Gare de Saumur,111.1654018469412,71.97395780005454,1,0,0
Gare de Nantes,Gare de Tours,169.59939455912993,113.52324591998288,1,0,0
Gare de Nantes,Gare de Vannes,103.7479995413415,66.34043119952159,1,0,0
Gare de Neuillé-Pont-Pierre,Gare de Alençon,103.40382846905187,65.35967808900746,1,0,0
Gare de Neuville,Gare de Caen,129.3766077123356,91.90629661265903,1,0,0
Gare de Neuville,Gare de Mézidon - Canon,113.061041380683,77.83650079832353,1,0,0
Gare de Neuville,Gare de Saint-Pierre-sur-Dives,107.391807494156,77.88150317691478,1,0,0
Gare de Nogent-le-Rotrou,Gare de Angers Maître École,138.34581959016754,74.20114563172035,1,0,0
Gare de Nogent-le-Rotrou,Gare de Angers Saint-Laud,139.84134375435576,74.18927416090503,1,0,0
Gare de Nogent-le-Rotrou,Gare de Le Vieux Briollay,127.5557945388572,74.28679685057764,1,0,0
Gare de Nogent-le-Rotrou,Gare de Morannes,112.25137249387446,63.30560770841174,1,0,0
Gare de Nogent-le-Rotrou,Gare de Paris Montparnasse Hall 1 - 2,124.99713593096853,82.74320114571572,1,0,0
Gare de Nogent-le-Rotrou,Gare de Sablé-sur-Sarthe,101.10905596366544,63.39405541702854,1,0,0
Gare de Nogent-le-Rotrou,Gare de Tiercé,123.60169401419716,68.96543136193547,1,0,0
Gare de Nogent-le-Rotrou,Gare de Versailles Chantiers,110.66916553413898,78.23357822900584,1,2,0
Gare de Nogent-le-Rotrou,Gare de Étriché - Châteauneuf,120.34201255173832,68.99130671338447,1,0,0
Gare de Nonancourt,Gare de Briouze,114.76714515329002,86.36564226153243,1,0,0
Gare de Nonancourt,Gare de Flers,129.49623816659425,86.24872272119282,1,0,0
Gare de Nonancourt,Gare de Folligny,190.5112228873892,81.43070056249721,1,0,0
Gare de Nonancourt,Gare de Granville,203.72236490680407,81.3258305171471,1,0,0
Gare de Nonancourt,Gare de Villedieu-les-Poêles,177.21411977414817,77.68480394427843,1,2,0
Gare de Nonancourt,Gare de Vire,152.1961080065607,86.06853115440316,1,0,0
Gare de Noyal - Acigné,Gare de Le Mans,128.58968096457167,81.69937717218916,1,0,0
Gare de Oissel,Gare de Paris Saint-Lazare,103.07408127646129,65.11721909719114,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Ancenis,178.32767535961003,115.04713711551156,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Angers Saint-Laud,131.0146559588578,84.9055194040372,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Batz-sur-Mer,276.8861712352258,106.8017596418823,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule les Pins,268.3079151914478,106.8698538383578,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de La Baule-Escoublac,270.0715877327542,106.85585380572492,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Le Croisic,278.9148835996967,106.78565572313312,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Le Pouliguen,273.43619344990725,106.82914556554216,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Nantes,207.75599870360205,86.15648141042092,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Pornichet,266.96880411804426,106.88048370205848,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Saint-Nazaire,256.73916218378366,101.00062355256112,1,0,0
Gare de Onzain - Chaumont-sur-Loire,Gare de Savenay,236.4508391608771,96.4961579118524,1,0,0
