stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
de:08119:3654:0:3,,Waiblingen Galerie,48.8358421,9.3168679,,,,0,
de:08119:3654:0:4,,Waiblingen Galerie,48.8354341,9.3172991,,,,0,
de:08119:3655:0:3,,Waiblingen Giselastraße,48.8281784,9.3207576,,,,0,
de:08119:3655:0:4,,Waiblingen Giselastraße,48.8285805,9.3202366,,,,0,
de:08119:3656:0:3,,Waiblingen Meisenweg,48.8334769,9.3284203,,,,0,
de:08119:3657:0:3,,Backnang Dresdener Ring,48.9576704,9.4238842,,,,0,
de:08119:3657:0:4,,Backnang Dresdener Ring,48.9575996,9.4239561,,,,0,
de:08119:3658:0:3,,Backnang Stresemannstr.,48.9548213,9.4246388,,,,0,
de:08119:3659:0:3,,Backnang Rietenauer Weg,48.9544969,9.4195094,,,,0,
de:08119:3660:0:3,,Backnang Gartenstraße,48.9485092,9.4390837,,,,0,
de:08119:3660:0:4,,Backnang Gartenstraße,48.9486921,9.439488,,,,0,
de:08119:3661:0:3,,Backnang Biegel,48.9480962,9.4308911,,,,0,
de:08119:3661:0:4,,Backnang Biegel,48.948226,9.4308911,,,,0,
de:08119:3662:0:3,,Backnang Carl-Kaelble-Str.,48.9386854,9.429355,,,,0,
de:08119:3662:0:4,,Backnang Carl-Kaelble-Str.,48.9387444,9.4292741,,,,0,
de:08119:3663:0:3,,Backnang Züricher Str.,48.9351272,9.4286812,,,,0,
de:08119:3663:0:4,,Backnang Züricher Str.,48.9351272,9.4286812,,,,0,
de:08119:3664:0:3,,Maubach Salzburger Str.,48.9272721,9.4265882,,,,0,
de:08119:3664:0:4,,Maubach Salzburger Str.,48.9273075,9.4265253,,,,0,
de:08119:3665:0:3,,Waldrems Isarstraße,48.9160215,9.4281333,,,,0,
de:08119:3665:0:4,,Waldrems Isarstraße,48.9160215,9.4282411,,,,0,
de:08119:3666:0:3,,Backnang Johanneskirche,48.9440312,9.4312953,,,,0,
de:08119:3668:0:3,,Backnang Hasenhälde,48.9455121,9.4396317,,,,0,
de:08119:3668:0:4,,Backnang Hasenhälde,48.9458484,9.4401797,,,,0,
de:08119:3669:0:3,,Maubach Rathaus,48.9226034,9.4266061,,0,de:08119:3669_Parent,0,
de:08119:3669:0:4,,Maubach Rathaus,48.9234356,9.4267678,,0,de:08119:3669_Parent,0,
de:08119:3669:0:5,,Maubach Rathaus,48.9237366,9.4263007,,0,de:08119:3669_Parent,0,
de:08119:3669:0:6,,Maubach Rathaus,48.9238193,9.4263816,,0,de:08119:3669_Parent,0,
de:08119:3669_Parent,,Maubach Rathaus,48.9231523,9.426696,,1,,,
de:08119:3670:0:3,,Heiningen Marbacher Str.,48.9213225,9.4435304,,,,0,
de:08119:3670:0:4,,Heiningen Marbacher Str.,48.9213697,9.443719,,,,0,
de:08119:3672:1:3,,Kleinasp. Ortsmitte,48.9909857,9.3609213,,,,0,
de:08119:3672:1:4,,Kleinasp. Ortsmitte,48.9909503,9.3608495,,,,0,
de:08119:3673:0:3,,Großaspach Friedrich-List-Str.,48.9687229,9.3963958,,,,0,
de:08119:3673:0:4,,Großaspach Friedrich-List-Str.,48.9683455,9.3962161,,,,0,
de:08119:3674:0:3,,Großaspach Forstboden,48.9705687,9.3897842,,,,0,
de:08119:3674:0:4,,Großaspach Forstboden,48.9704979,9.3897842,,,,0,
de:08119:3675:0:3,,Backn. Gertrud-Bäumer-Weg,48.9512288,9.4509505,,,,0,
de:08119:3675:0:4,,Backn. Gertrud-Bäumer-Weg,48.9515828,9.4510313,,,,0,
de:08119:3680:0:3,,Backnang Seehof,48.9596935,9.4385537,,,,0,
de:08119:3680:0:4,,Backnang Seehof,48.9596935,9.4385537,,,,0,
de:08119:3684:1:3,,Waiblingen Alfred-Diebold-Weg,48.8394074,9.336047,,,,0,
de:08119:3685:1:3,,Waiblingen Bajastraße,48.8379174,9.339739,,,,0,
de:08119:3685:1:4,,Waiblingen Bajastraße,48.8383727,9.3397929,,,,0,
de:08119:3686:0:3,,Waiblingen Anton-Schmidt-Str.,48.8218739,9.3238838,,,,0,
de:08119:3687:0:3,,Waiblingen Finanzamt,48.8294439,9.3048664,,,,0,
de:08119:3687:0:4,,Waiblingen Finanzamt,48.8294971,9.3049922,,,,0,
de:08119:3688:0:3,,Waiblingen Finkenberg,48.8385501,9.3411494,,,,0,
de:08119:3688:0:4,,Waiblingen Finkenberg,48.8377874,9.3410416,,,,0,
de:08119:3689:0:3,,Korb Bühl,48.8371724,9.3677934,,,,0,
de:08119:3689:0:4,,Korb Bühl,48.837409,9.3678383,,,,0,
de:08119:3690:0:3,,Waiblingen Schippertsäcker,48.8351562,9.3103552,,,,0,
de:08119:3691:0:3,,Waibl. Untere Mayenner Str.,48.8294794,9.3147569,,,,0,
de:08119:3692:0:3,,Waiblingen Boskopweg,48.8407909,9.3276477,,,,0,
de:08119:3693:0:3,,Waiblingen Im Baumstückle,48.8391413,9.3262913,,,,0,
de:08119:3696:0:3,,Winnenden Brückenstr.,48.8738652,9.3902693,,,,0,
de:08119:3696:0:4,,Winnenden Brückenstr.,48.8737057,9.3903142,,,,0,
de:08119:3698:0:3,,Waiblingen Christofstraße,48.8320104,9.3075794,,,,0,
de:08119:3698:0:4,,Waiblingen Christofstraße,48.8318389,9.3076512,,,,0,
de:08119:3699:0:3,,Waiblingen Seniorenzentrum,48.8277881,9.3149096,,,,0,
de:08119:37:0:1,,Fellbach Höhenstraße,48.8118537,9.2623402,,,,0,
de:08119:37:0:2,,Fellbach Höhenstraße,48.8118241,9.2623492,,,,0,
de:08119:37:0:3,,Fellbach Höhenstraße,48.8117176,9.2606603,,,,0,
de:08119:3701:0:3,,Rohrbronn Abzw.,48.8081444,9.4710907,,,,0,
de:08119:3702:1:3,,Geradstetten Rathaus,48.8116703,9.4370446,,,,0,
de:08119:3702:1:4,,Geradstetten Rathaus,48.8118596,9.43682,,,,0,
de:08119:3703:1:3,,Geradstetten Mitte,48.8102209,9.442129,,,,0,
de:08119:3703:1:4,,Geradstetten Mitte,48.8102683,9.4422099,,,,0,
de:08119:3704:1:3,,Grunbach Reinhold-Maier-Str.,48.8165151,9.4190603,,,,0,
de:08119:3704:1:4,,Grunbach Reinhold-Maier-Str.,48.8162844,9.4206952,,,,0,
de:08119:3706:0:3,,Hebsack Lindenplatz,48.8092685,9.4566997,,,,0,
de:08119:3706:0:4,,Hebsack Lindenplatz,48.8093217,9.4564571,,,,0,
de:08119:3707:0:3,,Hebsack Markgraben,48.8090377,9.4508966,,,,0,
de:08119:3707:0:4,,Hebsack Markgraben,48.809091,9.4509774,,,,0,
de:08119:3708:0:3,,Schorndorf Welzheimer Str.,48.8157461,9.5323917,,,,0,
de:08119:3708:0:4,,Schorndorf Welzheimer Str.,48.8157993,9.532787,,,,0,
de:08119:3708:0:6,,Schorndorf Welzheimer Str.,48.8150836,9.532239,,,,0,
de:08119:3710:1:3,,Weiler Kirche,48.7984765,9.5018041,,,,0,
de:08119:3710:1:4,,Weiler Kirche,48.797506,9.5009058,,,,0,
de:08119:3711:1:2,,Beutelsbach Gleis 2,48.8104043,9.3855172,,,,0,2
de:08119:3711:2:1,,Beutelsbach Gleis 1,48.8103807,9.3854992,,,,0,1
de:08119:3711:3:3,,Beutelsbach Bstg 3,48.8103925,9.3867569,,,,0,3
de:08119:3713:1:3,,Winterbach Pflegeheim,48.7993404,9.4809452,,,,0,
de:08119:3713:1:4,,Winterbach Pflegeheim,48.7993227,9.4830113,,,,0,
de:08119:3714:0:3,,Winterbach Remsbrücke,48.8047898,9.4788342,,,,0,
de:08119:3714:0:4,,Winterbach Remsbrücke,48.8031332,9.4791306,,,,0,
de:08119:3715:0:3,,Grunbach Stuttgarter-/Weststr.,48.8174733,9.4094663,,,,0,
de:08119:3715:0:4,,Grunbach Stuttgarter-/Weststr.,48.8175443,9.4096459,,,,0,
de:08119:3716:0:3,,Schorndorf Künkelinschule,48.8041627,9.52534,,,,0,
de:08119:3719:0:3,,Althütte Schule,48.9165882,9.5681806,,,,0,
de:08119:3720:0:3,,Waibl. A. Winnender Steige,48.8393897,9.3216829,,,,0,
de:08119:3721:0:3,,Waiblingen Birkenweg,48.8398568,9.3183591,,,,0,
de:08119:3722:0:3,,Waiblingen Steingrube,48.8385264,9.3171284,,,,0,
de:08119:3723:0:3,,Waiblingen Junge Weinberge,48.836049,9.319509,,,,0,
de:08119:3724:0:3,,Waiblingen Oberer Rosberg,48.8358657,9.3201737,,,,0,
de:08119:3725:0:3,,Waiblingen Buchenweg,48.8377164,9.3234706,,,,0,
de:08119:3726:0:4,,Fellbach Löwenbrunnen,48.8067245,9.278438,,,,0,
de:08119:3728:0:3,,Backnang Im Kusterfeld,48.9362071,9.4435663,,,,0,
de:08119:3728:0:4,,Backnang Im Kusterfeld,48.9361894,9.4436651,,,,0,
de:08119:3729:0:3,,Althütte Ebniseestraße,48.9201006,9.575448,,,,0,
de:08119:3729:0:4,,Althütte Ebniseestraße,48.9201537,9.5757624,,,,0,
de:08119:3730:0:3,,Vorderbüchelberg,49.065131,9.4563314,,,,0,
de:08119:3730:0:4,,Vorderbüchelberg,49.0651839,9.4562775,,,,0,
de:08119:3731:0:3,,Backnang Tausschule,48.9543848,9.4428297,,,,0,
de:08119:3735:0:3,,Rommelshausen Lortzingstraße,48.8131433,9.3290311,,,,0,
de:08119:3736:0:3,,Rommelshausen Wagnerstraße,48.8099251,9.3264619,,,,0,
de:08119:3737:0:3,,Rommelshausen Friedhof,48.805559,9.3176405,,,,0,
de:08119:3738:0:3,,Rommelshausen Wiesenstraße,48.8023462,9.3250426,,,,0,
de:08119:3739:0:4,,Rommelshausen Schlienz-Tours,48.814563,9.3143796,,,,0,
de:08119:3740:0:4,,Rommelsh. Rudolf-Diesel-Str.,48.8128653,9.3138047,,,,0,
de:08119:3741:0:3,,Rommelshausen Kelterstraße,48.803642,9.3197785,,,,0,
de:08119:3741:0:4,,Rommelshausen Kelterstraße,48.8037012,9.3200659,,,,0,
de:08119:3742:0:3,,Rommelshausen Kelter/Stadion,48.8009499,9.3158528,,,,0,
de:08119:3743:0:3,,Rommelshausen Seestraße,48.8053756,9.3206049,,,,0,
de:08119:3744:0:3,,Rommelshausen Rathaus,48.8077717,9.3210451,,,,0,
de:08119:3745:0:3,,Grunbach Austraße,48.813936,9.4184764,,,,0,
de:08119:3745:0:4,,Grunbach Austraße,48.8139774,9.4185932,,,,0,
de:08119:3746:0:3,,Geradstetten Kelterwiesenbach,48.8079255,9.4404851,,,,0,
de:08119:3746:0:4,,Geradstetten Kelterwiesenbach,48.8078723,9.4404671,,,,0,
de:08119:3748:1:3,,Geradst. Bahnüberführung,48.80563,9.4395149,,,,0,
de:08119:3748:1:4,,Geradst. Bahnüberführung,48.805062,9.4391376,,,,0,
de:08119:3749:0:3,,Grunbach Kelterstraße,48.8181358,9.4194915,,,,0,
de:08119:3749:0:4,,Grunbach Kelterstraße,48.8182659,9.4195274,,,,0,
de:08119:3752:0:3,,Grunbach Schorndorfer Str.,48.814912,9.425636,,,,0,
de:08119:3752:0:4,,Grunbach Schorndorfer Str.,48.8149948,9.425627,,,,0,
de:08119:3753:0:3,,Geradstetten D.-Bonhoeffer-Str,48.8131551,9.4328494,,,,0,
de:08119:3753:0:4,,Geradstetten D.-Bonhoeffer-Str,48.813232,9.4328943,,,,0,
de:08119:3754:0:3,,Weiler Am Bronnbach,48.7985889,9.4950308,,,,0,
de:08119:3754:0:4,,Weiler Am Bronnbach,48.7988611,9.4942852,,,,0,
de:08119:3755:0:3,,Rommelshausen Hofgartenstr.,48.8052691,9.3229944,,,,0,
de:08119:3758:0:3,,Winnenden Adelsbach,48.8828865,9.404265,,,,0,
de:08119:3758:0:4,,Winnenden Adelsbach,48.8829455,9.4042471,,,,0,
de:08119:3759:0:1,,Schorndorf Schlichtener Straße,48.8030089,9.5262473,,,,0,
de:08119:3760:0:1,,Backnang Mühlgrund,48.9285647,9.4471865,,,,0,
de:08119:3760:0:2,,Backnang Mühlgrund,48.9287889,9.4461086,,,,0,
de:08119:3771:0:1,,Stetten i. R. Bühläckerstr.,48.7957308,9.3465213,,,,0,
de:08119:3771:0:2,,Stetten i. R. Bühläckerstr.,48.795784,9.3465573,,,,0,
de:08119:3773:0:3,,Stetten i. R. Freibad,48.7918724,9.3427753,,,,0,
de:08119:3773:0:4,,Stetten i. R. Freibad,48.7918546,9.3428562,,,,0,
de:08119:3774:0:3,,Winterb. Engelb. Waldorfschule,48.791612,9.4679736,,,,0,
de:08119:3775:1:3,,Heiningen Ers. Rath./Marb.Str.,48.9231405,9.4415271,,,,0,
de:08119:3775:1:4,,Heiningen Ers. Rath./Marb.Str.,48.9230756,9.441617,,,,0,
de:08119:38:1:1,,Fellbach Esslinger Straße,48.8122205,9.269365,,0,de:08119:38_Parent,0,
de:08119:38:1:2,,Fellbach Esslinger Straße,48.8122205,9.2693111,,0,de:08119:38_Parent,0,
de:08119:38:2:3,,Fellb. Esslinger Straße,48.8116111,9.2694728,,0,de:08119:38_Parent,0,
de:08119:38:2:4,,Fellb. Esslinger Straße,48.8118241,9.2695896,,0,de:08119:38_Parent,0,
de:08119:38_Parent,,Fellbach Esslinger Straße,48.8122205,9.2693381,,1,,,
de:08119:39:1:1,,Fellbach Schwabenlandhalle,48.8088011,9.2702723,,0,de:08119:39_Parent,0,
de:08119:39:2:2,,Fellbach Schwabenlandhalle,48.8088307,9.2708023,,0,de:08119:39_Parent,0,
de:08119:39:3:5,,Fellbach Schwabenlandhalle/F.3,48.8089253,9.270955,,0,de:08119:39_Parent,0,
de:08119:39:3:6,,Fellbach Schwabenlandhalle/F.3,48.8089786,9.2707933,,0,de:08119:39_Parent,0,
de:08119:39_Parent,,Fellbach Schwabenlandhalle,48.8088307,9.2706676,,1,,,
de:08119:4080:0:3,,Winterbach Goldboden,48.7777735,9.4620267,,0,de:08119:4080_Parent,0,
de:08119:4080:0:4,,Winterbach Goldboden,48.7773236,9.4611823,,0,de:08119:4080_Parent,0,
de:08119:4080:0:5,,Winterbach Goldboden,48.777886,9.461892,,0,de:08119:4080_Parent,0,
de:08119:4080:0:6,,Winterbach Goldboden,48.7768145,9.4609757,,0,de:08119:4080_Parent,0,
de:08119:4080_Parent,,Winterbach Goldboden,48.7777025,9.4614967,,1,,,
de:08119:4082:0:4,,Winterbach Engelberg,48.7905408,9.4660152,,,,0,
de:08119:4082:0:5,,Winterbach Engelberg,48.79002,9.4654223,,,,0,
de:08119:4083:1:3,,Winterbach Bahnunterf.,48.7979617,9.4791127,,,,0,
de:08119:4083:1:4,,Winterbach Bahnunterf.,48.7983996,9.4793732,,,,0,
de:08119:4497:0:3,,Schorndorf Rems-Murr-Klinik,48.7969439,9.5280169,,,,0,
de:08119:4497:0:4,,Schorndorf Rems-Murr-Klinik,48.7969321,9.5278822,,,,0,
de:08119:4498:0:3,,Schorndorf Vier Pappeln,48.7898957,9.525852,,,,0,
de:08119:4498:0:4,,Schorndorf Vier Pappeln,48.7900555,9.5271276,,,,0,
de:08119:4501:0:3,,Schlichten Kirche,48.7714686,9.5029539,,,,0,
de:08119:4501:0:4,,Schlichten Kirche,48.7712437,9.5029899,,,,0,
de:08119:4874:0:3,,Waiblingen Stauferschule,48.8260671,9.3127626,,,,0,
de:08119:4875:1:3,,Waiblingen Fronackerstr.,48.8302837,9.3095556,,,,0,
de:08119:4875:1:4,,Waiblingen Fronackerstr.,48.830331,9.3095018,,,,0,
de:08119:4876:0:3,,Waiblingen Ludwigsburger Str.,48.8343993,9.3070494,,,,0,
de:08119:4876:0:4,,Waiblingen Ludwigsburger Str.,48.834624,9.3074087,,,,0,
de:08119:4877:0:3,,Waiblingen Hegnacher Höhe,48.8448584,9.3035819,,,,0,
de:08119:4877:0:4,,Waiblingen Hegnacher Höhe,48.845692,9.3026207,,,,0,
de:08119:4878:0:3,,Hegnach Neckarstraße,48.8530692,9.2968086,,,,0,
de:08119:4878:0:4,,Hegnach Neckarstraße,48.852023,9.2975901,,,,0,
de:08119:4879:0:3,,Hegnach Rathaus,48.857774,9.2983357,,,,0,
de:08119:4882:0:3,,Hegnach Hauptstr.,48.8562551,9.294958,,,,0,
de:08119:4896:1:3,,Winnenden H.-Schwab-Halle,48.8703377,9.4000699,,,,0,
de:08119:4896:1:4,,Winnenden H.-Schwab-Halle,48.8703614,9.3999352,,,,0,
de:08119:4898:0:3,,Strümpf.(Bk.) Katharinenhof,48.977733,9.4434046,,,,0,
de:08119:4898:0:4,,Strümpf.(Bk.) Katharinenhof,48.9779865,9.4436202,,,,0,
de:08119:4899:0:3,,Oppenweiler Post,48.9817127,9.4576339,,,,0,
de:08119:4901:1,,Oppenweiler Ortsmitte,48.9843951,9.4590892,,,,0,
de:08119:4901:1:3,,Oppenweiler Ortsmitte,48.9844423,9.4591701,,,,0,
de:08119:4901:1:4,,Oppenweiler Ortsmitte,48.9843362,9.4590263,,,,0,
de:08119:4902:0:3,,Reichenberg,48.9900013,9.4628891,,,,0,
de:08119:4902:0:4,,Reichenberg,48.9908206,9.4636077,,,,0,
de:08119:4903:0:3,,Ellenweiler,48.9971215,9.4751691,,,,0,
de:08119:4903:0:4,,Ellenweiler,48.9966264,9.4739923,,,,0,
de:08119:4904:0:3,,Sulzb.(M) Schloss Lautereck,49.0034747,9.4975102,,,,0,
de:08119:4904:0:4,,Sulzb.(M) Schloss Lautereck,49.0035277,9.4974652,,,,0,
de:08119:4905,,Sulzbach (M) Marktplatz,49.0025494,9.5013639,,0,de:08119:4905_Parent,0,
de:08119:4905:1:3,,Sulzbach (M) Marktplatz,49.0025907,9.5015166,,0,de:08119:4905_Parent,0,
de:08119:4905:1:4,,Sulzbach (M) Marktplatz,49.0026202,9.5014807,,0,de:08119:4905_Parent,0,
de:08119:4905:1:5,,Sulzbach (M) Marktplatz,49.0025318,9.5011843,,0,de:08119:4905_Parent,0,
de:08119:4905:1:6,,Sulzbach (M) Marktplatz,49.0024493,9.501337,,0,de:08119:4905_Parent,0,
de:08119:4905_Parent,,Sulzbach (M) Marktplatz,49.0025494,9.5013639,,1,,,
de:08119:4906:0:3,,Berwinkel,49.0332258,9.5163927,,,,0,
de:08119:4906:0:4,,Berwinkel,49.0329136,9.5161682,,,,0,
de:08119:4908:1:3,,Abzw. Neufürstenhütte,49.0493193,9.5142727,,0,de:08119:4908_Parent,0,
de:08119:4908:1:4,,Abzw. Neufürstenhütte,49.0497079,9.5139493,,0,de:08119:4908_Parent,0,
de:08119:4908:1:5,,Abzw. Neufürstenhütte,49.0498904,9.5132397,,0,de:08119:4908_Parent,0,
de:08119:4908:1:6,,Abzw. Neufürstenhütte,49.0499905,9.5132397,,0,de:08119:4908_Parent,0,
de:08119:4908_Parent,,Großerl. Abzw. Neufürstenhütte,49.049437,9.514147,,1,,,
de:08119:4910:0:3,,Sulzbach (M) Murrhardter Str.,49.0025553,9.5052087,,,,0,
de:08119:4910:0:4,,Sulzbach (M) Murrhardter Str.,49.0026496,9.505083,,,,0,
de:08119:4911:0:3,,Sulzbach (M) Hummelbühl,49.0012942,9.5166712,,,,0,
de:08119:4911:0:4,,Sulzbach (M) Hummelbühl,49.0018069,9.5163748,,,,0,
de:08119:4912:0:3,,Sulzb.(M) Bartenbach,48.9956186,9.5362904,,,,0,
de:08119:4912:0:4,,Sulzb.(M) Bartenbach,48.9969093,9.5336134,,,,0,
de:08119:4912:0:5,,Sulzb.(M) Bartenbach,48.9970037,9.5340267,,,,0,
de:08119:4913:0:3,,Murrhardt Ärztehaus,48.9785997,9.5823021,,,,0,
de:08119:4913:0:4,,Murrhardt Ärztehaus,48.9786351,9.5821225,,,,0,
de:08119:4914:0:3,,Murrh. Bodelschwinghschule,48.9845661,9.5558108,,,,0,
de:08119:4914:0:4,,Murrh. Bodelschwinghschule,48.9845779,9.5563678,,,,0,
de:08119:4915:0:3,,Murrh. Hörschbachschule,48.9818365,9.5624853,,,,0,
de:08119:4915:0:4,,Murrh. Hörschbachschule,48.9818306,9.5649018,,,,0,
de:08119:4916:1:1,,Murrhardt Gleis 1,48.9826855,9.5777567,,0,de:08119:4916_Parent,0,1
de:08119:4916:1:3,,Murrhardt Gleis 3,48.982827,9.5778824,,0,de:08119:4916_Parent,0,3
de:08119:4916:2:2,,Murrhardt Gleis 2,48.9827326,9.5777926,,0,de:08119:4916_Parent,0,2
de:08119:4916:3,,Murrhardt,48.9827503,9.5769751,,0,de:08119:4916_Parent,0,
de:08119:4916:3:1,,Murrhardt Bf Bstg 1,48.9829154,9.5766068,,0,de:08119:4916_Parent,0,1
de:08119:4916:3:2,,Murrhardt Bf Bstg 2,48.9828447,9.5769122,,0,de:08119:4916_Parent,0,2
de:08119:4916_Parent,,Murrhardt,48.982715,9.5777836,,1,,,
de:08119:4917:0:3,,Murrh. Erich-Schumm-Straße,48.9860458,9.5833172,,,,0,
de:08119:4917:0:4,,Murrh. Erich-Schumm-Straße,48.9860812,9.5832364,,,,0,
de:08119:4918:0:3,,Murrhardt Gymnasium,48.9888577,9.5845479,,,,0,
de:08119:4919:0:3,,Siegelsberg,48.9914101,9.5915907,,,,0,
de:08119:4922:0:3,,Murrhardt Alm,48.9745431,9.6030263,,,,0,
de:08119:4922:0:4,,Murrhardt Alm,48.9746433,9.6029634,,,,0,
de:08119:4923:0:3,,Murrhardt Hausen,48.9725264,9.6172376,,,,0,
de:08119:4923:0:4,,Murrhardt Hausen,48.9726031,9.6164561,,,,0,
de:08119:4924:0:3,,Eisenschmiedmühle,48.9712468,9.6289966,,,,0,
de:08119:4924:0:4,,Eisenschmiedmühle,48.9713648,9.6288708,,,,0,
de:08119:4925:1:3,,Fornsbach Marktplatz,48.9772613,9.6492356,,,,0,
de:08119:4925:1:4,,Fornsbach Marktplatz,48.9772082,9.6492715,,,,0,
de:08119:4926:0:3,,Fornsbach Kindergarten,48.9772613,9.6537811,,,,0,
de:08119:4926:0:4,,Fornsbach Kindergarten,48.9772613,9.6537631,,,,0,
de:08119:4927:0:3,,Fornsbach Alte Straße,48.9759877,9.6473312,,,,0,
de:08119:4928:0:4,,Stetten i. R. Kelter,48.7850839,9.3377448,,,,0,
de:08119:4929:0:3,,Stetten i. R. Ev. Kirche,48.7887416,9.3418681,,,,0,
de:08119:4930:0:3,,Stetten i. R. Kegelplatz,48.7871791,9.3378885,,,,0,
de:08119:4930:0:4,,Stetten i. R. Kegelplatz,48.7876348,9.3381221,,,,0,
de:08119:4931:0:3,,Stetten i. R. Klosterstr.,48.7900259,9.341356,,,,0,
de:08119:4932:0:3,,Stetten i. R. Zum Kl. Feldle,48.7904283,9.3396492,,,,0,
de:08119:4933:0:3,,Stetten i. R. Diakonie,48.7926299,9.3401523,,,,0,
de:08119:4933:0:4,,Stetten i. R. Diakonie,48.7931092,9.3407811,,,,0,
de:08119:4934:0:3,,Stetten i. R. Endersb. Str.,48.7961687,9.3418681,,0,de:08119:4934_Parent,0,
de:08119:4934:0:4,,Stetten i. R. Endersb. Str.,48.796145,9.3421465,,0,de:08119:4934_Parent,0,
de:08119:4934:0:5,,Stetten i. R. Endersb. Str.,48.7967664,9.3426586,,0,de:08119:4934_Parent,0,
de:08119:4934:0:6,,Stetten i. R. Endersb. Str.,48.7968374,9.3427394,,0,de:08119:4934_Parent,0,
de:08119:4934_Parent,,Stetten i. R. Endersb. Str.,48.7964113,9.3420477,,1,,,
de:08119:4935:0:3,,Rommelsh. Hangweide,48.8041982,9.3320405,,,,0,
de:08119:4935:0:4,,Rommelsh. Hangweide,48.804423,9.3318069,,,,0,
de:08119:4936:1:3,,Rommelsh. Rumold-Realschule,48.8075824,9.3256085,,,,0,
de:08119:4936:1:4,,Rommelsh. Rumold-Realschule,48.808103,9.3252582,,,,0,
de:08119:4936:1:5,,Rommelsh. Rumold-Realschule,48.8087952,9.3261026,,,,0,
de:08119:4938:0:3,,Rommelshausen Schafstr.,48.8061033,9.3229046,,,,0,
de:08119:4939:0:3,,Rommelsh. Unter den Arkaden,48.8077894,9.3186466,,,,0,
de:08119:4940:0:3,,Waiblingen Sommerhalde,48.8193779,9.3136071,,,,0,
de:08119:4940:0:4,,Waiblingen Sommerhalde,48.8198984,9.3134184,,,,0,
de:08119:4943:0:3,,Schorndorf Löwenkeller,48.8033343,9.5352035,,,,0,
de:08119:4946:0:4,,Oberberken Höhenweg,48.7767257,9.5527565,,,,0,
de:08119:4947:0:3,,Oberberken Backhaus,48.7768027,9.5553886,,,,0,
de:08119:4948:0:3,,Oberb. Unterb. Herrenbachstr.,48.7652932,9.5709384,,,,0,
de:08119:4949:0:3,,Backnang Gaildorfer Str.,48.9632736,9.4321308,,,,0,
de:08119:4949:0:4,,Backnang Gaildorfer Str.,48.9629551,9.4318253,,,,0,
de:08119:4950:0:3,,Oppenweiler Bühlfeld,48.9804687,9.4564212,,,,0,
de:08119:4951:0:3,,Oppenweiler Murrtalschule,48.9867296,9.4609667,,,,0,
de:08119:4951:0:4,,Oppenweiler Murrtalschule,48.9862521,9.4605804,,,,0,
de:08119:4952:1:2,,Sulzbach (M) Gleis 2,48.9994495,9.5003488,,,,0,2
de:08119:4952:2:3,,Sulzbach (M) Bf,49.0001509,9.5006453,,,,0,
de:08119:4952:3:1,,Sulzbach (M) Gleis 1,48.9995144,9.5003398,,,,0,1
de:08119:4953:0:3,,Sulzbach (M) Lautertal,49.0051777,9.4934498,,,,0,
de:08119:4953:0:4,,Sulzbach (M) Lautertal,49.0051188,9.4933869,,,,0,
de:08119:4954:0:3,,Spiegelberg Dauernberg Abzw.,49.0278601,9.4508606,,,,0,
de:08119:4954:0:4,,Spiegelberg Dauernberg Abzw.,49.0276009,9.4508427,,,,0,
de:08119:4955:0:3,,Siebersbach,49.0174687,9.4680185,,,,0,
de:08119:4955:0:4,,Siebersbach,49.0171683,9.4687281,,,,0,
de:08119:4956:0:3,,Bernhalden,49.0215395,9.4575711,,,,0,
de:08119:4956:0:4,,Bernhalden,49.0210329,9.4580741,,,,0,
de:08119:4956:0:5,,Bernhalden,49.0213805,9.4572836,,,,0,
de:08119:4957:0:3,,Dauernberg,49.0306343,9.4598618,,,,0,
de:08119:4958:0:3,,Spiegelberg Sulzbacher Str.,49.0362647,9.4468901,,,,0,
de:08119:4958:0:4,,Spiegelberg Sulzbacher Str.,49.0368065,9.4463601,,,,0,
de:08119:4959:0:3,,Spiegelberg Löwensteiner Str.,49.0390737,9.4467823,,,,0,
de:08119:4959:0:4,,Spiegelberg Löwensteiner Str.,49.0388028,9.4466835,,,,0,
de:08119:4960:0:3,,Gieshof,49.0477826,9.4436112,,,,0,
de:08119:4960:0:4,,Gieshof,49.048548,9.442695,,,,0,
de:08119:4961:0:3,,Spiegelb. Großhöchberger Str.,49.0378783,9.4468362,,,,0,
de:08119:4961:0:4,,Spiegelb. Großhöchberger Str.,49.0379195,9.4469081,,,,0,
de:08119:4962:0:3,,Erlach Abzweig,49.0399924,9.518926,,,,0,
de:08119:4962:0:4,,Erlach Abzweig,49.0406755,9.518944,,,,0,
de:08119:4964:0:3,,Mittelfischbach Abzw.,49.0499493,9.5040768,,,,0,
de:08119:4964:0:4,,Mittelfischbach Abzw.,49.0498315,9.5047326,,,,0,
de:08119:4965:0:3,,Großerlach Rathaus,49.0533404,9.514641,,,,0,
de:08119:4965:0:4,,Großerlach Rathaus,49.0533051,9.5147219,,,,0,
de:08119:4966:0:3,,Oberfischbach,49.0530813,9.4975641,,,,0,
de:08119:4966:0:4,,Oberfischbach,49.0530519,9.4974652,,,,0,
de:08119:4967:0:3,,Kleinerlach,49.0590683,9.4994865,,,,0,
de:08119:4967:0:4,,Kleinerlach,49.0590683,9.4993787,,,,0,
de:08119:4968:0:3,,Neufürstenhütte,49.063736,9.5001243,,,,0,
