stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
de:08416:10306:0:4,,Tübingen Jürgensenstraße,48.5320804,9.0788683,,,,0,
de:08416:10307:0:1,,Tübingen Eichhaldenstraße,48.5339899,9.0857224,,,,0,
de:08416:10307:0:4,,Tübingen Eichhaldenstraße,48.5345609,9.0865309,,,,0,
de:08416:10308:0:1,,Pfrondorf Seestraße,48.5459448,9.1031048,,,,0,
de:08416:10308:0:4,,Pfrondorf Seestraße,48.5460221,9.1027096,,,,0,
de:08416:10309:0:2,,Pfrondorf Rathaus,48.547711,9.1103812,,,,0,
de:08416:10309:0:4,,Pfrondorf Rathaus,48.5475564,9.1098961,,,,0,
de:08416:10310:0:1,,Pfrondorf Lusstraße,48.546147,9.1158879,,,,0,
de:08416:10310:0:4,,Pfrondorf Lusstraße,48.5461292,9.115798,,,,0,
de:08416:10311:0:5,,Tübingen Dieselstraße,48.5297782,9.0787156,,,,0,
de:08416:10311:0:7,,Tübingen Dieselstraße,48.5294689,9.0790929,,,,0,
de:08416:10312:0:2,,Tübingen Am Mühlbach,48.5277675,9.0793624,,,,0,
de:08416:10312:0:4,,Tübingen Am Mühlbach,48.5278032,9.0793174,,,,0,
de:08416:10313:0:1,,Tübingen Benzstraße,48.528755,9.0762362,,,,0,
de:08416:10313:0:4,,Tübingen Benzstraße,48.5289573,9.0758769,,,,0,
de:08416:10315:0:1,,Tübingen Herrlesberg,48.5325266,9.0904655,,,,0,
de:08416:10315:0:4,,Tübingen Herrlesberg,48.5327526,9.0904116,,,,0,
de:08416:10316:0:1,,Tübingen Stauden,48.5356911,9.0925856,,,,0,
de:08416:10316:0:4,,Tübingen Stauden,48.5362146,9.0932413,,,,0,
de:08416:10317:0:1,,Tübingen Käthe-Kollwitz-Str.,48.5346502,9.0926844,,,,0,
de:08416:10317:0:4,,Tübingen Käthe-Kollwitz-Str.,48.5339364,9.0926754,,,,0,
de:08416:10318:0:1,,Tübingen B.-v.-Suttner-Straße,48.5316462,9.0904027,,,,0,
de:08416:10318:0:4,,Tübingen B.-v.-Suttner-Straße,48.5314855,9.0906003,,,,0,
de:08416:10319:0:1,,Tübingen Steige,48.5292309,9.0851565,,,,0,
de:08416:10319:0:4,,Tübingen Steige,48.5291536,9.0833419,,,,0,
de:08416:10320:0:1,,Tübingen Wolfsbaumweg,48.5295879,9.087537,,,,0,
de:08416:10320:0:4,,Tübingen Wolfsbaumweg,48.5295998,9.0869801,,,,0,
de:08416:10322:0:1,,Tübingen Dorfackerschule,48.5304088,9.0832251,,,,0,
de:08416:10323:0:1,,Pfrondorf Lindenstraße,48.5501789,9.1055662,,,,0,
de:08416:10323:0:4,,Pfrondorf Lindenstraße,48.5504227,9.1052967,,,,0,
de:08416:10324:0:4,,Pfrondorf Herm.-Reuchlin-Str.,48.5497508,9.1082701,,,,0,
de:08416:10325:0:1,,Tübingen Gottfr.-Pressel-Weg,48.5302779,9.0899625,,,,0,
de:08416:10325:0:4,,Tübingen Gottfr.-Pressel-Weg,48.5301352,9.0893247,,,,0,
de:08416:10326:0:4,,Pfrondorf Maienfeldstraße,48.549501,9.1098781,,,,0,
de:08416:10327:0:2,,Pfrondorf Schönbuchhalle,48.5522423,9.1076683,,,,0,
de:08416:10327:0:4,,Pfrondorf Schönbuchhalle,48.5519628,9.1080725,,,,0,
de:08416:10328:0:4,,Tübingen Viktor-Renner-Straße,48.5365714,9.0804942,,,,0,
de:08416:10329:0:4,,Tübingen Fried.-Zundel-Str.,48.5348108,9.081698,,,,0,
de:08416:10331:0:1,,Tübingen Deichelweg,48.5269346,9.0816171,,,,0,
de:08416:10331:0:4,,Tübingen Deichelweg,48.5268215,9.0820932,,,,0,
de:08416:10332:0:1,,Tübingen Stäudach,48.5367439,9.0894235,,,,0,
de:08416:10333:0:1,,Pfrondorf Zollernstraße,48.544916,9.0985594,,,,0,
de:08416:10333:0:4,,Pfrondorf Zollernstraße,48.545023,9.0975173,,,,0,
de:08416:10334:0:1,,Tübingen Gartenstraße Bstg 1,48.5203364,9.0764249,,,,0,1
de:08416:10334:0:4,,Tübingen Gartenstraße,48.520271,9.0760745,,,,0,
de:08416:10336:0:1,,Tübingen Kielmeyerstraße,48.5188132,9.0680436,,,,0,
de:08416:10336:0:4,,Tübingen Kielmeyerstraße,48.5188727,9.0678549,,,,0,
de:08416:10337:0:1,,Pfrondorf Steinbruchstraße,48.5465692,9.1052159,,,,0,
de:08416:10337:0:4,,Pfrondorf Steinbruchstraße,48.5462303,9.1052877,,,,0,
de:08416:10338:0:1,,Pfrondorf Bei der Kirche,48.54805,9.1106507,,,,0,
de:08416:10499:0:4,,Tübingen Mühlstraße,48.5194796,9.0586113,,,,0,
de:08416:10501:0:2,,Tübingen Neckarbrücke,48.5192594,9.0581621,,,,0,
de:08416:10501:0:3,,Tübingen Neckarbrücke,48.519075,9.058216,,,,0,
de:08416:10501:0:4,,Tübingen Neckarbrücke,48.5186347,9.0579465,,,,0,
de:08416:10502:0:5,,Tübingen Nonnenhaus,48.5219667,9.0576231,,,,0,
de:08416:10503:0:1,,Tübingen Uni / Neue Aula,48.5249594,9.0606954,,,,0,
de:08416:10503:0:2,,Tübingen Uni / Neue Aula,48.5244894,9.0603181,,,,0,
de:08416:10503:0:3,,Tübingen Uni / Neue Aula,48.5243347,9.0601474,,,,0,
de:08416:10504:0:1,,Tübingen Lothar-Meyer-Bau,48.5279221,9.0633544,,,,0,
de:08416:10505:0:1,,Tübingen Pauline-Krone-Heim,48.5303255,9.0671632,,,,0,
de:08416:10505:0:4,,Tübingen Pauline-Krone-Heim,48.5304742,9.0663907,,,,0,
de:08416:10506:0:1,,Tübingen Mohlstraße,48.5293083,9.0621147,,,,0,
de:08416:10506:0:4,,Tübingen Mohlstraße,48.5283505,9.0611535,,,,0,
de:08416:10507:0:8,,Tübingen Hölderlinstraße,48.5248761,9.0580903,,,,0,
de:08416:10508:0:4,,Tübingen Stadtgraben,48.5229127,9.0536975,,,,0,
de:08416:10509:0:1,,Tübingen Gmelinstraße,48.5251379,9.059303,,,,0,
de:08416:10510:0:1,,Tübingen Rümelinstraße,48.5235553,9.0547036,,,,0,
de:08416:10517:0:1,,Tübingen Blaue Brücke,48.5167782,9.0615308,,,,0,
de:08416:10517:0:4,,Tübingen Blaue Brücke,48.5168555,9.0616655,,,,0,
de:08416:10518:0:4,,Tübingen Poststraße,48.5169626,9.0593479,,,,0,
de:08416:10520:0:2,,Tübingen Wilhelmstraße,48.5227283,9.0587101,,,,0,
de:08416:10520:0:3,,Tübingen Wilhelmstraße,48.5225319,9.0585125,,,,0,
de:08416:10600:0:1,,Tübingen Österbergstraße,48.5215324,9.058216,,,,0,
de:08416:10600:0:4,,Tübingen Österbergstraße,48.5215978,9.0583508,,,,0,
de:08416:10601:0:1,,Tübingen Wielandshöhe,48.5208838,9.0626806,,,,0,
de:08416:10601:0:4,,Tübingen Wielandshöhe,48.5215383,9.0634442,,,,0,
de:08416:10602:0:1,,Tübingen Kleiststraße,48.5215562,9.0686455,,,,0,
de:08416:10603:0:1,,Tübingen Stauffenbergstraße,48.5222285,9.0711967,,,,0,
de:08416:10604:0:4,,Tübingen Fritz-Bauer-Straße,48.5228354,9.0746372,,,,0,
de:08416:10605:0:4,,Tübingen Schwabstraße,48.5206458,9.0677022,,,,0,
de:08416:10606:0:4,,Tübingen Rechter Österberg,48.5215978,9.0719872,,,,0,
de:08416:10607:0:4,,Tübingen Österberg,48.5229306,9.0778173,,,,0,
de:08416:10608:0:1,,Tübingen Doblerstraße,48.5219786,9.0604528,,,,0,
de:08416:10608:0:4,,Tübingen Doblerstraße,48.5216097,9.0605067,,,,0,
de:08416:10610:0:1,,Tübingen Jugendherberge,48.5187596,9.0629501,,,,0,
de:08416:10610:0:4,,Tübingen Jugendherberge,48.5189143,9.0621417,,,,0,
de:08416:10611:0:1,,Tübingen Hundskapfklinge,48.5192297,9.0722387,,,,0,
de:08416:10611:0:4,,Tübingen Hundskapfklinge,48.5192832,9.0719153,,,,0,
de:08416:10612:0:1,,Tübingen Aeulestraße,48.5236207,9.0821561,,,,0,
de:08416:10612:0:4,,Tübingen Aeulestraße,48.5238766,9.0823178,,,,0,
de:08416:10613:0:1,,Tübingen Aeulehöfe,48.5263277,9.0863333,,,,0,
de:08416:10613:0:4,,Tübingen Aeulehöfe,48.5257685,9.0856955,,,,0,
de:08416:10614:0:1,,Tübingen Alter Güterbahnhof,48.5154274,9.068376,,,,0,
de:08416:10614:0:4,,Tübingen Alter Güterbahnhof,48.5154274,9.0691036,,,,0,
de:08416:10615:0:1,,Tübingen Eisenbahnstr.(Tunnel),48.5155702,9.0764159,,,,0,
de:08416:10615:0:4,,Tübingen Eisenbahnstr.(Tunnel),48.5155643,9.076335,,,,0,
de:08416:10616:0:1,,Tübingen Au Ost,48.5180635,9.0847972,,,,0,
de:08416:10616:0:4,,Tübingen Au Ost,48.5187299,9.0855877,,,,0,
de:08416:10617:0:1,,Tübingen Neckaraue,48.520033,9.0878065,,,,0,
de:08416:10617:0:4,,Tübingen Neckaraue,48.5200687,9.0876718,,,,0,
de:08416:10618:0:4,,Tübingen Vor dem Großholz,48.5223356,9.0963495,,,,0,
de:08416:10619:0:1,,Tübingen Bismarckstr.,48.5182598,9.0748887,,,,0,
de:08416:10619:0:4,,Tübingen Bismarckstr.,48.5182479,9.0745384,,,,0,
de:08416:10620:0:1,,Tübingen Biererstraße,48.5173375,9.0618542,,,,0,
de:08416:10620:0:4,,Tübingen Biererstraße,48.5173673,9.0618272,,,,0,
de:08416:10621:0:1,,Tübingen Brückenstraße,48.5170043,9.068906,,,,0,
de:08416:10621:0:4,,Tübingen Brückenstraße,48.5171828,9.0692743,,,,0,
de:08416:10622:0:1,,Tübingen Neckarsulmer Str.,48.5198307,9.0785359,,,,0,
de:08416:10622:0:4,,Tübingen Neckarsulmer Str.,48.5198247,9.0788234,,,,0,
de:08416:10623:0:1,,Tübingen Betriebshof TüBus,48.5208541,9.0838989,,,,0,
de:08416:10624:0:1,,Tübingen August-Bebel-Str.,48.5183788,9.0801798,,,,0,
de:08416:10625:0:1,,Tübingen Schaffhausenstraße,48.5184978,9.0837282,,,,0,
de:08416:10626:0:1,,Tübingen Düsseldorfer Str.,48.5217585,9.0821382,,,,0,
de:08416:10627:0:1,,Tübingen Egeriaplatz,48.526887,9.0876987,,,,0,
de:08416:10627:0:4,,Tübingen Egeriaplatz,48.526887,9.0876808,,,,0,
de:08416:10700:0:1,,Tübingen Hegelstraße,48.5133089,9.0513888,,,,0,
de:08416:10700:0:4,,Tübingen Hegelstraße,48.5134577,9.0513619,,,,0,
de:08416:10701,,Tübingen Hauptbahnhof Süd,48.51391,9.0572997,,,,0,
de:08416:10701:0:1,,Tübingen Hauptbahnhof Süd,48.5138921,9.0574614,,,,0,
de:08416:10701:0:4,,Tübingen Hauptbahnhof Süd,48.5139278,9.057138,,,,0,
de:08416:10702:0:1,,Tübingen Moltkestraße,48.5118331,9.0564463,,,,0,
de:08416:10702:0:4,,Tübingen Moltkestraße,48.5124758,9.0569314,,,,0,
de:08416:10703:0:1,,Tübingen Windfeldstraße,48.5091075,9.0543712,,,,0,
de:08416:10703:0:4,,Tübingen Windfeldstraße,48.5090777,9.054506,,,,0,
de:08416:10704:0:1,,Tübingen Heinlenstraße,48.5065543,9.0549372,,,,0,
de:08416:10704:0:4,,Tübingen Heinlenstraße Bstg 4,48.5065245,9.0550629,,,,0,4
de:08416:10705,,Tübingen Feuerhägle,48.5040545,9.0554223,,,,0,
de:08416:10705:0:1,,Tübingen Feuerhägle,48.5038462,9.0552336,,,,0,
de:08416:10705:0:4,,Tübingen Feuerhägle,48.5037748,9.0551258,,,,0,
de:08416:10706:0:1,,Tübingen Paul-Dietz-Straße Bstg 1,48.5013344,9.0559073,,,,0,1
de:08416:10706:0:4,,Tübingen Paul-Dietz-Straße,48.501382,9.0560421,,,,0,
de:08416:10707:0:1,,Tübingen Albrechtstraße,48.5115475,9.0517212,,,,0,
de:08416:10707:0:4,,Tübingen Albrechtstraße,48.5115177,9.051802,,,,0,
de:08416:10708:0:1,,Tübingen Derend. Käppele,48.500132,9.048101,,,,0,
de:08416:10708:0:4,,Tübingen Derend. Käppele,48.5006201,9.0483795,,,,0,
de:08416:10709:0:1,,Tübingen Marienstraße,48.501382,9.0503827,,,,0,
de:08416:10711:0:4,,Tübingen Danziger Straße,48.4999178,9.0500593,,,,0,
de:08416:10713:0:1,,Tübingen Feuerhägle Schulen,48.5048997,9.0557187,,,,0,
de:08416:10715,,Tübingen Steinlach/Hbf Süd,48.514386,9.0580094,,,,0,
de:08416:10715:0:1,,Tübingen Steinlach/Hbf Süd,48.5143146,9.0579106,,,,0,
de:08416:10715:0:4,,Tübingen Steinlach/Hbf Süd,48.5142908,9.0580633,,,,0,
de:08416:10716:0:1,,Tübingen Neuffenstraße,48.50634,9.0510924,,,,0,
de:08416:10716:0:4,,Tübingen Neuffenstraße,48.5068876,9.0513349,,,,0,
de:08416:10717:0:1,,Tübingen Mühlenviertel,48.50337,9.0525926,,,,0,
de:08416:10717:0:4,,Tübingen Mühlenviertel,48.5032153,9.0522961,,,,0,
de:08416:10722:0:1,,Tübingen Fuchsstraße,48.499632,9.0617194,,,,0,
de:08416:10722:0:4,,Tübingen Fuchsstraße,48.4997332,9.061414,,,,0,
de:08416:10723:0:4,,Tübingen Nelkenweg,48.4968164,9.0635071,,,,0,
de:08416:10726:0:1,,Tübingen Ernst-Simon-Straße Bstg 1,48.4955128,9.0579286,,,,0,1
de:08416:10726:0:4,,Tübingen Ernst-Simon-Straße Bstg 4,48.4955247,9.0578747,,,,0,4
de:08416:10727:0:1,,Tübingen Horn-Straße,48.493834,9.0608211,,0,de:08416:10727_Parent,0,
de:08416:10727:0:2,,Tübingen Horn-Straße,48.4933756,9.0604977,,0,de:08416:10727_Parent,0,
de:08416:10727:0:4,,Tübingen Horn-Straße,48.4936435,9.0610277,,0,de:08416:10727_Parent,0,
de:08416:10727:0:5,,Tübingen Horn-Straße,48.4934173,9.0604888,,0,de:08416:10727_Parent,0,
de:08416:10727_Parent,,Tübingen Horn-Straße,48.4935899,9.0609738,,1,,,
de:08416:10729:0:1,,Tübingen Memmingerstraße,48.5075779,9.0574884,,,,0,
de:08416:10729:0:4,,Tübingen Memmingerstraße,48.5074768,9.0580543,,,,0,
de:08416:10730:0:1,,Tübingen Waldhörnlestraße,48.498513,9.0572548,,,,0,
de:08416:10730:0:5,,Tübingen Waldhörnlestraße,48.498632,9.0575243,,,,0,
de:08416:10731:0:1,,Tübingen Abzw. Kressbach,48.488071,9.0658068,,,,0,
de:08416:10731:0:4,,Tübingen Abzw. Kressbach,48.488464,9.0659415,,,,0,
de:08416:10800:0:1,,Tübingen Landestheater,48.5154453,9.0641269,,,,0,
de:08416:10800:0:4,,Tübingen Landestheater,48.5157309,9.0636778,,,,0,
de:08416:10801:0:1,,Tübingen Reutlinger Str.,48.5128924,9.0745833,,,,0,
de:08416:10801:0:4,,Tübingen Reutlinger Str.,48.5130531,9.0746103,,,,0,
de:08416:10808:0:1,,Tübingen Aixer Straße,48.5109226,9.0759757,,,,0,
de:08416:10808:0:4,,Tübingen Aixer Straße,48.5109583,9.0758499,,,,0,
de:08416:10810:0:1,,Tübingen Sternplatz,48.5134161,9.0655553,,,,0,
de:08416:10810:0:4,,Tübingen Sternplatz,48.5138505,9.0656541,,,,0,
de:08416:10811:0:1,,Tübingen Kiesäckerstraße,48.5123211,9.0662559,,,,0,
de:08416:10811:0:4,,Tübingen Kiesäckerstraße,48.5118153,9.0668309,,,,0,
de:08416:10812:0:1,,Tübingen Königsberger Straße Bstg 1,48.5104763,9.0686095,,0,de:08416:10812_Parent,0,1
de:08416:10812:0:2,,Tübingen Königsberger Straße,48.5100894,9.0680526,,0,de:08416:10812_Parent,0,
de:08416:10812:0:4,,Tübingen Königsberger Straße,48.5105298,9.0683849,,0,de:08416:10812_Parent,0,
de:08416:10812:0:5,,Tübingen Königsberger Straße,48.510512,9.0677471,,0,de:08416:10812_Parent,0,
de:08416:10812_Parent,,Tübingen Königsberger Straße,48.5104286,9.0684209,,1,,,
de:08416:10813:0:1,,Tübingen Stadtwerke,48.5111904,9.0713853,,0,de:08416:10813_Parent,0,
de:08416:10813:0:2,,Tübingen Stadtwerke,48.5111666,9.0727058,,0,de:08416:10813_Parent,0,
de:08416:10813:0:3,,Tübingen Stadtwerke,48.511601,9.0739276,,0,de:08416:10813_Parent,0,
de:08416:10813:0:4,,Tübingen Stadtwerke,48.5111904,9.0713494,,0,de:08416:10813_Parent,0,
de:08416:10813:0:5,,Tübingen Stadtwerke,48.5112559,9.072607,,0,de:08416:10813_Parent,0,
de:08416:10813_Parent,,Tübingen Stadtwerke,48.5111547,9.0713224,,1,,,
de:08416:10814:0:1,,Tübingen Görlitzer Weg,48.5097681,9.0750684,,,,0,
de:08416:10814:0:4,,Tübingen Görlitzer Weg,48.5095598,9.0749606,,,,0,
de:08416:10815:0:1,,Tübingen Wennf. Garten,48.5068578,9.0740174,,,,0,
de:08416:10815:0:4,,Tübingen Wennf. Garten,48.5068042,9.0741431,,,,0,
de:08416:10816:0:1,,Tübingen Schweickhardtstraße,48.5130828,9.0702984,,,,0,
de:08416:10816:0:4,,Tübingen Schweickhardtstraße,48.5132078,9.0704151,,,,0,
de:08416:10817:0:1,,Tübingen Tilsiter Weg,48.508304,9.074242,,,,0,
de:08416:10817:0:4,,Tübingen Tilsiter Weg,48.508554,9.0744845,,,,0,
de:08416:10818:0:1,,Tübingen Wankheimer Täle,48.5104108,9.0784012,,,,0,
de:08416:10818:0:4,,Tübingen Wankheimer Täle,48.5107084,9.0787874,,,,0,
de:08416:10819:0:4,,Tübingen Franz. Viertel,48.5108452,9.0801978,,,,0,
de:08416:10820:0:2,,Tübingen Sudetenstraße,48.5089051,9.0695977,,,,0,
de:08416:10820:0:4,,Tübingen Sudetenstraße,48.5093931,9.0698851,,,,0,
de:08416:10821:0:4,,Tübingen Bergfriedhof West,48.5035486,9.0663188,,,,0,
de:08416:10822:0:1,,Tübingen Bergfriedhof Süd,48.504114,9.0703882,,,,0,
de:08416:10822:0:4,,Tübingen Bergfriedhof Süd,48.5042033,9.0698582,,,,0,
de:08416:10823:0:1,,Tübingen Bergfriedhof Ost,48.5053044,9.0724902,,,,0,
de:08416:10823:0:4,,Tübingen Bergfriedhof Ost,48.5052449,9.0723824,,,,0,
de:08416:10824:0:1,,Tübingen Fichtenweg,48.5422754,9.0599498,,,,0,
de:08416:10824:0:2,,Tübingen Fichtenweg,48.5428166,9.0583597,,,,0,
de:08416:10824:0:4,,Tübingen Fichtenweg,48.5422694,9.059824,,,,0,
de:08416:10826:0:1,,Tübingen Hügelschule,48.5144039,9.0679717,,,,0,
de:08416:10826:0:4,,Tübingen Hügelschule,48.5142075,9.069418,,,,0,
de:08416:10828:0:1,,Tübingen Galgenberg,48.5077386,9.072086,,,,0,
de:08416:10828:0:4,,Tübingen Galgenberg,48.5077565,9.0722657,,,,0,
de:08416:10900:0:1,,Tübingen Bläsibad,48.4877853,9.0672531,,,,0,
de:08416:10900:0:4,,Tübingen Bläsibad,48.4878031,9.067801,,,,0,
de:08416:10901:0:1,,Tübingen Hechinger Straße,48.5144753,9.0604528,,,,0,
de:08416:10901:0:4,,Tübingen Hechinger Straße,48.5140706,9.0604528,,,,0,
de:08416:10903:0:1,,Tübingen Waldhörnle,48.499013,9.0632645,,,,0,
de:08416:10903:0:4,,Tübingen Waldhörnle,48.4987153,9.0639113,,,,0,
de:08416:10903:0:5,,Tübingen Waldhörnle,48.4994356,9.0634442,,,,0,
de:08416:10904:0:1,,Tübingen Freibad,48.5101906,9.0428279,,,,0,
de:08416:10904:0:4,,Tübingen Freibad,48.510512,9.0434208,,,,0,
de:08416:10905:0:1,,Weilheim Alte Landstr.,48.4934411,9.0319672,,,,0,
de:08416:10905:0:4,,Weilheim Alte Landstr.,48.4939531,9.0318594,,,,0,
de:08416:10906:0:1,,Weilheim Kneiple,48.4955961,9.0315181,,,,0,
de:08416:10906:0:4,,Weilheim Kneiple,48.4955961,9.031554,,,,0,
de:08416:10907:0:1,,Weilheim Rathaus,48.4898869,9.0324883,,,,0,
de:08416:10907:0:4,,Weilheim Rathaus,48.4901489,9.0327218,,,,0,
de:08416:10909:0:1,,Tübingen Sindelf. Str. (B296),48.5233232,9.0284728,,,,0,
de:08416:10909:0:4,,Tübingen Sindelf. Str. (B296),48.523228,9.0287513,,,,0,
de:08416:10911:0:1,,Tübingen Brühlstraße,48.5097919,9.0515326,,,,0,
de:08416:10911:0:4,,Tübingen Brühlstraße,48.5098752,9.0516224,,,,0,
de:08416:10914:0:1,,Tübingen Gottlob-Braeuning-Str,48.5100061,9.0493227,,,,0,
de:08416:10914:0:4,,Tübingen Gottlob-Braeuning-Str,48.5100299,9.0493227,,,,0,
de:08416:10916:0:1,,Tübingen Mühlbachäcker,48.5076077,9.0486759,,,,0,
de:08416:10916:0:4,,Tübingen Mühlbachäcker,48.5074887,9.0488915,,,,0,
de:08416:10918:0:1,,Tübingen Regierungspräsidium,48.5121009,9.0501941,,,,0,
de:08416:10918:0:4,,Tübingen Regierungspräsidium,48.5122021,9.0493676,,,,0,
de:08416:10920:0:1,,Tübingen Loretto,48.5114939,9.0599408,,,,0,
de:08416:10920:0:4,,Tübingen Loretto,48.5111785,9.0599677,,,,0,
de:08416:10921:0:1,,Tübingen Hechinger Eck,48.5093217,9.0595186,,0,de:08416:10921_Parent,0,
de:08416:10921:0:2,,Tübingen Hechinger Eck,48.5088873,9.0595455,,0,de:08416:10921_Parent,0,
de:08416:10921:0:4,,Tübingen Hechinger Eck,48.5095598,9.0596623,,0,de:08416:10921_Parent,0,
de:08416:10921:0:5,,Tübingen Hechinger Eck,48.5090658,9.0601833,,0,de:08416:10921_Parent,0,
de:08416:10921_Parent,,Tübingen Hechinger Eck,48.5089765,9.0594198,,1,,,
de:08416:10922:0:1,,Tübingen Alexanderstraße,48.5099526,9.0663637,,,,0,
de:08416:11000:1:A,,Tübingen Hauptbahnhof Bstg A,48.5165104,9.0569943,,0,de:08416:11000_Parent,0,A
de:08416:11000:1:Flix,,Tübingen Hauptbahnhof,48.5161474,9.055575,,0,de:08416:11000_Parent,0,
de:08416:11000:1:L,,Tübingen Hauptbahnhof Bstg L,48.5166592,9.0568326,,0,de:08416:11000_Parent,0,L
de:08416:11000:11:A,,Tübingen Hauptbahnhof Bstg A,48.5163021,9.0548114,,0,de:08416:11000_Parent,0,A
de:08416:11000:11:B,,Tübingen Hauptbahnhof Bstg B,48.5163378,9.0553234,,0,de:08416:11000_Parent,0,B
de:08416:11000:11:C,,Tübingen Hauptbahnhof Bstg C,48.5163676,9.0557546,,0,de:08416:11000_Parent,0,C
de:08416:11000:12:D,,Tübingen Hauptbahnhof Bstg D,48.5163616,9.0559972,,0,de:08416:11000_Parent,0,D
de:08416:11000:12:E,,Tübingen Hauptbahnhof Bstg E,48.5164033,9.0564104,,0,de:08416:11000_Parent,0,E
de:08416:11000:12:F,,Tübingen Hauptbahnhof Bstg F,48.516439,9.0568506,,0,de:08416:11000_Parent,0,F
de:08416:11000:13:L,,Tübingen Hauptbahnhof Bstg L,48.5164806,9.0563655,,0,de:08416:11000_Parent,0,L
de:08416:11000:13:M,,Tübingen Hauptbahnhof Bstg M,48.5165164,9.0567338,,0,de:08416:11000_Parent,0,M
de:08416:11000:14:G,,Tübingen Hauptbahnhof Bstg G,48.516314,9.0544431,,0,de:08416:11000_Parent,0,G
de:08416:11000:14:H,,Tübingen Hauptbahnhof Bstg H,48.5163378,9.0546138,,0,de:08416:11000_Parent,0,H
de:08416:11000:14:I,,Tübingen Hauptbahnhof Bstg I,48.5164092,9.0551707,,0,de:08416:11000_Parent,0,I
de:08416:11000:14:J,,Tübingen Hauptbahnhof Bstg J,48.5163795,9.055548,,0,de:08416:11000_Parent,0,J
de:08416:11000:15:N,,Tübingen Hauptbahnhof Bstg N,48.516082,9.0540029,,0,de:08416:11000_Parent,0,N
de:08416:11000:15:O,,Tübingen Hauptbahnhof Bstg O,48.5160463,9.0537963,,0,de:08416:11000_Parent,0,O
de:08416:11000:15:R,,Tübingen Hauptbahnhof Bstg R,48.5159808,9.0531944,,0,de:08416:11000_Parent,0,R
de:08416:11000:2:1,,Tübingen Hauptbahnhof,48.5157249,9.0546946,,0,de:08416:11000_Parent,0,
de:08416:11000:2:13,,Tübingen Hauptbahnhof,48.5157606,9.0542994,,0,de:08416:11000_Parent,0,
de:08416:11000:3:12,,Tübingen Hauptbahnhof,48.51535,9.0528621,,0,de:08416:11000_Parent,0,
de:08416:11000:3:2,,Tübingen Hauptbahnhof,48.5157249,9.0550539,,0,de:08416:11000_Parent,0,
de:08416:11000:3:3,,Tübingen Hauptbahnhof,48.5155881,9.0551078,,0,de:08416:11000_Parent,0,
de:08416:11000:4:5,,Tübingen Hauptbahnhof,48.5154631,9.0547755,,0,de:08416:11000_Parent,0,
de:08416:11000:4:6,,Tübingen Hauptbahnhof,48.5153322,9.0547755,,0,de:08416:11000_Parent,0,
de:08416:11000_Parent,,Tübingen Hauptbahnhof,48.5161474,9.055575,,1,,,
de:08416:12001:1:4,,Tübingen Lustnau Bahnhof,48.5229484,9.0936725,,,,0,
de:08416:12001:2:1,,Tübingen Lustnau Bahnhof,48.5238587,9.09449,,,,0,
de:08416:12001:3:2,,Tübingen Lustnau Bahnhof,48.5243049,9.0954063,,,,0,
de:08416:12041:1:9,,Tübingen Westbahnhof,48.5203543,9.040115,,0,de:08416:12041_Parent,0,
de:08416:12041:2:2,,Tübingen Westbahnhof,48.5204257,9.0384531,,0,de:08416:12041_Parent,0,
de:08416:12041:2:5,,Tübingen Westbahnhof,48.5204078,9.0391987,,0,de:08416:12041_Parent,0,
de:08416:12041:3:4,,Tübingen Westbahnhof,48.5201996,9.0383004,,0,de:08416:12041_Parent,0,
de:08416:12041:4:3,,Tübingen Westbahnhof,48.5207767,9.0386866,,0,de:08416:12041_Parent,0,
de:08416:12041:5:1,,Tübingen Westbahnhof,48.5200508,9.03795,,0,de:08416:12041_Parent,0,
de:08416:12041:5:2,,Tübingen Westbahnhof,48.5200151,9.0383992,,0,de:08416:12041_Parent,0,
de:08416:12041_Parent,,Tübingen Westbahnhof,48.5201996,9.0383004,,1,,,
de:08416:12043:1:1,,Unterjesingen Mitte Bf.,48.5252033,8.9805297,,,,0,
de:08416:12043:2:1,,Unterjesingen Mitte Bf.,48.52465,8.9818502,,,,0,
de:08416:12046:2:1,,Unterjesingen Sandäcker,48.5232816,8.9882283,,,,0,
de:08416:12101:1:1,,Tübingen Derendingen Bhf,48.5033879,9.0506432,,,,0,
de:08416:12101:1:4,,Tübingen Derendingen Bhf,48.5036617,9.0498707,,,,0,
de:08416:12101:2:1,,Tübingen Derendingen Bhf,48.5033879,9.0506432,,,,0,
de:08416:12502:1:1,,Kilchberg Bahnhof,48.4889284,9.0072995,,,,0,
de:08416:12502:1:4,,Kilchberg Bahnhof,48.4888867,9.0074702,,,,0,
de:08416:13034:0:1,,Bühl Rathaus,48.483409,8.9975887,,,,0,
de:08416:13034:0:4,,Bühl Rathaus,48.4832899,8.9970407,,,,0,
de:08416:13035:0:1,,Bühl Römerstraße,48.4823134,8.9939865,,,,0,
de:08416:13041:0:1,,Kilchberg Rathaus,48.488589,9.0172169,,,,0,
de:08416:13041:0:4,,Kilchberg Rathaus,48.488595,9.0168127,,,,0,
de:08416:13042:0:1,,Kilchberg Schloß/L370,48.4907561,9.0132643,,,,0,
de:08416:13050:0:1,,Kilchberg Keltengrab,48.4889284,9.0198939,,,,0,
