origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg
Geltendorf,Lindau-Insel,Train Longue Distance,48.1060563,11.03804,47.5451508,9.6804521,21:46:00,24:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geltendorf,Lindau-Insel,119.0014700454264,1.8892673384411895
Geltendorf,Lindau-Reutin,Train Longue Distance Nuit,48.1060563,11.03804,47.5524814,9.7029189,05:48:00,07:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geltendorf,Lindau-Reutin,117.14009269494763,1.8597161116249885
Giengen (Brenz),Bahnhof Überlingen,Train Longue Distance,48.619741,10.2380274,47.7689677,9.1630584,07:30:00,09:59:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Bahnhof Überlingen,123.6840474822574,1.9636079378283184
Giengen (Brenz),Friedrichshafen Stadtbahnhof,Train Longue Distance,48.619741,10.2380274,47.6532824,9.4735701,07:30:00,09:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Friedrichshafen Stadtbahnhof,121.51733425814723,1.9292091986823454
Giengen (Brenz),Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance,48.619741,10.2380274,47.8156006,9.0531495,07:30:00,10:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Ludwigshafen(Bodensee) Bahnhof,125.30393883019786,1.9893253328682212
Giengen (Brenz),Radolfzell Bahnhof,Train Longue Distance,48.619741,10.2380274,47.735852,8.969157,07:30:00,10:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Radolfzell Bahnhof,136.05270464967822,2.1599727390182912
Giengen (Brenz),"Salem, Bahnhof",Train Longue Distance,48.619741,10.2380274,47.7577,9.2969523,07:30:00,09:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),"Salem, Bahnhof",118.5516926923062,1.8821266731830535
Giengen (Brenz),Singen (Htw) Bahnhof,Train Longue Distance,48.619741,10.2380274,47.7596204,8.8421802,07:30:00,11:00:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Singen (Htw) Bahnhof,140.90013699765305,2.2369305749747395
Giengen (Brenz),Sipplingen Bahnhof,Train Longue Distance,48.619741,10.2380274,47.7955392,9.0956039,07:30:00,10:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Sipplingen Bahnhof,124.76161855107719,1.9807154561169016
Giengen (Brenz),Uhldingen-Mühlhofen Bahnhof,Train Longue Distance,48.619741,10.2380274,47.7369033,9.24856,07:30:00,09:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Uhldingen-Mühlhofen Bahnhof,122.55072870142088,1.9456153688637579
Giengen (Brenz),Überlingen Bahnhof Therme,Train Longue Distance,48.619741,10.2380274,47.7694386,9.1446878,07:30:00,10:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Überlingen Bahnhof Therme,124.52552489973387,1.976967233308175
Grenzach Bahnhof Bstg 2,Bahnhof Überlingen,Train Longue Distance Nuit,47.5509596,7.6593864,47.7689677,9.1630584,05:30:00,07:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Bahnhof Überlingen,115.1920721307758,0.10159940761934426
Grenzach Bahnhof Bstg 2,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.7305231,9.3448325,05:30:00,08:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Bermatingen-Ahausen Bahnhof,127.84074918164298,0.11275554077820911
Grenzach Bahnhof Bstg 2,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.6533671,9.473588,05:30:00,08:28:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Friedrichshafen Stadtbahnhof,136.49404812283586,0.12038775044434123
Grenzach Bahnhof Bstg 2,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.8155463,9.0531316,05:30:00,07:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Ludwigshafen(Bodensee) Bahnhof,108.4021865808863,0.09561072856434172
Grenzach Bahnhof Bstg 2,Markdorf Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.7168416,9.3884457,05:30:00,08:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Markdorf Bahnhof,130.86268481631188,0.11542088800798708
Grenzach Bahnhof Bstg 2,Radolfzell Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.7356829,8.9691391,05:30:00,07:29:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Radolfzell Bahnhof,100.2481059900553,0.08841882948322877
Grenzach Bahnhof Bstg 2,"Salem, Bahnhof",Train Longue Distance Nuit,47.5509596,7.6593864,47.7577,9.2969523,05:30:00,08:07:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,"Salem, Bahnhof",124.78865260207841,0.11006359159503316
Grenzach Bahnhof Bstg 2,Uhldingen-Mühlhofen Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.7369576,9.248578,05:30:00,08:01:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Uhldingen-Mühlhofen Bahnhof,120.83662068320409,0.106577899442586
Göppingen Gleis 6,Enzisweiler,Train Longue Distance,48.699928,9.6519395,47.5641329,9.6651717,21:07:00,23:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Enzisweiler,126.2984699746807,2.0051145093180307
Göppingen Gleis 6,Eriskirch Bahnhof,Train Longue Distance,48.699928,9.6519395,47.6285332,9.5265347,21:07:00,23:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Eriskirch Bahnhof,119.49612795009143,1.8971205273356517
Göppingen Gleis 6,Friedrichshafen Stadtbahnhof,Train Longue Distance,48.699928,9.6519395,47.6532219,9.4735251,07:07:00,08:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Friedrichshafen Stadtbahnhof,117.13774355670715,1.8596788167062828
Göppingen Gleis 6,Kressbronn Bahnhof,Train Longue Distance,48.699928,9.6519395,47.5940803,9.5989479,21:07:00,23:10:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Kressbronn Bahnhof,123.02747985462976,1.953184270172102
Göppingen Gleis 6,Langenargen Bahnhof,Train Longue Distance,48.699928,9.6519395,47.5994777,9.5445998,21:07:00,23:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Langenargen Bahnhof,122.62329831508299,1.9467674840502576
Göppingen Gleis 6,Lindau-Aeschach,Train Longue Distance,48.699928,9.6519395,47.5592531,9.684746,21:07:00,23:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Lindau-Aeschach,126.86062543968593,2.0140392894804537
Göppingen Gleis 6,Lindau-Reutin,Train Longue Distance,48.699928,9.6519395,47.5523177,9.7012121,21:07:00,23:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Lindau-Reutin,127.66082815815925,2.026743307838936
Göppingen Gleis 6,Meckenbeuren Bahnhof,Train Longue Distance,48.699928,9.6519395,47.6998799,9.5584339,07:07:00,08:43:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Meckenbeuren Bahnhof,111.4159899924604,1.7688402571203015
Göppingen Gleis 6,Nonnenhorn,Train Longue Distance,48.699928,9.6519395,47.5752,9.6126293,21:07:00,23:13:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Nonnenhorn,125.098056383036,1.9860567431370795
Göppingen Gleis 6,Ravensburg Bahnhof,Train Longue Distance,48.699928,9.6519395,47.78441,9.6059638,07:07:00,08:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Ravensburg Bahnhof,101.8578691967619,1.6170955313677922
Göppingen Gleis 6,Wasserburg (Bodensee),Train Longue Distance,48.699928,9.6519395,47.5718123,9.6392733,21:07:00,23:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Göppingen Gleis 6,Wasserburg (Bodensee),125.44426337980954,1.9915531254178562
Heidenheim (Brenz),Bahnhof Überlingen,Train Longue Distance,48.6803766,10.1565142,47.7689677,9.1630584,07:19:00,09:59:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),Bahnhof Überlingen,125.24437145676221,1.988379641247557
Heidenheim (Brenz),Friedrichshafen Stadtbahnhof,Train Longue Distance,48.6803766,10.1565142,47.6532824,9.4735701,07:19:00,09:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),Friedrichshafen Stadtbahnhof,124.9335343788044,1.9834447917978986
Heidenheim (Brenz),Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance,48.6803766,10.1565142,47.8156006,9.0531495,07:19:00,10:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),Ludwigshafen(Bodensee) Bahnhof,126.176658083473,2.0031806237332175
Heidenheim (Brenz),Radolfzell Bahnhof,Train Longue Distance,48.6803766,10.1565142,47.735852,8.969157,07:19:00,10:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),Radolfzell Bahnhof,137.00828563448715,2.175143542733118
Heidenheim (Brenz),"Salem, Bahnhof",Train Longue Distance,48.6803766,10.1565142,47.7577,9.2969523,07:19:00,09:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),"Salem, Bahnhof",120.75252480555089,1.917067083812926
Heidenheim (Brenz),Singen (Htw) Bahnhof,Train Longue Distance,48.6803766,10.1565142,47.7596204,8.8421802,07:19:00,11:00:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),Singen (Htw) Bahnhof,141.28988846110465,2.2431182692084977
Heidenheim (Brenz),Sipplingen Bahnhof,Train Longue Distance,48.6803766,10.1565142,47.7955392,9.0956039,07:19:00,10:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),Sipplingen Bahnhof,125.90956370976349,1.998940233456205
Heidenheim (Brenz),Uhldingen-Mühlhofen Bahnhof,Train Longue Distance,48.6803766,10.1565142,47.7369033,9.24856,07:19:00,09:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),Uhldingen-Mühlhofen Bahnhof,124.62856766575216,1.9786031402614812
Heidenheim (Brenz),Überlingen Bahnhof Therme,Train Longue Distance,48.6803766,10.1565142,47.7694386,9.1446878,07:19:00,10:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heidenheim (Brenz),Überlingen Bahnhof Therme,126.00644433599791,2.000478310278303
Heimenkirch,Augsburg Hbf,Train Longue Distance Nuit,47.628957,9.9018688,48.3650353,10.8854791,05:26:00,07:17:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Augsburg Hbf,109.79660708497514,0.09684060744894807
Heimenkirch,Augsburg Messe,Train Longue Distance,47.628957,9.9018688,48.3387802,10.8861708,21:37:00,23:18:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Augsburg Messe,107.68568694041059,0.09497877588144214
Heimenkirch,Augsburg Morellstraße,Train Longue Distance,47.628957,9.9018688,48.3550375,10.8931418,21:37:00,23:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Augsburg Morellstraße,109.35899469213435,0.0964546333184625
Heimenkirch,Donauwörth,Train Longue Distance,47.628957,9.9018688,48.7141317,10.7716536,09:37:00,11:48:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Donauwörth,136.82057747371326,0.1206757493318151
Heimenkirch,Inningen,Train Longue Distance,47.628957,9.9018688,48.3116811,10.8691747,19:37:00,21:14:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Inningen,104.63573836867037,0.09228872124116728
Heimenkirch,München Hbf Gleis 15,Train Longue Distance,47.628957,9.9018688,48.1401826,11.5575268,20:36:00,22:46:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,München Hbf Gleis 15,135.91706847333336,0.11987885439348003
Heimenkirch,München Hbf Gleis 18,Train Longue Distance,47.628957,9.9018688,48.1403864,11.5575717,20:36:00,22:59:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,München Hbf Gleis 18,135.929366814683,0.11988970153055041
Heimenkirch,München Hbf Gleis 24,Train Longue Distance Nuit,47.628957,9.9018688,48.14086,11.5576615,22:32:00,24:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,München Hbf Gleis 24,135.95697216976959,0.11991404945373677
Heimenkirch,München Hbf Gleis 25,Train Longue Distance Nuit,47.628957,9.9018688,48.1409679,11.5576705,06:28:00,08:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,München Hbf Gleis 25,135.96248765980758,0.11991891411595029
Heimenkirch,Nürnberg Hbf,Train Longue Distance,47.628957,9.9018688,49.445545,11.0822281,09:37:00,12:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Nürnberg Hbf,219.8894769461585,0.19394251866651183
Heimenkirch,Pasing Gleis 3,Train Longue Distance Nuit,47.628957,9.9018688,48.1496771,11.4616496,06:28:00,08:33:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Pasing Gleis 3,129.9152574324411,0.11458525705541307
Heimenkirch,Pasing Gleis 4,Train Longue Distance,47.628957,9.9018688,48.149779,11.4617214,20:36:00,22:33:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Pasing Gleis 4,129.92499675518295,0.11459384713807137
Heimenkirch,Treuchtlingen,Train Longue Distance,47.628957,9.9018688,48.9610147,10.9081975,09:37:00,12:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Heimenkirch,Treuchtlingen,165.77046591829267,0.14620955093993412
Hergatz,Augsburg Hbf,Train Longue Distance Nuit,47.6466438,9.827147,48.3650353,10.8854791,05:18:00,07:17:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Augsburg Hbf,112.15969627617795,0.09892485211558896
Hergatz,Augsburg Messe,Train Longue Distance,47.6466438,9.827147,48.3387802,10.8861708,21:29:00,23:18:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Augsburg Messe,110.15078578905617,0.09715299306594755
Hergatz,Augsburg Morellstraße,Train Longue Distance,47.6466438,9.827147,48.3550375,10.8931418,21:29:00,23:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Augsburg Morellstraße,111.77987161020887,0.09858984676020424
Hergatz,Bobingen,Train Longue Distance Nuit,47.6466438,9.827147,48.2666135,10.8380301,05:18:00,07:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Bobingen,102.07176866978351,0.09002729996674906
Hergatz,Donauwörth,Train Longue Distance,47.6466438,9.827147,48.7141317,10.7716536,09:29:00,11:48:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Donauwörth,137.8144589529766,0.12155235279652535
Hergatz,Geltendorf,Train Longue Distance Nuit,47.6466438,9.827147,48.1060203,11.0380221,06:20:00,08:10:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Geltendorf,103.75286975218218,0.0915100311214247
Hergatz,Inningen,Train Longue Distance,47.6466438,9.827147,48.3116811,10.8691747,19:29:00,21:14:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Inningen,107.16304172513037,0.09451780280156499
Hergatz,München Hbf Gleis 15,Train Longue Distance,47.6466438,9.827147,48.1401826,11.5575268,20:28:00,22:46:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,München Hbf Gleis 15,140.19571789749781,0.12365262318559307
Hergatz,München Hbf Gleis 18,Train Longue Distance,47.6466438,9.827147,48.1403864,11.5575717,20:28:00,22:59:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,München Hbf Gleis 18,140.20743523832064,0.12366295788019882
Hergatz,München Hbf Gleis 24,Train Longue Distance Nuit,47.6466438,9.827147,48.14086,11.5576615,22:25:00,24:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,München Hbf Gleis 24,140.2336777917243,0.12368610381230083
Hergatz,München Hbf Gleis 25,Train Longue Distance Nuit,47.6466438,9.827147,48.1409679,11.5576705,06:20:00,08:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,München Hbf Gleis 25,140.2388727895563,0.12369068580038867
Hergatz,Nürnberg Hbf,Train Longue Distance,47.6466438,9.827147,49.445545,11.0822281,09:29:00,12:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Nürnberg Hbf,220.32667322269575,0.19432812578241765
Hergatz,Pasing Gleis 3,Train Longue Distance Nuit,47.6466438,9.827147,48.1496771,11.4616496,06:20:00,08:33:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Pasing Gleis 3,134.07431204803297,0.11825354322636508
Hergatz,Pasing Gleis 4,Train Longue Distance,47.6466438,9.827147,48.149779,11.4617214,20:28:00,22:33:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Pasing Gleis 4,134.0837940583623,0.11826190635947555
Hergatz,Treuchtlingen,Train Longue Distance,47.6466438,9.827147,48.9610147,10.9081975,09:29:00,12:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Hergatz,Treuchtlingen,166.5902485776299,0.1469325992454696
Herrlingen,Donaueschingen Bahnhof,Train Longue Distance,48.4176719,9.8974491,47.947842,8.4989429,08:22:00,10:35:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herrlingen,Donaueschingen Bahnhof,116.10056117368684,1.8432125091934521
Herrlingen,Geisingen Bahnhof,Train Longue Distance,48.4176719,9.8974491,47.9214569,8.6523841,08:22:00,10:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herrlingen,Geisingen Bahnhof,107.56100742284582,1.7076385538451004
Herrlingen,Immendingen Bahnhof,Train Longue Distance,48.4176719,9.8974491,47.9362701,8.7294236,08:22:00,10:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herrlingen,Immendingen Bahnhof,101.81279819031677,1.616379984069469
Herrlingen,Villingen Bahnhof/ZOB,Train Longue Distance,48.4176719,9.8974491,48.0574872,8.4655974,17:22:00,19:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herrlingen,Villingen Bahnhof/ZOB,113.3528019384528,1.7995890835748767
Herten (Baden) Bahnhof,Bahnhof Überlingen,Train Longue Distance Nuit,47.549365,7.7389322,47.7689677,9.1630584,05:37:00,07:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herten (Baden) Bahnhof,Bahnhof Überlingen,109.41653560058491,0.0965053843997159
Herten (Baden) Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,47.549365,7.7389322,47.7305231,9.3448325,05:37:00,08:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herten (Baden) Bahnhof,Bermatingen-Ahausen Bahnhof,121.98912127910677,0.10759440496817217
Herten (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,47.549365,7.7389322,47.6533671,9.473588,05:37:00,08:28:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herten (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,130.5697181036153,0.11516249136738868
Herten (Baden) Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,47.549365,7.7389322,47.8155463,9.0531316,05:37:00,07:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herten (Baden) Bahnhof,Ludwigshafen(Bodensee) Bahnhof,102.73626530772944,0.09061338600141737
Herten (Baden) Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,47.549365,7.7389322,47.7168416,9.3884457,05:37:00,08:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herten (Baden) Bahnhof,Markdorf Bahnhof,124.99312997808833,0.11024394064067393
Herten (Baden) Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,47.549365,7.7389322,47.7577,9.2969523,05:37:00,08:07:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herten (Baden) Bahnhof,"Salem, Bahnhof",118.97408650042973,0.10493514429337904
Herten (Baden) Bahnhof,Uhldingen-Mühlhofen Bahnhof,Train Longue Distance Nuit,47.549365,7.7389322,47.7369576,9.248578,05:37:00,08:01:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Herten (Baden) Bahnhof,Uhldingen-Mühlhofen Bahnhof,115.0038565489112,0.10143340147613968
Immendingen Bahnhof,Blaustein Gleis 2,Train Longue Distance,47.9362701,8.7294236,48.4142257,9.919898,21:35:00,23:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immendingen Bahnhof,Blaustein Gleis 2,103.03673830767728,5.907096207179139
Immendingen Bahnhof,Herrlingen,Train Longue Distance,47.9362701,8.7294236,48.4176719,9.8974491,11:35:00,13:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immendingen Bahnhof,Herrlingen,101.81279819031677,5.836927720250861
Immendingen Bahnhof,Ulm Hbf,Train Longue Distance,47.9362701,8.7294236,48.3993472,9.9823129,11:35:00,13:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immendingen Bahnhof,Ulm Hbf,106.22817883850203,6.090061492811322
Immendingen Zimmern,Herrlingen,Train Longue Distance,47.9326951,8.7131192,48.4176719,9.8974491,16:16:00,18:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immendingen Zimmern,Herrlingen,103.05314420034222,5.90803675700562
Immendingen Zimmern,Ulm Hbf,Train Longue Distance,47.9326951,8.7131192,48.3993472,9.9823129,16:16:00,18:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immendingen Zimmern,Ulm Hbf,107.48155041552013,6.16191728532177
Immenstadt,Augsburg Hbf,Train Longue Distance Nuit,47.5589318,10.214222,48.3650353,10.8854791,05:55:00,07:17:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,Augsburg Hbf,102.62676158132894,0.09051680371473211
Immenstadt,Augsburg Messe,Train Longue Distance Nuit,47.5590288,10.214249,48.3387802,10.8861708,22:04:00,23:18:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,Augsburg Messe,100.10878822780359,0.08829595121692277
Immenstadt,Augsburg Morellstraße,Train Longue Distance Nuit,47.5590288,10.214249,48.3550375,10.8931418,22:04:00,23:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,Augsburg Morellstraße,101.93100475821197,0.08990314619674297
Immenstadt,Donauwörth,Train Longue Distance,47.5589318,10.214222,48.7141317,10.7716536,10:06:00,11:48:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,Donauwörth,134.94743502023678,0.11902363768784885
Immenstadt,München Hbf Gleis 15,Train Longue Distance,47.5589318,10.214222,48.1401826,11.5575268,21:05:00,22:46:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,München Hbf Gleis 15,119.26596305438515,0.1051925794139677
Immenstadt,München Hbf Gleis 18,Train Longue Distance,47.5589318,10.214222,48.1403864,11.5575717,21:05:00,22:59:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,München Hbf Gleis 18,119.28089392109257,0.10520574843840365
Immenstadt,München Hbf Gleis 24,Train Longue Distance Nuit,47.5589318,10.214222,48.14086,11.5576615,23:02:00,24:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,München Hbf Gleis 24,119.31468909465113,0.1052355557814823
Immenstadt,München Hbf Gleis 25,Train Longue Distance Nuit,47.5589318,10.214222,48.1409679,11.5576705,06:59:00,08:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,München Hbf Gleis 25,119.32167224821225,0.10524171492292321
Immenstadt,Nürnberg Hbf,Train Longue Distance,47.5589318,10.214222,49.445545,11.0822281,10:06:00,12:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,Nürnberg Hbf,219.30896048531343,0.19343050314804647
Immenstadt,Pasing Gleis 3,Train Longue Distance Nuit,47.5589318,10.214222,48.1496771,11.4616496,06:59:00,08:33:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,Pasing Gleis 3,113.91825633508488,0.10047590208754488
Immenstadt,Pasing Gleis 4,Train Longue Distance,47.5589318,10.214222,48.149779,11.4617214,21:05:00,22:33:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,Pasing Gleis 4,113.92909152897623,0.10048545872855705
Immenstadt,Treuchtlingen,Train Longue Distance,47.5589318,10.214222,48.9610147,10.9081975,10:06:00,12:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Immenstadt,Treuchtlingen,164.14881413220309,0.14477925406460312
Inningen,Heimenkirch,Train Longue Distance Nuit,48.311699,10.8691118,47.6288722,9.9022551,06:41:00,08:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Inningen,Heimenkirch,104.62104689320547,1.6609637404765298
Inningen,Hergatz,Train Longue Distance Nuit,48.311699,10.8691118,47.6466862,9.82712,06:41:00,08:27:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Inningen,Hergatz,107.15919523617276,1.701259383569479
Inningen,Lindau-Insel,Train Longue Distance Nuit,48.311699,10.8691118,47.5451508,9.6804521,22:41:00,25:01:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Inningen,Lindau-Insel,122.91471756078042,1.9513940559949499
Inningen,Lindau-Reutin,Train Longue Distance Nuit,48.311699,10.8691118,47.5523177,9.7012121,06:41:00,08:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Inningen,Lindau-Reutin,121.24445320008127,1.9248769390044902
Inningen,Oberstaufen,Train Longue Distance Nuit,48.311699,10.8691118,47.5539364,10.0255039,06:41:00,08:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Inningen,Oberstaufen,105.1160412368082,1.668822270675567
Inningen,Röthenbach (Allgäu),Train Longue Distance Nuit,48.311699,10.8691118,47.6205715,9.9535579,06:41:00,08:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Inningen,Röthenbach (Allgäu),102.72351669552951,1.6308385510582266
Kaufbeuren,Nürnberg Hbf,Train Longue Distance,47.8755758,10.629603,49.445545,11.0822281,10:42:00,12:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Kaufbeuren,Nürnberg Hbf,177.70873904731596,2.821303941115188
