origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km,co2_kg
Zagreb Gl. K.,Zürich HB,EuroNight,45.80489,15.97961,47.37818,8.54021,2026-03-16 19:38:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack,Zagreb Gl. K.,Zürich HB,594.497774816676,22.546922607697255
Zagreb Gl. K.,Zürich HB,EuroNight,45.80489,15.97961,47.37818,8.54021,2026-03-16 19:38:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack,Zagreb Gl. K.,Zürich HB,594.497774816676,22.546922607697255
Zürich HB,Zagreb Gl. K.,EuroNight,47.37818,8.54021,45.80489,15.97961,2026-03-16 19:40:00,2026-03-16 10:39:00,,back_on_track,BackOnTrack,Zürich HB,Zagreb Gl. K.,594.497774816676,0.5243470373883083
Zürich HB,Zagreb Gl. K.,EuroNight,47.37818,8.54021,45.80489,15.97961,2026-03-16 19:40:00,2026-03-16 10:39:00,,back_on_track,BackOnTrack,Zürich HB,Zagreb Gl. K.,594.497774816676,0.5243470373883083
Berlin Hbf,Budapest Nyugati,EuroNight,52.52508,13.3694,47.51133,19.05866,2026-03-16 19:21:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack,Berlin Hbf,Budapest Nyugati,689.4958375078542,39.52879636432528
Budapest Nyugati,Berlin Hbf,EuroNight,47.51133,19.05866,52.52508,13.3694,2026-03-16 19:30:00,2026-03-16 08:15:00,,back_on_track,BackOnTrack,Budapest Nyugati,Berlin Hbf,689.4958375078542,29.190495776732515
Budapest Déli,Koper,InterCity,47.50043,19.02466,45.53913,13.73831,2026-03-16 20:30:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack,Budapest Déli,Koper,459.38430139469756,19.448493783845915
Budapest Déli,Koper,InterCity,47.50043,19.02466,45.53913,13.73831,2026-03-16 20:30:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack,Budapest Déli,Koper,459.38430139469756,19.448493783845915
Koper,Budapest Déli,InterCity,45.53913,13.73831,47.50043,19.02466,2026-03-16 20:15:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack,Koper,Budapest Déli,459.38430139469756,17.4226090146953
Koper,Budapest Déli,InterCity,45.53913,13.73831,47.50043,19.02466,2026-03-16 20:15:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack,Koper,Budapest Déli,459.38430139469756,17.4226090146953
Budapest Déli,Rijeka,InterCity,47.50043,19.02466,45.33032,14.43111,2026-03-16 20:30:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack,Budapest Déli,Rijeka,426.7727575939667,18.067851465498173
Budapest Déli,Rijeka,InterCity,47.50043,19.02466,45.33032,14.43111,2026-03-16 20:30:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack,Budapest Déli,Rijeka,426.7727575939667,18.067851465498173
Rijeka,Budapest Déli,InterCity,45.33032,14.43111,47.50043,19.02466,2026-03-16 20:50:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack,Rijeka,Budapest Déli,426.7727575939667,13.55088859912363
Rijeka,Budapest Déli,InterCity,45.33032,14.43111,47.50043,19.02466,2026-03-16 20:50:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack,Rijeka,Budapest Déli,426.7727575939667,13.55088859912363
Budapest Keleti,Split,InterCity,47.50059,19.08426,43.50489,16.44279,2026-03-16 18:53:00,2026-03-16 08:56:00,,back_on_track,BackOnTrack,Budapest Keleti,Split,489.599545109085,20.727686341738224
Budapest Keleti,Split,InterCity,47.50059,19.08426,43.50489,16.44279,2026-03-16 18:53:00,2026-03-16 08:56:00,,back_on_track,BackOnTrack,Budapest Keleti,Split,489.599545109085,20.727686341738224
Split,Budapest Keleti,InterCity,43.50489,16.44279,47.50059,19.08426,2026-03-16 18:28:00,2026-03-16 09:12:00,,back_on_track,BackOnTrack,Split,Budapest Keleti,489.599545109085,50.523735457986916
Split,Budapest Keleti,InterCity,43.50489,16.44279,47.50059,19.08426,2026-03-16 18:28:00,2026-03-16 09:12:00,,back_on_track,BackOnTrack,Split,Budapest Keleti,489.599545109085,50.523735457986916
Budapest Keleti,Zürich HB,EuroNight,47.50059,19.08426,47.37818,8.54021,2026-03-16 20:40:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack,Budapest Keleti,Zürich HB,792.5146364909679,33.551899650481616
Budapest Keleti,Zürich HB,EuroNight,47.50059,19.08426,47.37818,8.54021,2026-03-16 20:40:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack,Budapest Keleti,Zürich HB,792.5146364909679,33.551899650481616
Zürich HB,Budapest Keleti,EuroNight,47.37818,8.54021,47.50059,19.08426,2026-03-16 20:40:00,2026-03-16 09:19:00,,back_on_track,BackOnTrack,Zürich HB,Budapest Keleti,792.5146364909679,0.6989979093850337
Zürich HB,Budapest Keleti,EuroNight,47.37818,8.54021,47.50059,19.08426,2026-03-16 20:40:00,2026-03-16 09:19:00,,back_on_track,BackOnTrack,Zürich HB,Budapest Keleti,792.5146364909679,0.6989979093850337
Budapest Keleti,Stuttgart Hbf,EuroNight,47.50059,19.08426,48.78408,9.18164,2026-03-16 20:40:00,2026-03-16 08:38:00,,back_on_track,BackOnTrack,Budapest Keleti,Stuttgart Hbf,747.9209404467774,31.663980934754772
Stuttgart Hbf,Budapest Keleti,EuroNight,48.78408,9.18164,47.50059,19.08426,2026-03-16 20:29:00,2026-03-16 09:19:00,,back_on_track,BackOnTrack,Stuttgart Hbf,Budapest Keleti,747.9209404467774,42.87830751581376
Warszawa Wschodnia,Budapest Nyugati,EuroNight,52.25183,21.05204,47.51133,19.05866,2026-03-16 19:37:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack,Warszawa Wschodnia,Budapest Nyugati,546.0700593571285,52.49808336647562
Warszawa Wschodnia,Budapest Nyugati,EuroNight,52.25183,21.05204,47.51133,19.05866,2026-03-16 19:37:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack,Warszawa Wschodnia,Budapest Nyugati,546.0700593571285,52.49808336647562
Budapest Nyugati,Warszawa Centralna,EuroNight,47.51133,19.05866,52.22886,21.00323,2026-03-16 19:29:00,2026-03-16 08:51:00,,back_on_track,BackOnTrack,Budapest Nyugati,Warszawa Centralna,542.7084276088339,22.97610399124759
Budapest Nyugati,Warszawa Centralna,EuroNight,47.51133,19.05866,52.22886,21.00323,2026-03-16 19:29:00,2026-03-16 08:51:00,,back_on_track,BackOnTrack,Budapest Nyugati,Warszawa Centralna,542.7084276088339,22.97610399124759
Venezia Santa Lucia,Stuttgart Hbf,Nightjet,45.44139,12.32046,48.78408,9.18164,2026-03-16 21:05:00,2026-03-16 09:26:00,,back_on_track,BackOnTrack,Venezia Santa Lucia,Stuttgart Hbf,441.0151302014133,19.837742586719976
Venezia Santa Lucia,Stuttgart Hbf,Nightjet,45.44139,12.32046,48.78408,9.18164,2026-03-16 21:05:00,2026-03-16 09:26:00,,back_on_track,BackOnTrack,Venezia Santa Lucia,Stuttgart Hbf,441.0151302014133,19.837742586719976
Stuttgart Hbf,Venezia Santa Lucia,Nightjet,48.78408,9.18164,45.44139,12.32046,2026-03-16 20:01:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack,Stuttgart Hbf,Venezia Santa Lucia,441.0151302014133,25.283397414447027
Stuttgart Hbf,Venezia Santa Lucia,Nightjet,48.78408,9.18164,45.44139,12.32046,2026-03-16 20:01:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack,Stuttgart Hbf,Venezia Santa Lucia,441.0151302014133,25.283397414447027
Roma Tiburtina,München Hbf,Nightjet,41.91107,12.53146,48.14161,11.55794,2026-03-16 18:10:00,2026-03-16 09:22:00,,back_on_track,BackOnTrack,Roma Tiburtina,München Hbf,696.9996357558224,31.352437615568405
Roma Tiburtina,München Hbf,Nightjet,41.91107,12.53146,48.14161,11.55794,2026-03-16 18:10:00,2026-03-16 09:22:00,,back_on_track,BackOnTrack,Roma Tiburtina,München Hbf,696.9996357558224,31.352437615568405
München Hbf,Roma Termini,Nightjet,48.14161,11.55794,41.90049,12.50279,2026-03-16 20:10:00,2026-03-16 09:10:00,,back_on_track,BackOnTrack,München Hbf,Roma Termini,697.9273301717878,11.080294293807304
München Hbf,Roma Termini,Nightjet,48.14161,11.55794,41.90049,12.50279,2026-03-16 20:10:00,2026-03-16 09:10:00,,back_on_track,BackOnTrack,München Hbf,Roma Termini,697.9273301717878,11.080294293807304
Zürich HB,Amsterdam Centraal,Nightjet,47.37818,8.54021,52.37921,4.90029,2026-03-16 21:34:00,2026-03-16 09:44:00,,back_on_track,BackOnTrack,Zürich HB,Amsterdam Centraal,614.0212783148834,0.5415667674737271
Zürich HB,Amsterdam Centraal,Nightjet,47.37818,8.54021,52.37921,4.90029,2026-03-16 21:34:00,2026-03-16 09:44:00,,back_on_track,BackOnTrack,Zürich HB,Amsterdam Centraal,614.0212783148834,0.5415667674737271
Amsterdam Centraal,Zürich HB,Nightjet,52.37921,4.90029,47.37818,8.54021,2026-03-16 20:15:00,2026-03-16 08:05:00,,back_on_track,BackOnTrack,Amsterdam Centraal,Zürich HB,614.0212783148834,30.869305746002446
Amsterdam Centraal,Zürich HB,Nightjet,52.37921,4.90029,47.37818,8.54021,2026-03-16 20:15:00,2026-03-16 08:05:00,,back_on_track,BackOnTrack,Amsterdam Centraal,Zürich HB,614.0212783148834,30.869305746002446
Wien Hbf,Roma Tiburtina,Nightjet,48.1851,16.37711,41.91107,12.53146,2026-03-16 19:18:00,2026-03-16 10:05:00,,back_on_track,BackOnTrack,Wien Hbf,Roma Tiburtina,759.995661238376,32.17517631418789
Wien Hbf,Roma Tiburtina,Nightjet,48.1851,16.37711,41.91107,12.53146,2026-03-16 19:18:00,2026-03-16 10:05:00,,back_on_track,BackOnTrack,Wien Hbf,Roma Tiburtina,759.995661238376,32.17517631418789
Roma Tiburtina,Wien Hbf,Nightjet,41.91107,12.53146,48.1851,16.37711,2026-03-16 18:10:00,2026-03-16 08:52:00,,back_on_track,BackOnTrack,Roma Tiburtina,Wien Hbf,759.995661238376,34.18612483382463
Roma Tiburtina,Wien Hbf,Nightjet,41.91107,12.53146,48.1851,16.37711,2026-03-16 18:10:00,2026-03-16 08:52:00,,back_on_track,BackOnTrack,Roma Tiburtina,Wien Hbf,759.995661238376,34.18612483382463
Venezia Santa Lucia,Wien Hbf,Nightjet,45.44139,12.32046,48.1851,16.37711,2026-03-16 21:05:00,2026-03-16 08:17:00,,back_on_track,BackOnTrack,Venezia Santa Lucia,Wien Hbf,433.9095933541052,19.51812132825436
Venezia Santa Lucia,Wien Hbf,Nightjet,45.44139,12.32046,48.1851,16.37711,2026-03-16 21:05:00,2026-03-16 08:17:00,,back_on_track,BackOnTrack,Venezia Santa Lucia,Wien Hbf,433.9095933541052,19.51812132825436
Wien Hbf,Venezia Santa Lucia,Nightjet,48.1851,16.37711,45.44139,12.32046,2026-03-16 21:39:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack,Wien Hbf,Venezia Santa Lucia,433.9095933541052,18.3699965442394
Wien Hbf,Venezia Santa Lucia,Nightjet,48.1851,16.37711,45.44139,12.32046,2026-03-16 21:39:00,2026-03-16 08:34:00,,back_on_track,BackOnTrack,Wien Hbf,Venezia Santa Lucia,433.9095933541052,18.3699965442394
Innsbruck Hbf,Hamburg Altona,Nightjet,47.26337,11.40111,53.55225,9.93496,2026-03-16 20:46:00,2026-03-16 09:06:00,,back_on_track,BackOnTrack,Innsbruck Hbf,Hamburg Altona,706.926686833688,11.22316808017163
Hamburg Altona,Innsbruck Hbf,Nightjet,53.55225,9.93496,47.26337,11.40111,2026-03-16 19:56:00,2026-03-16 09:14:00,,back_on_track,BackOnTrack,Hamburg Altona,Innsbruck Hbf,706.926686833688,40.528106956175336
Amsterdam Centraal,Wien Hbf,Nightjet,52.37921,4.90029,48.1851,16.37711,2026-03-16 18:28:00,2026-03-16 09:17:00,,back_on_track,BackOnTrack,Amsterdam Centraal,Wien Hbf,937.867979856593,47.15037481931036
Wien Hbf,Amsterdam Centraal,Nightjet,48.1851,16.37711,52.37921,4.90029,2026-03-16 20:10:00,2026-03-16 09:58:00,,back_on_track,BackOnTrack,Wien Hbf,Amsterdam Centraal,937.867979856593,39.70557879520873
Berlin Ostbahnhof,Paris Est,Nightjet,52.51101,13.43461,48.87698,2.35912,2026-03-16 18:55:00,2026-03-16 09:38:00,,back_on_track,BackOnTrack,Berlin Ostbahnhof,Paris Est,877.2913019011203,50.29511033799123
Berlin Ostbahnhof,Paris Est,Nightjet,52.51101,13.43461,48.87698,2.35912,2026-03-16 18:55:00,2026-03-16 09:38:00,,back_on_track,BackOnTrack,Berlin Ostbahnhof,Paris Est,877.2913019011203,50.29511033799123
Paris Est,Berlin Hbf,Nightjet,48.87698,2.35912,52.52508,13.3694,2026-03-16 19:12:00,2026-03-16 08:26:00,,back_on_track,BackOnTrack,Paris Est,Berlin Hbf,873.8489097836954,6.936612645862973
Paris Est,Berlin Hbf,Nightjet,48.87698,2.35912,52.52508,13.3694,2026-03-16 19:12:00,2026-03-16 08:26:00,,back_on_track,BackOnTrack,Paris Est,Berlin Hbf,873.8489097836954,6.936612645862973
Berlin Hbf,Zürich HB,Nightjet,52.52508,13.3694,47.37818,8.54021,2026-03-16 21:03:00,2026-03-16 09:04:00,,back_on_track,BackOnTrack,Berlin Hbf,Zürich HB,668.1718928717406,38.30629461833689
Berlin Hbf,Zürich HB,Nightjet,52.52508,13.3694,47.37818,8.54021,2026-03-16 21:03:00,2026-03-16 09:04:00,,back_on_track,BackOnTrack,Berlin Hbf,Zürich HB,668.1718928717406,38.30629461833689
Zürich HB,Berlin Hbf,Nightjet,47.37818,8.54021,52.52508,13.3694,2026-03-16 19:59:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack,Zürich HB,Berlin Hbf,668.1718928717406,0.5893276095128752
Zürich HB,Berlin Hbf,Nightjet,47.37818,8.54021,52.52508,13.3694,2026-03-16 19:59:00,2026-03-16 07:20:00,,back_on_track,BackOnTrack,Zürich HB,Berlin Hbf,668.1718928717406,0.5893276095128752
Innsbruck Hbf,Amsterdam Centraal,Nightjet,47.26337,11.40111,52.37921,4.90029,2026-03-16 20:46:00,2026-03-16 09:58:00,,back_on_track,BackOnTrack,Innsbruck Hbf,Amsterdam Centraal,734.988320977054,11.668674583831708
Amsterdam Centraal,Innsbruck Hbf,Nightjet,52.37921,4.90029,47.26337,11.40111,2026-03-16 18:28:00,2026-03-16 09:14:00,,back_on_track,BackOnTrack,Amsterdam Centraal,Innsbruck Hbf,734.988320977054,36.95080284880041
Bruxelles Midi / Brussel Zuid,Wien Hbf,Nightjet,,,48.1851,16.37711,2026-03-16 19:06:00,2026-03-16 10:13:00,,back_on_track,BackOnTrack,Bruxelles Midi / Brussel Zuid,Wien Hbf,,
Wien Hbf,Bruxelles Midi / Brussel Zuid,Nightjet,48.1851,16.37711,,,2026-03-16 18:08:00,2026-03-16 09:56:00,,back_on_track,BackOnTrack,Wien Hbf,Bruxelles Midi / Brussel Zuid,,
Wien Hbf,Bregenz,Nightjet,48.1851,16.37711,47.503,9.73963,2026-03-16 22:55:00,2026-03-16 08:29:00,,back_on_track,BackOnTrack,Wien Hbf,Bregenz,500.954653388415,21.208416205851936
Bregenz,Wien Hbf (Autoreisezuganlage),Nightjet,47.503,9.73963,48.1851,16.37711,2026-03-16 21:40:00,2026-03-16 07:04:00,,back_on_track,BackOnTrack,Bregenz,Wien Hbf (Autoreisezuganlage),500.954653388415,0.441842004288582
Graz Hbf,Berlin Hbf,Nightjet,47.0723,15.41644,52.52508,13.3694,2026-03-16 19:20:00,2026-03-16 08:14:00,,back_on_track,BackOnTrack,Graz Hbf,Berlin Hbf,623.7997096354479,9.90344419017237
Berlin Hbf,Graz Hbf,Nightjet,52.52508,13.3694,47.0723,15.41644,2026-03-16 19:20:00,2026-03-16 09:59:00,,back_on_track,BackOnTrack,Berlin Hbf,Graz Hbf,623.7997096354479,35.76243735340023
Graz Hbf,Zürich HB,Nightjet,47.0723,15.41644,47.37818,8.54021,2026-03-16 22:25:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack,Graz Hbf,Zürich HB,520.1972565068972,8.258651644303502
Graz Hbf,Zürich HB,Nightjet,47.0723,15.41644,47.37818,8.54021,2026-03-16 22:25:00,2026-03-16 09:20:00,,back_on_track,BackOnTrack,Graz Hbf,Zürich HB,520.1972565068972,8.258651644303502
Zürich HB,Graz Hbf,Nightjet,47.37818,8.54021,47.0723,15.41644,2026-03-16 20:40:00,2026-03-16 06:58:00,,back_on_track,BackOnTrack,Zürich HB,Graz Hbf,520.1972565068972,0.4588139802390834
Zürich HB,Graz Hbf,Nightjet,47.37818,8.54021,47.0723,15.41644,2026-03-16 20:40:00,2026-03-16 06:58:00,,back_on_track,BackOnTrack,Zürich HB,Graz Hbf,520.1972565068972,0.4588139802390834
Zürich HB,Hamburg Altona,Nightjet,47.37818,8.54021,53.55225,9.93496,2026-03-16 20:59:00,2026-03-16 08:09:00,,back_on_track,BackOnTrack,Zürich HB,Hamburg Altona,693.549975408636,0.6117110783104169
Zürich HB,Hamburg Altona,Nightjet,47.37818,8.54021,53.55225,9.93496,2026-03-16 20:59:00,2026-03-16 08:09:00,,back_on_track,BackOnTrack,Zürich HB,Hamburg Altona,693.549975408636,0.6117110783104169
Hamburg Altona,Zürich HB,Nightjet,53.55225,9.93496,47.37818,8.54021,2026-03-16 21:52:00,2026-03-16 10:05:00,,back_on_track,BackOnTrack,Hamburg Altona,Zürich HB,693.549975408636,39.7612200901771
Hamburg Altona,Zürich HB,Nightjet,53.55225,9.93496,47.37818,8.54021,2026-03-16 21:52:00,2026-03-16 10:05:00,,back_on_track,BackOnTrack,Hamburg Altona,Zürich HB,693.549975408636,39.7612200901771
Wien Hbf,Hamburg Altona,Nightjet,48.1851,16.37711,53.55225,9.93496,2026-03-16 20:10:00,2026-03-16 09:06:00,,back_on_track,BackOnTrack,Wien Hbf,Hamburg Altona,748.0564796215689,31.669719121258737
Hamburg Altona,Wien Hbf,Nightjet,53.55225,9.93496,48.1851,16.37711,2026-03-16 19:56:00,2026-03-16 09:17:00,,back_on_track,BackOnTrack,Hamburg Altona,Wien Hbf,748.0564796215689,42.88607797670455
Villach Hbf,Edirne,InterCity,46.61862,13.84854,41.65543,26.5802,2026-03-16 21:59:00,2026-03-16 11:34:00,,back_on_track,BackOnTrack,Villach Hbf,Edirne,1154.2618380191282,43.77653446871346
Edirne,Villach Hbf,InterCity,41.65543,26.5802,46.61862,13.84854,2026-03-16 17:45:00,2026-03-16 08:19:00,,back_on_track,BackOnTrack,Edirne,Villach Hbf,1154.2618380191282,89.58918681969266
Chelm,Świnoujście,InterCity,51.1412,23.49404,53.90482,14.26663,2026-03-16 18:29:00,2026-03-16 06:38:00,,back_on_track,BackOnTrack,Chelm,Świnoujście,695.1090393829659,66.82639282819957
Chelm,Świnoujście,InterCity,51.1412,23.49404,53.90482,14.26663,2026-03-16 18:29:00,2026-03-16 06:38:00,,back_on_track,BackOnTrack,Chelm,Świnoujście,695.1090393829659,66.82639282819957
Świnoujście,Chelm,InterCity,53.90482,14.26663,51.1412,23.49404,2026-03-16 21:26:00,2026-03-16 09:27:00,,back_on_track,BackOnTrack,Świnoujście,Chelm,695.1090393829659,66.82639282819957
Świnoujście,Chelm,InterCity,53.90482,14.26663,51.1412,23.49404,2026-03-16 21:26:00,2026-03-16 09:27:00,,back_on_track,BackOnTrack,Świnoujście,Chelm,695.1090393829659,66.82639282819957
Przemyśl Gł.,Świnoujście,EuroNight,49.78366,22.77636,53.90482,14.26663,2026-03-16 18:49:00,2026-03-16 06:38:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Świnoujście,741.947360049923,71.32933530047949
Przemyśl Gł.,Świnoujście,EuroNight,49.78366,22.77636,53.90482,14.26663,2026-03-16 18:49:00,2026-03-16 06:38:00,,back_on_track,BackOnTrack,Przemyśl Gł.,Świnoujście,741.947360049923,71.32933530047949
Świnoujście,Przemyśl Gł.,InterCity,53.90482,14.26663,49.78366,22.77636,2026-03-16 21:26:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack,Świnoujście,Przemyśl Gł.,741.947360049923,71.32933530047949
Świnoujście,Przemyśl Gł.,InterCity,53.90482,14.26663,49.78366,22.77636,2026-03-16 21:26:00,2026-03-16 09:11:00,,back_on_track,BackOnTrack,Świnoujście,Przemyśl Gł.,741.947360049923,71.32933530047949
Zakopane,Świnoujście,InterCity,49.30245,19.96219,53.90482,14.26663,2026-03-16 19:54:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack,Zakopane,Świnoujście,645.0313601009307,15.929694469052585
Zakopane,Świnoujście,InterCity,49.30245,19.96219,53.90482,14.26663,2026-03-16 19:54:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack,Zakopane,Świnoujście,645.0313601009307,15.929694469052585
Zakopane,Świnoujście,InterCity,49.30245,19.96219,53.90482,14.26663,2026-03-16 19:54:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack,Zakopane,Świnoujście,645.0313601009307,15.929694469052585
Zakopane,Świnoujście,InterCity,49.30245,19.96219,53.90482,14.26663,2026-03-16 19:54:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack,Zakopane,Świnoujście,645.0313601009307,15.929694469052585
Świnoujście,Zakopane,InterCity,53.90482,14.26663,49.30245,19.96219,2026-03-16 18:54:00,2026-03-16 08:25:00,,back_on_track,BackOnTrack,Świnoujście,Zakopane,645.0313601009307,62.01202489738328
Świnoujście,Zakopane,InterCity,53.90482,14.26663,49.30245,19.96219,2026-03-16 18:54:00,2026-03-16 08:25:00,,back_on_track,BackOnTrack,Świnoujście,Zakopane,645.0313601009307,62.01202489738328
Świnoujście,Zakopane,InterCity,53.90482,14.26663,49.30245,19.96219,2026-03-16 18:54:00,2026-03-16 08:25:00,,back_on_track,BackOnTrack,Świnoujście,Zakopane,645.0313601009307,62.01202489738328
Świnoujście,Zakopane,InterCity,53.90482,14.26663,49.30245,19.96219,2026-03-16 18:54:00,2026-03-16 08:25:00,,back_on_track,BackOnTrack,Świnoujście,Zakopane,645.0313601009307,62.01202489738328
Kraków Gł.,Łeba,InterCity,50.06719,19.94742,54.75691,17.5532,2026-03-16 20:14:00,2026-03-16 08:13:00,,back_on_track,BackOnTrack,Kraków Gł.,Łeba,546.0892639717985,52.49992965972077
Kraków Gł.,Łeba,InterCity,50.06719,19.94742,54.75691,17.5532,2026-03-16 20:14:00,2026-03-16 08:13:00,,back_on_track,BackOnTrack,Kraków Gł.,Łeba,546.0892639717985,52.49992965972077
Łeba,Kraków Gł.,InterCity,54.75691,17.5532,50.06719,19.94742,2026-03-16 21:00:00,2026-03-16 08:48:00,,back_on_track,BackOnTrack,Łeba,Kraków Gł.,546.0892639717985,52.49992965972077
Łeba,Kraków Gł.,InterCity,54.75691,17.5532,50.06719,19.94742,2026-03-16 21:00:00,2026-03-16 08:48:00,,back_on_track,BackOnTrack,Łeba,Kraków Gł.,546.0892639717985,52.49992965972077
Praha hl.n.,Warszawa Wschodnia,EuroNight,50.08321,14.43531,52.25183,21.05204,2026-03-16 22:16:00,2026-03-16 08:23:00,,back_on_track,BackOnTrack,Praha hl.n.,Warszawa Wschodnia,520.2907643366152,35.335026969156885
Praha hl.n.,Warszawa Wschodnia,EuroNight,50.08321,14.43531,52.25183,21.05204,2026-03-16 22:16:00,2026-03-16 08:23:00,,back_on_track,BackOnTrack,Praha hl.n.,Warszawa Wschodnia,520.2907643366152,35.335026969156885
Warszawa Wschodnia,Praha hl.n.,EuroNight,52.25183,21.05204,50.08321,14.43531,2026-03-16 19:05:00,2026-03-16 07:26:00,,back_on_track,BackOnTrack,Warszawa Wschodnia,Praha hl.n.,520.2907643366152,50.01971350179351
Warszawa Wschodnia,Praha hl.n.,EuroNight,52.25183,21.05204,50.08321,14.43531,2026-03-16 19:05:00,2026-03-16 07:26:00,,back_on_track,BackOnTrack,Warszawa Wschodnia,Praha hl.n.,520.2907643366152,50.01971350179351
Bielsko-Biała Główna,Kołobrzeg,InterCity,49.82238,19.05838,54.18238,15.57209,2026-03-16 21:25:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack,Bielsko-Biała Główna,Kołobrzeg,540.2059303082054,51.93431772797026
Bielsko-Biała Główna,Kołobrzeg,InterCity,49.82238,19.05838,54.18238,15.57209,2026-03-16 21:25:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack,Bielsko-Biała Główna,Kołobrzeg,540.2059303082054,51.93431772797026
Kołobrzeg,Bielsko-Biała Główna,InterCity,54.18238,15.57209,49.82238,19.05838,2026-03-16 21:01:00,2026-03-16 06:48:00,,back_on_track,BackOnTrack,Kołobrzeg,Bielsko-Biała Główna,540.2059303082054,51.93431772797026
Kołobrzeg,Bielsko-Biała Główna,InterCity,54.18238,15.57209,49.82238,19.05838,2026-03-16 21:01:00,2026-03-16 06:48:00,,back_on_track,BackOnTrack,Kołobrzeg,Bielsko-Biała Główna,540.2059303082054,51.93431772797026
Warszawa Wschodnia,Szklarska Poręba Górna,InterCity,52.25183,21.05204,50.83167,15.52059,2026-03-16 23:36:00,2026-03-16 07:34:00,,back_on_track,BackOnTrack,Warszawa Wschodnia,Szklarska Poręba Górna,413.71495237500517,39.773728091428254
Warszawa Wschodnia,Szklarska Poręba Górna,InterCity,52.25183,21.05204,50.83167,15.52059,2026-03-16 23:36:00,2026-03-16 07:34:00,,back_on_track,BackOnTrack,Warszawa Wschodnia,Szklarska Poręba Górna,413.71495237500517,39.773728091428254
Szklarska Poręba Górna,Warszawa Wschodnia,InterCity,50.83167,15.52059,52.25183,21.05204,2026-03-16 20:18:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack,Szklarska Poręba Górna,Warszawa Wschodnia,413.71495237500517,28.097037275596104
Szklarska Poręba Górna,Warszawa Wschodnia,InterCity,50.83167,15.52059,52.25183,21.05204,2026-03-16 20:18:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack,Szklarska Poręba Górna,Warszawa Wschodnia,413.71495237500517,28.097037275596104
Zakopane,Gdynia Gł.,InterCity,49.30245,19.96219,54.52084,18.52956,2026-03-16 21:53:00,2026-03-16 08:40:00,,back_on_track,BackOnTrack,Zakopane,Gdynia Gł.,588.4871436483481,14.533278499539607
Zakopane,Gdynia Gł.,InterCity,49.30245,19.96219,54.52084,18.52956,2026-03-16 21:53:00,2026-03-16 08:40:00,,back_on_track,BackOnTrack,Zakopane,Gdynia Gł.,588.4871436483481,14.533278499539607
Gdynia Gł.,Zakopane,InterCity,54.52084,18.52956,49.30245,19.96219,2026-03-16 19:22:00,2026-03-16 06:02:00,,back_on_track,BackOnTrack,Gdynia Gł.,Zakopane,588.4871436483481,56.5759770160649
Gdynia Gł.,Zakopane,InterCity,54.52084,18.52956,49.30245,19.96219,2026-03-16 19:22:00,2026-03-16 06:02:00,,back_on_track,BackOnTrack,Gdynia Gł.,Zakopane,588.4871436483481,56.5759770160649
Kraków Gł.,Hel,InterCity,50.06719,19.94742,54.61104,18.80089,2026-03-16 20:14:00,2026-03-16 08:02:00,,back_on_track,BackOnTrack,Kraków Gł.,Hel,511.2032428538644,49.14605736148482
Kraków Gł.,Hel,InterCity,50.06719,19.94742,54.61104,18.80089,2026-03-16 20:14:00,2026-03-16 08:02:00,,back_on_track,BackOnTrack,Kraków Gł.,Hel,511.2032428538644,49.14605736148482
Hel,Kraków Gł.,InterCity,54.61104,18.80089,50.06719,19.94742,2026-03-16 21:12:00,2026-03-16 08:51:00,,back_on_track,BackOnTrack,Hel,Kraków Gł.,511.2032428538644,49.14605736148482
