origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider
Albbruck Bahnhof,Lauchringen Westbahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.6326861,8.3085989,22:38:00,22:53:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Laufenburg (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.563157,8.0579779,21:39:00,21:45:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Laufenburg (Baden) Ost Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5661816,8.0734918,15:42:00,15:47:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.8155463,9.0531316,06:12:00,07:40:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7168416,9.3884457,06:12:00,08:15:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Murg (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5535848,8.0184071,21:39:00,21:48:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Radolfzell Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7356829,8.9691391,06:12:00,07:29:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Rheinfelden (Baden) Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5569071,7.784378,15:42:00,16:04:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,47.5922386,8.1317835,47.7577,9.2969523,06:12:00,08:07:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Schaffhausen,Train Longue Distance Nuit,47.5922386,8.1317835,47.6982838,8.6327559,06:12:00,06:58:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Schwörstadt Bahnhof,Train Longue Distance,47.5922144,8.1315858,47.5911602,7.8718919,21:39:00,22:01:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Singen (Htw) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.758944,8.8415064,06:12:00,07:18:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Tiengen (Hochrhein) Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.635513,8.2723429,06:12:00,06:30:00,,mobility_db,FR_BBS_Schapfl_mdb-770
Albbruck Bahnhof,Uhldingen-Mühlhofen Bahnhof,Train Longue Distance Nuit,47.5922386,8.1317835,47.7369576,9.248578,06:12:00,08:01:00,,mobility_db,FR_BBS_Schapfl_mdb-770
