origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider
Zakopane,Świnoujście,InterCity,49.30245,19.96219,53.90482,14.26663,2026-03-16 19:54:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack
Zakopane,Świnoujście,InterCity,49.30245,19.96219,53.90482,14.26663,2026-03-16 19:54:00,2026-03-16 09:30:00,,back_on_track,BackOnTrack
Świnoujście,Zakopane,InterCity,53.90482,14.26663,49.30245,19.96219,2026-03-16 18:54:00,2026-03-16 08:25:00,,back_on_track,BackOnTrack
Świnoujście,Zakopane,InterCity,53.90482,14.26663,49.30245,19.96219,2026-03-16 18:54:00,2026-03-16 08:25:00,,back_on_track,BackOnTrack
Świnoujście,Zakopane,InterCity,53.90482,14.26663,49.30245,19.96219,2026-03-16 18:54:00,2026-03-16 08:25:00,,back_on_track,BackOnTrack
Świnoujście,Zakopane,InterCity,53.90482,14.26663,49.30245,19.96219,2026-03-16 18:54:00,2026-03-16 08:25:00,,back_on_track,BackOnTrack
Kraków Gł.,Łeba,InterCity,50.06719,19.94742,54.75691,17.5532,2026-03-16 20:14:00,2026-03-16 08:13:00,,back_on_track,BackOnTrack
Kraków Gł.,Łeba,InterCity,50.06719,19.94742,54.75691,17.5532,2026-03-16 20:14:00,2026-03-16 08:13:00,,back_on_track,BackOnTrack
Łeba,Kraków Gł.,InterCity,54.75691,17.5532,50.06719,19.94742,2026-03-16 21:00:00,2026-03-16 08:48:00,,back_on_track,BackOnTrack
Łeba,Kraków Gł.,InterCity,54.75691,17.5532,50.06719,19.94742,2026-03-16 21:00:00,2026-03-16 08:48:00,,back_on_track,BackOnTrack
Praha hl.n.,Warszawa Wschodnia,EuroNight,50.08321,14.43531,52.25183,21.05204,2026-03-16 22:16:00,2026-03-16 08:23:00,,back_on_track,BackOnTrack
Praha hl.n.,Warszawa Wschodnia,EuroNight,50.08321,14.43531,52.25183,21.05204,2026-03-16 22:16:00,2026-03-16 08:23:00,,back_on_track,BackOnTrack
Warszawa Wschodnia,Praha hl.n.,EuroNight,52.25183,21.05204,50.08321,14.43531,2026-03-16 19:05:00,2026-03-16 07:26:00,,back_on_track,BackOnTrack
Warszawa Wschodnia,Praha hl.n.,EuroNight,52.25183,21.05204,50.08321,14.43531,2026-03-16 19:05:00,2026-03-16 07:26:00,,back_on_track,BackOnTrack
Bielsko-Biała Główna,Kołobrzeg,InterCity,49.82238,19.05838,54.18238,15.57209,2026-03-16 21:25:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack
Bielsko-Biała Główna,Kołobrzeg,InterCity,49.82238,19.05838,54.18238,15.57209,2026-03-16 21:25:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack
Kołobrzeg,Bielsko-Biała Główna,InterCity,54.18238,15.57209,49.82238,19.05838,2026-03-16 21:01:00,2026-03-16 06:48:00,,back_on_track,BackOnTrack
Kołobrzeg,Bielsko-Biała Główna,InterCity,54.18238,15.57209,49.82238,19.05838,2026-03-16 21:01:00,2026-03-16 06:48:00,,back_on_track,BackOnTrack
Warszawa Wschodnia,Szklarska Poręba Górna,InterCity,52.25183,21.05204,50.83167,15.52059,2026-03-16 23:36:00,2026-03-16 07:34:00,,back_on_track,BackOnTrack
Warszawa Wschodnia,Szklarska Poręba Górna,InterCity,52.25183,21.05204,50.83167,15.52059,2026-03-16 23:36:00,2026-03-16 07:34:00,,back_on_track,BackOnTrack
Szklarska Poręba Górna,Warszawa Wschodnia,InterCity,50.83167,15.52059,52.25183,21.05204,2026-03-16 20:18:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack
Szklarska Poręba Górna,Warszawa Wschodnia,InterCity,50.83167,15.52059,52.25183,21.05204,2026-03-16 20:18:00,2026-03-16 06:23:00,,back_on_track,BackOnTrack
Zakopane,Gdynia Gł.,InterCity,49.30245,19.96219,54.52084,18.52956,2026-03-16 21:53:00,2026-03-16 08:40:00,,back_on_track,BackOnTrack
Zakopane,Gdynia Gł.,InterCity,49.30245,19.96219,54.52084,18.52956,2026-03-16 21:53:00,2026-03-16 08:40:00,,back_on_track,BackOnTrack
Gdynia Gł.,Zakopane,InterCity,54.52084,18.52956,49.30245,19.96219,2026-03-16 19:22:00,2026-03-16 06:02:00,,back_on_track,BackOnTrack
Gdynia Gł.,Zakopane,InterCity,54.52084,18.52956,49.30245,19.96219,2026-03-16 19:22:00,2026-03-16 06:02:00,,back_on_track,BackOnTrack
Kraków Gł.,Hel,InterCity,50.06719,19.94742,54.61104,18.80089,2026-03-16 20:14:00,2026-03-16 08:02:00,,back_on_track,BackOnTrack
Kraków Gł.,Hel,InterCity,50.06719,19.94742,54.61104,18.80089,2026-03-16 20:14:00,2026-03-16 08:02:00,,back_on_track,BackOnTrack
Hel,Kraków Gł.,InterCity,54.61104,18.80089,50.06719,19.94742,2026-03-16 21:12:00,2026-03-16 08:51:00,,back_on_track,BackOnTrack
Hel,Kraków Gł.,InterCity,54.61104,18.80089,50.06719,19.94742,2026-03-16 21:12:00,2026-03-16 08:51:00,,back_on_track,BackOnTrack
Kraków Gł.,Kołobrzeg,InterCity,50.06719,19.94742,54.18238,15.57209,2026-03-16 21:33:00,2026-03-16 10:56:00,,back_on_track,BackOnTrack
Kraków Gł.,Kołobrzeg,InterCity,50.06719,19.94742,54.18238,15.57209,2026-03-16 21:33:00,2026-03-16 10:56:00,,back_on_track,BackOnTrack
Kołobrzeg,Kraków Gł.,InterCity,54.18238,15.57209,50.06719,19.94742,2026-03-16 19:05:00,2026-03-16 07:49:00,,back_on_track,BackOnTrack
Kołobrzeg,Kraków Gł.,InterCity,54.18238,15.57209,50.06719,19.94742,2026-03-16 19:05:00,2026-03-16 07:49:00,,back_on_track,BackOnTrack
Bielsko-Biała Gł.,Świnoujście,InterCity,49.83154,19.04941,53.90482,14.26663,2026-03-16 21:25:00,2026-03-16 07:27:00,,back_on_track,BackOnTrack
Bielsko-Biała Gł.,Świnoujście,InterCity,49.83154,19.04941,53.90482,14.26663,2026-03-16 21:25:00,2026-03-16 07:27:00,,back_on_track,BackOnTrack
Świnoujście,Bielsko-Biała Gł.,InterCity,53.90482,14.26663,49.83154,19.04941,2026-03-16 20:25:00,2026-03-16 06:48:00,,back_on_track,BackOnTrack
Świnoujście,Bielsko-Biała Gł.,InterCity,53.90482,14.26663,49.83154,19.04941,2026-03-16 20:25:00,2026-03-16 06:48:00,,back_on_track,BackOnTrack
München Hbf,Przemyśl Gł.,EuroNight,48.14161,11.55794,49.78366,22.77636,2026-03-16 18:35:00,2026-03-16 10:10:00,,back_on_track,BackOnTrack
Przemyśl Gł.,München Hbf,EuroNight,49.78366,22.77636,48.14161,11.55794,2026-03-16 17:51:00,2026-03-16 10:24:00,,back_on_track,BackOnTrack
Praha hl.n.,Gdynia Gł.,InterCity,50.08321,14.43531,54.52084,18.52956,2026-03-16 18:49:00,2026-03-16 05:58:00,,back_on_track,BackOnTrack
Gdynia Gł.,Praha hl.n.,InterCity,54.52084,18.52956,50.08321,14.43531,2026-03-16 21:59:00,2026-03-16 09:14:00,,back_on_track,BackOnTrack
München Hbf,Warszawa Wschodnia,EuroNight,48.14161,11.55794,52.25183,21.05204,2026-03-16 18:35:00,2026-03-16 08:15:00,,back_on_track,BackOnTrack
München Hbf,Warszawa Wschodnia,EuroNight,48.14161,11.55794,52.25183,21.05204,2026-03-16 18:35:00,2026-03-16 08:15:00,,back_on_track,BackOnTrack
Warszawa Wschodnia,München Hbf,EuroNight,52.25183,21.05204,48.14161,11.55794,2026-03-16 19:41:00,2026-03-16 10:24:00,,back_on_track,BackOnTrack
Warszawa Wschodnia,München Hbf,EuroNight,52.25183,21.05204,48.14161,11.55794,2026-03-16 19:41:00,2026-03-16 10:24:00,,back_on_track,BackOnTrack
Bohumín,Hel,InterCity,49.90073,18.35944,54.61104,18.80089,2026-03-16 19:27:00,2026-03-16 07:09:00,,back_on_track,BackOnTrack
Bohumín,Hel,InterCity,49.90073,18.35944,54.61104,18.80089,2026-03-16 19:27:00,2026-03-16 07:09:00,,back_on_track,BackOnTrack
Hel,Bohumín,InterCity,54.61104,18.80089,49.90073,18.35944,2026-03-16 19:23:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack
Hel,Bohumín,InterCity,54.61104,18.80089,49.90073,18.35944,2026-03-16 19:23:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack
Bohumín,Łeba,InterCity,49.90073,18.35944,54.75691,17.5532,2026-03-16 19:27:00,2026-03-16 07:13:00,,back_on_track,BackOnTrack
Bohumín,Łeba,InterCity,49.90073,18.35944,54.75691,17.5532,2026-03-16 19:27:00,2026-03-16 07:13:00,,back_on_track,BackOnTrack
Łeba,Bohumín,InterCity,54.75691,17.5532,49.90073,18.35944,2026-03-16 19:11:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack
Łeba,Bohumín,InterCity,54.75691,17.5532,49.90073,18.35944,2026-03-16 19:11:00,2026-03-16 06:54:00,,back_on_track,BackOnTrack
Chop,Praha hl.n.,InterCity,48.43271,22.20555,50.08321,14.43531,2026-03-16 17:35:00,2026-03-16 05:46:00,,back_on_track,BackOnTrack
Praha hl.n.,Chop,InterCity,50.08321,14.43531,48.43271,22.20555,2026-03-16 21:52:00,2026-03-16 10:34:00,,back_on_track,BackOnTrack
Przemyśl Gł.,Praha hl.n.,InterCity,49.78366,22.77636,50.08321,14.43531,2026-03-16 22:12:00,2026-03-16 08:56:00,,back_on_track,BackOnTrack
Praha hl.n.,Przemyśl Gł.,InterCity,50.08321,14.43531,49.78366,22.77636,2026-03-16 20:56:00,2026-03-16 07:33:00,,back_on_track,BackOnTrack
Stockholm C,Malmö C,InterCity,59.33001,18.05763,55.60944,13.00084,2026-03-16 23:10:00,2026-03-16 06:59:00,,back_on_track,BackOnTrack
Malmö C,Stockholm C,InterCity,55.60944,13.00084,59.33001,18.05763,2026-03-16 22:30:00,2026-03-16 05:50:00,,back_on_track,BackOnTrack
Stockholm C,Berlin Hbf,EuroNight,59.33001,18.05763,52.52508,13.3694,2026-03-16 17:34:00,2026-03-16 09:24:00,,back_on_track,BackOnTrack
Berlin Hbf,Stockholm C,EuroNight,52.52508,13.3694,59.33001,18.05763,2026-03-16 18:34:00,2026-03-16 09:55:00,,back_on_track,BackOnTrack
Stockholm C,Duved,InterCity,59.33001,18.05763,63.38985,12.91755,2026-03-16 22:39:00,2026-03-16 09:17:00,,back_on_track,BackOnTrack
Stockholm C,Duved,InterCity,59.33001,18.05763,63.38985,12.91755,2026-03-16 22:39:00,2026-03-16 09:17:00,,back_on_track,BackOnTrack
Duved,Stockholm C,InterCity,63.38985,12.91755,59.33001,18.05763,2026-03-16 19:01:00,2026-03-16 05:04:00,,back_on_track,BackOnTrack
Duved,Stockholm C,InterCity,63.38985,12.91755,59.33001,18.05763,2026-03-16 19:01:00,2026-03-16 05:04:00,,back_on_track,BackOnTrack
Stockholm C,Umeå C,InterCity,59.33001,18.05763,63.83022,20.26824,2026-03-16 22:39:00,2026-03-16 08:16:00,,back_on_track,BackOnTrack
Umeå C,Stockholm C,InterCity,63.83022,20.26824,59.33001,18.05763,2026-03-16 19:41:00,2026-03-16 05:04:00,,back_on_track,BackOnTrack
Luleå C,Stockholm C,InterCity,65.58417,22.16527,59.33001,18.05763,2026-03-16 17:00:00,2026-03-16 06:35:00,,back_on_track,BackOnTrack
Stockholm C,Luleå C,InterCity,59.33001,18.05763,65.58417,22.16527,2026-03-16 21:55:00,2026-03-16 11:53:00,,back_on_track,BackOnTrack
Luleå C,Stockholm C,InterCity,65.58417,22.16527,59.33001,18.05763,2026-03-16 21:10:00,2026-03-16 10:09:00,,back_on_track,BackOnTrack
Stockholm C,Luleå C,InterCity,59.33001,18.05763,65.58417,22.16527,2026-03-16 18:08:00,2026-03-16 06:44:00,,back_on_track,BackOnTrack
Narvik,Stockholm C,InterCity,68.4417,17.44142,59.33001,18.05763,2026-03-16 15:11:00,2026-03-16 10:09:00,,back_on_track,BackOnTrack
Narvik,Stockholm C,InterCity,68.4417,17.44142,59.33001,18.05763,2026-03-16 15:11:00,2026-03-16 10:09:00,,back_on_track,BackOnTrack
Stockholm C,Narvik,InterCity,59.33001,18.05763,68.4417,17.44142,2026-03-16 18:08:00,2026-03-16 12:40:00,,back_on_track,BackOnTrack
Stockholm C,Narvik,InterCity,59.33001,18.05763,68.4417,17.44142,2026-03-16 18:08:00,2026-03-16 12:40:00,,back_on_track,BackOnTrack
Oslo S,Trondheim,InterCity,59.9104,10.755,63.43628,10.3986,2026-03-16 22:50:00,2026-03-16 06:24:00,,back_on_track,BackOnTrack
Oslo S,Trondheim,InterCity,59.9104,10.755,63.43628,10.3986,2026-03-16 22:50:00,2026-03-16 06:24:00,,back_on_track,BackOnTrack
Trondheim,Oslo S,InterCity,63.43628,10.3986,59.9104,10.755,2026-03-16 23:17:00,2026-03-16 06:50:00,,back_on_track,BackOnTrack
Trondheim,Oslo S,InterCity,63.43628,10.3986,59.9104,10.755,2026-03-16 23:17:00,2026-03-16 06:50:00,,back_on_track,BackOnTrack
Trondheim,Bodø,InterCity,63.43628,10.3986,67.28638,14.39118,2026-03-16 23:05:00,2026-03-16 09:05:00,,back_on_track,BackOnTrack
Trondheim,Bodø,InterCity,63.43628,10.3986,67.28638,14.39118,2026-03-16 23:05:00,2026-03-16 09:05:00,,back_on_track,BackOnTrack
Bodø,Trondheim,InterCity,67.28638,14.39118,63.43628,10.3986,2026-03-16 21:09:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack
Bodø,Trondheim,InterCity,67.28638,14.39118,63.43628,10.3986,2026-03-16 21:09:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack
Toulouse Matabiau,Paris Austerlitz,InterCity,43.61121,1.45369,48.84185,2.36646,2026-03-16 19:44:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack
Toulouse Matabiau,Paris Austerlitz,InterCity,43.61121,1.45369,48.84185,2.36646,2026-03-16 19:44:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack
Toulouse Matabiau,Paris Austerlitz,InterCity,43.61121,1.45369,48.84185,2.36646,2026-03-16 19:44:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack
Toulouse Matabiau,Paris Austerlitz,InterCity,43.61121,1.45369,48.84185,2.36646,2026-03-16 19:44:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack
Paris Austerlitz,Toulouse Matabiau,InterCity,48.84185,2.36646,43.61121,1.45369,2026-03-16 22:13:00,2026-03-16 07:44:00,,back_on_track,BackOnTrack
Paris Austerlitz,Toulouse Matabiau,InterCity,48.84185,2.36646,43.61121,1.45369,2026-03-16 22:13:00,2026-03-16 07:44:00,,back_on_track,BackOnTrack
Paris Austerlitz,Toulouse Matabiau,InterCity,48.84185,2.36646,43.61121,1.45369,2026-03-16 22:13:00,2026-03-16 07:44:00,,back_on_track,BackOnTrack
Paris Austerlitz,Toulouse Matabiau,InterCity,48.84185,2.36646,43.61121,1.45369,2026-03-16 22:13:00,2026-03-16 07:44:00,,back_on_track,BackOnTrack
Tarbes,Paris Austerlitz,InterCity,43.23997,0.06939,48.84185,2.36646,2026-03-16 19:00:00,2026-03-16 07:32:00,,back_on_track,BackOnTrack
Tarbes,Paris Austerlitz,InterCity,43.23997,0.06939,48.84185,2.36646,2026-03-16 19:00:00,2026-03-16 07:32:00,,back_on_track,BackOnTrack
Tarbes,Paris Austerlitz,InterCity,43.23997,0.06939,48.84185,2.36646,2026-03-16 19:00:00,2026-03-16 07:32:00,,back_on_track,BackOnTrack
Tarbes,Paris Austerlitz,InterCity,43.23997,0.06939,48.84185,2.36646,2026-03-16 19:00:00,2026-03-16 07:32:00,,back_on_track,BackOnTrack
Paris Austerlitz,Tarbes,InterCity,48.84185,2.36646,43.23997,0.06939,2026-03-16 21:41:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack
Paris Austerlitz,Tarbes,InterCity,48.84185,2.36646,43.23997,0.06939,2026-03-16 21:41:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack
Paris Austerlitz,Tarbes,InterCity,48.84185,2.36646,43.23997,0.06939,2026-03-16 21:41:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack
Paris Austerlitz,Tarbes,InterCity,48.84185,2.36646,43.23997,0.06939,2026-03-16 21:41:00,2026-03-16 09:37:00,,back_on_track,BackOnTrack
Rodez,Paris Austerlitz,InterCity,44.36277,2.58039,48.84185,2.36646,2026-03-16 22:19:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack
Rodez,Paris Austerlitz,InterCity,44.36277,2.58039,48.84185,2.36646,2026-03-16 22:19:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack
Rodez,Paris Austerlitz,InterCity,44.36277,2.58039,48.84185,2.36646,2026-03-16 22:19:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack
Rodez,Paris Austerlitz,InterCity,44.36277,2.58039,48.84185,2.36646,2026-03-16 22:19:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack
Paris Austerlitz,Rodez,InterCity,48.84185,2.36646,44.36277,2.58039,2026-03-16 19:27:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack
Paris Austerlitz,Rodez,InterCity,48.84185,2.36646,44.36277,2.58039,2026-03-16 19:27:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack
Paris Austerlitz,Rodez,InterCity,48.84185,2.36646,44.36277,2.58039,2026-03-16 19:27:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack
Paris Austerlitz,Rodez,InterCity,48.84185,2.36646,44.36277,2.58039,2026-03-16 19:27:00,2026-03-16 07:08:00,,back_on_track,BackOnTrack
Albi Ville,Paris Austerlitz,InterCity,43.92445,2.13817,48.84185,2.36646,2026-03-16 20:50:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack
Albi Ville,Paris Austerlitz,InterCity,43.92445,2.13817,48.84185,2.36646,2026-03-16 20:50:00,2026-03-16 08:32:00,,back_on_track,BackOnTrack
Paris Austerlitz,Albi Ville,InterCity,48.84185,2.36646,43.92445,2.13817,2026-03-16 19:27:00,2026-03-16 09:02:00,,back_on_track,BackOnTrack
Paris Austerlitz,Albi Ville,InterCity,48.84185,2.36646,43.92445,2.13817,2026-03-16 19:27:00,2026-03-16 09:02:00,,back_on_track,BackOnTrack
Paris Austerlitz,Aurillac,InterCity,48.84185,2.36646,44.9212,2.43623,2026-03-16 19:27:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack
Paris Austerlitz,Aurillac,InterCity,48.84185,2.36646,44.9212,2.43623,2026-03-16 19:27:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack
Paris Austerlitz,Aurillac,InterCity,48.84185,2.36646,44.9212,2.43623,2026-03-16 19:27:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack
Paris Austerlitz,Aurillac,InterCity,48.84185,2.36646,44.9212,2.43623,2026-03-16 19:27:00,2026-03-16 07:35:00,,back_on_track,BackOnTrack
Aurillac,Paris Austerlitz,InterCity,44.9212,2.43623,48.84185,2.36646,2026-03-16 22:41:00,2026-03-16 09:32:00,,back_on_track,BackOnTrack
Aurillac,Paris Austerlitz,InterCity,44.9212,2.43623,48.84185,2.36646,2026-03-16 22:41:00,2026-03-16 09:32:00,,back_on_track,BackOnTrack
Aurillac,Paris Austerlitz,InterCity,44.9212,2.43623,48.84185,2.36646,2026-03-16 22:41:00,2026-03-16 09:32:00,,back_on_track,BackOnTrack
Aurillac,Paris Austerlitz,InterCity,44.9212,2.43623,48.84185,2.36646,2026-03-16 22:41:00,2026-03-16 09:32:00,,back_on_track,BackOnTrack
Latour-de-Carol / La Tor de Querol,Paris Austerlitz,InterCity,,,48.84185,2.36646,2026-03-16 18:48:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack
Latour-de-Carol / La Tor de Querol,Paris Austerlitz,InterCity,,,48.84185,2.36646,2026-03-16 18:48:00,2026-03-16 07:03:00,,back_on_track,BackOnTrack
Paris Austerlitz,Latour-de-Carol / La Tor de Querol,InterCity,48.84185,2.36646,,,2026-03-16 21:40:00,2026-03-16 10:07:00,,back_on_track,BackOnTrack
Paris Austerlitz,Latour-de-Carol / La Tor de Querol,InterCity,48.84185,2.36646,,,2026-03-16 21:40:00,2026-03-16 10:07:00,,back_on_track,BackOnTrack
Paris Austerlitz,Cerbère,InterCity,48.84185,2.36646,42.44277,3.16553,2026-03-16 20:10:00,2026-03-16 09:16:00,,back_on_track,BackOnTrack
Paris Austerlitz,Cerbère,InterCity,48.84185,2.36646,42.44277,3.16553,2026-03-16 20:10:00,2026-03-16 09:16:00,,back_on_track,BackOnTrack
Paris Austerlitz,Cerbère,InterCity,48.84185,2.36646,42.44277,3.16553,2026-03-16 20:10:00,2026-03-16 09:16:00,,back_on_track,BackOnTrack
Paris Austerlitz,Cerbère,InterCity,48.84185,2.36646,42.44277,3.16553,2026-03-16 20:10:00,2026-03-16 09:16:00,,back_on_track,BackOnTrack
Cerbère,Paris Austerlitz,InterCity,42.44277,3.16553,48.84185,2.36646,2026-03-16 18:53:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack
Cerbère,Paris Austerlitz,InterCity,42.44277,3.16553,48.84185,2.36646,2026-03-16 18:53:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack
Cerbère,Paris Austerlitz,InterCity,42.44277,3.16553,48.84185,2.36646,2026-03-16 18:53:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack
Cerbère,Paris Austerlitz,InterCity,42.44277,3.16553,48.84185,2.36646,2026-03-16 18:53:00,2026-03-16 08:50:00,,back_on_track,BackOnTrack
Paris Austerlitz,Nice Ville,InterCity,48.84185,2.36646,43.70484,7.26197,2026-03-16 20:51:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack
Paris Austerlitz,Nice Ville,InterCity,48.84185,2.36646,43.70484,7.26197,2026-03-16 20:51:00,2026-03-16 09:25:00,,back_on_track,BackOnTrack
Nice Ville,Paris Austerlitz,InterCity,43.70484,7.26197,48.84185,2.36646,2026-03-16 17:55:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack
Nice Ville,Paris Austerlitz,InterCity,43.70484,7.26197,48.84185,2.36646,2026-03-16 17:55:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack
Paris Austerlitz,Briançon,InterCity,48.84185,2.36646,44.88961,6.63263,2026-03-16 20:51:00,2026-03-16 08:21:00,,back_on_track,BackOnTrack
Paris Austerlitz,Briançon,InterCity,48.84185,2.36646,44.88961,6.63263,2026-03-16 20:51:00,2026-03-16 08:21:00,,back_on_track,BackOnTrack
Paris Austerlitz,Briançon,InterCity,48.84185,2.36646,44.88961,6.63263,2026-03-16 20:51:00,2026-03-16 08:21:00,,back_on_track,BackOnTrack
Paris Austerlitz,Briançon,InterCity,48.84185,2.36646,44.88961,6.63263,2026-03-16 20:51:00,2026-03-16 08:21:00,,back_on_track,BackOnTrack
Briançon,Paris Austerlitz,InterCity,44.88961,6.63263,48.84185,2.36646,2026-03-16 19:58:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack
Briançon,Paris Austerlitz,InterCity,44.88961,6.63263,48.84185,2.36646,2026-03-16 19:58:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack
Briançon,Paris Austerlitz,InterCity,44.88961,6.63263,48.84185,2.36646,2026-03-16 19:58:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack
Briançon,Paris Austerlitz,InterCity,44.88961,6.63263,48.84185,2.36646,2026-03-16 19:58:00,2026-03-16 08:08:00,,back_on_track,BackOnTrack
Stockholm C,Berlin Hbf,InterCity,59.33001,18.05763,52.52508,13.3694,2026-03-16 16:20:00,2026-03-16 07:46:00,,back_on_track,BackOnTrack
Berlin Hbf,Stockholm C,InterCity,52.52508,13.3694,59.33001,18.05763,2026-03-16 21:10:00,2026-03-16 13:20:00,,back_on_track,BackOnTrack
Innsbruck Hbf,Malmö C,InterCity,47.26337,11.40111,55.60944,13.00084,2026-03-16 18:00:00,2026-03-16 16:21:00,,back_on_track,BackOnTrack
Malmö C,Innsbruck Hbf,InterCity,55.60944,13.00084,47.26337,11.40111,2026-03-16 14:40:00,2026-03-16 13:00:00,,back_on_track,BackOnTrack
Malmö C,Storlien,InterCity,55.60944,13.00084,63.31589,12.10065,2026-03-16 16:35:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack
Malmö C,Storlien,InterCity,55.60944,13.00084,63.31589,12.10065,2026-03-16 16:35:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack
Malmö C,Storlien,InterCity,55.60944,13.00084,63.31589,12.10065,2026-03-16 16:35:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack
Storlien,Malmö C,InterCity,63.31589,12.10065,55.60944,13.00084,2026-03-16 15:25:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack
Storlien,Malmö C,InterCity,63.31589,12.10065,55.60944,13.00084,2026-03-16 15:25:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack
Storlien,Malmö C,InterCity,63.31589,12.10065,55.60944,13.00084,2026-03-16 15:25:00,2026-03-16 07:15:00,,back_on_track,BackOnTrack
Malmö C,Duved,InterCity,55.60944,13.00084,63.38985,12.91755,2026-03-16 17:15:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack
Malmö C,Duved,InterCity,55.60944,13.00084,63.38985,12.91755,2026-03-16 17:15:00,2026-03-16 08:20:00,,back_on_track,BackOnTrack
Duved,Malmö C,InterCity,63.38985,12.91755,55.60944,13.00084,2026-03-16 18:30:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack
Duved,Malmö C,InterCity,63.38985,12.91755,55.60944,13.00084,2026-03-16 18:30:00,2026-03-16 08:55:00,,back_on_track,BackOnTrack
İstanbul Halkalı,Sofia,InterCity,41.01849,28.76616,,,2026-03-16 20:00:00,2026-03-16 11:48:00,,back_on_track,BackOnTrack
Sofia,İstanbul Halkalı,InterCity,,,41.01849,28.76616,2026-03-16 18:50:00,2026-03-16 09:56:00,,back_on_track,BackOnTrack
İstanbul Halkalı,București Nord,InterCity,41.01849,28.76616,44.44677,26.07441,2026-03-16 20:00:00,2026-03-16 17:08:00,,back_on_track,BackOnTrack
București Nord,İstanbul Halkalı,InterCity,44.44677,26.07441,41.01849,28.76616,2026-03-16 10:50:00,2026-03-16 06:34:00,,back_on_track,BackOnTrack
Ankara,İstanbul Halkalı,InterCity,39.93498,32.84395,41.01849,28.76616,2026-03-16 22:00:00,2026-03-16 07:27:00,,back_on_track,BackOnTrack
İstanbul Halkalı,Ankara,InterCity,41.01849,28.76616,39.93498,32.84395,2026-03-16 22:00:00,2026-03-16 06:37:00,,back_on_track,BackOnTrack
Ankara,İzmir Basmane,InterCity,39.93498,32.84395,38.42271,27.14408,2026-03-16 20:00:00,2026-03-16 10:01:00,,back_on_track,BackOnTrack
İzmir Basmane,Ankara,InterCity,38.42271,27.14408,39.93498,32.84395,2026-03-16 19:05:00,2026-03-16 09:07:00,,back_on_track,BackOnTrack
Ankara,Kars,InterCity,39.93498,32.84395,40.60528,43.10639,2026-03-16 18:00:00,2026-03-16 20:26:00,,back_on_track,BackOnTrack
Kars,Ankara,InterCity,40.60528,43.10639,39.93498,32.84395,2026-03-16 08:00:00,2026-03-16 10:27:00,,back_on_track,BackOnTrack
Ankara,Tatvan,InterCity,39.93498,32.84395,38.50882,42.2762,2026-03-16 11:20:00,2026-03-16 13:57:00,,back_on_track,BackOnTrack
Tatvan,Ankara,InterCity,38.50882,42.2762,39.93498,32.84395,2026-03-16 10:25:00,2026-03-16 12:45:00,,back_on_track,BackOnTrack
Ankara,Kurtalan,InterCity,39.93498,32.84395,37.92809,41.69722,2026-03-16 11:20:00,2026-03-16 14:10:00,,back_on_track,BackOnTrack
