station_lat,station_long,airport_name,aero_lat,aero_long,iata_code,country_code,station_airport_km,station_name
47.7369033,9.24856,Konstanz Airfield,47.681435,9.139258,,DE,10.243302410648571,Uhldingen-Mühlhofen Bahnhof
48.3993472,9.9829328,Erbach Airfield,48.34222,9.916111,,DE,8.044557285557802,Ulm Hauptbahnhof
48.3983809,9.9833999,Erbach Airfield,48.34222,9.916111,,DE,7.981456853397254,Ulm Hbf
47.34743,25.35576,Floreni Airfield,47.362846,25.21191,,RO,10.97085598113606,Vatra Dornei Băi
45.44139,12.32046,Venice-Lido Giovanni Nicelli Airfield,45.428779,12.388733,,IT,5.508633248577259,Venezia Santa Lucia
46.61862,13.84854,Ossiacher See Paraglider Landing Field,46.65278,13.89145,,AT,5.016115055843629,Villach Hbf
45.84828,5.65364,Chamonet Airfield,45.797877,5.624628,,FR,6.038632633041238,Villach Hbf-Autoverladestelle
48.0574452,8.4656783,Schwenningen am Neckar Airfield,48.065834,8.571389,,DE,7.91107370676553,Villingen Bahnhof/ZOB
45.36362,18.98981,Vukovar Borovo Recreational Airfield,45.386398,18.962799,,HR,3.2964357447898456,Vukovar
47.6215161,8.2193782,Bohlhof Glider Field,47.6509,8.3867,,DE,12.955702499563573,Waldshut Bahnhof
47.6891415,9.8304438,Wangen-Kißlegg Airfield,47.753962,9.86219,,DE,7.588846440345308,Wangen Bahnhof
52.25183,21.05204,Warsaw Babice Airport,52.269199,20.907203,,PL,10.044924771358762,Warszawa Wschodnia
52.21998,20.9653,Warsaw Chopin Airport,52.165699,20.9671,WAW,PL,6.0370187265007145,Warszawa Zachodnia
47.5718123,9.6392733,Wildberg Airfield,47.600278,9.741944,,DE,8.325371987791646,Wasserburg (Bodensee)
47.5808842,7.9105284,Hütten Glider Field,47.6333,7.9412,,DE,6.265557690305641,Wehr-Brennet Bahnhof
48.7206808,11.3306842,Neuburg Air Base,48.710999,11.2115,,DE,8.810060346548072,Weichering
48.5188013,9.9500455,Oppingen-Au Airfield,48.5566,9.8219,,DE,10.328581196991786,Westerstetten
48.1851,16.37711,Vienna International Airport,48.110298,16.5697,VIE,AT,16.532999812273264,Wien Hbf
48.1968,16.3377,Vienna International Airport,48.110298,16.5697,VIE,AT,19.715733068047136,Wien Westbf
47.5463575,7.6908544,Herten-Rheinfelden Airfield,47.56028,7.748333,,DE,4.582925583956519,Wyhlen Bahnhof
45.80489,15.97961,Zagreb Franjo Tuđman International Airport,45.742901,16.0688,ZAG,HR,9.765313458667658,Zagreb Gl. K.
49.30245,19.96219,Nowy Targ Airfield,49.462797,20.050304,,PL,18.93634184171544,Zakopane
44.85313,20.3687,Zemun Polje 13 May Airfield,44.876444,20.305917,,RS,5.586034020526611,Zemun
47.37818,8.54021,Dübendorf Air Base,47.398602,8.64823,,CH,8.443044145941501,Zürich HB
47.7694386,9.1446878,Konstanz Airfield,47.681435,9.139258,,DE,9.793978599970101,Überlingen Bahnhof Therme
41.01849,28.76616,İstanbul Atatürk Airport,40.971913,28.823714,ISL,TR,7.082013137470409,İstanbul Halkalı
38.42271,27.14408,Gaziemir Air Base,38.319099,27.159401,,TR,11.59818121996785,İzmir Basmane
54.75691,17.5532,Cewice Naval Air Base,54.416525,17.765734,,PL,40.250305595685845,Łeba
53.90482,14.26663,Heringsdorf Airport,53.8787,14.1523,HDF,DE,8.035164447919069,Świnoujście
