origin,destination,vehicule_type,co2_train_kg,co2_avion_kg,co2_saved_kg,is_substitutable,distance_km,station_lat,station_long,station_lat_dest,station_long_dest,origin_city,destination_city,trip_count_corridor,trip_count_origin,service_share,origin_station_traffic,origin_city_population,dest_station_traffic,dest_city_population
Augsburg Morellstraße,Lindau-Reutin,Train Longue Distance Nuit,1.9983446895192734,81.7714281466976,79.77308345717833,1,125.87205149403333,48.3550375,10.893025,47.5523177,9.7012121,Augsburg Morellstraße,Lindau-Reutin,41.0,61.0,0.6721311475409836,,301105.0,28711.0,24518.0
Augsburg Morellstraße,Oberstaufen,Train Longue Distance Nuit,1.7469558867815076,67.53796526524285,65.79100937846134,1,110.03753381087853,48.3550375,10.893025,47.5539364,10.0255039,Augsburg Morellstraße,Oberstaufen,41.0,61.0,0.6721311475409836,,301105.0,,
Augsburg Morellstraße,Röthenbach (Allgäu),Train Longue Distance Nuit,1.7067814487382746,67.53796526524285,65.83118381650458,1,107.50701995076055,48.3550375,10.893025,47.6205715,9.9535579,Augsburg Morellstraße,Röthenbach (Allgäu),41.0,61.0,0.6721311475409836,,301105.0,,
Aulendorf Bahnhof,"Aalen, Hauptbahnhof",Train Longue Distance,1.6561508500437363,,,0,104.31789178909904,47.9529382,9.6439535,48.8416955,10.096417,Aulendorf Bahnhof,"Aalen, Hauptbahnhof",2.0,832.0,0.002403846153846154,,,,
Aulendorf Bahnhof,Bad Säckingen Bahnhof,Train Longue Distance,2.130378814312196,89.31685650156261,87.18647768725042,1,134.1886378377548,47.9529683,9.6438996,47.5559371,7.9487877,Aulendorf Bahnhof,Bad Säckingen Bahnhof,2.0,832.0,0.002403846153846154,,,,16549.0
Aulendorf Bahnhof,Badischer Bahnhof,Train Longue Distance,2.5095571238960392,107.34791910933423,104.83836198543818,1,158.0723811977853,47.9529683,9.6438996,47.5677212,7.6082453,Aulendorf Bahnhof,Badischer Bahnhof,2.0,832.0,0.002403846153846154,,,,
Aulendorf Bahnhof,Rheinfelden (Baden) Bahnhof,Train Longue Distance,2.3149842431505876,97.46319174659945,95.14820750344886,1,145.81659379885284,47.9529683,9.6438996,47.5569071,7.784378,Aulendorf Bahnhof,Rheinfelden (Baden) Bahnhof,2.0,832.0,0.002403846153846154,,,,34674.0
Aulendorf Bahnhof,Tiengen (Hochrhein) Bahnhof,Train Longue Distance,1.7203894108427056,66.18052896768648,64.46013955684379,1,108.3641604209313,47.9529683,9.6438996,47.635513,8.2723429,Aulendorf Bahnhof,Tiengen (Hochrhein) Bahnhof,2.0,832.0,0.002403846153846154,,,,
Aulendorf Bahnhof,Waldshut Bahnhof,Train Longue Distance,1.7880390288986894,66.18052896768648,64.39248993878779,1,112.62528526698723,47.9529683,9.6438996,47.6215161,8.2193782,Aulendorf Bahnhof,Waldshut Bahnhof,2.0,832.0,0.002403846153846154,,,,
Aurillac,Paris Austerlitz,InterCity,3.460877362381138,129.28067347916195,125.81979611678081,1,435.98858180664377,44.9212,2.43623,48.84185,2.36646,Aurillac,Paris Austerlitz,,,,204937.0,26214.0,23798578.0,2103778.0
Bad Schussenried,Bad Säckingen Bahnhof,Train Longue Distance,2.1813896560916946,89.31685650156261,87.13546684547092,1,137.40171681101629,47.9937673,9.668244,47.5559371,7.9487877,Bad Schussenried,Bad Säckingen Bahnhof,1.0,644.0,0.0015527950310559005,106903.0,,,16549.0
Bad Schussenried,Badischer Bahnhof,Train Longue Distance,2.556700215006045,107.34791910933423,104.79121889432818,1,161.04183767989701,47.9937673,9.668244,47.5677212,7.6082453,Bad Schussenried,Badischer Bahnhof,1.0,644.0,0.0015527950310559005,106903.0,,,
Bad Schussenried,Rheinfelden (Baden) Bahnhof,Train Longue Distance,2.3642049294021312,97.46319174659945,95.09898681719731,1,148.91691417246983,47.9937673,9.668244,47.5569071,7.784378,Bad Schussenried,Rheinfelden (Baden) Bahnhof,1.0,644.0,0.0015527950310559005,106903.0,,,34674.0
Bad Schussenried,Tiengen (Hochrhein) Bahnhof,Train Longue Distance,1.7715084900757405,66.18052896768648,64.40902047761074,1,111.58405707204211,47.9937673,9.668244,47.635513,8.2723429,Bad Schussenried,Tiengen (Hochrhein) Bahnhof,1.0,644.0,0.0015527950310559005,106903.0,,,
Bad Schussenried,Waldshut Bahnhof,Train Longue Distance,1.839192932179777,66.18052896768648,64.34133603550671,1,115.84737542074684,47.9937673,9.668244,47.6215161,8.2193782,Bad Schussenried,Waldshut Bahnhof,1.0,644.0,0.0015527950310559005,106903.0,,,
Bad Säckingen Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,0.09382531079903171,70.7316531233847,70.63782781258567,1,106.3779034002627,47.5558643,7.9487338,47.7305231,9.3448325,Bad Säckingen Bahnhof,Bermatingen-Ahausen Bahnhof,1.0,83.0,0.012048192771084338,,16549.0,106903.0,
Bad Säckingen Bahnhof,Friedrichshafen Hafenbahnhof,Train Longue Distance,0.10185147912914128,76.01111230856814,75.909260829439,1,115.47786749335746,47.5558643,7.9487338,47.6515396,9.4824544,Bad Säckingen Bahnhof,Friedrichshafen Hafenbahnhof,6.0,83.0,0.07228915662650602,,16549.0,,58403.0
Bad Säckingen Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,0.10128271766989883,76.01111230856814,75.90982959089824,1,114.8330132311778,47.5558643,7.9487338,47.6533671,9.473588,Bad Säckingen Bahnhof,Friedrichshafen Stadtbahnhof,10.0,83.0,0.12048192771084337,,16549.0,,58403.0
Bad Säckingen Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,0.09644358028671952,70.7316531233847,70.63520954309799,1,109.34646291011283,47.5558643,7.9487338,47.7168416,9.3884457,Bad Säckingen Bahnhof,Markdorf Bahnhof,1.0,83.0,0.012048192771084338,,16549.0,,
Bad Säckingen Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,0.09123482388810993,68.90141986943075,68.81018504554264,1,103.44084341055547,47.5558643,7.9487338,47.7577,9.2969523,Bad Säckingen Bahnhof,"Salem, Bahnhof",10.0,83.0,0.12048192771084337,,16549.0,,
Badischer Bahnhof,Bahnhof Überlingen,Train Longue Distance Nuit,0.10456534377110825,77.98580146752106,77.88123612374994,1,118.55481153186875,47.5677212,7.6082453,47.7689677,9.1630584,Badischer Bahnhof,Bahnhof Überlingen,10.0,83.0,0.12048192771084337,,,,
Badischer Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,0.11583829861368218,90.17022748095826,90.05438918234458,1,131.33593947129498,47.5677212,7.6082453,47.7305231,9.3448325,Badischer Bahnhof,Bermatingen-Ahausen Bahnhof,1.0,83.0,0.012048192771084338,,,106903.0,
Badischer Bahnhof,Friedrichshafen Hafenbahnhof,Train Longue Distance,0.12419070398227039,95.80427340177137,95.6800826977891,1,140.80578682797096,47.5677212,7.6082453,47.6515396,9.4824544,Badischer Bahnhof,Friedrichshafen Hafenbahnhof,6.0,83.0,0.07228915662650602,,,,58403.0
Badischer Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,0.12361569517646023,95.80427340177137,95.68065770659491,1,140.1538494064175,47.5677212,7.6082453,47.6533671,9.473588,Badischer Bahnhof,Friedrichshafen Stadtbahnhof,10.0,83.0,0.12048192771084337,,,,58403.0
Badischer Bahnhof,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,0.0984312421439182,71.47349510994772,71.3750638678038,1,111.60004778222017,47.5677212,7.6082453,47.8155463,9.0531316,Badischer Bahnhof,Ludwigshafen(Bodensee) Bahnhof,1.0,83.0,0.012048192771084338,,,,
Badischer Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,0.11853504288275392,90.17022748095826,90.0516924380755,1,134.39347265618358,47.5677212,7.6082453,47.7168416,9.3884457,Badischer Bahnhof,Markdorf Bahnhof,1.0,83.0,0.012048192771084338,,,,
Badischer Bahnhof,Radolfzell Bahnhof,Train Longue Distance Nuit,0.09140423134256959,71.47349510994772,71.38209087860515,1,103.63291535438728,47.5677212,7.6082453,47.7356829,8.9691391,Badischer Bahnhof,Radolfzell Bahnhof,10.0,83.0,0.12048192771084337,,,,31734.0
Badischer Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,0.11308578577316719,87.02616594157469,86.91308015580152,1,128.21517661356825,47.5677212,7.6082453,47.7577,9.2969523,Badischer Bahnhof,"Salem, Bahnhof",10.0,83.0,0.12048192771084337,,,,
Badischer Bahnhof,Uhldingen-Mühlhofen Bahnhof,Train Longue Distance Nuit,0.1096305604165119,77.98580146752106,77.87617090710455,1,124.29768754706564,47.5677212,7.6082453,47.7369576,9.248578,Badischer Bahnhof,Uhldingen-Mühlhofen Bahnhof,1.0,83.0,0.012048192771084338,,,14285.0,
Bahnhof Überlingen,Badischer Bahnhof,Train Longue Distance,0.10456534377110825,77.98580146752106,77.88123612374994,1,118.55481153186875,47.7689677,9.1630584,47.5677212,7.6082453,Bahnhof Überlingen,Badischer Bahnhof,15.0,105.0,0.14285714285714285,,,,
Bahnhof Überlingen,Rheinfelden (Baden) Bahnhof,Train Longue Distance,0.09340776882900444,67.43431751076349,67.34090974193448,1,105.90449980612748,47.7689677,9.1630584,47.5569071,7.784378,Bahnhof Überlingen,Rheinfelden (Baden) Bahnhof,15.0,105.0,0.14285714285714285,,,,34674.0
Bar,Zemun,InterCity,16.86035198450588,117.86530498666922,101.00495300216333,1,324.00076837130325,42.08724,19.10525,44.85313,20.3687,Bar,Zemun,,,,75034.0,311.0,,155591.0
Bergen,Oslo S,InterCity,0.2687139847522605,103.77385174357755,103.50513775882528,1,304.664381805284,60.39026,5.33354,59.9104,10.755,Bergen,Oslo S,,,,1857062.0,294029.0,,1082575.0
Berlin Hbf,Budapest Nyugati,EuroNight,39.52879636432528,176.69984828541607,137.1710519210908,0,689.4958375078542,52.52508,13.3694,47.51133,19.05866,Berlin Hbf,Budapest Nyugati,,,,,3426354.0,,1741041.0
Berlin Hbf,Graz Hbf,Nightjet,35.76243735340023,150.7139023639589,114.95146501055868,0,623.7997096354479,52.52508,13.3694,47.0723,15.41644,Berlin Hbf,Graz Hbf,,,,,3426354.0,,303270.0
Berlin Hbf,Paris Gare du Nord,InterCity,50.09766039092203,235.563976778825,185.46631638790296,0,873.8472072374328,52.52508,13.3694,48.88085,2.3555,Berlin Hbf,Paris Gare du Nord,,,,,3426354.0,257024152.0,2103778.0
Berlin Hbf,Stockholm C,EuroNight,46.47131967075317,224.52698857676734,178.05566890601418,0,810.5934008503954,52.52508,13.3694,59.33001,18.05763,Berlin Hbf,Stockholm C,,,,,3426354.0,,1515017.0
Berlin Hbf,Stockholm C,InterCity,46.47131967075317,224.52698857676734,178.05566890601418,0,810.5934008503954,52.52508,13.3694,59.33001,18.05763,Berlin Hbf,Stockholm C,,,,,3426354.0,,1515017.0
Berlin Hbf,Zürich HB,Nightjet,38.30629461833689,173.89871398780514,135.59241936946825,0,668.1718928717406,52.52508,13.3694,47.37818,8.54021,Berlin Hbf,Zürich HB,,,,,3426354.0,,415367.0
Beuggen Bahnhof,Bahnhof Überlingen,Train Longue Distance Nuit,0.0911464891799297,67.43431751076349,67.34317102158356,1,103.34069068019238,47.5819992,7.8110041,47.7689677,9.1630584,Beuggen Bahnhof,Bahnhof Überlingen,1.0,10.0,0.1,28711.0,,,
Beuggen Bahnhof,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,0.10236511100371185,79.65498511743743,79.55262000643373,1,116.06021655749642,47.5819992,7.8110041,47.7305231,9.3448325,Beuggen Bahnhof,Bermatingen-Ahausen Bahnhof,1.0,10.0,0.1,28711.0,,106903.0,
Beuggen Bahnhof,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,0.11013247510654259,85.15239397633096,85.04226150122442,1,124.86675182147685,47.5819992,7.8110041,47.6533671,9.473588,Beuggen Bahnhof,Friedrichshafen Stadtbahnhof,1.0,10.0,0.1,28711.0,,,58403.0
Beuggen Bahnhof,Markdorf Bahnhof,Train Longue Distance Nuit,0.10505376065803633,79.65498511743743,79.5499313567794,1,119.10857217464434,47.5819992,7.8110041,47.7168416,9.3884457,Beuggen Bahnhof,Markdorf Bahnhof,1.0,10.0,0.1,28711.0,,,
Beuggen Bahnhof,"Salem, Bahnhof",Train Longue Distance Nuit,0.0996363880294701,77.05398519591597,76.9543488078865,1,112.96642633726766,47.5819992,7.8110041,47.7577,9.2969523,Beuggen Bahnhof,"Salem, Bahnhof",1.0,10.0,0.1,28711.0,,,
Beuggen Bahnhof,Uhldingen-Mühlhofen Bahnhof,Train Longue Distance Nuit,0.0961676801732549,67.43431751076349,67.33814983059024,1,109.03365099008492,47.5819992,7.8110041,47.7369576,9.248578,Beuggen Bahnhof,Uhldingen-Mühlhofen Bahnhof,1.0,10.0,0.1,28711.0,,14285.0,
Biberach (Riß),Bad Säckingen Bahnhof,Train Longue Distance,2.3886427508515014,96.97923166505085,94.59058891419934,1,150.4562075366277,48.1019531,9.7929571,47.5559371,7.9487877,Biberach (Riß),Bad Säckingen Bahnhof,2.0,981.0,0.0020387359836901123,,,,16549.0
Biberach (Riß),Badischer Bahnhof,Train Longue Distance,2.755218487249479,113.3872548214373,110.63203633418782,1,173.5461380227689,48.1019531,9.7929571,47.5677212,7.6082453,Biberach (Riß),Badischer Bahnhof,2.0,981.0,0.0020387359836901123,,,,
Biberach (Riß),Erzingen (Baden) Bahnhof,Train Longue Distance,1.7915426625914956,73.65708431420853,71.86554165161704,1,112.84597270039654,48.1019531,9.7929571,47.6601803,8.430635,Biberach (Riß),Erzingen (Baden) Bahnhof,6.0,981.0,0.0061162079510703364,,,,
Biberach (Riß),Rheinfelden (Baden) Bahnhof,Train Longue Distance,2.5674475202099565,104.24020729412956,101.67275977391961,1,161.71879064058683,48.1019531,9.7929571,47.5569071,7.784378,Biberach (Riß),Rheinfelden (Baden) Bahnhof,2.0,981.0,0.0020387359836901123,,,,34674.0
Biberach (Riß),Tiengen (Hochrhein) Bahnhof,Train Longue Distance,1.9800531076157681,73.65708431420853,71.67703120659276,1,124.71989843888687,48.1019531,9.7929571,47.635513,8.2723429,Biberach (Riß),Tiengen (Hochrhein) Bahnhof,2.0,981.0,0.0020387359836901123,,,,
Biberach (Riß),Waldshut Bahnhof,Train Longue Distance,2.04759793133712,73.65708431420853,71.60948638287141,1,128.97442248281178,48.1019531,9.7929571,47.6215161,8.2193782,Biberach (Riß),Waldshut Bahnhof,2.0,981.0,0.0020387359836901123,,,,
Biberach Süd,Bad Säckingen Bahnhof,Train Longue Distance,2.389619811925794,96.97923166505085,94.58961185312505,1,150.51775081417196,48.0869954,9.8032518,47.5559371,7.9487877,Biberach Süd,Bad Säckingen Bahnhof,1.0,170.0,0.0058823529411764705,,,,16549.0
Biberach Süd,Badischer Bahnhof,Train Longue Distance,2.7581493888739774,113.3872548214373,110.62910543256332,1,173.73075011803837,48.0869954,9.8032518,47.5677212,7.6082453,Biberach Süd,Badischer Bahnhof,1.0,170.0,0.0058823529411764705,,,,
Biberach Süd,Erzingen (Baden) Bahnhof,Train Longue Distance,1.791470706648172,73.65708431420853,71.86561360756036,1,112.84144032805317,48.0869954,9.8032518,47.6601803,8.430635,Biberach Süd,Erzingen (Baden) Bahnhof,3.0,170.0,0.01764705882352941,,,,
Biberach Süd,Rheinfelden (Baden) Bahnhof,Train Longue Distance,2.5693495703215454,104.24020729412956,101.67085772380801,1,161.83859727396987,48.0869954,9.8032518,47.5569071,7.784378,Biberach Süd,Rheinfelden (Baden) Bahnhof,1.0,170.0,0.0058823529411764705,,,,34674.0
Biberach Süd,Tiengen (Hochrhein) Bahnhof,Train Longue Distance,1.9806131881827216,73.65708431420853,71.67647112602582,1,124.7551768822576,48.0869954,9.8032518,47.635513,8.2723429,Biberach Süd,Tiengen (Hochrhein) Bahnhof,1.0,170.0,0.0058823529411764705,,,,
Biberach Süd,Waldshut Bahnhof,Train Longue Distance,2.0482136788759795,73.65708431420853,71.60887063533255,1,129.0132072862169,48.0869954,9.8032518,47.6215161,8.2193782,Biberach Süd,Waldshut Bahnhof,1.0,170.0,0.0058823529411764705,,,,
Bielsko-Biała Gł.,Świnoujście,InterCity,53.757836203224734,153.60932610942044,99.8514899061957,1,559.173648330782,49.83154,19.04941,53.90482,14.26663,Bielsko-Biała Gł.,Świnoujście,,,,,,,40919.0
Bielsko-Biała Główna,Kołobrzeg,InterCity,51.93431772797026,147.25336380511732,95.31904607714705,1,540.2059303082054,49.82238,19.05838,54.18238,15.57209,Bielsko-Biała Główna,Kołobrzeg,,,,,,,44377.0
Bistrița Nord,București Nord,InterCity,16.527447092271817,101.99326571470677,85.46581862243495,1,323.07934733505,47.13248,24.4839,44.44677,26.07441,Bistrița Nord,București Nord,,,,,78877.0,,
Blaubeuren,Donaueschingen Bahnhof,Train Longue Distance,1.7218492514784762,68.52657951690541,66.80473026542694,1,108.45611309388235,48.4038201,9.7919599,47.947842,8.4989429,Blaubeuren,Donaueschingen Bahnhof,34.0,437.0,0.07780320366132723,28711.0,,,21604.0
Blaubeuren,Geisingen Bahnhof,Train Longue Distance,1.589216292101253,71.69443648770864,70.10522019560739,1,100.10180726261356,48.4038201,9.7919599,47.9214569,8.6523841,Blaubeuren,Geisingen Bahnhof,34.0,437.0,0.07780320366132723,28711.0,,,
Blaubeuren,Villingen Bahnhof/ZOB,Train Longue Distance,1.6752504871008158,,,0,105.52094275011439,48.4038201,9.7919599,48.0574872,8.4655974,Blaubeuren,Villingen Bahnhof/ZOB,8.0,437.0,0.018306636155606407,28711.0,,,
Blaustein,Donaueschingen Bahnhof,Train Longue Distance Nuit,1.8636736211194673,71.35827056852887,69.4945969474094,1,117.38936892916776,48.4149353,9.9188829,47.947842,8.4989429,Blaustein,Donaueschingen Bahnhof,1.0,183.0,0.00546448087431694,106903.0,,,21604.0
Blaustein,Geisingen Bahnhof,Train Longue Distance Nuit,1.7269402486177192,73.57205037624536,71.84511012762763,1,108.7767856272184,48.4149353,9.9188829,47.9214569,8.6523841,Blaustein,Geisingen Bahnhof,1.0,183.0,0.00546448087431694,106903.0,,,
Blaustein,Immendingen Bahnhof,Train Longue Distance Nuit,1.6354261964020296,,,0,103.0124840263309,48.4149353,9.9188829,47.9362701,8.7294236,Blaustein,Immendingen Bahnhof,1.0,183.0,0.00546448087431694,106903.0,,14285.0,
Bobingen,Hergatz,Train Longue Distance Nuit,1.6204524282667387,67.88797724450095,66.2675248162342,1,102.06931394978199,48.2666434,10.8379762,47.6466862,9.82712,Bobingen,Hergatz,53.0,99.0,0.5353535353535354,,16682.0,,
Bobingen,Lindau-Insel,Train Longue Distance Nuit,1.8704144146619077,67.88797724450095,66.01756282983904,1,117.81395909938952,48.2666434,10.8379762,47.5451508,9.6804521,Bobingen,Lindau-Insel,28.0,99.0,0.2828282828282828,,16682.0,,24518.0
Bobingen,Lindau-Reutin,Train Longue Distance Nuit,1.8437566761681587,67.88797724450095,66.04422056833279,1,116.13483724919115,48.2666434,10.8379762,47.5523177,9.7012121,Bobingen,Lindau-Reutin,53.0,99.0,0.5353535353535354,,16682.0,28711.0,24518.0
Bodø,Trondheim S,InterCity,0.41116851002706584,99.36718550878444,98.95601699875738,1,466.17744901027874,67.28638,14.39118,63.43624,10.39914,Bodø,Trondheim S,,,,,34073.0,,216518.0
Bohumín,Hel,InterCity,35.6291015606554,147.60814668320785,111.97904512255245,1,524.6208669884766,49.90073,18.35944,54.61104,18.80089,Bohumín,Hel,,,,,20315.0,420572.0,
Bohumín,Łeba,InterCity,36.85997477684184,139.18866408497598,102.32868930813414,1,542.7448652242813,49.90073,18.35944,54.75691,17.5532,Bohumín,Łeba,,,,,20315.0,,
Bolzano / Bozen,Roma Termini,InterCity,8.241179979846212,139.34849853561434,131.10731855576813,1,519.0967485415856,46.49638,11.35879,41.90049,12.50279,Bolzano / Bozen,Roma Termini,,,,,107436.0,,
Bratislava Nové Mesto,Split,EuroNight,12.886370064370363,142.0729766151391,129.18660655076874,1,521.7998892278248,48.17193,17.14648,43.50489,16.44279,Bratislava Nové Mesto,Split,,,,,423737.0,,149830.0
Bratislava hl.st.,Humenné,InterCity,8.968684155556977,115.09979715480776,106.13111299925079,1,363.16343357454554,48.15891,17.10647,48.93017,21.90117,Bratislava hl.st.,Humenné,,,,,423737.0,,30450.0
Brașov,Budapest Keleti,InterCity,27.522664389080326,146.72596722969826,119.20330284061794,1,538.0143949699024,45.64379,25.58684,47.50059,19.08426,Brașov,Budapest Keleti,,,,,253200.0,,1741041.0
Bregenz,Wien Hbf,Nightjet,0.441842004288582,140.04880021752078,139.6069582132322,1,500.954653388415,47.503,9.73963,48.1851,16.37711,Bregenz,Wien Hbf,,,,,29806.0,,
Briançon,Paris Austerlitz,InterCity,24.560202820900635,150.92484719085417,126.36464436995354,1,546.0006851829762,44.88961,6.63263,48.84185,2.36646,Briançon,Paris Austerlitz,,,,220693.0,11411.0,23798578.0,2103778.0
Bruxelles Midi / Brussel Zuid,Milano Porta Garibaldi,InterCity,,,,0,,,,45.4846,9.18776,Bruxelles Midi / Brussel Zuid,Milano Porta Garibaldi,,,,106903.0,,22.0,
Bruxelles Midi / Brussel Zuid,Praha hl.n.,InterCity,,,,0,,,,50.08321,14.43531,Bruxelles Midi / Brussel Zuid,Praha hl.n.,,,,106903.0,,,
Bruxelles Midi / Brussel Zuid,Wien Hbf,Nightjet,,,,0,,,,48.1851,16.37711,Bruxelles Midi / Brussel Zuid,Wien Hbf,,,,106903.0,,,
București Nord,Arad,InterCity,21.427566347734174,127.63186999136757,106.2043036436334,1,418.867119159711,44.44677,26.07441,46.19134,21.32492,București Nord,Arad,,,,,,526511.0,169065.0
București Nord,Bistrița Nord,InterCity,16.527447092271817,101.99326571470677,85.46581862243495,1,323.07934733505,44.44677,26.07441,47.13248,24.4839,București Nord,Bistrița Nord,,,,,,,78877.0
București Nord,Budapest Keleti,InterCity,32.62124858512483,170.75741043003597,138.13616184491116,0,637.6817691986246,44.44677,26.07441,47.50059,19.08426,București Nord,Budapest Keleti,,,,,,,1741041.0
București Nord,Chişinău,InterCity,18.31178363316442,111.24849236183962,92.9367087286752,1,357.95964565572797,44.44677,26.07441,47.01287,28.86019,București Nord,Chişinău,,,,,,,
București Nord,Cluj-Napoca,InterCity,16.573986066646732,101.04428771974281,84.47030165309607,1,323.9890934914132,44.44677,26.07441,46.7842,23.58662,București Nord,Cluj-Napoca,,,,,,,286598.0
București Nord,Iași,InterCity,16.56643309861343,101.8177051409195,85.25127204230607,1,323.841447701412,44.44677,26.07441,47.15723,27.60345,București Nord,Iași,,,,,,,378954.0
București Nord,Kyiv Pasazhyrskyi,InterCity,,,,0,,44.44677,26.07441,,,București Nord,Kyiv Pasazhyrskyi,,,,,,,
București Nord,Oradea,InterCity,22.18318771769572,130.18687110355506,108.00368338585935,1,433.6380428042795,44.44677,26.07441,47.07012,21.93653,București Nord,Oradea,,,,,,,183105.0
București Nord,Satu Mare,InterCity,22.80321588627676,131.36165767825844,108.55844179198168,1,445.75838388999847,44.44677,26.07441,47.79629,22.8946,București Nord,Satu Mare,,,,,,,112490.0
București Nord,Vatra Dornei Băi,InterCity,16.743044050789983,104.10509602851754,87.36205197772756,1,327.293847266987,44.44677,26.07441,47.34743,25.35576,București Nord,Vatra Dornei Băi,,,,,,,16054.0
București Nord,Wien Hbf,InterCity,43.58527127102663,227.00589866999323,183.4206273989666,0,852.0070230476704,44.44677,26.07441,48.1851,16.37711,București Nord,Wien Hbf,,,,,,,
București Nord,İstanbul Halkalı,InterCity,22.50852369427678,97.08038651041906,74.57186281614229,1,439.9977264500113,44.44677,26.07441,41.01849,28.76616,București Nord,İstanbul Halkalı,,,,,,,15701602.0
Budapest Déli,Koper,InterCity,19.448493783845915,100.28254865984789,80.83405487600197,1,459.38430139469756,47.50043,19.02466,45.53913,13.73831,Budapest Déli,Koper,,,,,1741041.0,,25753.0
Budapest Déli,Rijeka,InterCity,18.067851465498176,125.1684261391682,107.10057467367002,1,426.77275759396673,47.50043,19.02466,45.33032,14.43111,Budapest Déli,Rijeka,,,,,1741041.0,,107964.0
Budapest Keleti,Brașov,InterCity,22.77737742544579,146.72596722969826,123.94858980425246,1,538.0143949699024,47.50059,19.08426,45.64379,25.58684,Budapest Keleti,Brașov,,,,,1741041.0,,253200.0
Budapest Keleti,București Nord,InterCity,26.996895380792967,170.75741043003597,143.760515049243,0,637.6817691986246,47.50059,19.08426,44.44677,26.07441,Budapest Keleti,București Nord,,,,,1741041.0,,
Budapest Keleti,Kyiv Pasazhyrskyi,InterCity,,,,0,,47.50059,19.08426,,,Budapest Keleti,Kyiv Pasazhyrskyi,,,,,1741041.0,,
Budapest Keleti,Split,InterCity,20.727686341738224,103.85567188453399,83.12798554279577,1,489.599545109085,47.50059,19.08426,43.50489,16.44279,Budapest Keleti,Split,,,,,1741041.0,,149830.0
