dep_name,arr_name,dep_city,arr_city,distance_km,is_long_distance
Oberstdorf,Ulm Hbf,Oberstdorf,Ulm Hbf,112.04851278370128,true
Odesa Holovna,Chernivtsi,Odesa Holovna,Chernivtsi,,
Odesa Holovna,Dnipro Holovny,Odesa Holovna,Dnipro Holovny,,
Odesa Holovna,Kharkiv,Odesa Holovna,Kharkiv,,
Odesa Holovna,Kovel,Odesa Holovna,Kovel,,
Odesa Holovna,Kyiv Pasazhyrskyi,Odesa Holovna,Kyiv Pasazhyrskyi,,
Odesa Holovna,Lviv,Odesa Holovna,Lviv,,
Odesa Holovna,Przemyśl Gł.,Odesa Holovna,Przemyśl Gł.,,
Odesa Holovna,Uzhhorod,Odesa Holovna,Uzhhorod,,
Oradea,București Nord,Oradea,București Nord,433.6380428042795,true
Oradea,Constanța,Oradea,Constanța,612.2290490739184,true
Osijek,Split,Osijek,Split,288.76914352006855,true
Oslo S,Bergen,Oslo S,Bergen,304.664381805284,true
Oslo S,Stavanger,Oslo S,Stavanger,302.65238857004414,true
Oslo S,Trondheim S,Oslo S,Trondheim S,392.5032494518196,true
Ostbahnhof Gleis 6,Altona,Ostbahnhof Gleis 6,Altona,614.4433928225856,true
Ostbahnhof Gleis 6,"Amsterdam, Centraal",Ostbahnhof Gleis 6,"Amsterdam, Centraal",670.8330305909628,true
Ostbahnhof Gleis 6,Dortmund Hbf,Ostbahnhof Gleis 6,Dortmund Hbf,480.0494619468301,true
Ostbahnhof Gleis 6,Freilassing,Ostbahnhof Gleis 6,Freilassing,107.04615838981897,true
Ostbahnhof Gleis 6,Hamburg Hbf,Ostbahnhof Gleis 6,Hamburg Hbf,613.5662989677319,true
Ostbahnhof Gleis 6,Münster (Westf) Hauptbahnhof,Ostbahnhof Gleis 6,Münster (Westf) Hauptbahnhof,511.36695855944316,true
Ostbahnhof Gleis 6,Nürnberg Hbf,Ostbahnhof Gleis 6,Nürnberg Hbf,151.5200810414455,true
Ostbahnhof Gleis 7,Altona,Ostbahnhof Gleis 7,Altona,614.4473939573362,true
Ostbahnhof Gleis 7,Hamburg Hbf,Ostbahnhof Gleis 7,Hamburg Hbf,613.5702739717206,true
Ostbahnhof Gleis 8,Freilassing,Ostbahnhof Gleis 8,Freilassing,107.02969935846471,true
Palermo Centrale,Milano Centrale,Palermo Centrale,Milano Centrale,889.6585344822922,true
Palermo Centrale,Roma Termini,Palermo Centrale,Roma Termini,427.9256667607793,true
Paris Austerlitz,Albi Ville,Paris Austerlitz,Albi Ville,547.0695210058518,true
Paris Austerlitz,Aurillac,Paris Austerlitz,Aurillac,435.98858180664377,true
Paris Austerlitz,Briançon,Paris Austerlitz,Briançon,546.0006851829762,true
Paris Austerlitz,Cerbère,Paris Austerlitz,Cerbère,714.240059971162,true
Paris Austerlitz,Latour-de-Carol / La Tor de Querol,Paris Austerlitz,Latour-de-Carol / La Tor de Querol,,
Paris Austerlitz,Nice Ville,Paris Austerlitz,Nice Ville,683.672113150376,true
Paris Austerlitz,Rodez,Paris Austerlitz,Rodez,498.31846661779787,true
Paris Austerlitz,Tarbes,Paris Austerlitz,Tarbes,647.5588559432113,true
Paris Austerlitz,Toulouse Matabiau,Paris Austerlitz,Toulouse Matabiau,585.8311066474893,true
Paris Gare de l'Est,Augsburg Hbf,Paris Gare de l'Est,Augsburg Hbf,628.9020362900421,true
Paris Gare de l'Est,Esslingen (N) Gleis 5,Paris Gare de l'Est,Esslingen (N) Gleis 5,508.30366643699745,true
Paris Gare de l'Est,Karlsruhe Hauptbahnhof,Paris Gare de l'Est,Karlsruhe Hauptbahnhof,441.32587528698446,true
Paris Gare de l'Est,München Hbf Gleis 14,Paris Gare de l'Est,München Hbf Gleis 14,682.055877834715,true
Paris Gare de l'Est,Strasbourg Gare Centrale,Paris Gare de l'Est,Strasbourg Gare Centrale,395.3763140589674,true
Paris Gare de l'Est,Stuttgart Hauptbahnhof (oben) Gleis 1,Paris Gare de l'Est,Stuttgart Hauptbahnhof (oben) Gleis 1,499.2762315756796,true
Paris Gare de l'Est,Ulm Hauptbahnhof,Paris Gare de l'Est,Ulm Hauptbahnhof,562.383295458872,true
Paris Gare du Nord,Berlin Hbf,Paris Gare du Nord,Berlin Hbf,873.8472072374328,true
Pasing,Aichstetten Bahnhof,Pasing,Aichstetten Bahnhof,107.23014488420667,true
Pasing,"Aitrach (Kr Ravensb), Bahnhof",Pasing,"Aitrach (Kr Ravensb), Bahnhof",105.26009690477392,true
Pasing,Altona,Pasing,Altona,610.11208831458,true
Pasing,Hamburg Hbf,Pasing,Hamburg Hbf,609.3138006978214,true
Pasing,Hergatz,Pasing,Hergatz,134.12544947314663,true
Pasing,Kißlegg Bahnhof,Pasing,Kißlegg Bahnhof,124.11770487111033,true
Pasing,Leutkirch Bahnhof,Pasing,Leutkirch Bahnhof,113.47960444787587,true
Pasing,Lindau-Insel,Pasing,Lindau-Insel,148.99518518537772,true
Pasing,Lindau-Reutin,Pasing,Lindau-Reutin,147.2451643427684,true
Pasing,Nersingen,Pasing,Nersingen,104.20995207352348,true
Pasing,Neu-Ulm,Pasing,Neu-Ulm,111.1294890377186,true
Pasing,Tannheim (Württ),Pasing,Tannheim (Württ),102.89482953536073,true
Pasing,Ulm Hbf,Pasing,Ulm Hbf,112.9700700094911,true
Pasing,Wangen Bahnhof,Pasing,Wangen Bahnhof,131.94773678213025,true
Pasing Gleis 2,Aichstetten Bahnhof,Pasing Gleis 2,Aichstetten Bahnhof,107.19624086538765,true
Pasing Gleis 2,"Aitrach (Kr Ravensb), Bahnhof",Pasing Gleis 2,"Aitrach (Kr Ravensb), Bahnhof",105.22948561495315,true
Pasing Gleis 2,Heimenkirch,Pasing Gleis 2,Heimenkirch,129.89957107560377,true
Pasing Gleis 2,Hergatz,Pasing Gleis 2,Hergatz,134.08301219219322,true
Pasing Gleis 2,Immenstadt,Pasing Gleis 2,Immenstadt,113.92207942152453,true
Pasing Gleis 2,Kißlegg Bahnhof,Pasing Gleis 2,Kißlegg Bahnhof,124.0810170263467,true
Pasing Gleis 2,Leutkirch Bahnhof,Pasing Gleis 2,Leutkirch Bahnhof,113.44298764813081,true
Pasing Gleis 2,Lindau-Insel,Pasing Gleis 2,Lindau-Insel,148.95083042833542,true
Pasing Gleis 2,Lindau-Reutin,Pasing Gleis 2,Lindau-Reutin,147.20080542177024,true
Pasing Gleis 2,Martinszell (Allgäu),Pasing Gleis 2,Martinszell (Allgäu),105.8230685167846,true
Pasing Gleis 2,Oberstaufen,Pasing Gleis 2,Oberstaufen,125.98458794407514,true
Pasing Gleis 2,Röthenbach (Allgäu),Pasing Gleis 2,Röthenbach (Allgäu),126.92012572665139,true
Pasing Gleis 2,Tannheim (Württ),Pasing Gleis 2,Tannheim (Württ),102.8673509749742,true
Pasing Gleis 2,Wangen Bahnhof,Pasing Gleis 2,Wangen Bahnhof,131.9069750970564,true
Pasing Gleis 3,Aichstetten Bahnhof,Pasing Gleis 3,Aichstetten Bahnhof,107.18823274128577,true
Pasing Gleis 3,"Aitrach (Kr Ravensb), Bahnhof",Pasing Gleis 3,"Aitrach (Kr Ravensb), Bahnhof",105.2208708256253,true
Pasing Gleis 3,Heimenkirch,Pasing Gleis 3,Heimenkirch,129.8937631952397,true
Pasing Gleis 3,Hergatz,Pasing Gleis 3,Hergatz,134.0768045819243,true
Pasing Gleis 3,Immenstadt,Pasing Gleis 3,Immenstadt,113.91825633508488,true
Pasing Gleis 3,Kißlegg Bahnhof,Pasing Gleis 3,Kißlegg Bahnhof,124.07355786145321,true
Pasing Gleis 3,Leutkirch Bahnhof,Pasing Gleis 3,Leutkirch Bahnhof,113.43551385188115,true
Pasing Gleis 3,Lindau-Insel,Pasing Gleis 3,Lindau-Insel,148.94508102285474,true
Pasing Gleis 3,Lindau-Reutin,Pasing Gleis 3,Lindau-Reutin,147.0730208102547,true
Pasing Gleis 3,Martinszell (Allgäu),Pasing Gleis 3,Martinszell (Allgäu),105.81878192024078,true
Pasing Gleis 3,Oberstaufen,Pasing Gleis 3,Oberstaufen,125.9799531142345,true
Pasing Gleis 3,Röthenbach (Allgäu),Pasing Gleis 3,Röthenbach (Allgäu),126.91457107269804,true
Pasing Gleis 3,Tannheim (Württ),Pasing Gleis 3,Tannheim (Württ),102.85819810416251,true
Pasing Gleis 3,Wangen Bahnhof,Pasing Gleis 3,Wangen Bahnhof,131.90038483337253,true
Pasing Gleis 4,Aichstetten Bahnhof,Pasing Gleis 4,Aichstetten Bahnhof,107.19635216412875,true
Pasing Gleis 4,"Aitrach (Kr Ravensb), Bahnhof",Pasing Gleis 4,"Aitrach (Kr Ravensb), Bahnhof",105.22844916184668,true
Pasing Gleis 4,Heimenkirch,Pasing Gleis 4,Heimenkirch,129.9035038238831,true
Pasing Gleis 4,Hergatz,Pasing Gleis 4,Hergatz,134.08628556745558,true
Pasing Gleis 4,Immenstadt,Pasing Gleis 4,Immenstadt,113.92909152897623,true
Pasing Gleis 4,Kißlegg Bahnhof,Pasing Gleis 4,Kißlegg Bahnhof,124.08212846875101,true
Pasing Gleis 4,Leutkirch Bahnhof,Pasing Gleis 4,Leutkirch Bahnhof,113.44407294132569,true
Pasing Gleis 4,Lindau-Insel,Pasing Gleis 4,Lindau-Insel,148.95485837767336,true
Pasing Gleis 4,Lindau-Reutin,Pasing Gleis 4,Lindau-Reutin,147.0828010816219,true
Pasing Gleis 4,Martinszell (Allgäu),Pasing Gleis 4,Martinszell (Allgäu),105.8293888706169,true
Pasing Gleis 4,Oberstaufen,Pasing Gleis 4,Oberstaufen,125.99037786196118,true
Pasing Gleis 4,Röthenbach (Allgäu),Pasing Gleis 4,Röthenbach (Allgäu),126.92446898730942,true
Pasing Gleis 4,Tannheim (Württ),Pasing Gleis 4,Tannheim (Württ),102.86525463757238,true
Pasing Gleis 4,Wangen Bahnhof,Pasing Gleis 4,Wangen Bahnhof,131.90960371618706,true
Pasing Gleis 9,Aichstetten Bahnhof,Pasing Gleis 9,Aichstetten Bahnhof,107.222366395602,true
Pasing Gleis 9,"Aitrach (Kr Ravensb), Bahnhof",Pasing Gleis 9,"Aitrach (Kr Ravensb), Bahnhof",105.25278711085951,true
Pasing Gleis 9,Heimenkirch,Pasing Gleis 9,Heimenkirch,129.9345211416167,true
Pasing Gleis 9,Hergatz,Pasing Gleis 9,Hergatz,134.11650372710594,true
Pasing Gleis 9,Immenstadt,Pasing Gleis 9,Immenstadt,113.96346278270335,true
Pasing Gleis 9,Kißlegg Bahnhof,Pasing Gleis 9,Kißlegg Bahnhof,124.10953774112026,true
Pasing Gleis 9,Leutkirch Bahnhof,Pasing Gleis 9,Leutkirch Bahnhof,113.47144700800813,true
Pasing Gleis 9,Lindau-Insel,Pasing Gleis 9,Lindau-Insel,148.98598825397664,true
Pasing Gleis 9,Lindau-Reutin,Pasing Gleis 9,Lindau-Reutin,147.2359668590623,true
Pasing Gleis 9,Martinszell (Allgäu),Pasing Gleis 9,Martinszell (Allgäu),105.86306347515392,true
Pasing Gleis 9,Nersingen,Pasing Gleis 9,Nersingen,104.20794568341822,true
Pasing Gleis 9,Neu-Ulm,Pasing Gleis 9,Neu-Ulm,111.12685530351462,true
Pasing Gleis 9,Oberstaufen,Pasing Gleis 9,Oberstaufen,126.02349469470684,true
Pasing Gleis 9,Röthenbach (Allgäu),Pasing Gleis 9,Röthenbach (Allgäu),126.95596987177021,true
Pasing Gleis 9,Tannheim (Württ),Pasing Gleis 9,Tannheim (Württ),102.88797374370219,true
Pasing Gleis 9,Ulm Hbf,Pasing Gleis 9,Ulm Hbf,112.87776307168103,true
Pasing Gleis 9,Wangen Bahnhof,Pasing Gleis 9,Wangen Bahnhof,131.93901425771398,true
Passau Hbf,"Amsterdam, Centraal",Passau Hbf,"Amsterdam, Centraal",737.5169802102029,true
Passau Hbf,Dortmund Hbf,Passau Hbf,Dortmund Hbf,538.4137507577341,true
Passau Hbf,Nürnberg Hbf,Passau Hbf,Nürnberg Hbf,198.06310500243976,true
Penzance,London Paddington,Penzance,London Paddington,406.76098562040863,true
Plochingen Gleis 4,Enzisweiler,Plochingen Gleis 4,Enzisweiler,129.1243079083665,true
Plochingen Gleis 4,Eriskirch Bahnhof,Plochingen Gleis 4,Eriskirch Bahnhof,120.88465213446237,true
Plochingen Gleis 4,Friedrichshafen Stadtbahnhof,Plochingen Gleis 4,Friedrichshafen Stadtbahnhof,117.92739568137182,true
Plochingen Gleis 4,Kressbronn Bahnhof,Plochingen Gleis 4,Kressbronn Bahnhof,125.18929654563959,true
Plochingen Gleis 4,Langenargen Bahnhof,Plochingen Gleis 4,Langenargen Bahnhof,124.20720904196972,true
Plochingen Gleis 4,Lindau-Aeschach,Plochingen Gleis 4,Lindau-Aeschach,129.8801889146623,true
Plochingen Gleis 4,Lindau-Insel,Plochingen Gleis 4,Lindau-Insel,131.38088558384163,true
Plochingen Gleis 4,Lindau-Reutin,Plochingen Gleis 4,Lindau-Reutin,130.83748679741558,true
Plochingen Gleis 4,Meckenbeuren Bahnhof,Plochingen Gleis 4,Meckenbeuren Bahnhof,113.17516540960816,true
Plochingen Gleis 4,Nonnenhorn,Plochingen Gleis 4,Nonnenhorn,127.39115954502856,true
Plochingen Gleis 4,Ravensburg Bahnhof,Plochingen Gleis 4,Ravensburg Bahnhof,104.25043079282882,true
Plochingen Gleis 4,Wasserburg (Bodensee),Plochingen Gleis 4,Wasserburg (Bodensee),128.0114240827023,true
Praha hl.n.,Bruxelles Midi / Brussel Zuid,Praha hl.n.,Bruxelles Midi / Brussel Zuid,,
Praha hl.n.,Chop,Praha hl.n.,Chop,592.6851238033265,true
Praha hl.n.,Gdynia Gł.,Praha hl.n.,Gdynia Gł.,566.3324285438963,true
Praha hl.n.,Humenné,Praha hl.n.,Humenné,553.8529281142767,true
Praha hl.n.,Przemyśl Gł.,Praha hl.n.,Przemyśl Gł.,597.6156639184852,true
Praha hl.n.,Warszawa Wschodnia,Praha hl.n.,Warszawa Wschodnia,520.2907643366152,true
Praha hl.n.,Zürich HB,Praha hl.n.,Zürich HB,526.4534025440987,true
Przemyśl Gł.,Kharkiv,Przemyśl Gł.,Kharkiv,,
Przemyśl Gł.,Kremenchuk,Przemyśl Gł.,Kremenchuk,,
Przemyśl Gł.,Kyiv Pasazhyrskyi,Przemyśl Gł.,Kyiv Pasazhyrskyi,,
Przemyśl Gł.,München Hbf,Przemyśl Gł.,München Hbf,838.2453718116631,true
Przemyśl Gł.,Odesa Holovna,Przemyśl Gł.,Odesa Holovna,,
Przemyśl Gł.,Praha hl.n.,Przemyśl Gł.,Praha hl.n.,597.6156639184852,true
Przemyśl Gł.,Zaporizhzhia 1,Przemyśl Gł.,Zaporizhzhia 1,,
Przemyśl Gł.,Świnoujście,Przemyśl Gł.,Świnoujście,741.947360049923,true
Radolfzell Bahnhof,"Aalen, Hauptbahnhof",Radolfzell Bahnhof,"Aalen, Hauptbahnhof",148.59273677891946,true
Radolfzell Bahnhof,Badischer Bahnhof,Radolfzell Bahnhof,Badischer Bahnhof,103.63746173076107,true
Radolfzell Bahnhof,Giengen (Brenz),Radolfzell Bahnhof,Giengen (Brenz),136.0673122445756,true
Radolfzell Bahnhof,Heidenheim (Brenz),Radolfzell Bahnhof,Heidenheim (Brenz),137.02364384702886,true
Radolfzell Bahnhof,Langenau (Württ),Radolfzell Bahnhof,Langenau (Württ),120.29443449745759,true
Radolfzell Bahnhof,"Oberkochen, Bahnhof",Radolfzell Bahnhof,"Oberkochen, Bahnhof",143.6967146772491,true
Radolfzell Bahnhof,Sontheim (Brenz),Radolfzell Bahnhof,Sontheim (Brenz),133.84081801103207,true
Radolfzell Bahnhof,Ulm Hbf,Radolfzell Bahnhof,Ulm Hbf,105.42285866186941,true
Rakhiv,Kyiv Pasazhyrskyi,Rakhiv,Kyiv Pasazhyrskyi,,
Rakhiv,Sumy,Rakhiv,Sumy,,
Ravensburg Bahnhof,"Aalen, Hauptbahnhof",Ravensburg Bahnhof,"Aalen, Hauptbahnhof",123.03196371646305,true
Ravensburg Bahnhof,Bad Säckingen Bahnhof,Ravensburg Bahnhof,Bad Säckingen Bahnhof,126.65794214482554,true
Ravensburg Bahnhof,Badischer Bahnhof,Ravensburg Bahnhof,Badischer Bahnhof,151.49286823383395,true
Ravensburg Bahnhof,Ebersbach (F) Gleis 2,Ravensburg Bahnhof,Ebersbach (F) Gleis 2,103.7828972354302,true
Ravensburg Bahnhof,Esslingen (N) Gleis 3,Ravensburg Bahnhof,Esslingen (N) Gleis 3,108.49384323395573,true
Ravensburg Bahnhof,Giengen (Brenz),Ravensburg Bahnhof,Giengen (Brenz),104.02541872672286,true
Ravensburg Bahnhof,Göppingen Gleis 4,Ravensburg Bahnhof,Göppingen Gleis 4,101.88082937742585,true
Ravensburg Bahnhof,Heidenheim (Brenz),Ravensburg Bahnhof,Heidenheim (Brenz),107.64781096456674,true
Ravensburg Bahnhof,"Oberkochen, Bahnhof",Ravensburg Bahnhof,"Oberkochen, Bahnhof",117.0144132188281,true
Ravensburg Bahnhof,Plochingen Gleis 1,Ravensburg Bahnhof,Plochingen Gleis 1,104.26730565431964,true
Ravensburg Bahnhof,Plochingen Gleis 3,Ravensburg Bahnhof,Plochingen Gleis 3,104.26524100210243,true
Ravensburg Bahnhof,Plochingen Gleis 4,Ravensburg Bahnhof,Plochingen Gleis 4,104.25710208220913,true
Ravensburg Bahnhof,Reichenbach (F) Gleis 2,Ravensburg Bahnhof,Reichenbach (F) Gleis 2,103.23876495555706,true
Ravensburg Bahnhof,Rheinfelden (Baden) Bahnhof,Ravensburg Bahnhof,Rheinfelden (Baden) Bahnhof,138.71871105157726,true
Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,115.59391956637619,true
Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,115.58489929265745,true
Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,115.5777524545682,true
Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,115.57045457009654,true
Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,115.6556913457293,true
Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 9,Ravensburg Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 9,115.60872502139662,true
Ravensburg Bahnhof,Süßen Gleis 3,Ravensburg Bahnhof,Süßen Gleis 3,100.65978327400929,true
Ravensburg Bahnhof,Tiengen (Hochrhein) Bahnhof,Ravensburg Bahnhof,Tiengen (Hochrhein) Bahnhof,101.14612969034584,true
Ravensburg Bahnhof,Uhingen Gleis 2,Ravensburg Bahnhof,Uhingen Gleis 2,102.79358724458692,true
Ravensburg Bahnhof,Waldshut Bahnhof,Ravensburg Bahnhof,Waldshut Bahnhof,105.32760286151752,true
Reggio Calabria Centrale,Torino Lingotto,Reggio Calabria Centrale,Torino Lingotto,1015.4047228783116,true
Rheinfelden (Baden) Bahnhof,Bahnhof Überlingen,Rheinfelden (Baden) Bahnhof,Bahnhof Überlingen,105.90412197945827,true
Rheinfelden (Baden) Bahnhof,Bermatingen-Ahausen Bahnhof,Rheinfelden (Baden) Bahnhof,Bermatingen-Ahausen Bahnhof,118.48403949612708,true
Rheinfelden (Baden) Bahnhof,Friedrichshafen Hafenbahnhof,Rheinfelden (Baden) Bahnhof,Friedrichshafen Hafenbahnhof,127.74036283230731,true
Rheinfelden (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,Rheinfelden (Baden) Bahnhof,Friedrichshafen Stadtbahnhof,127.09272252390443,true
Rheinfelden (Baden) Bahnhof,Markdorf Bahnhof,Rheinfelden (Baden) Bahnhof,Markdorf Bahnhof,121.49221827994049,true
Rheinfelden (Baden) Bahnhof,"Salem, Bahnhof",Rheinfelden (Baden) Bahnhof,"Salem, Bahnhof",115.46372463687484,true
Rheinfelden (Baden) Bahnhof,Uhldingen-Mühlhofen Bahnhof,Rheinfelden (Baden) Bahnhof,Uhldingen-Mühlhofen Bahnhof,111.49556631390992,true
Rijeka,Budapest Déli,Rijeka,Budapest Déli,426.77275759396673,true
Rodez,Paris Austerlitz,Rodez,Paris Austerlitz,498.31846661779787,true
Rohrenfeld,Ulm Hbf,Rohrenfeld,Ulm Hbf,100.49707204337268,true
Roma Termini,Bolzano / Bozen,Roma Termini,Bolzano / Bozen,519.0967485415856,true
Roma Termini,Lecce,Roma Termini,Lecce,504.74269793977476,true
Roma Termini,Palermo Centrale,Roma Termini,Palermo Centrale,427.9256667607793,true
Roma Termini,Siracusa,Roma Termini,Siracusa,587.7107886813169,true
Roma Termini,Trieste Centrale,Roma Termini,Trieste Centrale,430.04222391895206,true
Roma Tiburtina,München Hbf,Roma Tiburtina,München Hbf,696.9996357558224,true
Roma Tiburtina,Wien Hbf,Roma Tiburtina,Wien Hbf,759.995661238376,true
Rosenheim,Altona,Rosenheim,Altona,652.3662832221219,true
Rosenheim,"Amsterdam, Centraal",Rosenheim,"Amsterdam, Centraal",719.4561531341628,true
Rosenheim,Augsburg Hbf,Rosenheim,Augsburg Hbf,108.04496176038909,true
Rosenheim,Dortmund Hbf,Rosenheim,Dortmund Hbf,527.7644550310767,true
Rosenheim,Hamburg Hbf,Rosenheim,Hamburg Hbf,651.2527157221531,true
Rosenheim,Ingolstadt Hbf,Rosenheim,Ingolstadt Hbf,111.5417898738217,true
Rosenheim,Münster (Westf) Hauptbahnhof,Rosenheim,Münster (Westf) Hauptbahnhof,558.0205475857938,true
Rosenheim,Nürnberg Hbf,Rosenheim,Nürnberg Hbf,193.109349263838,true
Rovaniemi,Helsinki / Helsingfors,Rovaniemi,Helsinki / Helsingfors,,
Rovaniemi,Turku satama / Åbo hamn,Rovaniemi,Turku satama / Åbo hamn,,
Röthenbach (Allgäu),Augsburg Hbf,Röthenbach (Allgäu),Augsburg Hbf,107.99225219646823,true
Röthenbach (Allgäu),Augsburg Messe,Röthenbach (Allgäu),Augsburg Messe,105.81638481298909,true
Röthenbach (Allgäu),Augsburg Morellstraße,Röthenbach (Allgäu),Augsburg Morellstraße,107.5168266589428,true
Röthenbach (Allgäu),Inningen,Röthenbach (Allgäu),Inningen,102.72932776881204,true
Röthenbach (Allgäu),München Hbf Gleis 12,Röthenbach (Allgäu),München Hbf Gleis 12,132.82803092180234,true
Röthenbach (Allgäu),München Hbf Gleis 14,Röthenbach (Allgäu),München Hbf Gleis 14,132.83665131380332,true
Röthenbach (Allgäu),München Hbf Gleis 15,Röthenbach (Allgäu),München Hbf Gleis 15,132.8420770131358,true
Röthenbach (Allgäu),München Hbf Gleis 17,Röthenbach (Allgäu),München Hbf Gleis 17,132.852185666006,true
Röthenbach (Allgäu),München Hbf Gleis 24,Röthenbach (Allgäu),München Hbf Gleis 24,132.88319053341553,true
Röthenbach (Allgäu),München Hbf Gleis 25,Röthenbach (Allgäu),München Hbf Gleis 25,132.88890599222896,true
Röthenbach (Allgäu),"München, Hauptbahnhof (U, Tram)",Röthenbach (Allgäu),"München, Hauptbahnhof (U, Tram)",133.19144981217877,true
Röthenbach (Allgäu),Pasing,Röthenbach (Allgäu),Pasing,126.9055658380537,true
Röthenbach (Allgäu),Pasing Gleis 3,Röthenbach (Allgäu),Pasing Gleis 3,126.91908772253225,true
Röthenbach (Allgäu),Pasing Gleis 4,Röthenbach (Allgäu),Pasing Gleis 4,126.92898562967494,true
"Salem, Bahnhof","Aalen, Hauptbahnhof","Salem, Bahnhof","Aalen, Hauptbahnhof",134.25828196567016,true
"Salem, Bahnhof",Bad Säckingen Bahnhof,"Salem, Bahnhof",Bad Säckingen Bahnhof,103.43507810911564,true
"Salem, Bahnhof",Badischer Bahnhof,"Salem, Bahnhof",Badischer Bahnhof,128.21517661356825,true
"Salem, Bahnhof",Giengen (Brenz),"Salem, Bahnhof",Giengen (Brenz),118.5516926923062,true
"Salem, Bahnhof",Heidenheim (Brenz),"Salem, Bahnhof",Heidenheim (Brenz),120.75252480555089,true
"Salem, Bahnhof",Langenau (Württ),"Salem, Bahnhof",Langenau (Württ),102.34980216285084,true
"Salem, Bahnhof","Oberkochen, Bahnhof","Salem, Bahnhof","Oberkochen, Bahnhof",128.77186260637328,true
"Salem, Bahnhof",Rheinfelden (Baden) Bahnhof,"Salem, Bahnhof",Rheinfelden (Baden) Bahnhof,115.4642258855352,true
"Salem, Bahnhof",Sontheim (Brenz),"Salem, Bahnhof",Sontheim (Brenz),115.37885062846647,true
Salerno,Torino Lingotto,Salerno,Torino Lingotto,754.8545792186109,true
Salerno,Torino Porta Susa,Salerno,Torino Porta Susa,757.3199307043404,true
Salzburg Hauptbahnhof,Altona,Salzburg Hauptbahnhof,Altona,674.5666532606531,true
Salzburg Hauptbahnhof,Hamburg Hbf,Salzburg Hauptbahnhof,Hamburg Hbf,672.9891166034271,true
Salzburg Hauptbahnhof,Nürnberg Hbf,Salzburg Hauptbahnhof,Nürnberg Hbf,231.89384330124437,true
Satu Mare,București Nord,Satu Mare,București Nord,445.75838388999847,true
Satu Mare,Mangalia,Satu Mare,Mangalia,623.7960687410105,true
Schelklingen,Donaueschingen Bahnhof,Schelklingen,Donaueschingen Bahnhof,103.08292609536873,true
Schelklingen,Villingen Bahnhof/ZOB,Schelklingen,Villingen Bahnhof/ZOB,100.33255472902583,true
Schwabmünchen,Lindau-Insel,Schwabmünchen,Lindau-Insel,107.39875836850905,true
Schwabmünchen,Lindau-Reutin,Schwabmünchen,Lindau-Reutin,105.709722918775,true
Schwabmünchen,Lindau-Reutin Bstg 2,Schwabmünchen,Lindau-Reutin Bstg 2,105.62987323881057,true
Schwörstadt Bahnhof,Bermatingen-Ahausen Bahnhof,Schwörstadt Bahnhof,Bermatingen-Ahausen Bahnhof,111.58394331680147,true
Schwörstadt Bahnhof,Friedrichshafen Stadtbahnhof,Schwörstadt Bahnhof,Friedrichshafen Stadtbahnhof,120.42986496756745,true
Schwörstadt Bahnhof,Markdorf Bahnhof,Schwörstadt Bahnhof,Markdorf Bahnhof,114.63815068503261,true
Schwörstadt Bahnhof,"Salem, Bahnhof",Schwörstadt Bahnhof,"Salem, Bahnhof",108.4824444305341,true
Schwörstadt Bahnhof,Uhldingen-Mühlhofen Bahnhof,Schwörstadt Bahnhof,Uhldingen-Mühlhofen Bahnhof,104.55300704400668,true
Senden,Langenwang (Schwab),Senden,Langenwang (Schwab),100.11296964916288,true
Senden,Oberstdorf,Senden,Oberstdorf,102.89242301912373,true
Silistra,Sofia,Silistra,Sofia,,
Singen (Htw) Bahnhof,"Aalen, Hauptbahnhof",Singen (Htw) Bahnhof,"Aalen, Hauptbahnhof",151.93088096408763,true
Singen (Htw) Bahnhof,Giengen (Brenz),Singen (Htw) Bahnhof,Giengen (Brenz),140.90013699765305,true
Singen (Htw) Bahnhof,Heidenheim (Brenz),Singen (Htw) Bahnhof,Heidenheim (Brenz),141.28988846110465,true
Singen (Htw) Bahnhof,Langenau (Württ),Singen (Htw) Bahnhof,Langenau (Württ),125.42971841716151,true
Singen (Htw) Bahnhof,"Oberkochen, Bahnhof",Singen (Htw) Bahnhof,"Oberkochen, Bahnhof",147.32440152866445,true
Singen (Htw) Bahnhof,Sontheim (Brenz),Singen (Htw) Bahnhof,Sontheim (Brenz),139.12295602100968,true
Singen (Htw) Bahnhof,Ulm Hbf,Singen (Htw) Bahnhof,Ulm Hbf,110.60882483906185,true
