route_id,agency_id,route_short_name,route_long_name,route_type
19-455-s24-3,1,455,Antholing - Glonn - Oberpframmern - Putzbrunn - Neuperlach Süd,701
19-456-s24-4,1,456,Zorneding - Oberpframmern - Egmating - Höhenkirchen-Siegertsbrunn,701
19-459-s24-2,1,459,Hohenlinden - Anzing - Poing Süd - Parsdorf - Messestadt Ost,701
19-460-s24-1,1,460,Poing Nord - Grub Nord - Pliening - Gelting - Poing Nord,701
19-461-s24-1,1,461,Poing Nord - Anzing - Obelfing,701
19-462-s24-1,1,462,"Poing Süd - Poing, Rathaus Süd  - Angelbrechting - Poing Süd",701
19-463-s24-1,1,463,Markt Schwaben - Pliening - Poing Nord - Pliening - Markt Schwaben,701
19-463-V-s24-1,1,463V,"Poing, Margeritenstraße - Pliening, Herdweg",701
19-464-s24-1,1,464,Poing Nord - Mitterfeldring/Stahlgruber - Bergfeldsee - Poing Nord,701
19-465-s24-2,1,465,Poing Süd - Neufarn - Anzing - Baldham Nord,701
19-465-V-s24-2,1,465V,"Baldham, Realschule / Nord - Anzing - Neufarn - Poing Blumenstraße",701
19-466-s24-1,1,466,Parsdorf Posthalterring - Weißenfeld - Hergolding - Baldham Dorf - Baldham Nord,701
19-466-V-s24-1,1,466V,"Baldham Nord - Hergolding - Parsdorf, Dorfplatz",701
19-469-s24-3,1,469,(Ebersberg -) Hohenlinden - Forstern - Forstinning - Markt Schwaben,701
19-469-V-s24-1,1,469V,Markt Schwaben - Forstinning / Hohenlinden / Preisendorf,701
19-501-s24-10,1,501,Gammelsdorf - Moosburg - Langenpreising - Wartenberg - Erding,701
19-501-s24-9,1,501,Gammelsdorf - Moosburg - Langenpreising - Wartenberg - Erding,701
19-501-V-s24-8,1,501V,Gammelsdorf - Moosburg / Wartenberg - Erding,701
19-502-s24-3,1,502,Wartenberg - Langenpreising - Berglern - Erding,701
19-502-s24-4,1,502,Wartenberg - Langenpreising - Berglern - Erding,701
19-502-V-s24-1,1,502V,"Mitterlern - Eichenkofen - Erding, K.-Aigner-Gymnasium",701
19-505-s24-3,1,505,Hohenlinden - Mittbach - Isen - Markt Schwaben,701
19-505-V-s24-1,1,505V,"Pastetten, Rathaus  - Markt Schwaben, Schule",701
19-507-s24-5,1,507,Markt Schwaben - Ottenhofen - Notzing - Erding,701
19-507-s24-6,1,507,Markt Schwaben - Ottenhofen - Notzing - Erding,701
19-511-s24-3,1,511,"Erding - Notzing/Oberding - Schwaig - Freising, Berufsschule/Obervellacher Str. - Freising",701
19-511-s24-6,1,511,"Erding - Notzing/Oberding - Schwaig - Freising, Berufsschule/Obervellacher Str. - Freising",701
19-511-V-s24-1,1,511V,"Erding, Klinikum Nord - Berufsschule - Niederding - Schwaig",701
19-511-V-s24-2,1,511V,"Erding, Klinikum Nord - Berufsschule - Niederding - Schwaig",701
19-512-s24-2,1,512,"Erding - Oberding - Schwaig - Flughafen München, MAC/Terminal 1",701
19-512-V-s24-3,1,512V,Oberding - Niederding - Klinikum Süd - Erding / Maria Thalheim,701
19-515-s24-11,1,515,"Hallbergmoos - Notzing - Erding, Gewerbegebiet West - Berufsschule - Erding",701
19-515-s24-9,1,515,"Hallbergmoos - Notzing - Erding, Gewerbegebiet West - Berufsschule - Erding",701
19-520-s24-1,1,520,Erding - Pretzen - Altenerding - Gewerbegebiet West - Klinikum,701
19-530-s24-1,1,530,Erding - Williamsville - Am Stadion - Brauerei - Erding,701
19-530-s24-3,1,530,Erding - Williamsville - Am Stadion - Brauerei - Erding,701
19-531-s24-1,1,531,Erding - Klinikum - Neuer Friedhof (Therme) - Moosinning - Ismaning,701
19-531-s24-2,1,531,Erding - Klinikum - Neuer Friedhof (Therme) - Moosinning - Ismaning,701
19-531-V-s24-1,1,531V,"Oberding, Schule - Moosinning - Eichenried - Zengermoos",701
19-540-s24-1,1,540,Erding - Brauerei - Am Stadion - Williamsville - Erding,701
19-540-s24-3,1,540,Erding - Brauerei - Am Stadion - Williamsville - Erding,701
19-540-V-s24-1,1,540V,"Erding, Brauerstr. - Erding - Erding, Berufsschule",701
19-540-V-s24-2,1,540V,"Erding, Brauerstr. - Erding - Erding, Berufsschule",701
19-550-s24-1,1,550,Erding - Altenerding - Therme Erding - Stadtmitte - Erding,701
19-560-s24-1,1,560,Erding - Stadtmitte - Landratsamt - Altenerding - Erding,701
19-561-s24-2,1,561,Wartenberg - Kirchberg - Steinkirchen - Fraunberg - Erding,701
19-561-s24-4,1,561,Wartenberg - Kirchberg - Steinkirchen - Fraunberg - Erding,701
19-562-s24-1,1,562,"Taufkirchen (Vils), Gewerbegebiet - Inning am Holz - Erding",701
19-562-s24-2,1,562,"Taufkirchen (Vils), Gewerbegebiet - Inning am Holz - Erding",701
19-562-V-s24-1,1,562V,Erding - Mauggen - Bockhorn - Grünbach,701
19-564-s24-1,1,564,"Buchbach - Dorfen, Bahnhof - Kirchasch - Ammersdorf - Erding",701
19-564-s24-2,1,564,"Buchbach - Dorfen, Bahnhof - Kirchasch - Ammersdorf - Erding",701
19-564-V-s24-1,1,564V,Unterstrogn - Bockhorn - Erding - Klinikum,701
19-565-s24-1,1,565,"Dorfen, Bahnhof - Landersdorf - Kirchasch - Papferding - Erding",701
19-565-s24-2,1,565,"Dorfen, Bahnhof - Landersdorf - Kirchasch - Papferding - Erding",701
19-567-s24-1,1,567,"Dorfen, Marienplatz  - St. Wolfgang - Isen - Walpertskirchen - Erding",701
19-567-s24-3,1,567,"Dorfen, Marienplatz  - St. Wolfgang - Isen - Walpertskirchen - Erding",701
19-567-V-s24-1,1,567V,"Dorfen, Bahnhof  - St. Wolfgang - Isen - Erding, Klinikum -  Berufsschule",701
19-567-V-s24-2,1,567V,"Dorfen, Bahnhof  - St. Wolfgang - Isen - Erding, Klinikum -  Berufsschule",701
19-568-s24-2,1,568,"Markt Schwaben - Finsing - Moosinning - Erding, Klinikum - Erding",701
19-568-V-s24-2,1,568V,"Markt Schwaben, Wittelsb. Weg - Erding, Klinikum Nord",701
19-569-s24-1,1,569,Gaden - Eittingermoos - Eitting - Erding / Herzog-Tassilo-Realschule,701
19-569-s24-2,1,569,Gaden - Eittingermoos - Eitting - Erding / Herzog-Tassilo-Realschule,701
19-569-V-s24-1,1,569V,"Gaden - Berglern - Niedering - Oberding, Schule",701
19-570-s24-1,1,570,Erding - Stadtmitte - Altenerding - Therme Erding - Erding,701
19-580-s24-1,1,580,Eichenkofen - Erding - Kronthaler Weiher / Klinikum - Therme Erding,701
19-601-s24-4,1,601,Schweitenkirchen - Paunzhausen - Kirchdorf - Wolfersdorf - Freising,701
19-601-V-s24-3,1,601V,Nörting/Kirchdorf - Freising,701
19-601-V-s25-3,1,601V,Nörting/Kirchdorf - Freising,701
19-602-s24-5,1,602,Mainburg - Rudelzhausen - Au - Attenkirchen - Freising,701
19-602-s25-1,1,602,Mainburg - Rudelzhausen - Au - Attenkirchen - Freising,701
19-602-V-s24-3,1,602V,Verstärkerfahrten,701
19-602-V-s25-1,1,602V,Mainburg - Rudelzhausen - Au - Attenkirchen - Freising,701
19-603-s24-6,1,603,Mainburg - Rudelzhausen - Nandlstadt - Zolling - Freising,701
19-603-s25-1,1,603,Rudelzhausen - Nandlstadt - Zolling - Freising,701
19-614-s24-2,1,614,Haimhausen/Deutenhausen - Hetzenhausen/Massenhausen - Freising,701
19-614-s24-3,1,614,Haimhausen/Deutenhausen - Hetzenhausen/Massenhausen - Freising,701
19-615-s24-1,1,615,Viehbach/Höchenberg - Sickenhausen - Freising,701
19-615-s24-2,1,615,Viehbach/Höchenberg - Sickenhausen - Freising,701
19-616-s24-3,1,616,Freising - Kranzberg - Allershausen - Hohenkammer,701
19-616-s24-5,1,616,Freising - Kranzberg - Allershausen - Hohenkammer,701
19-617-s24-3,1,617,Rudelzhausen - Berg - Oberhaindlfing - Wolfersdorf - Freising,701
19-618-s24-1,1,618,Sünzhausen - Gütlsdorf - Jägersdorf - Freising,701
19-619-s24-7,1,619,Freising - Schönbichl/Eberspoint - Allershausen - Hohenkammer - Petershausen,701
19-619-s24-8,1,619,Freising - Schönbichl/Eberspoint - Allershausen - Hohenkammer - Petershausen,701
19-620-s24-1,1,620,Freising -  Berufsschule - Waldfriedhof - Neustift - Freising,701
19-620-V-s24-1,1,620V,Verstärkerfahrten,701
19-621-s24-1,1,621,Freising -  Neustift - Waldfriedhof - Schönmetzlerstr. - Freising,701
19-621-V-s24-1,1,621V,Verstärkerfahrten,701
19-622-s24-1,1,622,"Freising - Haggertystraße - Freising, P+R-Platz - Haggertystraße - Freising",701
19-622-V-s24-3,1,622V,Verstärkerfahrten (Gelenkbus),701
19-623-s24-1,1,623,P+R-Platz - Gute Änger - Jagdstraße - P+R-Platz,701
19-624-s24-1,1,624,"Freising, P+R-Platz - Haggertystraße - Freising, P+R-Platz - Kirche St. Lantpert - Freising, P+R-Platz",701
19-630-s24-1,1,630,Freising -  Prinz-Ludwig-Str. - Kleine Wies - Seniorenzentrum - Freising,701
19-631-s24-1,1,631,Freising -  Seniorenzentrum - Kleine Wies - Prinz-Ludwig-Straße - Freising,701
19-633-s24-1,1,633,"Freising, Gutenbergstraße - Freising - Marzling",701
19-633-V-s24-1,1,633V,Verstärkerfahrten,701
19-634-s24-4,1,634,P+R-Platz - Rabenweg - Clemensänger - Attaching,701
19-634-V-s24-1,1,634V,Verstärkerfahrten (Gelenkbus),701
19-635-s24-1,1,635,Freising - Flughafen,701
19-637-s24-1,1,637,Freising - Dürnast - Hohenbachern und zurück,701
19-637-s24-3,1,637,Freising - Hohenbachern und zurück,701
19-638-s24-1,1,638,Freising - Weihenstephan - Fraunhofer-Institut,701
19-639-s24-1,1,639,Freising - Weihenstephan - Lange Point - Schönmetzlerstr. - Freising,701
19-640-s24-1,1,640,Freising -  Weihenstephan - Waldfriedhof - Neustift  - Freising,701
19-641-s24-1,1,641,Freising - Haggertystraße - Landshuter Straße - Freising,701
19-650-s24-4,1,650,Freising - Marienplatz Christopher-Paudiß-Platz - Ottostr./Heiliggeistgasse - Freising,701
19-651-s24-1,1,651,Freising - Fürstendamm - Johannisstraße - Obere Hauptstraße - Freising,701
19-680-s24-2,1,680,Hagsdorf/Sixthaselbach - Thann - Haag (Amper) - Moosburg,701
19-681-s24-3,1,681,"Au, Hopfenhalle - Attenkirchen - Moosburg",701
19-681-V-s24-3,1,681V,Moosburg - Attenkirchen - Au,701
19-681-V-s25-3,1,681V,Moosburg - Attenkirchen - Au,701
19-682-s24-4,1,682,Leitersdorf - Nandlstadt - Mauern - Moosburg,701
19-682-V-s24-4,1,682V,Pfettrach - Mauern - Moosburg,701
19-682-V-s25-4,1,682V,Pfettrach - Mauern - Moosburg,701
19-683-s24-4,1,683,Mainburg - Rudelzhausen - Hörgertshausen - Moosburg,701
19-683-s24-7,1,683,Mainburg - Rudelzhausen - Hörgertshausen - Moosburg,701
19-683-V-s24-3,1,683V,Hörgertshausen - Moosburg,701
19-683-V-s25-3,1,683V,Hörgertshausen - Moosburg,701
19-684-s24-2,1,684,Tegernbach (Lkr.FS) - Nandlstadt - Bergen - Moosburg,701
19-687-s24-3,1,687,Buch am Erlbach/Wang - Moosburg,701
19-688-s24-2,1,688,Zolling - Langenbach - Moosburg,701
19-690-s24-1,1,690,"Eching Ost/Ort -  Neufahrn - Garching, Forschungszentrum",701
19-691-s24-4,1,691,Freising - Hallbergmoos - Neufahrn,701
19-691-V-s24-4,1,691V,VERSTÄRKERFAHRTEN,701
19-691-V-s24-5,1,691V,VERSTÄRKERFAHRTEN,701
19-692-s24-3,1,692,Hallbergmoos/Ort - Mintraching - Neufahrn,701
19-693-s24-4,1,693,Hohenkammer - Kammerberg - Lohhof Süd/Schulzentrum,701
19-694-s24-1,1,694,Neufahrn -  Massenhausen - Giggenhausen,701
19-695-s24-5,1,695,Kirchdorf a. d. Amper - Allershausen - Eching Nord/Süd - Garching-Hochbrück,701
19-695-s24-6,1,695,Kirchdorf a. d. Amper - Allershausen - Eching Nord/Süd - Garching-Hochbrück,701
19-695-s24-7,1,695,Kirchdorf a. d. Amper - Allershausen - Eching Nord/Süd - Garching-Hochbrück,701
19-696-s25-1,1,696,"Deutenhausen - Eching, Nord/Süd - Gewerbeg. - Deutenhausen",701
19-698-s24-3,1,698,Ortsverkehr Hallbergmoos Hallbergmoos - Gewerbegebiet/Rathaus - Hallbergmoos,701
19-698-s25-1,1,698,Ortsverkehr Hallbergmoos Hallbergmoos - Gewerbegebiet/Rathaus - Hallbergmoos,701
19-698-V-s24-1,1,698,nichtveröffentlichte Verstärkerfahrten,701
19-701-s24-1,1,701,"Karlsfeld, Schwarzhölzlstraße - Karlsfeld",701
19-702-s24-3,1,702,"Karlsfeld - Dachau - Dachau, Schulen",701
19-703-s24-1,1,703,Erdweg/Gaggers - Odelzhausen - Dachau - Karlsfelder Straße,701
19-704-s24-1,1,704,"Lauterbach, Abzw. - Thalhausen - Kleinberghofen - Schwabhausen - Dachau",701
19-705-s24-1,1,705,Altomünster - Kleinberghofen - Erdweg - Dachau - Karlsfelder Straße,701
19-706-s24-4,1,706,(Klenau/Schiltberg-) Hilgertshausen - Markt Indersdorf  - Dachau - Karlsfeld - Vogelloh / Allach Ost,701
19-707-s24-1,1,707,Altomünster - Tandern - Hilgertshausen - Jetzendorf - Petershausen,701
19-708-s24-1,1,708,Niederroth - Markt Indersdorf - Weichs - Vierkirchen-Esterhofen - Massenhausen,701
19-710-s24-1,1,710,Moosach - Karlsfeld - Dachau,701
19-711-s24-1,1,711,"Karlsfeld - Karlsfeld, Ludwig-Ganghofer-Straße - Karlsfeld",701
19-712-s24-1,1,712,Karlsfeld - Schwarzhölzlstr. - Reschenbachstr. - Karlsfeld,701
19-715-s24-5,1,715,Altomünster - Kleinberghofen bzw. Altomünster - Stumpfenbach - Kleinberghofen - Oberndorf,701
19-721-s24-4,1,721,Unterumbach - Odelzhausen - Dachau,701
19-723-s24-4,1,723,"Haimhausen - Inhausermoos - Hebertshausen (Walpertshofen) - DAH, Schulen",701
19-725-s24-3,1,725,"Fahrenzhausen - Hebertshausen - Dachau - Dachau, Schulen - Karlsfelder Straße",701
19-727-s24-3,1,727,"Hebertshausen, Schule - Röhrmoos - Sigmertshausen",701
19-728-s24-6,1,728,Sigmertshausen - Niederroth - Markt Indersdorf - Petershausen - Obermarbach,701
19-729-s24-1,1,729,Vierkirchen-Esterh. - Weichs - Ainhofen - Markt Indersdorf,701
19-733-V-s24-1,1,733,Verstärkerfahrt,701
19-736-s24-2,1,736,"Olching - Bergkirchen - Dachau - Dachau, Schulzentrum",701
19-771-s24-1,1,771,Petershausen - Kammerberg - Haimhausen -  Lohhof,701
19-772-s24-1,1,772,Markt Indersdorf - Röhrmoos - Haimhausen -  Unterschleißheim,701
19-782-s24-1,1,782,Randelsried - Pipinsried - Arnzell - Markt Indersdorf,701
19-785-s24-3,1,785,Erdweg - Markt Indersdorf - Weichs - Petershausen P+R-Platz,701
19-786-s24-1,1,786,Weißling - Ziegelberg - Petershausen P+R-Platz,701
19-791-s24-3,1,791,Gröbenried - Eschenried - Dachau - Bergkirchen,701
19-803-s24-1,1,803,"Schöngeising - Grafrath - Inning, Marktplatz",701
19-804-s24-1,1,804,Grafrath - Unteralting - Mauern - Jexhof,701
19-805-s24-1,1,805,Grafrath - Kottgeisering - Pleitmannswang - Zankenhausen  - Türkenfeld,701
19-805-s24-4,1,805,Grafrath - Kottgeisering - Pleitmannswang - Zankenhausen  - Türkenfeld,701
19-807-s24-1,1,807,Türkenfeld - Beuern - Neugreifenberg - Greifenberg - Eching - Türkenfeld,701
19-810-s24-1,1,810,Mammendorf - Landsberied - Jesenwang - Moorenweis - Geltendorf,701
19-810-s24-3,1,810,Mammendorf - Landsberied - Jesenwang - Moorenweis - Geltendorf,701
19-815-s24-1,1,815,"Fürstenfeldbruck - Fürstenfeldbruck, Fliegerhorst",3
19-815-s24-2,1,815,"Fürstenfeldbruck - Fürstenfeldbruck, Fliegerhorst",3
19-820-s24-3,1,820,"Seefeld-Hechendorf - Inning - Grafrath - Buchenau - Fürstenfeldbruck, Schöngeisinger Straße",701
19-820-s24-4,1,820,"Seefeld-Hechendorf - Inning - Grafrath - Buchenau - Fürstenfeldbruck, Schöngeisinger Straße",701
19-822-s24-4,1,822,Mammendorf - Adelshofen - Jesenwang - Schöngeising - Fürstenfeldbruck,701
19-822-s24-5,1,822,Mammendorf - Adelshofen - Jesenwang - Schöngeising - Fürstenfeldbruck,701
19-823-s24-1,1,823,Dünzelbach - Adelshofen - Jesenwang - Fürstenfeldbruck,701
19-825-s24-1,1,825,Dünzelbach - Moorenweis - Jesenwang - Landsberied - Fürstenfeldbruck,701
19-825-s24-2,1,825,Dünzelbach - Moorenweis - Jesenwang - Landsberied - Fürstenfeldbruck,701
19-826-s24-1,1,826,Grafrath - Moorenweis - Grunertshofen - Dünzelbach - Moorenweis - Grafrath,701
19-826-s24-4,1,826,Türkenfeld - Moorenweis - Grunertshofen - Dünzelbach - Moorenweis - Türkenfeld,701
19-828-s24-3,1,828,Egling a.d. Paar - Moorenweis - Jesenwang - Grafrath,701
19-829-s24-1,1,829,"Mammendorf - Jesenwang, Schule - Mammendorf, Schule - Moorenweis",701
19-830-s24-5,1,830,Puchheim Nord - Gröbenzell - Lochhausen,701
19-831-s24-1,1,831,"Olching, Gewerbegebiet - Olching - Schwaigfeld - Olchinger See",3
19-831-s24-15,1,831,"Olching, Gewerbegebiet - Olching - Schwaigfeld - Olchinger See",3
19-831-s24-16,1,831,"Olching, Gewerbegebiet - Olching - Schwaigfeld - Olchinger See",3
19-831-s24-17,1,831,"Olching, Gewerbegebiet - Olching - Schwaigfeld - Olchinger See",3
19-831-s24-19,1,831,"Olching, Gewerbegebiet - Olching - Schwaigfeld - Olchinger See",3
19-831-s24-20,1,831,"Olching, Gewerbegebiet - Olching - Schwaigfeld - Olchinger See",3
19-832-s24-1,1,832,Olching - Gröbenzell - Puchheim Nord Lochhausen - Langwied,701
19-833-s24-1,1,833,"Eichenau Nord - Olching, Grundschule - Olching - Olching, Cronenbergstraße",701
19-833-s24-2,1,833,"Eichenau Nord - Olching, Grundschule - Olching - Olching, Cronenbergstraße",701
19-835-s24-2,1,835,"Esting, Schloß - Esting - Geiselbullach - Graßlfing - Olching",3
19-835-s24-4,1,835,"Esting, Wachtweg - Esting - Geiselbullach - Graßlfing - Olching",3
19-838-s24-2,1,838,Tegernbach  - Mittelstetten - Oberschweinbach - Mammendorf - Buchenau,701
19-838-s24-6,1,838,Tegernbach  - Mittelstetten - Oberschweinbach - Mammendorf - Buchenau,701
19-839-s24-2,1,839,Tegernbach - Mittelstetten - Althegnenberg - Mammendorf - Fürstenfeldbruck,701
19-839-s24-4,1,839,Tegernbach - Mittelstetten - Althegnenberg - Mammendorf - Fürstenfeldbruck,701
19-840-s24-1,1,840,Fürstenfeldbruck - Buchenau,3
19-843-s24-1,1,843,Olching - Emmering - Fürstenfeldbruck,701
19-843-s24-6,1,843,Olching - Emmering - Fürstenfeldbruck,701
19-851-s24-1,1,851,"Germering, Salzstraße - Germering, Kleiner Stachus - Harthaus Nord",3
19-851-s24-2,1,851,"Germering, Salzstraße - Germering, Kleiner Stachus - Harthaus Nord",3
19-852-s24-1,1,852,"Fürstenfeldbruck - Alling - Germering-Unterpfaffenhofen - Germering, Kerschensteiner Schule",701
19-852-s24-3,1,852,"Fürstenfeldbruck - Alling - Germering-Unterpfaffenhofen - Germering, Kerschensteiner Schule",701
19-853-s24-2,1,853,"Puchheim Bf, Bgm.-Ertl-Str. - Puchheim Süd - Germering-Unterpf.",701
19-854-s24-1,1,854,"Puchheim Ort, Vogelsangstraße - Puchheim Süd",3
19-855-s24-1,1,855,Puchheim Nord - Gewerbegebiet Nord - Lußstraße - Puchheim Nord,3
19-857-s24-1,1,857,"Germering, GEP - Germering, Rathaus - Germering-Unterpfaffenhofen",3
19-858-s24-1,1,858,"Germering, Freibad/Polariom - Germering-Unterpfaffenhofen - Germering, Kriemhildenstraße",3
19-859-s24-1,1,859,"Harthaus Süd - Germering, Kleiner Stachus - Germering, Freibad/Polariom",3
19-860-s24-1,1,860,"Freiham - Puchheim Ort - Eichenau Nord - Olching - Graßlfing, Georgenstraße",701
19-860-s24-6,1,860,"Freiham - Puchheim Ort - Eichenau Nord - Olching - Graßlfing, Georgenstraße",701
19-861-s24-2,1,861,"Eichenau, Spechtstraße - Eichenau Süd",701
19-861-s24-3,1,861,"Eichenau, Spechtstraße - Eichenau Süd",701
19-862-s24-6,1,862,Fürstenfeldbruck - Eichenau Nord - Puchheim Süd,701
19-863-s24-2,1,863,"Buchenau - Fürstenfeldbruck, Fliegerhorst - Emmering - Eichenau Nord",701
19-870-s24-3,1,870,Waltenhofen - Egenhofen - Rottbach - Überacker - Maisach,701
19-871-s24-1,1,871,Pfaffenhofen (a. d. Glonn) - Egenhofen - Aufkirchen - Maisach,701
19-872-s24-1,1,872,"Maisach - Maisach, Am Strasserwinkel - Maisach",701
19-873-s24-1,1,873,Fürstenfeldbruck - Maisach,701
19-874-s24-1,1,874,"Egenhofen, Dirlesried - Malching - Maisach, Schulen",701
19-875-s24-1,1,875,"Gernlinden - Maisach, Am Strasserwinkel - Gernlinden",701
19-885-s24-1,1,885,"Germering-Unterpfaffenhofen - Germering, Neue Gautinger Straße -  Planegg West",701
19-889-s24-5,1,889,Althegnenberg - Tegernbach - Oberschweinbach - Mammendorf - Fürstenfeldbruck,701
19-889-s24-6,1,889,Althegnenberg - Tegernbach - Oberschweinbach - Mammendorf - Fürstenfeldbruck,701
19-889-s24-7,1,889,Althegnenberg - Tegernbach - Oberschweinbach - Mammendorf - Fürstenfeldbruck,701
19-901-s24-2,1,901,Starnberg - Blumensiedlung - Hanfeld - Starnberg,3
19-902-s24-4,1,902,Starnberg Nord - Starnberg - Klinikum-MediCenter - Cappius - Söcking,3
19-903-s24-3,1,903,Waldspielplatz - Starnberg - Auersberg,3
19-904-s24-21,1,904,"Starnberg Nord - Wangen - Schäftlarn, Kloster - Leutstetten - Starnberg Nord",701
19-906-s24-1,1,906,Planegg West  - KIM (- Gauting - KIM) - Planegg West,701
19-909-s24-1,1,909,Maising - Starnberg - Starnberg Nord,701
19-921-s24-1,1,921,Herrsching - Inning am Ammersee - Weßling,701
19-921-V-s24-1,1,921V,"Buch am Ammersee - Inning - Etterschlag - Gilching, Gymnasium",701
19-923-s24-1,1,923,GP Inning/Wörthsee - Steinebach - Weßling - ESPE/3M - Steinebach,701
19-924-s24-1,1,924,Seefeld-Hechendorf - Oberalting - Seefeld-Hechendorf,701
19-928-s24-3,1,928,Andechs - Seefeld-Hechendorf - Steinebach - Walchstadt,701
19-928-V-s24-1,1,928V,"Breitbrunn - Bachern / Walchstadt - Gilching, Gymnasium Seefeld-Hechendorf - Walchstadt",701
19-936-s24-23,1,936,Gauting - Fürstenried West,701
19-947-s24-21,1,947,Gilching-Argelsried - Neugilching - DLR - Weßling,701
19-949-s24-21,1,949,Gilching-Argelsried - Gauting,701
19-950-s24-4,1,950,Herrsching - Frieding - Oberalting - Starnberg Nord,701
19-950-V-s24-3,1,950V,"Herrsching, Martinsweg - Seefeld-Hechendorf Gilching, Gymnasium - Frieding - Oberalting",701
19-951-s24-3,1,951,Starnberg Nord - Andechs - Herrsching,701
19-955-s24-1,1,955,Starnberg Nord - Weßling,701
19-956-s24-3,1,956,Aschering - Wieling - Pöcking - Possenhofen - Starnberg,701
19-958-s24-2,1,958,Herrsching - Andechs - Tutzing,701
19-958-s24-3,1,958,Herrsching - Andechs - Tutzing,701
19-961-s24-1,1,961,Ammerland - Münsing - Starnberg Nord,701
19-963-s24-4,1,963,Gauting - Pentenried - Unterbrunn,701
19-963-s24-5,1,963,Gauting - Pentenried - Unterbrunn,701
19-965-s24-1,1,965,Buchendorf - Gauting,701
19-966-s24-1,1,966,Gauting - KIM/Krailling - Gauting,701
19-967-s24-1,1,967,Planegg - Krailling,701
19-968-s24-6,1,968,"Planegg West - Stockdorf, Harmsplatz - Gauting",701
19-969-s24-4,1,969,Unterbrunn - Oberbrunn - Gauting,701
19-974-s24-4,1,974,Ortsverkehr Berg Icking - Berg,701
19-975-s24-21,1,975,Wolfratshausen - Starnberg,701
19-976-s24-3,1,976,Traubing - Feldafing - Possenhofen - Maising,701
19-977-s24-1,1,977,"Tutzing, Heimgartenstraße - Tutzing - Unterzeismering",701
19-978-s24-1,1,978,Feldafing - Tutzing - Feldafing,701
19-978-V-s24-1,1,978V,Frieding - Aschering - Traubing - Feldafing / Tutzing Gymnasium,701
19-978-V-s24-2,1,978V,Frieding - Aschering - Traubing - Feldafing / Tutzing Gymnasium,701
19-979-s24-1,1,979,"Tutzing - Tutzing, Am Kallerbach - Kampberg - Diemendorf",701
19-996-1-s24-5,1,996,BergBus München Pasing - Pfronten - Wieskirche,3
19-996-2-s24-3,1,996,BergBus München Pasing - Pfronten - Wieskirche,3
20-200-s24-1,1,X200,"München, Ostbahnhof - Taufkirchen, Lilienthalstraße",702
20-201-s24-4,1,X201,Dachau - Oberschleißheim - Garching-Hochbrück - Garching-Forschungszentrum,702
20-202-s24-7,1,X202,Unterschleißheim - Garching-Hochbrück - Ismaning - Aschheim - Haar,702
20-203-s24-3,1,X203,"Deisenhofen West - Tfk., Hugo-Junkers-Straße - Putzbrunn - Haar - Heimstetten",702
20-204-s24-1,1,X204,Putzbrunn - Ottobrunn - Unterhaching - Candidplatz - Brudermühlstraße - St. Achaz,702
20-205-s24-1,1,X205,Arabellapark - Unterföhring - Ismaning - Garching - Garching-Forschungszentrum,702
20-206-s24-2,1,X206,Lohhof Nord - Oberschleißheim - Feldmoching,702
20-320-s24-1,1,X320,Deisenhofen West - Endlhausen - Egling - Wolfratshausen,702
20-660-s24-1,1,X660,"Freising, Weihenstephan - Freising - Garching, Forschungszentrum",702
20-732-s24-2,1,X732,Dasing /Egenhofen/Gaggers - Odelzhausen - Pasing,702
20-800-s24-3,1,X800,Buchenau - Esting - Dachau,702
20-800-s24-4,1,X800,Buchenau - Esting - Dachau,702
20-850-s24-1,1,X850,Fürstenfeldbruck - Germering-Unterpfaffenhofen,702
20-900-s24-3,1,X900,Starnberg - Gilching-Argelsried - Fürstenfeldbruck - Buchenau,702
20-900-s24-7,1,X900,Starnberg - Gilching-Argelsried - Fürstenfeldbruck - Buchenau,702
20-910-s24-2,1,X910,Klinikum Großhadern - Gauting - DLR - Weßling,702
20-920-s24-1,1,X920,Fürstenfeldbruck - Gilching-Argelsried - KIM - Krailling - Klinikum Großhadern,702
20-970-s24-1,1,X970,Bad Tölz - Wolfratshausen - Starnberg,702
65-716-s24-1,1,716,Dachau - Watzmannstraße - Schulzentrum - I.-Taschner-Gymnasium - Dachau,701
65-717-s24-1,1,717,"Dachau - Dachau, Moosstraße",701
65-718-s24-1,1,718,Dachau - Am Rennplatz - Stadtweiher - Eschenrieder Straße - Dachau,701
65-719-s24-1,1,719,Dachau - Festwiese - Rathaus - Frühlingstraße - Dachau,701
65-720-s24-1,1,720,Stadtverkehr Dachau Dachau - Landratsamt - Klinikum - Rathaus - Dachau,701
65-722-s24-1,1,722,Stadtverkehr Dachau Dachau - Rathaus - Klinikum - Landratsamt - Dachau,701
65-726-s24-1,1,726,Saubachsiedlung - KZ-Gedenkstätte - Dachau,701
65-744-s24-1,1,744,"Dachau, Kräutergarten - Dachau",701
