stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,platform_code
de:09177:9685:0:1,Straßberg,48.21247394,12.13389489,,,de:09177:9685,
de:09177:9685:0:2,Straßberg,48.21354544,12.13391285,,,de:09177:9685,
de:09178:2603,"Goldach, Pfarrer-Pflüger-Straße",48.31057586,11.74962256,,1,,
de:09178:2603:0:1,"Goldach, Pfarrer-Pflüger-Straße",48.31054599,11.7498112,,,de:09178:2603,
de:09178:2603:0:2,"Goldach, Pfarrer-Pflüger-Straße",48.31057586,11.74946984,,,de:09178:2603,
de:09178:2605,"Hallbergmoos, Fußweg Rathaus",48.31936378,11.74198688,,1,,
de:09178:2605:0:95,"Hallbergmoos, Fußweg Rathaus",48.31945936,11.74196891,,,de:09178:2605,
de:09178:2605:0:96,"Hallbergmoos, Fußweg Rathaus",48.3192682,11.74199586,,,de:09178:2605,
de:09178:2607,"Goldach, Weißdornweg",48.31190819,11.7542938,,1,,
de:09178:2607:0:1,"Goldach, Weißdornweg",48.31187831,11.75435668,,,de:09178:2607,
de:09178:2607:0:2,"Goldach, Weißdornweg",48.31195001,11.75426685,,,de:09178:2607,
de:09178:2609,"Goldach, Erlenweg",48.31426805,11.76069879,,1,,
de:09178:2609:0:1,"Goldach, Erlenweg",48.31390362,11.75998013,,,de:09178:2609,
de:09178:2609:0:2,"Goldach, Erlenweg",48.3146265,11.76174981,,,de:09178:2609,
de:09178:2611,"Freising, Carl-Orff-Straße",48.38358132,11.7531709,,1,,
de:09178:2611:0:1,"Freising, Carl-Orff-Straße",48.38362308,11.75326972,,,de:09178:2611,
de:09178:2611:0:2,"Freising, Carl-Orff-Straße",48.38352762,11.75308107,,,de:09178:2611,
de:09178:2615,"Freising, Clemensänger",48.38108744,11.75332362,,1,,
de:09178:2615:0:1,"Freising, Clemensänger",48.38104567,11.75321582,,,de:09178:2615,
de:09178:2615:0:2,"Freising, Clemensänger",48.38111727,11.75336853,,,de:09178:2615,
de:09178:2616,"Hallbergmoos, Sportpark",48.32516382,11.73893261,,1,,
de:09178:2616:0:1,"Hallbergmoos, Sportpark",48.32521757,11.73891464,,,de:09178:2616,
de:09178:2616:0:2,"Hallbergmoos, Sportpark",48.32511006,11.73895057,,,de:09178:2616,
de:09178:2617,"Freising,Weihenstephaner Berg",48.39575066,11.72594297,,1,,
de:09178:2617:0:1,"Freising,Weihenstephaner Berg",48.39567908,11.72583517,,,de:09178:2617,
de:09178:2619,"Hallbergmoos, Ludwigsforum",48.33187694,11.74169043,,1,,
de:09178:2619:0:1,"Hallbergmoos, Ludwigsforum",48.33209791,11.7418162,,,de:09178:2619,
de:09178:2619:0:2,"Hallbergmoos, Ludwigsforum",48.33166791,11.7414928,,,de:09178:2619,
de:09178:2620,"Hallberg., Isar-Büro-Park Nord",48.33059291,11.74065737,,1,,
de:09178:2620:0:1,"Hallberg., Isar-Büro-Park Nord",48.33059291,11.74072025,,,de:09178:2620,
de:09178:2620:0:2,"Hallberg., Isar-Büro-Park Nord",48.33059291,11.74060347,,,de:09178:2620,
de:09178:2621,"Hallberg., Isar-Büro-Park Süd",48.32926108,11.73821395,,1,,
de:09178:2621:0:1,"Hallberg., Isar-Büro-Park Süd",48.32929691,11.73804327,,,de:09178:2621,
de:09178:2621:0:2,"Hallberg., Isar-Büro-Park Süd",48.32922524,11.73842057,,,de:09178:2621,
de:09178:2622,"Hallbergmoos, Zeppelinstr. Süd",48.33097514,11.736588,,1,,
de:09178:2622:0:1,"Hallbergmoos, Zeppelinstr. Süd",48.33101097,11.73663292,,,de:09178:2622,
de:09178:2622:0:2,"Hallbergmoos, Zeppelinstr. Süd",48.33101694,11.73659699,,,de:09178:2622,
de:09178:2623,"Hallbergmoos, Maximilianstraße",48.33064069,11.74859848,,1,,
de:09178:2623:0:1,"Hallbergmoos, Maximilianstraße",48.33079,11.7481583,,,de:09178:2623,
de:09178:2623:0:2,"Hallbergmoos, Maximilianstraße",48.33044958,11.74907459,,,de:09178:2623,
de:09178:2624,"Hallbergmoos, Otl-Aicher-Weg",48.32915954,11.73511477,,1,,
de:09178:2624:0:2,"Hallbergmoos, Otl-Aicher-Weg",48.3290819,11.73512375,,,de:09178:2624,
de:09178:2624:0:95,"Hallbergmoos, Otl-Aicher-Weg",48.32926108,11.7350968,,,de:09178:2624,
de:09178:2625,"Hallbergmoos, Kiebitzweg",48.32197418,11.74382842,,1,,
de:09178:2625:0:2,"Hallbergmoos, Kiebitzweg",48.32186666,11.74380148,,,de:09178:2625,
de:09178:2625:0:95,"Hallbergmoos, Kiebitzweg",48.3220578,11.74383741,,,de:09178:2625,
de:09178:2626,"Goldach, Mittermeierweg",48.31509845,11.74370266,,1,,
de:09178:2626:0:1,"Goldach, Mittermeierweg",48.31523586,11.74387334,,,de:09178:2626,
de:09178:2626:0:2,"Goldach, Mittermeierweg",48.31500884,11.74351401,,,de:09178:2626,
de:09178:2627,"Hallbergm.,Messerschmittstr.",48.32930288,11.73124303,,1,,
de:09178:2627:0:1,"Hallbergm.,Messerschmittstr.",48.32986429,11.72982369,,,de:09178:2627,
de:09178:2627:0:2,"Hallbergm.,Messerschmittstr.",48.32889675,11.73221321,,,de:09178:2627,
de:09178:2628,"Freising, Rotkreuzstraße",48.41120271,11.73809717,,1,,
de:09178:2628:0:1,"Freising, Rotkreuzstraße",48.41114905,11.73777378,,,de:09178:2628,
de:09178:2628:0:2,"Freising, Rotkreuzstraße",48.41125638,11.73843853,,,de:09178:2628,
de:09178:2629,"Goldach, Ulmenstraße",48.30927338,11.73771988,,1,,
de:09178:2629:0:1,"Goldach, Ulmenstraße",48.30920168,11.73745039,,,de:09178:2629,
de:09178:2629:0:2,"Goldach, Ulmenstraße",48.30934507,11.73746835,,,de:09178:2629,
de:09178:2631,"Freising, GE Erdinger Straße",48.38483418,11.76539697,,1,,
de:09178:2631:0:1,"Freising, GE Erdinger Straße",48.38483418,11.76539697,,,de:09178:2631,
de:09178:2631:0:2,"Freising, GE Erdinger Straße",48.38485208,11.76510951,,,de:09178:2631,
de:09178:2635,"Oberallersh.,Schroßlach",48.42764556,11.5858507,,1,,
de:09178:2635:0:1,"Oberallersh.,Schroßlach",48.4275323,11.58592256,,,de:09178:2635,
de:09178:2635:0:2,"Oberallersh.,Schroßlach",48.42781247,11.58575188,,,de:09178:2635,
de:09178:2638,"Oberallershausen, Mühlenstr.",48.42987489,11.58070335,,1,,
de:09178:2638:0:1,"Oberallershausen, Mühlenstr.",48.42982125,11.58079318,,,de:09178:2638,
de:09178:2640,Neuhausen (FS),48.43381473,11.65089771,,1,,
de:09178:2640:0:1,Neuhausen (FS),48.43379685,11.65097856,,,de:09178:2640,
de:09178:2640:0:2,Neuhausen (FS),48.43386837,11.65082584,,,de:09178:2640,
de:09178:2646,"Hallbergmoos, Am Söldnermoos",48.33242637,11.74310079,,1,,
de:09178:2646:0:1,"Hallbergmoos, Am Söldnermoos",48.33231887,11.74335232,,,de:09178:2646,
de:09178:2646:0:2,"Hallbergmoos, Am Söldnermoos",48.33255178,11.74291214,,,de:09178:2646,
de:09178:2649,"Flughafen, Parkh. P44/LabCampus",48.35470926,11.75251513,,1,,
de:09178:2649:1:1,"Flughafen, Parkh. P44/LabCampus",48.35475702,11.75235344,,,de:09178:2649,
de:09178:2649:2:2,"Flughafen, Parkh. P44/LabCampus",48.35465554,11.75271276,,,de:09178:2649,
de:09178:2651,"Flughafen, P41/P43/Novotel",48.35515697,11.75832723,,1,,
de:09178:2651:1:1,"Flughafen, P41/P43/Novotel",48.35522263,11.75830927,,,de:09178:2651,
de:09178:2651:2:2,"Flughafen, P41/P43/Novotel",48.35508534,11.7583452,,,de:09178:2651,
de:09178:2653,"Thalhausen (FS), An der Lahn",48.42309122,11.66310581,,1,,
de:09178:2653:0:1,"Thalhausen (FS), An der Lahn",48.42303161,11.66309683,,,de:09178:2653,
de:09178:2653:0:2,"Thalhausen (FS), An der Lahn",48.4230793,11.66298903,,,de:09178:2653,
de:09178:2655,"Thalhausen (FS), Schloßstraße",48.427884,11.66451617,,1,,
de:09178:2655:0:1,"Thalhausen (FS), Schloßstraße",48.42786611,11.66439939,,,de:09178:2655,
de:09178:2655:0:2,"Thalhausen (FS), Schloßstraße",48.42809859,11.66464193,,,de:09178:2655,
de:09178:2656,"Grüneck, Erdinger Straße",48.31546287,11.69106138,,1,,
de:09178:2656:0:1,"Grüneck, Erdinger Straße",48.31562417,11.69088172,,,de:09178:2656,
de:09178:2656:0:2,"Grüneck, Erdinger Straße",48.31534937,11.69123206,,,de:09178:2656,
de:09178:2657,Dorfacker,48.42282296,11.64595697,,1,,
de:09178:2657:0:1,Dorfacker,48.42299584,11.64656783,,,de:09178:2657,
de:09178:2657:0:2,Dorfacker,48.42265603,11.64533714,,,de:09178:2657,
de:09178:2659,Eberspoint,48.42111795,11.62852067,,1,,
de:09178:2659:0:1,Eberspoint,48.42111795,11.62839491,,,de:09178:2659,
de:09178:2659:0:2,Eberspoint,48.42111795,11.62865542,,,de:09178:2659,
de:09178:2660,Neufahrn,48.32083924,11.66070731,,1,,
de:09178:2660:1:1,Neufahrn,48.32070782,11.66077019,,,de:09178:2660,
de:09178:2660:2:2,Neufahrn,48.32095273,11.66077019,,,de:09178:2660,
de:09178:2661,"Tünzhausen, Abzw.",48.42914769,11.61443509,,1,,
de:09178:2661:0:1,"Tünzhausen, Abzw.",48.42921922,11.61441712,,,de:09178:2661,
de:09178:2661:0:2,"Tünzhausen, Abzw.",48.42908808,11.61446204,,,de:09178:2661,
de:09178:2662,"Hallbergm.,Garchinger Weg",48.30880734,11.72894334,,1,,
de:09178:2662:0:1,"Hallbergm.,Garchinger Weg",48.30874162,11.72896131,,,de:09178:2662,
de:09178:2662:0:2,"Hallbergm.,Garchinger Weg",48.30887904,11.72887148,,,de:09178:2662,
de:09178:2663,"Allershausen, Glonnterrassen",48.43053652,11.59762761,,1,,
de:09178:2663:0:1,"Allershausen, Glonnterrassen",48.43064977,11.59761863,,,de:09178:2663,
de:09178:2663:0:2,"Allershausen, Glonnterrassen",48.43042923,11.59762761,,,de:09178:2663,
de:09178:2664,"Goldach, Freisinger Straße",48.31024128,11.74183416,,1,,
de:09178:2664:0:1,"Goldach, Freisinger Straße",48.31015764,11.74188806,,,de:09178:2664,
de:09178:2664:0:2,"Goldach, Freisinger Straße",48.31010386,11.74173535,,,de:09178:2664,
de:09178:2665,"Hallbergm., Zeppelinstr.Nord",48.33234276,11.73815107,,1,,
de:09178:2665:0:1,"Hallbergm., Zeppelinstr.Nord",48.33230693,11.73853735,,,de:09178:2665,
de:09178:2665:0:2,"Hallbergm., Zeppelinstr.Nord",48.33240845,11.73775581,,,de:09178:2665,
de:09178:2666,"Hallbergmoos, Rathaus",48.31785244,11.74508607,,1,,
de:09178:2666:0:1,"Hallbergmoos, Rathaus",48.31747609,11.74498725,,,de:09178:2666,
de:09178:2666:0:2,"Hallbergmoos, Rathaus",48.31801373,11.74515793,,,de:09178:2666,
de:09178:2667,"Oberallershausen, Staatsstr.",48.42854565,11.58506916,,1,,
de:09178:2667:0:1,"Oberallershausen, Staatsstr.",48.42860526,11.58522188,,,de:09178:2667,
de:09178:2667:0:2,"Oberallershausen, Staatsstr.",48.4284622,11.58518595,,,de:09178:2667,
de:09178:2668,"Hallbergmoos, Bgm.-Gruber-Str.",48.32300755,11.74886797,,1,,
de:09178:2668:0:1,"Hallbergmoos, Bgm.-Gruber-Str.",48.32303741,11.74894882,,,de:09178:2668,
de:09178:2668:0:2,"Hallbergmoos, Bgm.-Gruber-Str.",48.3229956,11.74879611,,,de:09178:2668,
de:09178:2669,"Hallbergmoos,Lilienthalstr.",48.33303552,11.73265338,,1,,
de:09178:2669:0:1,"Hallbergmoos,Lilienthalstr.",48.33280858,11.73297678,,,de:09178:2669,
de:09178:2669:0:2,"Hallbergmoos,Lilienthalstr.",48.33322662,11.73240185,,,de:09178:2669,
de:09178:2672,"Hallbergmoos, Birkenecker Str.",48.32801282,11.75245225,,1,,
de:09178:2672:0:1,"Hallbergmoos, Birkenecker Str.",48.32771419,11.75230852,,,de:09178:2672,
de:09178:2672:0:2,"Hallbergmoos, Birkenecker Str.",48.32839506,11.75256005,,,de:09178:2672,
de:09178:2673,Deutldorf,48.43409485,11.54705246,,1,,
de:09178:2673:0:1,Deutldorf,48.43413061,11.54699856,,,de:09178:2673,
de:09178:2673:0:2,Deutldorf,48.43406505,11.54709738,,,de:09178:2673,
de:09178:2674,Herschenhofen,48.41894189,11.5061881,,1,,
de:09178:2674:0:1,Herschenhofen,48.41886438,11.50627793,,,de:09178:2674,
de:09178:2674:0:2,Herschenhofen,48.41899555,11.50605335,,,de:09178:2674,
de:09178:2675,Unterwohlbach,48.43236042,11.53728777,,1,,
de:09178:2675:0:1,Unterwohlbach,48.43239022,11.53732371,,,de:09178:2675,
de:09178:2675:0:2,Unterwohlbach,48.43232466,11.53724286,,,de:09178:2675,
de:09178:2676,"Freising, Richard-Strauss-Str.",48.38617053,11.75270378,,1,,
de:09178:2676:0:1,"Freising, Richard-Strauss-Str.",48.38641513,11.75288344,,,de:09178:2676,
de:09178:2676:0:2,"Freising, Richard-Strauss-Str.",48.38593786,11.75252412,,,de:09178:2676,
de:09178:2677,"Hohenk., Münchner Str.",48.42260238,11.52432508,,1,,
de:09178:2677:0:1,"Hohenk., Münchner Str.",48.42266796,11.52422627,,,de:09178:2677,
de:09178:2677:0:2,"Hohenk., Münchner Str.",48.42251892,11.52446882,,,de:09178:2677,
de:09178:2678,"Freising, Korbinianbrücke",48.39791578,11.75107783,,1,,
de:09178:2678:0:1,"Freising, Korbinianbrücke",48.3978621,11.75079037,,,de:09178:2678,
de:09178:2678:0:2,"Freising, Korbinianbrücke",48.39780842,11.75095206,,,de:09178:2678,
de:09178:2678:0:3,"Freising, Korbinianbrücke",48.39810664,11.75129342,,,de:09178:2678,
de:09178:2679,"Hallbergmoos, Brandau",48.34064925,11.73303966,,1,,
de:09178:2679:0:1,"Hallbergmoos, Brandau",48.34061342,11.73289593,,,de:09178:2679,
de:09178:2679:0:2,"Hallbergmoos, Brandau",48.3407209,11.73317441,,,de:09178:2679,
de:09178:2680:1:2,Freising,48.39617415,11.74531963,,,de:09178:2680,
de:09178:2680:1:3,Freising,48.39612046,11.74524776,,,de:09178:2680,
de:09178:2680:1:4,Freising,48.39606082,11.74518488,,,de:09178:2680,
de:09178:2680:1:5,Freising,48.39599521,11.74511302,,,de:09178:2680,
de:09178:2680:1:6,Freising,48.3959296,11.74503217,,,de:09178:2680,
de:09178:2680:1:7,Freising,48.39585206,11.74491539,,,de:09178:2680,
de:09178:2680:2:10,Freising,48.39460543,11.74315469,,,de:09178:2680,
de:09178:2680:2:11,Freising,48.39448614,11.74300197,,,de:09178:2680,
de:09178:2680:2:12,Freising,48.39444438,11.74293909,,,de:09178:2680,
de:09178:2680:2:13,Freising,48.39439666,11.74285824,,,de:09178:2680,
de:09178:2680:2:14,Freising,48.39435491,11.7427774,,,de:09178:2680,
de:09178:2680:2:9,Freising,48.39467104,11.74323554,,,de:09178:2680,
de:09178:2681,"Freising, Kammergasse",48.40266322,11.74393622,,1,,
de:09178:2681:0:1,"Freising, Kammergasse",48.40266322,11.74393622,,,de:09178:2681,
de:09178:2682,"Freising, Klebelstraße",48.40345044,11.74813135,,1,,
de:09178:2682:0:1,"Freising, Klebelstraße",48.40362338,11.7481583,,,de:09178:2682,
de:09178:2682:0:2,"Freising, Klebelstraße",48.40333116,11.74814932,,,de:09178:2682,
de:09178:2683,Oberwohlbach,48.43272996,11.52835852,,1,,
de:09178:2683:0:1,Oberwohlbach,48.43274784,11.52821479,,,de:09178:2683,
de:09178:2683:0:2,Oberwohlbach,48.4326942,11.52843039,,,de:09178:2683,
de:09178:2685,Untermarbach,48.43135311,11.51279072,,1,,
de:09178:2685:0:1,Untermarbach,48.43137099,11.51272783,,,de:09178:2685,
de:09178:2685:0:2,Untermarbach,48.43134715,11.51284462,,,de:09178:2685,
de:09178:2686,Schlipps,48.43527495,11.55471509,,1,,
de:09178:2686:0:1,Schlipps,48.43520343,11.55455339,,,de:09178:2686,
de:09178:2686:0:2,Schlipps,48.43514383,11.55449051,,,de:09178:2686,
de:09178:2687,"Dietersheim, Echinger Straße",48.28053257,11.67411916,,1,,
de:09178:2687:0:1,"Dietersheim, Echinger Straße",48.2811244,11.67373288,,,de:09178:2687,
de:09178:2687:0:2,"Dietersheim, Echinger Straße",48.28023964,11.67419102,,,de:09178:2687,
de:09178:2689,"Attaching, Raiffeisenstraße",48.38291908,11.77569167,,1,,
de:09178:2689:0:1,"Attaching, Raiffeisenstraße",48.38298471,11.77571862,,,de:09178:2689,
de:09178:2689:0:2,"Attaching, Raiffeisenstraße",48.38286538,11.77566472,,,de:09178:2689,
de:09178:2690,"Attaching, Sportplatz",48.37392133,11.77323927,,1,,
de:09178:2690:0:1,"Attaching, Sportplatz",48.37392133,11.77323927,,,de:09178:2690,
de:09178:2692,"Großnöbach, Kreuzung",48.34326452,11.57056137,,1,,
de:09178:2692:1:1,"Großnöbach, Kreuzung",48.3437183,11.56998645,,,de:09178:2692,
de:09178:2692:1:2,"Großnöbach, Kreuzung",48.34330632,11.57032781,,,de:09178:2692,
de:09178:2692:2:4,"Großnöbach, Kreuzung",48.34343768,11.57115426,,,de:09178:2692,
de:09178:2692:3:3,"Großnöbach, Kreuzung",48.34411834,11.57303174,,,de:09178:2692,
de:09178:2693,Schönbichl,48.43064381,11.63734213,,1,,
de:09178:2693:0:1,Schönbichl,48.43054248,11.63732416,,,de:09178:2693,
de:09178:2693:0:2,Schönbichl,48.43076898,11.63735111,,,de:09178:2693,
de:09178:2694,Unterbruck,48.35001705,11.56379706,,1,,
de:09178:2694:0:1,Unterbruck,48.34967079,11.56387791,,,de:09178:2694,
de:09178:2694:0:2,Unterbruck,48.35026182,11.56379706,,,de:09178:2694,
de:09178:2695,"Fahrenzhausen, Freisinger Str.",48.35474508,11.55547866,,1,,
de:09178:2695:0:1,"Fahrenzhausen, Freisinger Str.",48.35467344,11.55543374,,,de:09178:2695,
de:09178:2695:0:2,"Fahrenzhausen, Freisinger Str.",48.3547212,11.55522713,,,de:09178:2695,
de:09178:2696,"Fahrenzh.,Sonnenstr.",48.35263782,11.55806581,,1,,
de:09178:2696:0:1,"Fahrenzh.,Sonnenstr.",48.35238709,11.55829937,,,de:09178:2696,
de:09178:2696:0:2,"Fahrenzh.,Sonnenstr.",48.35288854,11.55781428,,,de:09178:2696,
de:09178:2697,Tünzhausen,48.43507231,11.62498131,,1,,
de:09178:2697:0:1,Tünzhausen,48.43515575,11.62485555,,,de:09178:2697,
de:09178:2697:0:2,Tünzhausen,48.43500079,11.62514301,,,de:09178:2697,
de:09178:2698,Viehbach,48.3571328,11.53205958,,1,,
de:09178:2698:0:1,Viehbach,48.3571328,11.53205958,,,de:09178:2698,
de:09178:2699,Kreuth,48.43308162,11.6183248,,1,,
de:09178:2699:0:1,Kreuth,48.4331889,11.61870209,,,de:09178:2699,
de:09178:2700,Bachenhausen,48.35991436,11.53735964,,1,,
de:09178:2700:0:1,Bachenhausen,48.3602128,11.5366859,,,de:09178:2700,
de:09178:2700:0:2,Bachenhausen,48.3600994,11.5366859,,,de:09178:2700,
de:09178:2700:0:3,Bachenhausen,48.35965173,11.53707218,,,de:09178:2700,
de:09178:2701,"Eglhausen, Dorfstraße",48.42722829,11.55352033,,1,,
de:09178:2701:0:1,"Eglhausen, Dorfstraße",48.42724022,11.55371796,,,de:09178:2701,
de:09178:2701:0:2,"Eglhausen, Dorfstraße",48.42721041,11.55300829,,,de:09178:2701,
de:09178:2702,"Kammerberg, Unteranger",48.3718984,11.52057013,,1,,
de:09178:2702:0:1,"Kammerberg, Unteranger",48.37195808,11.52063301,,,de:09178:2702,
de:09178:2702:0:2,"Kammerberg, Unteranger",48.37184469,11.52048928,,,de:09178:2702,
de:09178:2703,"Großnöbach, Kirche",48.34464376,11.5758794,,1,,
de:09178:2703:0:1,"Großnöbach, Kirche",48.34459599,11.57572669,,,de:09178:2703,
de:09178:2703:0:2,"Großnöbach, Kirche",48.34467958,11.5760411,,,de:09178:2703,
de:09178:2704,"Kammerberg, Post",48.37178502,11.51490176,,1,,
de:09178:2704:0:1,"Kammerberg, Post",48.37178502,11.51490176,,,de:09178:2704,
de:09178:2704:0:2,"Kammerberg, Post",48.37185663,11.51500956,,,de:09178:2704,
de:09178:2705,Großeisenbach,48.35805802,11.59902898,,1,,
de:09178:2705:0:1,Großeisenbach,48.35806399,11.59892119,,,de:09178:2705,
de:09178:2705:0:2,Großeisenbach,48.35805205,11.59910085,,,de:09178:2705,
de:09178:2707,"Herschenhofen, Süd",48.4176541,11.50758947,,1,,
de:09178:2707:0:1,"Herschenhofen, Süd",48.4176541,11.50751761,,,de:09178:2707,
de:09178:2707:0:2,"Herschenhofen, Süd",48.41770775,11.5076793,,,de:09178:2707,
de:09178:2708,"Eching, Bahnhofstraße",48.29831445,11.62046279,,1,,
de:09178:2708:0:1,"Eching, Bahnhofstraße",48.29817103,11.62063347,,,de:09178:2708,
de:09178:2708:0:2,"Eching, Bahnhofstraße",48.298428,11.62033702,,,de:09178:2708,
de:09178:2709,Hörenzhausen,48.33552578,11.59415113,,1,,
de:09178:2709:0:1,Hörenzhausen,48.33551384,11.59424096,,,de:09178:2709,
de:09178:2709:0:2,Hörenzhausen,48.33553175,11.59405232,,,de:09178:2709,
de:09178:2711,Weng,48.3613409,11.58117946,,1,,
de:09178:2711:0:1,Weng,48.36148415,11.58123336,,,de:09178:2711,
de:09178:2711:0:2,Weng,48.36117974,11.58114353,,,de:09178:2711,
de:09178:2712,"Eching, Theresienstraße",48.29486615,11.62422673,,1,,
de:09178:2712:0:1,"Eching, Theresienstraße",48.29483626,11.62427164,,,de:09178:2712,
de:09178:2712:0:2,"Eching, Theresienstraße",48.29489603,11.62419978,,,de:09178:2712,
de:09178:2713,"Eching, Heidestraße",48.29514106,11.62198992,,1,,
de:09178:2713:0:1,"Eching, Heidestraße",48.29505142,11.62198992,,,de:09178:2713,
de:09178:2713:0:2,"Eching, Heidestraße",48.29521278,11.62199891,,,de:09178:2713,
de:09178:2715,"Eching, Echinger See",48.28982176,11.62913153,,1,,
de:09178:2715:0:1,"Eching, Echinger See",48.28981578,11.62908661,,,de:09178:2715,
de:09178:2715:0:2,"Eching, Echinger See",48.28983969,11.62919441,,,de:09178:2715,
de:09178:2717,"Freising, RS Gute Änger",48.38603928,11.75786011,,1,,
de:09178:2717:0:1,"Freising, RS Gute Änger",48.38587224,11.75779723,,,de:09178:2717,
de:09178:2719,"Flughafen, Terminalbereich A/B",48.35648813,11.78466584,,1,,
de:09178:2719:1:1,"Flughafen, Terminalbereich A/B",48.35648813,11.78467482,,,de:09178:2719,
de:09178:2722,"Eching, Liebigstraße",48.30703278,11.63734213,,1,,
de:09178:2722:0:1,"Eching, Liebigstraße",48.30696108,11.63697382,,,de:09178:2722,
de:09178:2722:0:2,"Eching, Liebigstraße",48.30709851,11.63768349,,,de:09178:2722,
de:09178:2724,"Eching, Fraunhoferstraße",48.30864602,11.64133065,,1,,
de:09178:2724:0:1,"Eching, Fraunhoferstraße",48.30867589,11.64125879,,,de:09178:2724,
de:09178:2724:0:2,"Eching, Fraunhoferstraße",48.3086281,11.64139353,,,de:09178:2724,
de:09178:2725,"Hohenkammer, Schule",48.42529095,11.52813394,,1,,
de:09178:2725:0:1,"Hohenkammer, Schule",48.42529095,11.52813394,,,de:09178:2725,
de:09178:2726,"Flughafen, Terminal 2",48.35601059,11.78992098,,1,,
de:09178:2726:1:16,"Flughafen, Terminal 2",48.35617176,11.7898581,,,de:09178:2726,
de:09178:2729,"Eching, Ohmstraße",48.30565253,11.63170969,,1,,
de:09178:2729:0:1,"Eching, Ohmstraße",48.30559875,11.63179054,,,de:09178:2729,
de:09178:2729:0:2,"Eching, Ohmstraße",48.30568838,11.63161986,,,de:09178:2729,
de:09178:2730,"Eching, Oskar-von-Miller-Str.",48.3107312,11.64619952,,1,,
de:09178:2730:0:1,"Eching, Oskar-von-Miller-Str.",48.31052209,11.64568748,,,de:09178:2730,
de:09178:2730:0:2,"Eching, Oskar-von-Miller-Str.",48.31090446,11.6465858,,,de:09178:2730,
de:09178:2732,"Neufahrn, Zeppelinstraße",48.31294176,11.65186789,,1,,
de:09178:2732:0:1,"Neufahrn, Zeppelinstraße",48.31314489,11.65219128,,,de:09178:2732,
de:09178:2732:0:2,"Neufahrn, Zeppelinstraße",48.31271473,11.65140076,,,de:09178:2732,
de:09178:2734,"Neufahrn, Christl-Cranz-Straße",48.31145412,11.65709608,,1,,
de:09178:2734:0:1,"Neufahrn, Christl-Cranz-Straße",48.31151387,11.65709608,,,de:09178:2734,
de:09178:2734:0:2,"Neufahrn, Christl-Cranz-Straße",48.31139438,11.6570871,,,de:09178:2734,
de:09178:2736,"Neufahrn, Amselweg",48.32070185,11.66409396,,1,,
de:09178:2736:0:1,"Neufahrn, Amselweg",48.32046889,11.66359989,,,de:09178:2736,
de:09178:2736:0:2,"Neufahrn, Amselweg",48.32095871,11.66451617,,,de:09178:2736,
de:09178:2738,"Neufahrn, Alte Kirche",48.31054001,11.66463295,,1,,
de:09178:2738:0:1,"Neufahrn, Alte Kirche",48.31045039,11.66477668,,,de:09178:2738,
de:09178:2738:0:2,"Neufahrn, Alte Kirche",48.3104265,11.66462397,,,de:09178:2738,
de:09178:2739,"Neufahrn, Lise-Meitner-Straße",48.30555095,11.6668428,,1,,
de:09178:2739:0:1,"Neufahrn, Lise-Meitner-Straße",48.30560473,11.66686975,,,de:09178:2739,
de:09178:2739:0:2,"Neufahrn, Lise-Meitner-Straße",48.305539,11.66681586,,,de:09178:2739,
de:09178:2740,"Neufahrn, Bahnhofstraße",48.31363478,11.66352802,,1,,
de:09178:2740:0:1,"Neufahrn, Bahnhofstraße",48.31372439,11.663537,,,de:09178:2740,
de:09178:2740:0:2,"Neufahrn, Bahnhofstraße",48.31353322,11.66351904,,,de:09178:2740,
de:09178:2742,"Neufahrn, Rathaus",48.31757167,11.66202783,,1,,
de:09178:2742:0:1,"Neufahrn, Rathaus",48.31775088,11.66207275,,,de:09178:2742,
de:09178:2742:0:2,"Neufahrn, Rathaus",48.3174044,11.66201885,,,de:09178:2742,
de:09178:2743,"Eching, Blütenstraße",48.30011919,11.61877395,,1,,
de:09178:2743:0:1,"Eching, Blütenstraße",48.30013114,11.61882785,,,de:09178:2743,
de:09178:2743:0:2,"Eching, Blütenstraße",48.30010126,11.61872005,,,de:09178:2743,
de:09178:2744,"Laimbach, Abzw.",48.41209713,11.5875575,,1,,
de:09178:2744:0:1,"Laimbach, Abzw.",48.41215676,11.5876114,,,de:09178:2744,
de:09178:2744:0:2,"Laimbach, Abzw.",48.41206136,11.58749462,,,de:09178:2744,
de:09178:2747,Eching *100 Ost,48.30334605,11.61840564,,1,,
de:09178:2747:1:1,Eching *100 Ost,48.30343568,11.6189626,,,de:09178:2747,
de:09178:2747:1:2,Eching *100 Ost,48.30341776,11.61873802,,,de:09178:2747,
de:09178:2748,"Eching, Gewerbegebiet",48.30648308,11.61748936,,1,,
de:09178:2748:0:1,"Eching, Gewerbegebiet",48.30648308,11.61740851,,,de:09178:2748,
de:09178:2748:0:2,"Eching, Gewerbegebiet",48.30648308,11.61757919,,,de:09178:2748,
de:09178:2749,"Eching, Leipziger Straße",48.30678781,11.61933091,,1,,
de:09178:2749:0:1,"Eching, Leipziger Straße",48.30678781,11.61933091,,,de:09178:2749,
de:09178:2750,Eching *100 Nord,48.30286203,11.61570172,,1,,
de:09178:2750:1:1,Eching *100 Nord,48.30286203,11.61570172,,,de:09178:2750,
de:09178:2751,Eching *100 Süd,48.30237204,11.61577358,,1,,
