train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
FS IC Notte 798:3,FS IC Notte 798,3.0,Orvieto,,01:03,,,,,,,,,,,,,,,,,,,,
FS IC Notte 798:4,FS IC Notte 798,4.0,Milano Porta Garibaldi,06:55,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 798:99,FS IC Notte 798,99.0,Torino Porta Susa,09:05,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1515:0,FS IC Notte 1515,0.0,Torino Lingotto,,20:23,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1515:1,FS IC Notte 1515,1.0,Genova Piazza Principe / Zêna,,22:08,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1515:2,FS IC Notte 1515,2.0,La Spezia Centrale,,23:53,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1515:3,FS IC Notte 1515,3.0,Pisa Centrale,00:51,01:54,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1515:4,FS IC Notte 1515,4.0,Civitavecchia,04:58,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1515:5,FS IC Notte 1515,5.0,Roma Ostiense,05:43,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1515:6,FS IC Notte 1515,6.0,Napoli Centrale ,08:17,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1515:99,FS IC Notte 1515,99.0,Salerno,09:11,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1954:0,FS IC Notte 1954,0.0,Palermo Centrale,,18:48,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1954:1,FS IC Notte 1954,1.0,Termini Imerese,,19:17,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1954:2,FS IC Notte 1954,2.0,Barcellona Castroreale,,21:20,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1954:3,FS IC Notte 1954,3.0,Messina Centrale,,22:10,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1954:4,FS IC Notte 1954,4.0,Lamezia Terme Centrale,,01:08,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1954:99,FS IC Notte 1954,99.0,Roma Termini,07:18,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (P):0,FS IC Notte 1955 (P),0.0,Roma Termini,,20:31,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (P):1,FS IC Notte 1955 (P),1.0,Napoli Centrale ,,23:06,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (P):2,FS IC Notte 1955 (P),2.0,Salerno,,23:49,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (P):3,FS IC Notte 1955 (P),3.0,Messina Centrale,05:15,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (P):4,FS IC Notte 1955 (P),4.0,Barcellona Castroreale,06:22,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (P):5,FS IC Notte 1955 (P),5.0,Termini Imerese,08:54,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (P):99,FS IC Notte 1955 (P),99.0,Palermo Centrale,09:24,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (S):0,FS IC Notte 1955 (S),0.0,Roma Termini,,20:31,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (S):1,FS IC Notte 1955 (S),1.0,Napoli Centrale ,,23:06,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (S):2,FS IC Notte 1955 (S),2.0,Salerno,,23:49,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (S):3,FS IC Notte 1955 (S),3.0,Messina Centrale,05:15,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (S):4,FS IC Notte 1955 (S),4.0,Taormina Giardini,06:47,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (S):5,FS IC Notte 1955 (S),5.0,Catania Centrale,07:40,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1955 (S):99,FS IC Notte 1955 (S),99.0,Siracusa,09:01,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1956:0,FS IC Notte 1956,0.0,Siracusa,,19:10,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1956:1,FS IC Notte 1956,1.0,Catania Centrale,,20:26,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1956:2,FS IC Notte 1956,2.0,Taormina Giardini,,21:12,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1956:3,FS IC Notte 1956,3.0,Messina Centrale,,22:10,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1956:4,FS IC Notte 1956,4.0,Lamezia Terme Centrale,,01:08,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1956:99,FS IC Notte 1956,99.0,Roma Termini,07:18,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (S):0,FS IC Notte 1959 (S),0.0,Roma Termini,,23:00,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (S):1,FS IC Notte 1959 (S),1.0,Lamezia Terme Centrale,04:59,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (S):2,FS IC Notte 1959 (S),2.0,Messina Centrale,08:05,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (S):3,FS IC Notte 1959 (S),3.0,Taormina Giardini,09:29,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (S):4,FS IC Notte 1959 (S),4.0,Catania Centrale,10:10,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (S):99,FS IC Notte 1959 (S),99.0,Siracusa,11:29,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1958:0,FS IC Notte 1958,0.0,Palermo Centrale,,21:10,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1958:1,FS IC Notte 1958,1.0,Termini Imerese,,21:36,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1958:2,FS IC Notte 1958,2.0,Barcellona Castroreale,,23:40,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1958:3,FS IC Notte 1958,3.0,Messina Centrale,,00:35,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1958:4,FS IC Notte 1958,4.0,Salerno,06:42,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1958:5,FS IC Notte 1958,5.0,Napoli Centrale ,07:22,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1958:99,FS IC Notte 1958,99.0,Roma Termini,09:51,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (P):0,FS IC Notte 1959 (P),0.0,Roma Termini,,23:00,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (P):1,FS IC Notte 1959 (P),1.0,Lamezia Terme Centrale,04:59,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (P):2,FS IC Notte 1959 (P),2.0,Messina Centrale,08:05,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (P):3,FS IC Notte 1959 (P),3.0,Barcellona Castroreale,09:04,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (P):4,FS IC Notte 1959 (P),4.0,Termini Imerese,11:18,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1959 (P):99,FS IC Notte 1959 (P),99.0,Palermo Centrale,11:57,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1960:0,FS IC Notte 1960,0.0,Siracusa,,21:45,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1960:1,FS IC Notte 1960,1.0,Catania Centrale,,22:58,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1960:2,FS IC Notte 1960,2.0,Taormina Giardini,,23:35,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1960:3,FS IC Notte 1960,3.0,Messina Centrale,,00:35,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1960:4,FS IC Notte 1960,4.0,Salerno,06:42,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1960:5,FS IC Notte 1960,5.0,Napoli Centrale ,07:41,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1960:99,FS IC Notte 1960,99.0,Roma Termini,09:51,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:0,FS IC Notte 1962,0.0,Siracusa,,13:35,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:1,FS IC Notte 1962,1.0,Catania Centrale,,14:54,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:2,FS IC Notte 1962,2.0,Taormina Giardini,,15:39,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:3,FS IC Notte 1962,3.0,Messina Centrale,,16:45,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:4,FS IC Notte 1962,4.0,Lamezia Terme Centrale,,20:00,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:5,FS IC Notte 1962,5.0,Salerno,,23:33,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:6,FS IC Notte 1962,6.0,Firenze S. M. N.,05:36,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:7,FS IC Notte 1962,7.0,Bologna Centrale,07:07,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1962:99,FS IC Notte 1962,99.0,Milano Centrale,10:10,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:0,FS IC Notte 1963,0.0,Milano Centrale,,20:10,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:1,FS IC Notte 1963,1.0,Bologna Centrale,,22:48,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:2,FS IC Notte 1963,2.0,Firenze S. M. N.,,00:12,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:3,FS IC Notte 1963,3.0,Salerno,06:13,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:4,FS IC Notte 1963,4.0,Lamezia Terme Centrale,09:29,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:5,FS IC Notte 1963,5.0,Messina Centrale,12:45,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:6,FS IC Notte 1963,6.0,Taormina Giardini,13:51,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:7,FS IC Notte 1963,7.0,Catania Centrale,14:32,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1963:99,FS IC Notte 1963,99.0,Siracusa,15:48,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:0,FS IC Notte 1964,0.0,Palermo Centrale,,12:58,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:1,FS IC Notte 1964,1.0,Termini Imerese,,13:25,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:2,FS IC Notte 1964,2.0,Barcellona Castroreale,,15:49,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:3,FS IC Notte 1964,3.0,Messina Centrale,,16:45,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:4,FS IC Notte 1964,4.0,Lamezia Terme Centrale,,20:00,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:5,FS IC Notte 1964,5.0,Salerno,,23:33,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:6,FS IC Notte 1964,6.0,Firenze S. M. N.,05:36,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:7,FS IC Notte 1964,7.0,Bologna Centrale,07:07,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1964:99,FS IC Notte 1964,99.0,Milano Centrale,10:10,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:0,FS IC Notte 1967,0.0,Milano Centrale,,20:10,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:1,FS IC Notte 1967,1.0,Bologna Centrale,,22:48,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:2,FS IC Notte 1967,2.0,Firenze S. M. N.,,00:12,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:3,FS IC Notte 1967,3.0,Salerno,06:13,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:4,FS IC Notte 1967,4.0,Lamezia Terme Centrale,09:29,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:5,FS IC Notte 1967,5.0,Messina Centrale,12:45,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:6,FS IC Notte 1967,6.0,Barcellona Castroreale,13:48,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:7,FS IC Notte 1967,7.0,Termini Imerese,16:17,,,,,,,,,,,,,,,,,,,,,
FS IC Notte 1967:99,FS IC Notte 1967,99.0,Palermo Centrale,16:55,,,,,,,,,,,,,,,,,,,,,
FS TT 96100:0,FS TT 96100,0.0,Roma Termini,,21:40,,,,,,,,,,,,,,,,,,,,
FS TT 96100:1,FS TT 96100,1.0,Orte,,22:58,,,,,,,,,,,,,,,,,,,,
FS TT 96100:2,FS TT 96100,2.0,Orvieto,,23:27,,,,,,,,,,,,,,,,,,,,
FS TT 96100:3,FS TT 96100,3.0,Treviso Centrale,,,,,,,,,,,,,,,,,,,,,,
FS TT 96100:99,FS TT 96100,99.0,Calalzo-Pieve Di Cadore (Cortina),08:50,,,,,,,,,,,,,,,,,,,,,
FS TT 96101:0,FS TT 96101,0.0,Calalzo-Pieve Di Cadore (Cortina),,21:00,,,,,,,,,,,,,,,,,,,,
FS TT 96101:1,FS TT 96101,1.0,Treviso Centrale,,,,,,,,,,,,,,,,,,,,,,
FS TT 96101:2,FS TT 96101,2.0,Orvieto,,05:17,,,,,,,,,,,,,,,,,,,,
FS TT 96101:3,FS TT 96101,3.0,Orte,,05:57,,,,,,,,,,,,,,,,,,,,
FS TT 96101:99,FS TT 96101,99.0,Roma Termini,06:40,,,,,,,,,,,,,,,,,,,,,
GA F5 725:0,GA F5 725,0.0,Oslo S,,22:25,,,,,,,,,,,,,,,,,,,,
GA F5 725:1,GA F5 725,1.0,Drammen,,23:00,,,,,,,,,,,,,,,,,,,,
GA F5 725:2,GA F5 725,2.0,Kongsberg,,23:43,,,,,,,,,,,,,,,,,,,,
GA F5 725:3,GA F5 725,3.0,Sandnes,07:02,,,,,,,,,,,,,,,,,,,,,
GA F5 725:99,GA F5 725,99.0,Stavanger,07:20,,,,,,,,,,,,,,,,,,,,,
GA F5 726:0,GA F5 726,0.0,Stavanger,,22:15,,,,,,,,,,,,,,,,,,,,
GA F5 726:1,GA F5 726,1.0,Sandnes,,22:31,,,,,,,,,,,,,,,,,,,,
GA F5 726:2,GA F5 726,2.0,Kongsberg,06:09,,,,,,,,,,,,,,,,,,,,,
GA F5 726:3,GA F5 726,3.0,Drammen,06:50,,,,,,,,,,,,,,,,,,,,,
GA F5 726:99,GA F5 726,99.0,Oslo S,07:26,,,,,,,,,,,,,,,,,,,,,
GWR Sleeper (Penzance):0,GWR Sleeper (Penzance),0.0,London Paddington,,23:45,,,,,,,,,,,,,,,,,,,,
GWR Sleeper (Penzance):1,GWR Sleeper (Penzance),1.0,Reading,,00:48,,,,,,,,,,,,,,,,,,,,
GWR Sleeper (Penzance):2,GWR Sleeper (Penzance),2.0,Plymouth,05:10,,,,,,,,,,,,,,,,,,,,,
GWR Sleeper (Penzance):99,GWR Sleeper (Penzance),99.0,Penzance,07:54,,,,,,,,,,,,,,,,,,,,,
GWR Sleeper (London):0,GWR Sleeper (London),0.0,Penzance,,21:45,,,,,,,,,,,,,,,,,,,,
GWR Sleeper (London):1,GWR Sleeper (London),1.0,Plymouth,,23:54,,,,,,,,,,,,,,,,,,,,
GWR Sleeper (London):99,GWR Sleeper (London),99.0,London Paddington,05:08,,,,,,,,,,,,,,,,,,,,,
HŽPP 1820:0,HŽPP 1820,0.0,Split,,21:11,,,,,,,,,,,,,,,,,,,,
HŽPP 1820:1,HŽPP 1820,1.0,Knin,,23:40,,,,,,,,,,,,,,,,,,,,
HŽPP 1820:2,HŽPP 1820,2.0,Karlovac,04:52,,,,,,,,,,,,,,,,,,,,,
HŽPP 1820:99,HŽPP 1820,99.0,Zagreb Gl. K.,05:49,,,,,,,,,,,,,,,,,,,,,
HŽPP 1821:0,HŽPP 1821,0.0,Zagreb Gl. K.,,22:30,,,,,,,,,,,,,,,,,,,,
HŽPP 1821:1,HŽPP 1821,1.0,Karlovac,,23:25,,,,,,,,,,,,,,,,,,,,
HŽPP 1821:2,HŽPP 1821,2.0,Knin,04:29,,,,,,,,,,,,,,,,,,,,,
HŽPP 1821:99,HŽPP 1821,99.0,Split,07:01,,,,,,,,,,,,,,,,,,,,,
HŽPP 1840:0,HŽPP 1840,0.0,Vukovar,,16:57,,,,,,,,,,,,,,,,,,,,
HŽPP 1840:1,HŽPP 1840,1.0,Slavonski Brod,,18:16,,,,,,,,,,,,,,,,,,,,
HŽPP 1840:2,HŽPP 1840,2.0,Zagreb Gl. K.,,22:30,,,,,,,,,,,,,,,,,,,,
HŽPP 1840:3,HŽPP 1840,3.0,Karlovac,,23:25,,,,,,,,,,,,,,,,,,,,
HŽPP 1840:4,HŽPP 1840,4.0,Knin,04:20,,,,,,,,,,,,,,,,,,,,,
HŽPP 1840:99,HŽPP 1840,99.0,Split,06:51,,,,,,,,,,,,,,,,,,,,,
HŽPP 1841:0,HŽPP 1841,0.0,Split,,21:11,,,,,,,,,,,,,,,,,,,,
HŽPP 1841:1,HŽPP 1841,1.0,Knin,,23:41,,,,,,,,,,,,,,,,,,,,
HŽPP 1841:2,HŽPP 1841,2.0,Zagreb Gl. K.,05:49,,,,,,,,,,,,,,,,,,,,,
HŽPP 1841:3,HŽPP 1841,3.0,Slavonski Brod,10:02,,,,,,,,,,,,,,,,,,,,,
HŽPP 1841:99,HŽPP 1841,99.0,Vukovar,11:11,,,,,,,,,,,,,,,,,,,,,
HŽPP 1880:0,HŽPP 1880,0.0,Osijek,,19:48,,,,,,,,,,,,,,,,,,,,
HŽPP 1880:1,HŽPP 1880,1.0,Zagreb Gl. K.,,01:00,,,,,,,,,,,,,,,,,,,,
HŽPP 1880:2,HŽPP 1880,2.0,Knin,06:57,,,,,,,,,,,,,,,,,,,,,
HŽPP 1880:99,HŽPP 1880,99.0,Split,09:21,,,,,,,,,,,,,,,,,,,,,
HŽPP 1881:0,HŽPP 1881,0.0,Split,,22:23,,,,,,,,,,,,,,,,,,,,
HŽPP 1881:1,HŽPP 1881,1.0,Knin,,00:36,,,,,,,,,,,,,,,,,,,,
HŽPP 1881:2,HŽPP 1881,2.0,Zagreb Gl. K.,06:21,,,,,,,,,,,,,,,,,,,,,
HŽPP 1881:3,HŽPP 1881,3.0,Bjelovar,08:10,,,,,,,,,,,,,,,,,,,,,
HŽPP 1881:99,HŽPP 1881,99.0,Osijek,12:04,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:0,HŽPP/ÖBB EN 480,0.0,Rijeka,,18:57,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:1,HŽPP/ÖBB EN 480,1.0,Opatija Matulji,,19:14,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:2,HŽPP/ÖBB EN 480,2.0,Ljubljana,,22:08,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:3,HŽPP/ÖBB EN 480,3.0,Villach Hbf,,00:13,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:4,HŽPP/ÖBB EN 480,4.0,Rosenheim,05:17,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:5,HŽPP/ÖBB EN 480,5.0,München Ost,05:50,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:6,HŽPP/ÖBB EN 480,6.0,Augsburg Hbf,06:45,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:7,HŽPP/ÖBB EN 480,7.0,Ulm Hbf,07:36,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 480:99,HŽPP/ÖBB EN 480,99.0,Stuttgart Hbf,08:38,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:0,HŽPP/ÖBB EN 60237,0.0,Stuttgart Hbf,,20:29,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:1,HŽPP/ÖBB EN 60237,1.0,Ulm Hbf,,21:53,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:2,HŽPP/ÖBB EN 60237,2.0,Augsburg Hbf,,23:03,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:3,HŽPP/ÖBB EN 60237,3.0,München Ost,,23:54,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:4,HŽPP/ÖBB EN 60237,4.0,Rosenheim,,00:33,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:5,HŽPP/ÖBB EN 60237,5.0,Villach Hbf,05:51,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:6,HŽPP/ÖBB EN 60237,6.0,Ljubljana,08:10,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:7,HŽPP/ÖBB EN 60237,7.0,Opatija Matulji,10:56,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 60237:99,HŽPP/ÖBB EN 60237,99.0,Rijeka,11:12,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 414:0,HŽPP/ÖBB EN 414,0.0,Zagreb Gl. K.,,19:38,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 414:1,HŽPP/ÖBB EN 414,1.0,Ljubljana,,22:13,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 414:2,HŽPP/ÖBB EN 414,2.0,Villach Hbf,,00:13,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 414:3,HŽPP/ÖBB EN 414,3.0,Rosenheim,05:17,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 414:4,HŽPP/ÖBB EN 414,4.0,München Ost,05:50,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 414:5,HŽPP/ÖBB EN 414,5.0,Augsburg Hbf,06:45,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 414:6,HŽPP/ÖBB EN 414,6.0,Ulm Hbf,07:36,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 414:99,HŽPP/ÖBB EN 414,99.0,Stuttgart Hbf,08:38,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40237:0,HŽPP/ÖBB EN 40237,0.0,Stuttgart Hbf,,20:29,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40237:1,HŽPP/ÖBB EN 40237,1.0,Ulm Hbf,,21:53,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40237:2,HŽPP/ÖBB EN 40237,2.0,Augsburg Hbf,,23:03,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40237:3,HŽPP/ÖBB EN 40237,3.0,München Ost,,23:54,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40237:4,HŽPP/ÖBB EN 40237,4.0,Rosenheim,,00:33,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40237:5,HŽPP/ÖBB EN 40237,5.0,Villach Hbf,05:51,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40237:6,HŽPP/ÖBB EN 40237,6.0,Ljubljana,08:10,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40237:99,HŽPP/ÖBB EN 40237,99.0,Zagreb Gl. K.,10:39,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40414:0,HŽPP/ÖBB EN 40414,0.0,Zagreb Gl. K.,,19:38,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40414:1,HŽPP/ÖBB EN 40414,1.0,Ljubljana,,22:13,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40414:2,HŽPP/ÖBB EN 40414,2.0,Villach Hbf,,00:13,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40414:3,HŽPP/ÖBB EN 40414,3.0,Innsbruck Hbf,04:49,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40414:4,HŽPP/ÖBB EN 40414,4.0,St. Anton am Arlberg,06:14,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40414:5,HŽPP/ÖBB EN 40414,5.0,Feldkirch,07:21,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40414:6,HŽPP/ÖBB EN 40414,6.0,Buchs (SG),07:54,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40414:99,HŽPP/ÖBB EN 40414,99.0,Zürich HB,09:20,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:0,HŽPP/ÖBB EN 40465,0.0,Zürich HB,,19:40,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:1,HŽPP/ÖBB EN 40465,1.0,Buchs (SG),,21:41,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:2,HŽPP/ÖBB EN 40465,2.0,Feldkirch,,22:08,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:3,HŽPP/ÖBB EN 40465,3.0,Bludenz,,23:01,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:4,HŽPP/ÖBB EN 40465,4.0,St. Anton am Arlberg,,23:45,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:5,HŽPP/ÖBB EN 40465,5.0,Innsbruck Hbf,,00:59,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:6,HŽPP/ÖBB EN 40465,6.0,Villach Hbf,05:51,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:7,HŽPP/ÖBB EN 40465,7.0,Ljubljana,08:09,,,,,,,,,,,,,,,,,,,,,
HŽPP/ÖBB EN 40465:99,HŽPP/ÖBB EN 40465,99.0,Zagreb Gl. K.,10:39,,,,,,,,,,,,,,,,,,,,,
MÁV EN 40476:0,MÁV EN 40476,0.0,Budapest Nyugati,,19:30,,,,,,,,,,,,,,,,,,,,
MÁV EN 40476:1,MÁV EN 40476,1.0,Vac,,19:57,,,,,,,,,,,,,,,,,,,,
MÁV EN 40476:2,MÁV EN 40476,2.0,Bratislava hl.st.,,21:58,,,,,,,,,,,,,,,,,,,,
MÁV EN 40476:3,MÁV EN 40476,3.0,Brno hl.n.,,00:29,,,,,,,,,,,,,,,,,,,,
MÁV EN 40476:4,MÁV EN 40476,4.0,Dresden Hbf,05:57,,,,,,,,,,,,,,,,,,,,,
MÁV EN 40476:5,MÁV EN 40476,5.0,Dresden Neustadt,06:05,,,,,,,,,,,,,,,,,,,,,
MÁV EN 40476:6,MÁV EN 40476,6.0,Berlin Südkreuz,08:04,,,,,,,,,,,,,,,,,,,,,
MÁV EN 40476:99,MÁV EN 40476,99.0,Berlin Hbf,08:15,,,,,,,,,,,,,,,,,,,,,
MÁV EN 40457:0,MÁV EN 40457,0.0,Berlin Hbf,,19:21,,,,,,,,,,,,,,,,,,,,
MÁV EN 40457:1,MÁV EN 40457,1.0,Berlin Südkreuz,,19:28,,,,,,,,,,,,,,,,,,,,
MÁV EN 40457:2,MÁV EN 40457,2.0,Dresden Neustadt,,21:53,,,,,,,,,,,,,,,,,,,,
MÁV EN 40457:3,MÁV EN 40457,3.0,Dresden Hbf,,22:08,,,,,,,,,,,,,,,,,,,,
