trip_id,stop_id,stop_sequence,departure_time,arrival_time,route_type,route_short_name,route_long_name
sbb-91-02PY-1-1-1-R-0-Special#4788-13-5,de:08337:6570:1,1,12:54:00,12:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-13-5,ch:23026:688,2,13:23:00,13:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-4-6,de:08337:6570:1,1,11:54:00,11:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-4-6,ch:23026:688,2,12:23:00,12:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-15-7,de:08337:6570:1,1,13:54:00,13:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-15-7,ch:23026:688,2,14:23:00,14:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-14-8,de:08337:6570:1,1,14:54:00,14:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-14-8,ch:23026:688,2,15:23:00,15:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-8-9,de:08337:6570:1,1,18:54:00,18:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-8-9,ch:23026:688,2,19:23:00,19:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-18-10,de:08337:6570:1,1,20:54:00,20:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-18-10,ch:23026:688,2,21:23:00,21:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-9-11,de:08337:6570:1,1,22:54:00,22:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-9-11,ch:23026:688,2,23:23:00,23:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-11-12,de:08337:6570:1,1,19:54:00,19:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-11-12,ch:23026:688,2,20:23:00,20:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-17-13,de:08337:6570:1,1,21:54:00,21:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-17-13,ch:23026:688,2,22:23:00,22:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-3-14,de:08337:6570:1,1,15:54:00,15:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-3-14,ch:23026:688,2,16:23:00,16:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-2-15,de:08337:6570:1,1,17:54:00,17:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-2-15,ch:23026:688,2,18:23:00,18:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-10-16,de:08337:6570:1,1,08:54:00,08:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-10-16,ch:23026:688,2,09:23:00,09:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-7-17,de:08337:6570:1,1,09:54:00,09:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4788-7-17,ch:23026:688,2,10:23:00,10:23:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-16-18,de:08337:6570:1,1,16:54:00,16:54:00,2,IC,
sbb-91-02PY-1-1-1-R-0-Special#4789-16-18,ch:23026:688,2,17:23:00,17:23:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-27-19,ch:23026:688,1,12:37:00,12:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-27-19,de:08337:6570:1,2,13:05:00,13:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-26-20,ch:23026:688,1,10:37:00,10:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-26-20,de:08337:6570:1,2,11:05:00,11:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-33-21,ch:23026:688,1,08:37:00,08:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-33-21,de:08337:6570:1,2,09:05:00,09:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-23-22,ch:23026:688,1,06:37:00,06:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-23-22,de:08337:6570:1,2,07:05:00,07:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-25-23,ch:23026:688,1,09:37:00,09:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-25-23,de:08337:6570:1,2,10:05:00,10:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-22-24,ch:23026:688,1,13:37:00,13:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-22-24,de:08337:6570:1,2,14:05:00,14:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-28-25,ch:23026:688,1,11:37:00,11:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-28-25,de:08337:6570:1,2,12:05:00,12:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-19-26,ch:23026:688,1,20:37:00,20:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-19-26,de:08337:6570:1,2,21:05:00,21:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-31-27,ch:23026:688,1,18:37:00,18:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-31-27,de:08337:6570:1,2,19:05:00,19:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-32-28,ch:23026:688,1,16:37:00,16:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-32-28,de:08337:6570:1,2,17:05:00,17:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-29-29,ch:23026:688,1,14:37:00,14:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-29-29,de:08337:6570:1,2,15:05:00,15:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-21-30,ch:23026:688,1,19:37:00,19:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-21-30,de:08337:6570:1,2,20:05:00,20:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-20-31,ch:23026:688,1,15:37:00,15:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-20-31,de:08337:6570:1,2,16:05:00,16:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-24-32,ch:23026:688,1,07:37:00,07:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4788-24-32,de:08337:6570:1,2,08:05:00,08:05:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-30-33,ch:23026:688,1,17:37:00,17:37:00,2,IC,
sbb-91-02PY-1-1-2-H-0-Special#4789-30-33,de:08337:6570:1,2,18:05:00,18:05:00,2,IC,
sbb-91-037Y-1-1-1-H-0-Special#4788-1-1,de:08337:6570:1,1,23:54:00,23:54:00,2,RE,
sbb-91-037Y-1-1-1-H-0-Special#4788-1-1,ch:23026:20022:90,2,24:07:00,24:06:00,2,RE,
sbb-91-037Y-1-1-1-H-0-Special#4788-1-1,ch:23026:18899:91,3,24:18:00,24:17:00,2,RE,
sbb-91-037Y-1-1-1-H-0-Special#4788-1-1,ch:23026:688:90,4,24:25:00,24:25:00,2,RE,
sbb-91-048-1-1-2-R-1-Special#4788-41-1,de:08337:6570:1,1,06:24:00,06:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-41-1,ch:23026:20022:90,2,06:37:00,06:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-41-1,ch:23026:18899:91,3,06:48:00,06:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-41-1,ch:23026:688:90,4,06:55:00,06:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-3-2,ch:23017:55720:90,1,07:17:00,07:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-3-2,ch:23026:20022:90,2,07:37:00,07:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-3-2,ch:23026:18899:91,3,07:48:00,07:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-3-2,ch:23026:688:90,4,07:55:00,07:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-37-3,de:08337:6570:1,1,07:24:00,07:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-37-3,ch:23026:20022:90,2,07:37:00,07:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-37-3,ch:23026:18899:91,3,07:48:00,07:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-37-3,ch:23026:688:90,4,07:55:00,07:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-21-4,ch:23017:55720:90,1,08:17:00,08:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-21-4,ch:23026:20022:90,2,08:37:00,08:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-21-4,ch:23026:18899:91,3,08:48:00,08:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-21-4,ch:23026:688:90,4,08:55:00,08:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-43-5,de:08337:6570:1,1,08:24:00,08:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-43-5,ch:23026:20022:90,2,08:37:00,08:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-43-5,ch:23026:18899:91,3,08:48:00,08:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-43-5,ch:23026:688:90,4,08:55:00,08:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-19-6,ch:23017:55720:90,1,09:17:00,09:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-19-6,ch:23026:20022:90,2,09:37:00,09:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-19-6,ch:23026:18899:91,3,09:48:00,09:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-19-6,ch:23026:688:90,4,09:55:00,09:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-35-7,de:08337:6570:1,1,09:24:00,09:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-35-7,ch:23026:20022:90,2,09:37:00,09:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-35-7,ch:23026:18899:91,3,09:48:00,09:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-35-7,ch:23026:688:90,4,09:55:00,09:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-17-8,ch:23017:55720:90,1,10:17:00,10:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-17-8,ch:23026:20022:90,2,10:37:00,10:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-17-8,ch:23026:18899:91,3,10:48:00,10:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-17-8,ch:23026:688:90,4,10:55:00,10:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-45-9,de:08337:6570:1,1,10:24:00,10:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-45-9,ch:23026:20022:90,2,10:37:00,10:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-45-9,ch:23026:18899:91,3,10:48:00,10:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-45-9,ch:23026:688:90,4,10:55:00,10:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-24-10,ch:23017:55720:90,1,11:17:00,11:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-24-10,ch:23026:20022:90,2,11:37:00,11:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-24-10,ch:23026:18899:91,3,11:48:00,11:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-24-10,ch:23026:688:90,4,11:55:00,11:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-34-11,de:08337:6570:1,1,11:24:00,11:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-34-11,ch:23026:20022:90,2,11:37:00,11:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-34-11,ch:23026:18899:91,3,11:48:00,11:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-34-11,ch:23026:688:90,4,11:55:00,11:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-13-12,ch:23017:55720:90,1,12:17:00,12:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-13-12,ch:23026:20022:90,2,12:37:00,12:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-13-12,ch:23026:18899:91,3,12:48:00,12:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-13-12,ch:23026:688:90,4,12:55:00,12:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-44-13,de:08337:6570:1,1,12:24:00,12:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-44-13,ch:23026:20022:90,2,12:37:00,12:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-44-13,ch:23026:18899:91,3,12:48:00,12:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-44-13,ch:23026:688:90,4,12:55:00,12:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-12-14,ch:23017:55720:90,1,13:17:00,13:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-12-14,ch:23026:20022:90,2,13:37:00,13:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-12-14,ch:23026:18899:91,3,13:48:00,13:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-12-14,ch:23026:688:90,4,13:55:00,13:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-47-15,de:08337:6570:1,1,13:24:00,13:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-47-15,ch:23026:20022:90,2,13:37:00,13:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-47-15,ch:23026:18899:91,3,13:48:00,13:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-47-15,ch:23026:688:90,4,13:55:00,13:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-2-16,ch:23017:55720:90,1,14:17:00,14:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-2-16,ch:23026:20022:90,2,14:37:00,14:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-2-16,ch:23026:18899:91,3,14:48:00,14:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4792-2-16,ch:23026:688:90,4,14:55:00,14:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-38-17,de:08337:6570:1,1,14:24:00,14:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-38-17,ch:23026:20022:90,2,14:37:00,14:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-38-17,ch:23026:18899:91,3,14:48:00,14:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4788-38-17,ch:23026:688:90,4,14:55:00,14:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-25-18,ch:23017:55720:90,1,15:17:00,15:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-25-18,ch:23026:20022:90,2,15:37:00,15:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-25-18,ch:23026:18899:91,3,15:48:00,15:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-25-18,ch:23026:688:90,4,15:55:00,15:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-39-19,de:08337:6570:1,1,15:24:00,15:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-39-19,ch:23026:20022:90,2,15:37:00,15:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-39-19,ch:23026:18899:91,3,15:48:00,15:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-39-19,ch:23026:688:90,4,15:55:00,15:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-23-20,ch:23017:55720:90,1,16:17:00,16:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-23-20,ch:23026:20022:90,2,16:37:00,16:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-23-20,ch:23026:18899:91,3,16:48:00,16:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-23-20,ch:23026:688:90,4,16:55:00,16:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-36-21,de:08337:6570:1,1,16:24:00,16:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-36-21,ch:23026:20022:90,2,16:37:00,16:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-36-21,ch:23026:18899:91,3,16:48:00,16:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-36-21,ch:23026:688:90,4,16:55:00,16:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-22-22,ch:23017:55720:90,1,17:17:00,17:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-22-22,ch:23026:20022:90,2,17:37:00,17:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-22-22,ch:23026:18899:91,3,17:48:00,17:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-22-22,ch:23026:688:90,4,17:55:00,17:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-42-23,de:08337:6570:1,1,17:24:00,17:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-42-23,ch:23026:20022:90,2,17:37:00,17:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-42-23,ch:23026:18899:91,3,17:48:00,17:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-42-23,ch:23026:688:90,4,17:55:00,17:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-27-24,ch:23017:55720:90,1,18:17:00,18:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-27-24,ch:23026:20022:90,2,18:37:00,18:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-27-24,ch:23026:18899:91,3,18:48:00,18:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-27-24,ch:23026:688:90,4,18:55:00,18:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-46-25,de:08337:6570:1,1,18:24:00,18:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-46-25,ch:23026:20022:90,2,18:37:00,18:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-46-25,ch:23026:18899:91,3,18:48:00,18:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-46-25,ch:23026:688:90,4,18:55:00,18:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-14-26,ch:23017:55720:90,1,19:17:00,19:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-14-26,ch:23026:20022:90,2,19:37:00,19:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-14-26,ch:23026:18899:91,3,19:48:00,19:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-14-26,ch:23026:688:90,4,19:55:00,19:55:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-50-27,de:08337:6570:1,1,19:24:00,19:24:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-50-27,ch:23026:20022:90,2,19:37:00,19:36:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-50-27,ch:23026:18899:91,3,19:48:00,19:47:00,2,RE48,
sbb-91-048-1-1-2-R-1-Special#4789-50-27,ch:23026:688:90,4,19:55:00,19:55:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-32-28,ch:23017:55720:90,1,20:17:00,20:17:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-32-28,ch:23026:20022:90,2,20:37:00,20:36:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-32-28,ch:23026:18899:91,3,20:48:00,20:47:00,2,RE48,
sbb-91-048-1-1-1-R-0-Special#4793-32-28,ch:23026:688:90,4,20:55:00,20:55:00,2,RE48,
