trip_id,origin_name,destination_name,departure_time,arrival_time,distance_km,duration_h,train_type,total_emission_kgco2e
IDFM:TN:SNCF:a860790c-5e94-4419-8cb6-ad8597664cc9,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,15:03:00,16:27:00,128.29830966332557,1.4,Jour,0.51
IDFM:TN:SNCF:a888f944-a500-4094-a196-2f4bb2e46b5e,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,09:20:00,10:55:00,128.28665759181973,1.58,Jour,0.51
IDFM:TN:SNCF:a8e5d502-a238-4ad3-aa65-3572096df449,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,20:04:00,21:51:00,128.29830966332557,1.78,Jour,0.51
IDFM:TN:SNCF:aa504dd6-a472-4133-adba-d5a31827fdc0,Gare d'Austerlitz,Châteaudun,20:54:00,22:24:00,114.15900905533336,1.5,Jour,0.46
IDFM:TN:SNCF:abb4bdbd-3c8f-40c5-97e7-b035befbb13e,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,11:03:00,12:39:30,128.29830966332557,1.61,Jour,0.51
IDFM:TN:SNCF:abbbc849-464c-4429-8c65-4a374a6ab689,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,20:04:00,21:51:00,128.28970372757354,1.78,Jour,0.51
IDFM:TN:SNCF:abe4e09d-fdf7-4c7e-a51f-efcd3ceedd9c,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,14:03:00,15:40:00,128.29830966332557,1.62,Jour,0.51
IDFM:TN:SNCF:abef3059-e178-4684-addc-4625ee947d15,Gare d'Austerlitz,Châteaudun,06:25:00,07:55:00,114.15900905533336,1.5,Jour,0.46
IDFM:TN:SNCF:ac64d090-df1f-4574-97f7-19e70292476b,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,16:27:00,17:55:00,128.29830966332557,1.47,Jour,0.51
IDFM:TN:SNCF:ac884980-e0d0-4e21-8a41-d2518eedf621,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,18:27:00,19:57:30,128.29830966332557,1.51,Jour,0.51
IDFM:TN:SNCF:ad243cc9-30eb-4c7d-99e8-055ee34e7362,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,12:25:00,13:56:00,128.29830966332557,1.52,Jour,0.51
IDFM:TN:SNCF:ad4c6ef1-32d3-42e7-9a8c-c22c9367ea38,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,18:06:00,19:49:00,128.28970372757354,1.72,Jour,0.51
IDFM:TN:SNCF:af15eb00-3ef8-4c12-a004-3126609bf922,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,13:03:00,14:28:00,128.29830966332557,1.42,Jour,0.51
IDFM:TN:SNCF:af69c6e5-4b29-40db-a5bf-3f76209642d1,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,13:03:30,14:27:00,128.28970372757354,1.39,Jour,0.51
IDFM:TN:SNCF:b048256d-15c1-440e-afd9-bf91d344fc1f,Laroche - Migennes,Gare de Lyon,08:03:30,09:29:00,129.07897995273925,1.42,Jour,0.52
IDFM:TN:SNCF:b0666ae7-bd58-4463-b8b1-08d762b765ec,Châteaudun,Paris-Bercy Bourgogne - Pays d'Auvergne,17:09:00,18:39:00,114.82414885019467,1.5,Jour,0.46
IDFM:TN:SNCF:b091f36d-fb53-40cb-b2bc-80c460a28035,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,07:03:00,08:38:00,128.28970372757354,1.58,Jour,0.51
IDFM:TN:SNCF:b1800eb1-0a45-4549-8034-d10c6cf43bde,Châteaudun,Gare d'Austerlitz,07:08:00,08:46:00,114.15900905533336,1.63,Jour,0.46
IDFM:TN:SNCF:b181d904-acd9-4113-bd78-d82c7ffcfbde,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,10:04:00,11:33:00,128.28970372757354,1.48,Jour,0.51
IDFM:TN:SNCF:b1f0005c-67ed-4ee5-a00a-733b7c2905d1,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,06:04:00,07:36:30,128.29830966332557,1.54,Jour,0.51
IDFM:TN:SNCF:b3358b28-6b97-4e7f-94ba-10d4e68c8bfe,Laroche - Migennes,Gare de Lyon,04:53:00,06:47:30,129.07897995273925,1.91,Jour,0.52
IDFM:TN:SNCF:b40f2e29-9d37-4810-9018-cde8a63d6cf9,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,09:20:00,10:55:00,128.28665759181973,1.58,Jour,0.51
IDFM:TN:SNCF:b44ce02a-95fe-479f-a4b4-22ee8853579a,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,18:05:00,19:27:00,128.28970372757354,1.37,Jour,0.51
IDFM:TN:SNCF:b486b08a-c5ee-4dc2-bf69-630aeb40b095,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,11:35:00,12:57:00,128.28665759181973,1.37,Jour,0.51
IDFM:TN:SNCF:b5243419-2ec5-4368-a688-9e56ca3b5b3f,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,13:35:00,14:57:00,128.28665759181973,1.37,Jour,0.51
IDFM:TN:SNCF:b53c5195-e94e-4e04-90de-063c32ae976f,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,16:04:00,17:28:00,128.29830966332557,1.4,Jour,0.51
IDFM:TN:SNCF:b5447b40-4868-4a31-8378-acdc576060cd,Gare de Lyon,Laroche - Migennes,11:35:00,12:54:00,129.0673359581354,1.32,Jour,0.52
IDFM:TN:SNCF:b6442d97-23ac-4bb2-8c1e-be47513ec37a,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,20:35:00,21:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:b6dc76a8-39fd-4c02-a856-74cf68d090a3,Châteaudun,Gare d'Austerlitz,07:08:00,08:46:00,114.15900905533336,1.63,Jour,0.46
IDFM:TN:SNCF:b6ee3e1d-e8d2-4a47-8e2b-4a8d26a539ba,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,11:35:00,12:55:00,128.28665759181973,1.33,Jour,0.51
IDFM:TN:SNCF:b71d3902-449a-461f-8a0f-7f008616270f,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,18:06:00,19:49:00,128.28970372757354,1.72,Jour,0.51
IDFM:TN:SNCF:b91aaa42-4597-44cd-84f3-0fa28baa1ad5,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,12:35:00,13:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:ba379eb7-5e97-4439-8d26-93ff6f77e5d6,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,15:03:00,16:27:00,128.29830966332557,1.4,Jour,0.51
IDFM:TN:SNCF:ba46865e-8dfe-4ab1-ab16-8aadcaa32cea,Gare d'Austerlitz,Châteaudun,06:25:00,07:55:00,114.15900905533336,1.5,Jour,0.46
IDFM:TN:SNCF:baa953f6-f78e-4e0d-8961-b6adab2cb465,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,06:04:00,07:34:00,128.29830966332557,1.5,Jour,0.51
IDFM:TN:SNCF:baec7a7b-2bf2-46f5-b6d5-65f257aae285,Gare d'Austerlitz,Châteaudun,13:56:00,15:21:00,114.15900905533336,1.42,Jour,0.46
IDFM:TN:SNCF:bb6301b7-6853-4c11-bcd8-b34e69a4edc5,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,21:03:00,22:38:00,128.29830966332557,1.58,Jour,0.51
IDFM:TN:SNCF:bbfc9792-1368-4083-b509-50ed96d9fcb6,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,19:03:00,20:40:00,128.29830966332557,1.62,Jour,0.51
IDFM:TN:SNCF:bd24d2fb-57c1-44f8-9506-78746b207fe7,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,10:35:00,11:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:bd9df1ae-6d12-47e5-abe9-55f6a2805f30,Gare d'Austerlitz,Châteaudun,19:25:00,21:05:00,114.15900905533336,1.67,Jour,0.46
IDFM:TN:SNCF:bddcd425-10b2-49aa-bb28-bf579c5a0764,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,17:04:00,18:27:00,128.28970372757354,1.38,Jour,0.51
IDFM:TN:SNCF:be4055dc-bcb2-4956-bc66-cb27c8a48fa1,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,19:03:00,20:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:be8b3770-ff2d-4af1-8480-d85f4539fe74,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,07:03:00,08:30:00,128.29830966332557,1.45,Jour,0.51
IDFM:TN:SNCF:bebe5a9b-de69-4e4d-b098-4cc43c89073d,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,11:31:00,12:58:00,128.29830966332557,1.45,Jour,0.51
IDFM:TN:SNCF:bed202b2-2c52-4dac-a8ad-2f00bf629ef7,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,14:33:00,15:56:00,128.29830966332557,1.38,Jour,0.51
IDFM:TN:SNCF:bef83a89-a713-4b5e-8d10-4d35f57edc39,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,17:04:00,18:27:00,128.29830966332557,1.38,Jour,0.51
IDFM:TN:SNCF:bf234c7e-d32f-41ed-a4b0-08a668679d15,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,18:05:00,19:35:00,128.29830966332557,1.5,Jour,0.51
IDFM:TN:SNCF:bfb1a616-1e32-4f76-a488-001635b528cb,Laroche - Migennes,Gare de Lyon,06:03:30,07:34:00,129.07897995273925,1.51,Jour,0.52
IDFM:TN:SNCF:c15f4e15-6f39-459b-a7fd-fa9227c9c01f,Châteaudun,Gare d'Austerlitz,06:05:00,07:45:00,114.15900905533336,1.67,Jour,0.46
IDFM:TN:SNCF:c43047fd-1c8e-49e9-9af7-2c56cd9e4680,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,09:03:00,10:30:00,128.29830966332557,1.45,Jour,0.51
IDFM:TN:SNCF:c4d14776-d334-4653-a787-2e2ff164ac4a,Gare de Lyon,Laroche - Migennes,18:26:30,19:56:00,129.0673359581354,1.49,Jour,0.52
IDFM:TN:SNCF:c5048bd4-52a4-4821-8845-101a3a6dd0d5,Gare de Lyon,Laroche - Migennes,19:13:00,21:07:00,129.07897995273925,1.9,Jour,0.52
IDFM:TN:SNCF:c53f993f-167b-41fb-946b-fad62b8971dc,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,08:19:00,09:56:00,128.29830966332557,1.62,Jour,0.51
IDFM:TN:SNCF:c6a7a519-8dd4-4993-b6f7-11921e43b640,Gare de Lyon,Laroche - Migennes,19:13:00,21:08:00,129.07897995273925,1.92,Jour,0.52
IDFM:TN:SNCF:c6ad0a83-c0a5-4dca-bffc-0517371aa683,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,10:04:00,11:33:00,128.28970372757354,1.48,Jour,0.51
IDFM:TN:SNCF:c6b26514-0d15-4b6e-9ba8-c2d23c77f0dc,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,07:03:00,08:38:00,128.29830966332557,1.58,Jour,0.51
IDFM:TN:SNCF:c6e4ebae-76f2-4106-96b6-fdc9b4a14a96,Gare d'Austerlitz,Châteaudun,13:56:00,15:21:00,114.15900905533336,1.42,Jour,0.46
IDFM:TN:SNCF:c7f1c5cb-909d-4c4e-b8cb-9e70f5dacaef,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,15:32:00,16:56:30,128.29830966332557,1.41,Jour,0.51
IDFM:TN:SNCF:c8adb06a-673f-4974-bb78-a833c7f8876b,Châteaudun,Gare d'Austerlitz,18:42:00,20:34:00,114.15900905533336,1.87,Jour,0.46
IDFM:TN:SNCF:c8b742c6-2412-4dc6-8160-68451297e5b6,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,16:04:00,17:27:00,128.29830966332557,1.38,Jour,0.51
IDFM:TN:SNCF:c8cb3de1-75f4-4454-bd84-80461edee752,Châteaudun,Gare d'Austerlitz,06:05:00,07:45:00,114.15900905533336,1.67,Jour,0.46
IDFM:TN:SNCF:c936ba50-b226-4dd4-8e18-7920f76ad625,Châteaudun,Gare d'Austerlitz,17:09:00,18:36:00,114.15900905533336,1.45,Jour,0.46
IDFM:TN:SNCF:c9b9c526-d9eb-4a2c-baa8-4bfb582ca3cf,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,22:35:00,24:15:30,128.29830966332557,1.68,Jour,0.51
IDFM:TN:SNCF:ca4b3e41-b1f9-4797-ba54-62130f4c4f9d,Gare d'Austerlitz,Châteaudun,16:25:00,17:56:00,114.15900905533336,1.52,Jour,0.46
IDFM:TN:SNCF:ca4db6c8-0986-4c12-a161-8f12d34d7d24,Châteaudun,Gare d'Austerlitz,18:42:00,20:34:00,114.15900905533336,1.87,Jour,0.46
IDFM:TN:SNCF:ca73ca89-ff58-4430-8328-fe84fc6b7f84,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,10:35:00,11:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:cb817112-d63f-4bb1-a243-d398b846345d,Châteaudun,Paris-Bercy Bourgogne - Pays d'Auvergne,12:09:00,13:40:00,114.82414885019467,1.52,Jour,0.46
IDFM:TN:SNCF:cc04f23a-e93d-47ae-b975-c73b7e3897d1,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,13:35:00,14:59:00,128.29830966332557,1.4,Jour,0.51
IDFM:TN:SNCF:cc6cf457-b52a-4f40-8922-a5aba8b0b788,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,13:05:00,14:33:00,128.29830966332557,1.47,Jour,0.51
IDFM:TN:SNCF:cc7bf2f0-041c-4c35-a952-472542ca1d11,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,14:35:00,15:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:cd135f64-79aa-4c01-b5b3-70e1aaf9bb98,Gare de Lyon,Laroche - Migennes,18:13:00,20:08:00,129.07897995273925,1.92,Jour,0.52
IDFM:TN:SNCF:cdb65808-91ea-4cd0-b665-8d1d80a47468,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,20:35:00,21:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:ceccd720-7847-4132-9ab0-f2931fced10a,Gare d'Austerlitz,Châteaudun,17:59:00,19:35:00,114.15900905533336,1.6,Jour,0.46
IDFM:TN:SNCF:d0ba55d2-649e-42ec-89b3-5c2fb86d1eae,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,12:04:00,13:27:00,128.28970372757354,1.38,Jour,0.51
IDFM:TN:SNCF:d0f07ed9-f86a-4fa0-bb17-c64215d54ca4,Gare de Lyon,Laroche - Migennes,19:24:00,20:57:00,129.07897995273925,1.55,Jour,0.52
IDFM:TN:SNCF:d12174bb-0956-4f3b-b4d8-1cb7a49487df,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,10:33:00,12:09:00,128.29830966332557,1.6,Jour,0.51
IDFM:TN:SNCF:d1321806-1556-4a38-b65f-992891f00ec2,Gare de Lyon,Laroche - Migennes,17:13:00,19:08:00,129.07897995273925,1.92,Jour,0.52
IDFM:TN:SNCF:d1c0036f-686f-4ae8-9114-19b0e697d3cf,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,15:03:00,16:27:00,128.29830966332557,1.4,Jour,0.51
IDFM:TN:SNCF:d207fb46-efbe-420f-b52c-c56a153e2bc3,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,22:35:00,24:27:00,128.29830966332557,1.87,Jour,0.51
IDFM:TN:SNCF:d2df5be6-3fb5-4df9-bf7a-5ed26c2ee23e,Gare d'Austerlitz,Châteaudun,19:25:00,20:53:30,114.15900905533336,1.47,Jour,0.46
IDFM:TN:SNCF:d32802f6-fc7a-450f-a4c5-8624cf361000,Gare de Lyon,Laroche - Migennes,07:34:30,08:57:00,129.0673359581354,1.37,Jour,0.52
IDFM:TN:SNCF:d3660f0b-677b-4055-ac75-c7a3108169a2,Laroche - Migennes,Gare de Lyon,18:05:00,19:28:00,129.07897995273925,1.38,Jour,0.52
IDFM:TN:SNCF:d36c75e2-bc0e-468a-93bf-be1f3efccfea,Laroche - Migennes,Gare de Lyon,09:03:30,10:29:00,129.07897995273925,1.42,Jour,0.52
IDFM:TN:SNCF:d3bf5cb9-3da3-4dfe-abbb-a391c132502d,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,21:03:00,22:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:d3ed5860-e588-49fe-bd3a-9b245e77a5aa,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,15:30:00,17:10:00,128.29830966332557,1.67,Jour,0.51
IDFM:TN:SNCF:d4e29698-6671-4ca5-9e68-ee47fb24c259,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,15:35:00,16:55:30,128.28665759181973,1.34,Jour,0.51
IDFM:TN:SNCF:d58ef9fb-2933-4717-af54-efd0d04be613,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,09:20:00,10:55:00,128.29830966332557,1.58,Jour,0.51
IDFM:TN:SNCF:d5c0e1c5-2921-49e4-b6b3-55489c3cd61d,Gare d'Austerlitz,Châteaudun,08:12:00,09:44:00,114.15900905533336,1.53,Jour,0.46
IDFM:TN:SNCF:d5f1af70-8d06-44d0-b466-7aff724faba7,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,09:03:00,10:28:00,128.29830966332557,1.42,Jour,0.51
IDFM:TN:SNCF:d635fc41-2f30-4b40-8b43-506f949b7754,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,22:35:00,24:19:30,128.29830966332557,1.74,Jour,0.51
IDFM:TN:SNCF:d63e3cfc-5441-4ce9-946a-f8d765e5020c,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,15:32:00,16:56:30,128.28665759181973,1.41,Jour,0.51
IDFM:TN:SNCF:d67fbef9-a285-4299-899a-d621f9c50f7a,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,14:33:00,15:56:00,128.29830966332557,1.38,Jour,0.51
IDFM:TN:SNCF:d68e14d5-39b9-4b6f-ab9e-772cd6eb490d,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,19:03:00,20:27:00,128.29830966332557,1.4,Jour,0.51
IDFM:TN:SNCF:d6bb8468-e6c4-42fb-ac33-371db7f2b4d2,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,11:35:00,12:57:00,128.28665759181973,1.37,Jour,0.51
IDFM:TN:SNCF:d79519b4-3592-4060-8ca0-a3558479f231,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,14:03:00,15:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:d7d1b30f-d453-4c24-b2e1-90b1c109ac9a,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,14:03:00,15:28:00,128.29830966332557,1.42,Jour,0.51
IDFM:TN:SNCF:d80bade6-2e4b-46e2-8e9b-2e5d9518c2c4,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,21:03:00,22:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:d839d2f8-0863-4cf1-bb92-21e720822fe6,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,22:35:00,24:19:30,128.29830966332557,1.74,Jour,0.51
IDFM:TN:SNCF:d8e228dd-64db-4f53-b5e3-a62a1aaba488,Châteaudun,Gare d'Austerlitz,06:05:00,07:45:00,114.15900905533336,1.67,Jour,0.46
IDFM:TN:SNCF:daca62c4-7d66-4bef-9689-ad471d72f4e8,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,07:03:00,08:49:00,128.29830966332557,1.77,Jour,0.51
IDFM:TN:SNCF:db6b5fb6-e520-493f-a4bc-f8d5fbf20b1b,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,22:35:00,24:12:00,128.29830966332557,1.62,Jour,0.51
IDFM:TN:SNCF:dbae9dd1-d1d2-46bb-80aa-12c0b0c7aca2,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,19:00:00,20:58:00,128.29830966332557,1.97,Jour,0.51
IDFM:TN:SNCF:dbcc2d56-d3ca-43b8-af42-47b95198f037,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,16:27:00,17:55:00,128.28665759181973,1.47,Jour,0.51
IDFM:TN:SNCF:dc356e3c-468f-438e-b3bf-3fc9558f0d0f,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,05:03:30,06:35:00,128.28970372757354,1.52,Jour,0.51
IDFM:TN:SNCF:dc92cca0-694e-42c5-82f6-1a24659a9523,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,12:35:00,13:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:dcf31510-945c-4e6e-9936-dc2b523f61bc,Laroche - Migennes,Gare de Lyon,16:03:00,17:27:30,129.07038042366028,1.41,Jour,0.52
IDFM:TN:SNCF:ddb05f38-d1ec-4b9e-843c-f6ddf856159f,Gare de Lyon,Laroche - Migennes,16:26:00,17:56:00,129.07897995273925,1.5,Jour,0.52
IDFM:TN:SNCF:ddf80ab0-4058-4548-9e2e-448690bc3ac0,Gare de Lyon,Laroche - Migennes,17:12:00,19:10:00,129.07897995273925,1.97,Jour,0.52
IDFM:TN:SNCF:de0d2acc-b3b7-4e49-ba8e-36f29761ba5a,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,09:23:00,10:57:00,128.28665759181973,1.57,Jour,0.51
IDFM:TN:SNCF:de23b7b0-ca68-42f0-b098-5536349b86b7,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,18:06:00,19:49:00,128.29830966332557,1.72,Jour,0.51
IDFM:TN:SNCF:df033de3-362c-402e-9f49-7136e7fc4225,Gare de Lyon,Laroche - Migennes,18:13:00,20:08:00,129.0673359581354,1.92,Jour,0.52
IDFM:TN:SNCF:e0778e86-545a-4f5b-98a1-97250ce5781b,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,09:03:30,10:30:00,128.29830966332557,1.44,Jour,0.51
IDFM:TN:SNCF:e09e1f33-0257-426a-86f1-11c8bd8f6069,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,07:39:00,09:09:30,128.29830966332557,1.51,Jour,0.51
IDFM:TN:SNCF:e0eaeaa8-abba-4bc4-a8b6-804de1fcdf2f,Laroche - Migennes,Gare de Lyon,04:53:00,06:47:30,129.07897995273925,1.91,Jour,0.52
IDFM:TN:SNCF:e15a6d86-30a9-4b50-b399-673ec8cf88e0,Gare d'Austerlitz,Châteaudun,08:12:00,09:44:00,114.15900905533336,1.53,Jour,0.46
IDFM:TN:SNCF:e171c16b-fbe0-4a26-bcec-a6d9dc820903,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,16:14:00,17:56:00,128.29830966332557,1.7,Jour,0.51
IDFM:TN:SNCF:e280a018-4328-4b91-998c-8655279253c7,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,09:20:00,10:57:00,128.29830966332557,1.62,Jour,0.51
IDFM:TN:SNCF:e2bce70d-35a1-4a9d-8943-6532ec629c67,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,19:27:00,20:57:00,128.28665759181973,1.5,Jour,0.51
IDFM:TN:SNCF:e3a934cd-0926-4b7c-b407-9ec33aa78dfd,Gare d'Austerlitz,Châteaudun,08:12:00,09:44:00,114.15900905533336,1.53,Jour,0.46
IDFM:TN:SNCF:e3c6970f-1409-4f8f-a1b5-02e5982f86be,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,20:04:00,21:50:00,128.29830966332557,1.77,Jour,0.51
IDFM:TN:SNCF:e42788a5-bde4-48ba-978d-f3354cef659e,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,19:27:00,20:57:00,128.28665759181973,1.5,Jour,0.51
IDFM:TN:SNCF:e4393e21-d0c3-47a1-a255-782115eb0689,Châteaudun,Gare d'Austerlitz,17:09:00,18:36:00,114.15900905533336,1.45,Jour,0.46
IDFM:TN:SNCF:e4727d00-db5a-4807-a04d-1df8759fa4f0,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,21:03:00,22:27:00,128.28970372757354,1.4,Jour,0.51
IDFM:TN:SNCF:e573d1b8-7c03-4e03-90c4-c35ea0305879,Châteaudun,Gare d'Austerlitz,17:08:30,18:35:30,114.15900905533336,1.45,Jour,0.46
IDFM:TN:SNCF:e74c9788-dab7-4203-bef2-24935be3758d,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,15:35:00,16:57:30,128.28665759181973,1.37,Jour,0.51
IDFM:TN:SNCF:e840406a-820a-44e0-830f-2fcccfce5fbf,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,19:27:00,20:57:00,128.28665759181973,1.5,Jour,0.51
IDFM:TN:SNCF:e84ee899-8d0b-46fa-9df4-38ef703d9f5b,Gare de Lyon,Laroche - Migennes,17:13:00,19:10:00,129.07897995273925,1.95,Jour,0.52
IDFM:TN:SNCF:e8714478-ca20-4098-85b9-399e4417ca11,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,18:06:00,19:49:00,128.29830966332557,1.72,Jour,0.51
IDFM:TN:SNCF:e971f907-1777-4163-a2a4-4eaedafa86a7,Gare de Lyon,Laroche - Migennes,17:13:00,19:08:00,129.07897995273925,1.92,Jour,0.52
IDFM:TN:SNCF:e99bd270-7b63-4c4a-a8fd-061413fa68ed,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,15:35:00,16:55:30,128.28665759181973,1.34,Jour,0.51
IDFM:TN:SNCF:eaf13a7e-0cd2-487b-b57c-7cb86fd52c8c,Paris-Bercy Bourgogne - Pays d'Auvergne,Châteaudun,13:51:00,15:21:00,114.82414885019467,1.5,Jour,0.46
IDFM:TN:SNCF:eb0a1044-1433-464e-8fc3-d49a5635b2a1,Paris-Bercy Bourgogne - Pays d'Auvergne,Laroche - Migennes,10:35:00,11:56:00,128.28665759181973,1.35,Jour,0.51
IDFM:TN:SNCF:eb273b8a-91e4-424e-9356-51bf1c18daaf,Gare de Lyon,Laroche - Migennes,10:32:00,11:57:00,129.07897995273925,1.42,Jour,0.52
IDFM:TN:SNCF:eb8308b9-5209-4bd9-ab6a-896fe6a099ce,Laroche - Migennes,Paris-Bercy Bourgogne - Pays d'Auvergne,16:04:00,17:27:00,128.29830966332557,1.38,Jour,0.51
IDFM:TN:SNCF:ebc2e6ae-cf68-4a88-835d-fb84c8af8dcc,Gare de Lyon,Laroche - Migennes,20:31:00,21:56:00,129.07897995273925,1.42,Jour,0.52
