origin,destination,vehicule_type,station_lat,station_long,station_lat_dest,station_long_dest,departure_time,arrival_time,shape_distance_km,source,provider,origin_city,destination_city,distance_km
Donaueschingen Bahnhof,Schelklingen,Train Longue Distance,47.947842,8.4989429,48.37123,9.7344678,11:21:00,13:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Schelklingen,103.02680024371261
Donaueschingen Bahnhof,Schmiechen,Train Longue Distance,47.947842,8.4989429,48.3624331,9.720499,11:21:00,13:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Schmiechen,101.66597883186908
Donaueschingen Bahnhof,Ulm Hbf,Train Longue Distance,47.947842,8.4989429,48.3993472,9.9823129,11:21:00,13:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donaueschingen Bahnhof,Ulm Hbf,120.90965713213525
Donauwörth,Heimenkirch,Train Longue Distance,48.7140191,10.7715638,47.6288722,9.9022551,08:08:00,10:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Heimenkirch,136.80127192426366
Donauwörth,Hergatz,Train Longue Distance,48.7140191,10.7715638,47.6466862,9.82712,08:08:00,10:27:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Hergatz,137.79727384873746
Donauwörth,Immenstadt,Train Longue Distance,48.7140191,10.7715638,47.5590591,10.214258,08:08:00,09:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Immenstadt,134.91918085097353
Donauwörth,Kempten (Allgäu) Hbf,Train Longue Distance,48.7140191,10.7715638,47.7118009,10.3176451,08:08:00,09:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Kempten (Allgäu) Hbf,116.40580801121766
Donauwörth,Lindau-Reutin,Train Longue Distance,48.7140191,10.7715638,47.5523177,9.7012121,08:08:00,10:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Lindau-Reutin,151.63993166569168
Donauwörth,Oberstaufen,Train Longue Distance,48.7140191,10.7715638,47.5539364,10.0255039,08:08:00,10:07:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Oberstaufen,140.37309676558795
Donauwörth,Röthenbach (Allgäu),Train Longue Distance,48.7140191,10.7715638,47.6205715,9.9535579,08:08:00,10:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Donauwörth,Röthenbach (Allgäu),135.8779525953176
Enzisweiler,Esslingen (N) Gleis 3,Train Longue Distance Nuit,47.5641874,9.6651987,48.7386467,9.3006623,05:36:00,08:12:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Esslingen (N) Gleis 3,133.36410621718568
Enzisweiler,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,47.5641874,9.6651987,48.6192303,9.8417176,05:36:00,07:39:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Geislingen (Steige) Gleis 2,118.04560621159715
Enzisweiler,Göppingen Gleis 4,Train Longue Distance Nuit,47.5641874,9.6651987,48.700094,9.6520653,05:36:00,07:50:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Göppingen Gleis 4,126.31081103480665
Enzisweiler,Plochingen Gleis 1,Train Longue Distance Nuit,47.5641874,9.6651987,48.7130825,9.4116941,05:36:00,08:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Plochingen Gleis 1,129.12859241131721
Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,47.5641874,9.6651987,48.7847465,9.1832166,05:36:00,08:23:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 11,140.3460764464158
Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,47.5641874,9.6651987,48.7847465,9.1832166,05:36:00,08:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Enzisweiler,Stuttgart Hauptbahnhof (oben) Gleis 13,140.3460764464158
Eriskirch Bahnhof,Esslingen (N) Gleis 3,Train Longue Distance Nuit,47.6285453,9.5265886,48.7386467,9.3006623,05:52:00,08:12:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Esslingen (N) Gleis 3,124.56873208110314
Eriskirch Bahnhof,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,47.6285453,9.5265886,48.6192303,9.8417176,05:52:00,07:39:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Geislingen (Steige) Gleis 2,112.61477023983745
Eriskirch Bahnhof,Geislingen (Steige) Gleis 3,Train Longue Distance Nuit,47.6285332,9.5265347,48.6192481,9.8418793,06:52:00,08:37:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Geislingen (Steige) Gleis 3,112.62134663918357
Eriskirch Bahnhof,Göppingen Gleis 4,Train Longue Distance Nuit,47.6285453,9.5265886,48.700094,9.6520653,05:52:00,07:50:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Göppingen Gleis 4,119.51360273503931
Eriskirch Bahnhof,Plochingen Gleis 1,Train Longue Distance Nuit,47.6285453,9.5265886,48.7130825,9.4116941,05:52:00,08:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Plochingen Gleis 1,120.89560308537773
Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,47.6285453,9.5265886,48.7847465,9.1832166,05:52:00,08:23:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,131.05726323264034
Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,47.6285453,9.5265886,48.7847465,9.1832166,05:52:00,08:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,131.05726323264034
Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Train Longue Distance Nuit,47.6285332,9.5265347,48.7847465,9.1832166,06:52:00,09:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Eriskirch Bahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,131.0578083424321
Esslingen (N) Gleis 5,Enzisweiler,Train Longue Distance,48.7385696,9.3006174,47.5641329,9.6651717,20:48:00,23:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Enzisweiler,133.36192169966148
Esslingen (N) Gleis 5,Eriskirch Bahnhof,Train Longue Distance,48.7385696,9.3006174,47.6285332,9.5265347,20:48:00,23:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Eriskirch Bahnhof,124.5614823112438
Esslingen (N) Gleis 5,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,48.7385696,9.3006174,47.6532219,9.4735251,06:49:00,08:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Friedrichshafen Stadtbahnhof,121.36365182154809
Esslingen (N) Gleis 5,Kressbronn Bahnhof,Train Longue Distance,48.7385696,9.3006174,47.5940803,9.5989479,20:48:00,23:10:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Kressbronn Bahnhof,129.1701054862711
Esslingen (N) Gleis 5,Langenargen Bahnhof,Train Longue Distance,48.7385696,9.3006174,47.5994777,9.5445998,20:48:00,23:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Langenargen Bahnhof,127.9468644265093
Esslingen (N) Gleis 5,Lindau-Aeschach,Train Longue Distance,48.7385696,9.3006174,47.5592531,9.684746,20:48:00,23:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Lindau-Aeschach,134.19438211122863
Esslingen (N) Gleis 5,Lindau-Reutin,Train Longue Distance,48.7385696,9.3006174,47.5523177,9.7012121,20:48:00,23:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Lindau-Reutin,135.2117135104453
Esslingen (N) Gleis 5,Meckenbeuren Bahnhof,Train Longue Distance Nuit,48.7385696,9.3006174,47.6998799,9.5584339,06:49:00,08:43:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Meckenbeuren Bahnhof,117.06562045456239
Esslingen (N) Gleis 5,Nonnenhorn,Train Longue Distance,48.7385696,9.3006174,47.5752,9.6126293,20:48:00,23:13:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Nonnenhorn,131.41454689086078
Esslingen (N) Gleis 5,Ravensburg Bahnhof,Train Longue Distance Nuit,48.7385696,9.3006174,47.78441,9.6059638,06:49:00,08:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Ravensburg Bahnhof,108.4785150870255
Esslingen (N) Gleis 5,Wasserburg (Bodensee),Train Longue Distance,48.7385696,9.3006174,47.5718123,9.6392733,20:48:00,23:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Esslingen (N) Gleis 5,Wasserburg (Bodensee),132.14688490925818
Friedrichshafen Stadtbahnhof,"Aalen, Hauptbahnhof",Train Longue Distance,47.6530827,9.4734982,48.8416955,10.096417,17:41:00,20:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,"Aalen, Hauptbahnhof",139.98370445856744
Friedrichshafen Stadtbahnhof,Albbruck Bahnhof,Train Longue Distance,47.6533671,9.473588,47.5922144,8.1315858,14:45:00,16:42:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Albbruck Bahnhof,100.80647476203784
Friedrichshafen Stadtbahnhof,Amstetten (Württ),Train Longue Distance Nuit,47.6530827,9.4734982,48.5782387,9.8730059,04:49:00,06:22:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Amstetten (Württ),107.06213929398375
Friedrichshafen Stadtbahnhof,Bad Säckingen Bahnhof,Train Longue Distance Nuit,47.6532824,9.4735701,47.5559371,7.9487877,06:44:00,08:48:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Bad Säckingen Bahnhof,114.82601543062388
Friedrichshafen Stadtbahnhof,Badischer Bahnhof,Train Longue Distance Nuit,47.6532824,9.4735701,47.5677212,7.6082453,06:44:00,09:12:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Badischer Bahnhof,140.15198418763168
Friedrichshafen Stadtbahnhof,Ebersbach (F) Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.716218,9.526939,04:49:00,06:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Ebersbach (F) Gleis 2,118.28161592819013
Friedrichshafen Stadtbahnhof,Esslingen (N) Gleis 3,Train Longue Distance Nuit,47.6530827,9.4734982,48.7386467,9.3006623,04:49:00,07:09:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Esslingen (N) Gleis 3,121.38700794167366
Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 2,Train Longue Distance Nuit,47.653125,9.4734982,48.6192303,9.8417176,06:03:00,07:39:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 2,110.84626446052906
Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 3,Train Longue Distance Nuit,47.6530827,9.4734982,48.6192481,9.8418793,04:49:00,06:29:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Geislingen (Steige) Gleis 3,110.85570067737838
Friedrichshafen Stadtbahnhof,Giengen (Brenz),Train Longue Distance,47.6530827,9.4734982,48.619741,10.2380274,17:41:00,19:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Giengen (Brenz),121.53951352696602
Friedrichshafen Stadtbahnhof,Gingen (F) Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.6607998,9.7880702,04:49:00,06:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Gingen (F) Gleis 2,114.45651731616572
Friedrichshafen Stadtbahnhof,Göppingen Gleis 4,Train Longue Distance Nuit,47.6530827,9.4734982,48.700094,9.6520653,04:49:00,06:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Göppingen Gleis 4,117.1727415081429
Friedrichshafen Stadtbahnhof,Heidenheim (Brenz),Train Longue Distance,47.6530827,9.4734982,48.6803766,10.1565142,17:41:00,19:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Heidenheim (Brenz),124.95603460256758
Friedrichshafen Stadtbahnhof,Kuchen Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.6403726,9.803683,04:49:00,06:34:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Kuchen Gleis 2,112.48129690822525
Friedrichshafen Stadtbahnhof,Langenau (Württ),Train Longue Distance,47.6530827,9.4734982,48.4932982,10.1258817,17:41:00,19:04:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Langenau (Württ),105.25188629786629
Friedrichshafen Stadtbahnhof,Laufenburg (Baden) Ost Bahnhof,Train Longue Distance,47.6533671,9.473588,47.5661816,8.0734918,14:45:00,16:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Laufenburg (Baden) Ost Bahnhof,105.40351530536083
Friedrichshafen Stadtbahnhof,"Oberkochen, Bahnhof",Train Longue Distance,47.6530827,9.4734982,48.7824026,10.10761,17:41:00,20:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,"Oberkochen, Bahnhof",134.07403493412627
Friedrichshafen Stadtbahnhof,Plochingen Gleis 1,Train Longue Distance Nuit,47.6530827,9.4734982,48.7130825,9.4116941,04:49:00,07:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Plochingen Gleis 1,117.95562056455489
Friedrichshafen Stadtbahnhof,Reichenbach (F) Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.7080085,9.4644522,04:49:00,06:58:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Reichenbach (F) Gleis 2,117.30431409953151
Friedrichshafen Stadtbahnhof,Rheinfelden (Baden) Bahnhof,Train Longue Distance Nuit,47.6532824,9.4735701,47.5569071,7.784378,06:44:00,09:00:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Rheinfelden (Baden) Bahnhof,127.09165228131144
Friedrichshafen Stadtbahnhof,Sontheim (Brenz),Train Longue Distance,47.6530827,9.4734982,48.5591633,10.2849464,17:41:00,19:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Sontheim (Brenz),117.39090983186986
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,Train Longue Distance Nuit,47.6530827,9.4734982,48.7847465,9.1832166,04:49:00,07:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 11,127.65956358024194
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,Train Longue Distance Nuit,47.6530827,9.4734982,48.7847465,9.1832166,04:49:00,07:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 12,127.65956358024194
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,Train Longue Distance Nuit,47.653125,9.4734982,48.7847465,9.1832166,06:03:00,08:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 13,127.65492577625218
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,Train Longue Distance,47.6532219,9.4735251,48.7847465,9.1832166,07:04:00,09:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 14,127.6446373522191
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,Train Longue Distance,47.6532219,9.4735251,48.7847465,9.1832166,08:06:00,10:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 3,127.6446373522191
Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 9,Train Longue Distance,47.6532219,9.4735251,48.7847465,9.1832166,11:03:00,13:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Stuttgart Hauptbahnhof (oben) Gleis 9,127.6446373522191
Friedrichshafen Stadtbahnhof,Süßen Gleis 3,Train Longue Distance Nuit,47.6530827,9.4734982,48.6838225,9.7597733,04:49:00,06:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Süßen Gleis 3,116.56250554411737
Friedrichshafen Stadtbahnhof,Uhingen Gleis 2,Train Longue Distance Nuit,47.6530827,9.4734982,48.708702,9.5846737,04:49:00,06:51:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Uhingen Gleis 2,117.66853838969267
Friedrichshafen Stadtbahnhof,Westerstetten,Train Longue Distance Nuit,47.6530827,9.4734982,48.5188013,9.9500455,04:49:00,06:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Friedrichshafen Stadtbahnhof,Westerstetten,102.56489736166857
Geisingen Bahnhof,Blaubeuren,Train Longue Distance,47.9214268,8.6523841,48.4038261,9.7919599,11:30:00,13:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Blaubeuren,100.1039747812892
Geisingen Bahnhof,Blaustein Gleis 2,Train Longue Distance,47.9214268,8.6523841,48.4142257,9.919898,21:30:00,23:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Blaustein Gleis 2,108.80430640143308
Geisingen Bahnhof,Gerhausen,Train Longue Distance,47.9214268,8.6523841,48.3998243,9.8057311,11:30:00,13:34:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Gerhausen,100.73495857150245
Geisingen Bahnhof,Herrlingen,Train Longue Distance,47.9214268,8.6523841,48.4176719,9.8974491,11:30:00,13:36:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Herrlingen,107.56274750453576
Geisingen Bahnhof,Ulm Hbf,Train Longue Distance,47.9214268,8.6523841,48.3993472,9.9823129,11:30:00,13:41:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geisingen Bahnhof,Ulm Hbf,112.04560195666244
Geislingen (Steige) Gleis 2,Enzisweiler,Train Longue Distance,48.6192303,9.8417176,47.5641329,9.6651717,21:19:00,23:19:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Enzisweiler,118.05185230399306
Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,Train Longue Distance,48.6192303,9.8417176,47.6285332,9.5265347,21:19:00,23:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Eriskirch Bahnhof,112.61691784953173
Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,Train Longue Distance,48.6192303,9.8417176,47.6532219,9.4735251,07:19:00,08:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Friedrichshafen Stadtbahnhof,110.83532384147405
Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,Train Longue Distance,48.6192303,9.8417176,47.5940803,9.5989479,21:19:00,23:10:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Kressbronn Bahnhof,115.40771167316488
Geislingen (Steige) Gleis 2,Langenargen Bahnhof,Train Longue Distance,48.6192303,9.8417176,47.5994777,9.5445998,21:19:00,23:06:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Langenargen Bahnhof,115.51694795415392
Geislingen (Steige) Gleis 2,Lindau-Aeschach,Train Longue Distance,48.6192303,9.8417176,47.5592531,9.684746,21:19:00,23:21:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Lindau-Aeschach,118.43926263348206
Geislingen (Steige) Gleis 2,Lindau-Reutin,Train Longue Distance,48.6192303,9.8417176,47.5523177,9.7012121,21:19:00,23:25:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Lindau-Reutin,119.0934008076147
Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,Train Longue Distance,48.6192303,9.8417176,47.6998799,9.5584339,07:19:00,08:43:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Meckenbeuren Bahnhof,104.36400280709643
Geislingen (Steige) Gleis 2,Nonnenhorn,Train Longue Distance,48.6192303,9.8417176,47.5752,9.6126293,21:19:00,23:13:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Nonnenhorn,117.33069619796858
Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),Train Longue Distance,48.6192303,9.8417176,47.5718123,9.6392733,21:19:00,23:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geislingen (Steige) Gleis 2,Wasserburg (Bodensee),117.43384466870233
Geltendorf,Hergatz,Train Longue Distance Nuit,48.1060563,11.03804,47.6466862,9.82712,05:48:00,07:27:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geltendorf,Hergatz,103.75537461539375
Geltendorf,Lindau-Insel,Train Longue Distance,48.1060563,11.03804,47.5451508,9.6804521,21:46:00,24:02:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geltendorf,Lindau-Insel,119.0014700454264
Geltendorf,Lindau-Reutin,Train Longue Distance Nuit,48.1060563,11.03804,47.5524814,9.7029189,05:48:00,07:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Geltendorf,Lindau-Reutin,117.14009269494763
Giengen (Brenz),Bahnhof Überlingen,Train Longue Distance,48.619741,10.2380274,47.7689677,9.1630584,07:30:00,09:59:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Bahnhof Überlingen,123.6840474822574
Giengen (Brenz),Friedrichshafen Stadtbahnhof,Train Longue Distance,48.619741,10.2380274,47.6532824,9.4735701,07:30:00,09:16:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Friedrichshafen Stadtbahnhof,121.51733425814723
Giengen (Brenz),Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance,48.619741,10.2380274,47.8156006,9.0531495,07:30:00,10:26:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Ludwigshafen(Bodensee) Bahnhof,125.30393883019786
Giengen (Brenz),Radolfzell Bahnhof,Train Longue Distance,48.619741,10.2380274,47.735852,8.969157,07:30:00,10:47:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Radolfzell Bahnhof,136.05270464967822
Giengen (Brenz),"Salem, Bahnhof",Train Longue Distance,48.619741,10.2380274,47.7577,9.2969523,07:30:00,09:45:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),"Salem, Bahnhof",118.5516926923062
Giengen (Brenz),Singen (Htw) Bahnhof,Train Longue Distance,48.619741,10.2380274,47.7596204,8.8421802,07:30:00,11:00:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Singen (Htw) Bahnhof,140.90013699765305
Giengen (Brenz),Sipplingen Bahnhof,Train Longue Distance,48.619741,10.2380274,47.7955392,9.0956039,07:30:00,10:20:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Sipplingen Bahnhof,124.76161855107719
Giengen (Brenz),Uhldingen-Mühlhofen Bahnhof,Train Longue Distance,48.619741,10.2380274,47.7369033,9.24856,07:30:00,09:52:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Uhldingen-Mühlhofen Bahnhof,122.55072870142088
Giengen (Brenz),Überlingen Bahnhof Therme,Train Longue Distance,48.619741,10.2380274,47.7694386,9.1446878,07:30:00,10:03:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Giengen (Brenz),Überlingen Bahnhof Therme,124.52552489973387
Grenzach Bahnhof Bstg 2,Bahnhof Überlingen,Train Longue Distance Nuit,47.5509596,7.6593864,47.7689677,9.1630584,05:30:00,07:55:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Bahnhof Überlingen,115.1920721307758
Grenzach Bahnhof Bstg 2,Bermatingen-Ahausen Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.7305231,9.3448325,05:30:00,08:11:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Bermatingen-Ahausen Bahnhof,127.84074918164298
Grenzach Bahnhof Bstg 2,Friedrichshafen Stadtbahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.6533671,9.473588,05:30:00,08:28:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Friedrichshafen Stadtbahnhof,136.49404812283586
Grenzach Bahnhof Bstg 2,Ludwigshafen(Bodensee) Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.8155463,9.0531316,05:30:00,07:40:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Ludwigshafen(Bodensee) Bahnhof,108.4021865808863
Grenzach Bahnhof Bstg 2,Markdorf Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.7168416,9.3884457,05:30:00,08:15:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Markdorf Bahnhof,130.86268481631188
Grenzach Bahnhof Bstg 2,Radolfzell Bahnhof,Train Longue Distance Nuit,47.5509596,7.6593864,47.7356829,8.9691391,05:30:00,07:29:00,,mobility_db,FR_bodo_Verkehrsverbund_mdb-769,Grenzach Bahnhof Bstg 2,Radolfzell Bahnhof,100.2481059900553
