trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
331|26292899:T30|17:55:00,18:37:00,18:37:00,44VALLtourR,19,,3,3,21385.822266,1
331|26292899:T30|17:55:00,18:38:00,18:38:00,44VALLlandR,20,,3,3,22386.447266,1
331|26292899:T30|17:55:00,18:39:00,18:39:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26292899:T30|17:55:00,18:41:00,18:41:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26292899:T30|17:55:00,18:43:00,18:43:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26292899:T30|17:55:00,18:46:00,18:46:00,44VALLgendR,24,,3,3,26709.865234,1
331|26292899:T30|17:55:00,18:56:00,18:56:00,44MUZIclisR,25,,3,3,29017.546875,1
331|26073424:T31|18:05:00,18:05:00,18:05:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26073424:T31|18:05:00,18:12:00,18:12:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26073424:T31|18:05:00,18:14:00,18:14:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26073424:T31|18:05:00,18:17:00,18:17:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26073424:T31|18:05:00,18:21:00,18:21:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26073424:T31|18:05:00,18:22:00,18:22:00,44GOULchalR,6,,3,1,6443.216797,1
331|26073424:T31|18:05:00,18:26:00,18:26:00,44GOULherdR,7,,3,1,8272.723633,1
331|26073424:T31|18:05:00,18:27:00,18:27:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26073424:T31|18:05:00,18:29:00,18:29:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26073424:T31|18:05:00,18:31:00,18:31:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26073424:T31|18:05:00,18:33:00,18:33:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26073424:T31|18:05:00,18:35:00,18:35:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26073424:T31|18:05:00,18:37:00,18:37:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26073424:T31|18:05:00,18:39:00,18:39:00,44HEULbernR,14,,3,3,16197.889648,1
331|26073424:T31|18:05:00,18:41:00,18:41:00,44HEULcercR,15,,3,3,17496.341797,1
331|26073424:T31|18:05:00,18:43:00,18:43:00,44HEULegliR,16,,3,3,18686.082031,1
331|26073424:T31|18:05:00,18:45:00,18:45:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26073424:T31|18:05:00,18:46:00,18:46:00,44VALLverrR,18,,3,3,20376.828125,1
331|26073424:T31|18:05:00,18:47:00,18:47:00,44VALLtourR,19,,3,3,21385.822266,1
331|26073424:T31|18:05:00,18:48:00,18:48:00,44VALLlandR,20,,3,3,22386.447266,1
331|26073424:T31|18:05:00,18:49:00,18:49:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26073424:T31|18:05:00,18:51:00,18:51:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26073424:T31|18:05:00,18:53:00,18:53:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26073424:T31|18:05:00,18:58:00,18:58:00,44VALLchalR,24,,3,3,29243.246094,1
331|26073424:T31|18:05:00,19:01:00,19:01:00,44REGRaujaR,25,,3,3,32052.767578,1
331|26073424:T31|18:05:00,19:06:00,19:06:00,44REGRecolR,26,,3,3,33978.652344,1
331|26073424:T32|18:05:00,18:05:00,18:05:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26073424:T32|18:05:00,18:12:00,18:12:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26073424:T32|18:05:00,18:14:00,18:14:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26073424:T32|18:05:00,18:17:00,18:17:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26073424:T32|18:05:00,18:21:00,18:21:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26073424:T32|18:05:00,18:22:00,18:22:00,44GOULchalR,6,,3,1,6443.216797,1
331|26073424:T32|18:05:00,18:26:00,18:26:00,44GOULherdR,7,,3,1,8272.723633,1
331|26073424:T32|18:05:00,18:27:00,18:27:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26073424:T32|18:05:00,18:29:00,18:29:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26073424:T32|18:05:00,18:31:00,18:31:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26073424:T32|18:05:00,18:33:00,18:33:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26073424:T32|18:05:00,18:35:00,18:35:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26073424:T32|18:05:00,18:37:00,18:37:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26073424:T32|18:05:00,18:39:00,18:39:00,44HEULbernR,14,,3,3,16197.889648,1
331|26073424:T32|18:05:00,18:41:00,18:41:00,44HEULcercR,15,,3,3,17496.341797,1
331|26073424:T32|18:05:00,18:43:00,18:43:00,44HEULegliR,16,,3,3,18686.082031,1
331|26073424:T32|18:05:00,18:45:00,18:45:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26073424:T32|18:05:00,18:46:00,18:46:00,44VALLverrR,18,,3,3,20376.828125,1
331|26073424:T32|18:05:00,18:47:00,18:47:00,44VALLtourR,19,,3,3,21385.822266,1
331|26073424:T32|18:05:00,18:48:00,18:48:00,44VALLlandR,20,,3,3,22386.447266,1
331|26073424:T32|18:05:00,18:49:00,18:49:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26073424:T32|18:05:00,18:51:00,18:51:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26073424:T32|18:05:00,18:53:00,18:53:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26073424:T32|18:05:00,18:58:00,18:58:00,44VALLchalR,24,,3,3,29243.246094,1
331|26073424:T32|18:05:00,19:01:00,19:01:00,44REGRaujaR,25,,3,3,32052.767578,1
331|26073424:T32|18:05:00,19:06:00,19:06:00,44REGRecolR,26,,3,3,33978.652344,1
331|26073424:T33|18:05:00,18:05:00,18:05:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26073424:T33|18:05:00,18:12:00,18:12:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26073424:T33|18:05:00,18:14:00,18:14:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26073424:T33|18:05:00,18:17:00,18:17:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26073424:T33|18:05:00,18:21:00,18:21:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26073424:T33|18:05:00,18:22:00,18:22:00,44GOULchalR,6,,3,1,6443.216797,1
331|26073424:T33|18:05:00,18:26:00,18:26:00,44GOULherdR,7,,3,1,8272.723633,1
331|26073424:T33|18:05:00,18:27:00,18:27:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26073424:T33|18:05:00,18:29:00,18:29:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26073424:T33|18:05:00,18:31:00,18:31:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26073424:T33|18:05:00,18:33:00,18:33:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26073424:T33|18:05:00,18:35:00,18:35:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26073424:T33|18:05:00,18:37:00,18:37:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26073424:T33|18:05:00,18:39:00,18:39:00,44HEULbernR,14,,3,3,16197.889648,1
331|26073424:T33|18:05:00,18:41:00,18:41:00,44HEULcercR,15,,3,3,17496.341797,1
331|26073424:T33|18:05:00,18:43:00,18:43:00,44HEULegliR,16,,3,3,18686.082031,1
331|26073424:T33|18:05:00,18:45:00,18:45:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26073424:T33|18:05:00,18:46:00,18:46:00,44VALLverrR,18,,3,3,20376.828125,1
331|26073424:T33|18:05:00,18:47:00,18:47:00,44VALLtourR,19,,3,3,21385.822266,1
331|26073424:T33|18:05:00,18:48:00,18:48:00,44VALLlandR,20,,3,3,22386.447266,1
331|26073424:T33|18:05:00,18:49:00,18:49:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26073424:T33|18:05:00,18:51:00,18:51:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26073424:T33|18:05:00,18:53:00,18:53:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26073424:T33|18:05:00,18:58:00,18:58:00,44VALLchalR,24,,3,3,29243.246094,1
331|26073424:T33|18:05:00,19:01:00,19:01:00,44REGRaujaR,25,,3,3,32052.767578,1
331|26073424:T33|18:05:00,19:06:00,19:06:00,44REGRecolR,26,,3,3,33978.652344,1
331|26292899:T31|18:05:00,18:05:00,18:05:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26292899:T31|18:05:00,18:12:00,18:12:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26292899:T31|18:05:00,18:14:00,18:14:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26292899:T31|18:05:00,18:17:00,18:17:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26292899:T31|18:05:00,18:21:00,18:21:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26292899:T31|18:05:00,18:22:00,18:22:00,44GOULchalR,6,,3,1,6443.216797,1
331|26292899:T31|18:05:00,18:26:00,18:26:00,44GOULherdR,7,,3,1,8272.723633,1
331|26292899:T31|18:05:00,18:27:00,18:27:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26292899:T31|18:05:00,18:29:00,18:29:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26292899:T31|18:05:00,18:31:00,18:31:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26292899:T31|18:05:00,18:33:00,18:33:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26292899:T31|18:05:00,18:35:00,18:35:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26292899:T31|18:05:00,18:37:00,18:37:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26292899:T31|18:05:00,18:39:00,18:39:00,44HEULbernR,14,,3,3,16197.889648,1
331|26292899:T31|18:05:00,18:41:00,18:41:00,44HEULcercR,15,,3,3,17496.341797,1
331|26292899:T31|18:05:00,18:43:00,18:43:00,44HEULegliR,16,,3,3,18686.082031,1
331|26292899:T31|18:05:00,18:45:00,18:45:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26292899:T31|18:05:00,18:46:00,18:46:00,44VALLverrR,18,,3,3,20376.828125,1
331|26292899:T31|18:05:00,18:47:00,18:47:00,44VALLtourR,19,,3,3,21385.822266,1
331|26292899:T31|18:05:00,18:48:00,18:48:00,44VALLlandR,20,,3,3,22386.447266,1
331|26292899:T31|18:05:00,18:49:00,18:49:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26292899:T31|18:05:00,18:51:00,18:51:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26292899:T31|18:05:00,18:53:00,18:53:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26292899:T31|18:05:00,18:58:00,18:58:00,44VALLchalR,24,,3,3,29243.246094,1
331|26292899:T31|18:05:00,19:01:00,19:01:00,44REGRaujaR,25,,3,3,32052.767578,1
331|26292899:T31|18:05:00,19:06:00,19:06:00,44REGRecolR,26,,3,3,33978.652344,1
331|26292899:T32|18:05:00,18:05:00,18:05:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26292899:T32|18:05:00,18:12:00,18:12:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26292899:T32|18:05:00,18:14:00,18:14:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26292899:T32|18:05:00,18:17:00,18:17:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26292899:T32|18:05:00,18:21:00,18:21:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26292899:T32|18:05:00,18:22:00,18:22:00,44GOULchalR,6,,3,1,6443.216797,1
331|26292899:T32|18:05:00,18:26:00,18:26:00,44GOULherdR,7,,3,1,8272.723633,1
331|26292899:T32|18:05:00,18:27:00,18:27:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26292899:T32|18:05:00,18:29:00,18:29:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26292899:T32|18:05:00,18:31:00,18:31:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26292899:T32|18:05:00,18:33:00,18:33:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26292899:T32|18:05:00,18:35:00,18:35:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26292899:T32|18:05:00,18:37:00,18:37:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26292899:T32|18:05:00,18:39:00,18:39:00,44HEULbernR,14,,3,3,16197.889648,1
331|26292899:T32|18:05:00,18:41:00,18:41:00,44HEULcercR,15,,3,3,17496.341797,1
331|26292899:T32|18:05:00,18:43:00,18:43:00,44HEULegliR,16,,3,3,18686.082031,1
331|26292899:T32|18:05:00,18:45:00,18:45:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26292899:T32|18:05:00,18:46:00,18:46:00,44VALLverrR,18,,3,3,20376.828125,1
331|26292899:T32|18:05:00,18:47:00,18:47:00,44VALLtourR,19,,3,3,21385.822266,1
331|26292899:T32|18:05:00,18:48:00,18:48:00,44VALLlandR,20,,3,3,22386.447266,1
331|26292899:T32|18:05:00,18:49:00,18:49:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26292899:T32|18:05:00,18:51:00,18:51:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26292899:T32|18:05:00,18:53:00,18:53:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26292899:T32|18:05:00,18:58:00,18:58:00,44VALLchalR,24,,3,3,29243.246094,1
331|26292899:T32|18:05:00,19:01:00,19:01:00,44REGRaujaR,25,,3,3,32052.767578,1
331|26292899:T32|18:05:00,19:06:00,19:06:00,44REGRecolR,26,,3,3,33978.652344,1
331|26292899:T33|18:05:00,18:05:00,18:05:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26292899:T33|18:05:00,18:12:00,18:12:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26292899:T33|18:05:00,18:14:00,18:14:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26292899:T33|18:05:00,18:17:00,18:17:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26292899:T33|18:05:00,18:21:00,18:21:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26292899:T33|18:05:00,18:22:00,18:22:00,44GOULchalR,6,,3,1,6443.216797,1
331|26292899:T33|18:05:00,18:26:00,18:26:00,44GOULherdR,7,,3,1,8272.723633,1
331|26292899:T33|18:05:00,18:27:00,18:27:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26292899:T33|18:05:00,18:29:00,18:29:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26292899:T33|18:05:00,18:31:00,18:31:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26292899:T33|18:05:00,18:33:00,18:33:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26292899:T33|18:05:00,18:35:00,18:35:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26292899:T33|18:05:00,18:37:00,18:37:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26292899:T33|18:05:00,18:39:00,18:39:00,44HEULbernR,14,,3,3,16197.889648,1
331|26292899:T33|18:05:00,18:41:00,18:41:00,44HEULcercR,15,,3,3,17496.341797,1
331|26292899:T33|18:05:00,18:43:00,18:43:00,44HEULegliR,16,,3,3,18686.082031,1
331|26292899:T33|18:05:00,18:45:00,18:45:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26292899:T33|18:05:00,18:46:00,18:46:00,44VALLverrR,18,,3,3,20376.828125,1
331|26292899:T33|18:05:00,18:47:00,18:47:00,44VALLtourR,19,,3,3,21385.822266,1
331|26292899:T33|18:05:00,18:48:00,18:48:00,44VALLlandR,20,,3,3,22386.447266,1
331|26292899:T33|18:05:00,18:49:00,18:49:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26292899:T33|18:05:00,18:51:00,18:51:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26292899:T33|18:05:00,18:53:00,18:53:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26292899:T33|18:05:00,18:58:00,18:58:00,44VALLchalR,24,,3,3,29243.246094,1
331|26292899:T33|18:05:00,19:01:00,19:01:00,44REGRaujaR,25,,3,3,32052.767578,1
331|26292899:T33|18:05:00,19:06:00,19:06:00,44REGRecolR,26,,3,3,33978.652344,1
331|26073424:T34|18:25:00,18:25:00,18:25:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26073424:T34|18:25:00,18:32:00,18:32:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26073424:T34|18:25:00,18:34:00,18:34:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26073424:T34|18:25:00,18:37:00,18:37:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26073424:T34|18:25:00,18:40:00,18:40:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26073424:T34|18:25:00,18:41:00,18:41:00,44GOULchalR,6,,3,1,6443.216797,1
331|26073424:T34|18:25:00,18:45:00,18:45:00,44GOULherdR,7,,3,1,8272.723633,1
331|26073424:T34|18:25:00,18:47:00,18:47:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26073424:T34|18:25:00,18:48:00,18:48:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26073424:T34|18:25:00,18:50:00,18:50:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26073424:T34|18:25:00,18:52:00,18:52:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26073424:T34|18:25:00,18:54:00,18:54:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26073424:T34|18:25:00,18:56:00,18:56:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26073424:T34|18:25:00,18:58:00,18:58:00,44HEULbernR,14,,3,3,16197.889648,1
331|26073424:T34|18:25:00,19:00:00,19:00:00,44HEULcercR,15,,3,3,17496.341797,1
331|26073424:T34|18:25:00,19:02:00,19:02:00,44HEULegliR,16,,3,3,18686.082031,1
331|26073424:T34|18:25:00,19:04:00,19:04:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26073424:T34|18:25:00,19:05:00,19:05:00,44VALLverrR,18,,3,3,20376.828125,1
331|26073424:T34|18:25:00,19:06:00,19:06:00,44VALLtourR,19,,3,3,21385.822266,1
331|26073424:T34|18:25:00,19:07:00,19:07:00,44VALLlandR,20,,3,3,22386.447266,1
331|26073424:T34|18:25:00,19:08:00,19:08:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26073424:T34|18:25:00,19:10:00,19:10:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26073424:T34|18:25:00,19:12:00,19:12:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26073424:T34|18:25:00,19:14:00,19:14:00,44VALLgendR,24,,3,3,26709.865234,1
331|26073424:T34|18:25:00,19:20:00,19:20:00,44MUZIclisR,25,,3,3,29017.546875,1
331|26073424:T35|18:25:00,18:25:00,18:25:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26073424:T35|18:25:00,18:32:00,18:32:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26073424:T35|18:25:00,18:34:00,18:34:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26073424:T35|18:25:00,18:37:00,18:37:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26073424:T35|18:25:00,18:40:00,18:40:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26073424:T35|18:25:00,18:41:00,18:41:00,44GOULchalR,6,,3,1,6443.216797,1
331|26073424:T35|18:25:00,18:45:00,18:45:00,44GOULherdR,7,,3,1,8272.723633,1
331|26073424:T35|18:25:00,18:47:00,18:47:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26073424:T35|18:25:00,18:48:00,18:48:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26073424:T35|18:25:00,18:50:00,18:50:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26073424:T35|18:25:00,18:52:00,18:52:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26073424:T35|18:25:00,18:54:00,18:54:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26073424:T35|18:25:00,18:56:00,18:56:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26073424:T35|18:25:00,18:58:00,18:58:00,44HEULbernR,14,,3,3,16197.889648,1
331|26073424:T35|18:25:00,19:00:00,19:00:00,44HEULcercR,15,,3,3,17496.341797,1
331|26073424:T35|18:25:00,19:02:00,19:02:00,44HEULegliR,16,,3,3,18686.082031,1
331|26073424:T35|18:25:00,19:04:00,19:04:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26073424:T35|18:25:00,19:05:00,19:05:00,44VALLverrR,18,,3,3,20376.828125,1
331|26073424:T35|18:25:00,19:06:00,19:06:00,44VALLtourR,19,,3,3,21385.822266,1
331|26073424:T35|18:25:00,19:07:00,19:07:00,44VALLlandR,20,,3,3,22386.447266,1
331|26073424:T35|18:25:00,19:08:00,19:08:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26073424:T35|18:25:00,19:10:00,19:10:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26073424:T35|18:25:00,19:12:00,19:12:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26073424:T35|18:25:00,19:14:00,19:14:00,44VALLgendR,24,,3,3,26709.865234,1
331|26073424:T35|18:25:00,19:20:00,19:20:00,44MUZIclisR,25,,3,3,29017.546875,1
331|26073424:T36|18:25:00,18:25:00,18:25:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26073424:T36|18:25:00,18:32:00,18:32:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26073424:T36|18:25:00,18:34:00,18:34:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26073424:T36|18:25:00,18:37:00,18:37:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26073424:T36|18:25:00,18:40:00,18:40:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26073424:T36|18:25:00,18:41:00,18:41:00,44GOULchalR,6,,3,1,6443.216797,1
331|26073424:T36|18:25:00,18:45:00,18:45:00,44GOULherdR,7,,3,1,8272.723633,1
331|26073424:T36|18:25:00,18:47:00,18:47:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26073424:T36|18:25:00,18:48:00,18:48:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26073424:T36|18:25:00,18:50:00,18:50:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26073424:T36|18:25:00,18:52:00,18:52:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26073424:T36|18:25:00,18:54:00,18:54:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26073424:T36|18:25:00,18:56:00,18:56:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26073424:T36|18:25:00,18:58:00,18:58:00,44HEULbernR,14,,3,3,16197.889648,1
331|26073424:T36|18:25:00,19:00:00,19:00:00,44HEULcercR,15,,3,3,17496.341797,1
331|26073424:T36|18:25:00,19:02:00,19:02:00,44HEULegliR,16,,3,3,18686.082031,1
331|26073424:T36|18:25:00,19:04:00,19:04:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26073424:T36|18:25:00,19:05:00,19:05:00,44VALLverrR,18,,3,3,20376.828125,1
331|26073424:T36|18:25:00,19:06:00,19:06:00,44VALLtourR,19,,3,3,21385.822266,1
331|26073424:T36|18:25:00,19:07:00,19:07:00,44VALLlandR,20,,3,3,22386.447266,1
331|26073424:T36|18:25:00,19:08:00,19:08:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26073424:T36|18:25:00,19:10:00,19:10:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26073424:T36|18:25:00,19:12:00,19:12:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26073424:T36|18:25:00,19:14:00,19:14:00,44VALLgendR,24,,3,3,26709.865234,1
331|26073424:T36|18:25:00,19:20:00,19:20:00,44MUZIclisR,25,,3,3,29017.546875,1
331|26073424:T37|18:25:00,18:25:00,18:25:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26073424:T37|18:25:00,18:32:00,18:32:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26073424:T37|18:25:00,18:34:00,18:34:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26073424:T37|18:25:00,18:37:00,18:37:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26073424:T37|18:25:00,18:40:00,18:40:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26073424:T37|18:25:00,18:41:00,18:41:00,44GOULchalR,6,,3,1,6443.216797,1
331|26073424:T37|18:25:00,18:45:00,18:45:00,44GOULherdR,7,,3,1,8272.723633,1
331|26073424:T37|18:25:00,18:47:00,18:47:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26073424:T37|18:25:00,18:48:00,18:48:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26073424:T37|18:25:00,18:50:00,18:50:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26073424:T37|18:25:00,18:52:00,18:52:00,44HAUTalleR,11,,3,3,11475.808594,1
331|26073424:T37|18:25:00,18:54:00,18:54:00,44HAUTfailR,12,,3,3,12754.434570,1
331|26073424:T37|18:25:00,18:56:00,18:56:00,44HAUTpoteR,13,,3,3,14682.374023,1
331|26073424:T37|18:25:00,18:58:00,18:58:00,44HEULbernR,14,,3,3,16197.889648,1
331|26073424:T37|18:25:00,19:00:00,19:00:00,44HEULcercR,15,,3,3,17496.341797,1
331|26073424:T37|18:25:00,19:02:00,19:02:00,44HEULegliR,16,,3,3,18686.082031,1
331|26073424:T37|18:25:00,19:04:00,19:04:00,44VALLgobiR,17,,3,3,19883.347656,1
331|26073424:T37|18:25:00,19:05:00,19:05:00,44VALLverrR,18,,3,3,20376.828125,1
331|26073424:T37|18:25:00,19:06:00,19:06:00,44VALLtourR,19,,3,3,21385.822266,1
331|26073424:T37|18:25:00,19:07:00,19:07:00,44VALLlandR,20,,3,3,22386.447266,1
331|26073424:T37|18:25:00,19:08:00,19:08:00,44VALLmoucR,21,,3,3,22918.935547,1
331|26073424:T37|18:25:00,19:10:00,19:10:00,44VALLluxeR,22,,3,3,24387.796875,1
331|26073424:T37|18:25:00,19:12:00,19:12:00,44VALLdejoR,23,,3,3,25132.707031,1
331|26073424:T37|18:25:00,19:14:00,19:14:00,44VALLgendR,24,,3,3,26709.865234,1
331|26073424:T37|18:25:00,19:20:00,19:20:00,44MUZIclisR,25,,3,3,29017.546875,1
331|26292899:T34|18:25:00,18:25:00,18:25:00,44NANTpirmR2,1,,3,1,0.000000,1
331|26292899:T34|18:25:00,18:32:00,18:32:00,44NANTburdU2,2,,3,1,2342.519287,1
331|26292899:T34|18:25:00,18:34:00,18:34:00,44SEBAjoliR2,3,,3,1,2916.740967,1
331|26292899:T34|18:25:00,18:37:00,18:37:00,44VERTmalaR,4,,3,1,4667.549805,1
331|26292899:T34|18:25:00,18:40:00,18:40:00,44SEBAsncfR,5,,3,1,5877.289063,1
331|26292899:T34|18:25:00,18:41:00,18:41:00,44GOULchalR,6,,3,1,6443.216797,1
331|26292899:T34|18:25:00,18:45:00,18:45:00,44GOULherdR,7,,3,1,8272.723633,1
331|26292899:T34|18:25:00,18:47:00,18:47:00,44HAUTepinR,8,,3,3,9076.022461,1
331|26292899:T34|18:25:00,18:48:00,18:48:00,44HAUTchatR,9,,3,3,9779.384766,1
331|26292899:T34|18:25:00,18:50:00,18:50:00,44HAUTegliR,10,,3,3,10200.328125,1
331|26292899:T34|18:25:00,18:52:00,18:52:00,44HAUTalleR,11,,3,3,11475.808594,1
